player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Ante Budimir,17,hr CRO,FW,30-212,90,11,19,57.9,150,15,9,12,75.0,0,1,0.0,2,2,100.0,0,0.0,0.0,0,0,0,0,1,25,2021-2022
Rubén García,14,es ESP,LM,28-220,66,39,55,70.9,604,157,24,28,85.7,8,15,53.3,4,6,66.7,0,0.0,0.2,1,3,1,1,2,25,2021-2022
   Kike Barja,11,es ESP,LM,24-324,24,16,25,64.0,225,22,9,9,100.0,6,10,60.0,0,3,0.0,0,0.0,0.0,0,2,0,0,2,25,2021-2022
Darko Brašanac,8,rs SRB,CM,30-007,66,18,27,66.7,260,48,12,15,80.0,5,8,62.5,1,1,100.0,0,0.0,0.0,0,2,0,0,0,25,2021-2022
   Roberto Torres,10,es ESP,CM,32-349,24,12,18,66.7,280,56,4,5,80.0,5,6,83.3,3,7,42.9,0,0.0,0.1,0,2,1,1,1,25,2021-2022
Jon Moncayola,7,es ESP,"CM,RB",23-282,90,52,65,80.0,941,247,22,23,95.7,25,28,89.3,5,14,35.7,0,0.0,0.1,1,5,2,2,5,25,2021-2022
Ezequiel Ávila,9,ar ARG,RM,28-013,66,12,20,60.0,224,78,4,5,80.0,6,10,60.0,2,2,100.0,0,0.0,0.0,0,1,1,1,2,25,2021-2022
   Kiké,18,es ESP,RM,32-086,24,9,10,90.0,136,19,5,5,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,1,0,1,1,0,25,2021-2022
Lucas Torró,24,es ESP,DM,27-215,90,59,73,80.8,927,245,33,38,86.8,21,27,77.8,4,5,80.0,0,0.0,0.1,1,5,2,0,8,25,2021-2022
Manu Sánchez,39,es ESP,LB,21-179,75,54,69,78.3,723,244,35,36,97.2,17,21,81.0,1,9,11.1,0,0.0,0.0,2,2,0,0,2,25,2021-2022
   José Ángel,16,es ESP,LB,32-167,15,20,27,74.1,492,241,6,7,85.7,10,11,90.9,4,7,57.1,0,0.1,0.3,1,4,2,1,8,25,2021-2022
Juan Cruz Armada,3,es ESP,CB,29-206,90,76,87,87.4,1484,488,24,28,85.7,44,47,93.6,8,10,80.0,0,0.0,0.0,0,11,0,0,7,25,2021-2022
David García,5,es ESP,CB,28-005,90,65,76,85.5,1298,382,17,18,94.4,41,46,89.1,7,10,70.0,0,0.0,0.0,1,5,0,0,9,25,2021-2022
Nacho Vidal,2,es ESP,RB,27-026,82,45,61,73.8,791,241,19,23,82.6,20,26,76.9,5,8,62.5,0,0.2,0.1,2,4,3,0,5,25,2021-2022
   Javi Martínez,28,es ESP,CM,22-059,8,9,10,90.0,118,15,6,6,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,25,2021-2022
Sergio Herrera,1,es ESP,GK,28-259,90,23,27,85.2,838,703,0,0,,12,12,100.0,11,15,73.3,0,0.0,0.0,0,2,0,0,0,25,2021-2022
João Félix,7,pt POR,FW,22-101,81,19,29,65.5,267,117,10,13,76.9,6,8,75.0,1,2,50.0,1,0.6,0.2,1,3,0,0,6,25,2021-2022
   Mario Hermoso,22,es ESP,CB,26-246,9,1,1,100.0,16,8,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2021-2022
Luis Suárez,9,uy URU,FW,35-026,71,17,17,100.0,207,43,11,11,100.0,6,6,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,25,2021-2022
   Geoffrey Kondogbia,4,cf CTA,CM,29-004,19,4,4,100.0,42,29,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,25,2021-2022
Yannick Carrasco,21,be BEL,"LM,LW",28-168,81,21,38,55.3,273,78,13,18,72.2,6,8,75.0,0,8,0.0,0,0.0,0.0,0,0,0,0,0,25,2021-2022
   Javier Serrano,26,es ESP,RM,19-034,9,3,5,60.0,26,18,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,25,2021-2022
Koke,6,es ESP,"CM,LM",30-042,90,36,45,80.0,460,145,25,27,92.6,7,9,77.8,2,4,50.0,1,0.2,0.0,1,2,1,0,4,25,2021-2022
