player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Borja Mayoral,19,es ESP,FW,26-178,81,0,0,0,2,1,1,1,0,0,0,0,0,3,2,4,33.3,8,2023-2024
   Anthony Lozano,17,hn HON,"CM,FW",30-158,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,2023-2024
Jaime Mata,7,es ESP,FW,34-341,45,0,0,0,2,1,1,2,0,0,0,0,0,0,1,1,50.0,8,2023-2024
   Juanmi Latasa,14,es ESP,FW,22-191,45,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,75.0,8,2023-2024
Óscar Rodríguez Arnaiz,9,es ESP,LM,25-094,45,1,0,0,1,0,0,3,0,0,0,0,0,1,1,0,100.0,8,2023-2024
   Mason Greenwood,12,eng ENG,"CM,FW",21-364,45,1,0,0,1,3,0,5,0,0,0,0,0,3,0,0,,8,2023-2024
Mauro Arambarri,8,uy URU,CM,28-000,90,0,0,0,5,0,0,3,0,1,0,0,0,9,0,2,0.0,8,2023-2024
Nemanja Maksimović,20,rs SRB,CM,28-247,90,0,0,0,0,0,0,0,2,1,0,0,0,9,2,3,40.0,8,2023-2024
Damián Suárez,22,uy URU,"RM,RB",35-156,81,0,0,0,2,3,0,11,0,4,0,0,0,6,0,1,0.0,8,2023-2024
   Fabrizio Angileri,3,ar ARG,"LB,RB",29-199,9,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,,8,2023-2024
Diego Rico,16,es ESP,LB,30-219,81,0,0,0,1,1,0,7,1,2,0,0,0,8,0,0,,8,2023-2024
   Carles Aleñá,11,es ESP,"RB,LB",25-268,9,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,100.0,8,2023-2024
Gastón Álvarez,4,uy URU,CB,23-190,90,0,0,0,0,1,0,0,2,4,0,0,0,11,2,1,66.7,8,2023-2024
Stefan Mitrović,23,rs SRB,CB,33-131,90,0,0,0,2,1,0,0,1,0,0,0,0,5,0,3,0.0,8,2023-2024
Djené,2,tg TOG,"CB,RB",31-273,90,0,0,0,1,0,0,8,0,0,0,0,0,5,1,1,50.0,8,2023-2024
David Soria,13,es ESP,GK,30-179,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,8,2023-2024
Alexander Sørloth,11,no NOR,FW,27-299,60,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,75.0,8,2023-2024
   Ben Brereton,9,cl CHI,FW,24-165,30,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0.0,8,2023-2024
Alex Baena,16,es ESP,FW,22-072,22,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,,8,2023-2024
Yeremi Pino,21,es ESP,"LM,RM",20-345,82,1,0,0,3,0,0,0,1,5,0,0,0,5,2,2,50.0,8,2023-2024
   Aïssa Mandi,23,dz ALG,RB,31-343,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,2023-2024
Étienne Capoue,6,fr FRA,CM,35-081,90,0,0,0,1,8,0,0,3,1,0,0,0,3,1,0,100.0,8,2023-2024
Daniel Parejo,10,es ESP,CM,34-167,90,0,0,0,0,2,0,4,0,2,0,0,0,4,5,0,100.0,8,2023-2024
José Luis Morales,15,es ESP,RM,36-069,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,8,2023-2024
   Kiko Femenía,17,es ESP,"RM,RB",32-240,45,1,0,0,0,0,0,1,2,1,0,0,0,5,1,1,50.0,8,2023-2024
Alfonso Pedraza,24,es ESP,LB,27-174,45,1,0,0,1,4,0,1,1,1,0,0,0,2,0,0,,8,2023-2024
   Alberto Moreno,18,es ESP,LB,31-087,45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0,8,2023-2024
Matteo Gabbia,2,it ITA,CB,23-344,90,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,100.0,8,2023-2024
Raúl Albiol,3,es ESP,CB,38-026,90,0,0,0,1,1,0,0,0,0,0,0,0,3,1,2,33.3,8,2023-2024
Juan Foyth,8,ar ARG,RB,25-261,72,0,0,0,0,1,0,1,1,0,0,0,0,6,3,4,42.9,8,2023-2024
   Ramón Terrats,20,es ESP,LM,22-347,18,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,100.0,8,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-167,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2023-2024
Sergio Camello,34,es ESP,FW,22-232,59,0,0,0,2,1,0,0,0,0,0,0,0,2,0,5,0.0,8,2023-2024
   Raúl de Tomás,22,es ESP,FW,28-348,31,1,0,0,2,1,1,1,0,0,0,0,0,0,2,4,33.3,8,2023-2024
Álvaro García,18,es ESP,LW,30-338,90,0,0,0,0,1,0,7,2,0,0,0,0,5,0,1,0.0,8,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-277,90,0,0,0,0,4,0,5,0,1,0,0,0,2,1,2,33.3,8,2023-2024
Kike Pérez,14,es ESP,AM,26-228,59,0,0,0,4,1,0,0,2,0,0,0,0,2,0,2,0.0,8,2023-2024
   Óscar Valentín,23,es ESP,AM,29-041,31,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,20.0,8,2023-2024
Pathé Ciss,21,sn SEN,DM,29-198,90,0,0,0,0,0,0,0,0,1,0,0,0,7,5,2,71.4,8,2023-2024
