player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
David Soria,es ESP,30-179,90,0,0,0,,0.0,5,9,55.6,15,4,40.0,32.8,7,42.9,43.0,7,0,0.0,0,15.0,8,2023-2024
Filip Jørgensen,dk DEN,21-167,90,9,0,9,100.0,1.4,15,33,45.5,27,3,66.7,46.7,20,75.0,54.5,33,1,3.0,0,9.0,8,2023-2024
Stole Dimitrievski,mk MKD,29-279,90,4,2,2,50.0,1.5,5,13,38.5,28,5,32.1,34.4,5,80.0,52.0,5,1,20.0,3,22.4,8,2023-2024
Predrag Rajković,rs SRB,27-334,90,5,2,3,80.0,1.9,14,26,53.8,25,3,52.0,45.2,19,68.4,54.6,17,1,5.9,0,8.3,8,2023-2024
Paulo Gazzaniga,ar ARG,31-271,90,7,3,4,57.1,2.9,2,7,28.6,25,3,28.0,33.5,2,0.0,22.5,6,0,0.0,1,29.0,8,2023-2024
Kepa Arrizabalaga,es ESP,28-362,90,3,0,3,100.0,0.7,7,15,46.7,41,5,29.3,31.1,3,100.0,61.7,17,1,5.9,0,6.5,8,2023-2024
Álex Remiro,es ESP,28-190,90,3,0,3,100.0,1.1,10,20,50.0,32,2,31.3,31.3,10,100.0,65.7,19,0,0.0,0,16.0,8,2023-2024
Unai Simón,es ESP,26-111,90,5,3,2,40.0,1.9,10,27,37.0,39,5,64.1,43.8,3,66.7,57.0,14,1,7.1,1,16.0,8,2023-2024
Luís Maximiano,pt POR,24-269,90,4,3,0,50.0,3.0,7,21,33.3,18,0,66.7,47.2,11,81.8,54.9,11,0,0.0,0,6.7,8,2023-2024
André Ferreira,pt POR,27-125,90,5,3,2,40.0,3.2,7,10,70.0,25,9,20.0,29.7,7,71.4,52.3,14,1,7.1,2,14.2,8,2023-2024
Antonio Sivera,es ESP,27-051,90,3,2,1,33.3,1.5,7,20,35.0,29,7,62.1,44.0,8,25.0,23.9,10,1,10.0,4,23.4,8,2023-2024
Sergio Herrera,es ESP,30-118,79,3,,3,,1.4,5,17,29.4,20,1,50.0,37.7,9,77.8,53.0,14,2,14.3,3,22.6,8,2023-2024
Aitor Fernández,es ESP,32-151,11,0,0,0,,0.0,2,4,50.0,5,0,60.0,45.0,2,50.0,39.0,8,0,0.0,0,9.0,8,2023-2024
Jan Oblak,si SVN,30-267,90,4,2,2,50.0,0.9,1,4,25.0,18,6,5.6,25.8,9,33.3,30.2,11,0,0.0,1,23.5,8,2023-2024
Jeremías Ledesma,ar ARG,30-230,90,9,3,6,66.7,3.6,9,29,31.0,21,3,85.7,55.8,11,100.0,71.8,15,1,6.7,0,4.3,8,2023-2024
Claudio Bravo,cl CHI,40-171,90,2,0,2,100.0,0.4,9,15,60.0,27,8,40.7,33.1,7,57.1,42.6,10,0,0.0,0,10.0,8,2023-2024
Giorgi Mamardashvili,ge GEO,23-002,90,7,3,4,57.1,1.4,1,12,8.3,21,6,38.1,31.2,6,66.7,51.8,10,2,20.0,3,16.5,8,2023-2024
Álvaro Vallés,es ESP,26-069,90,3,1,2,66.7,1.6,3,7,42.9,43,3,11.6,23.8,4,50.0,44.3,10,1,10.0,5,25.6,8,2023-2024
Iván Villar,es ESP,26-085,90,5,2,3,80.0,1.5,4,16,25.0,18,5,55.6,44.9,9,66.7,48.9,20,0,0.0,0,16.0,8,2023-2024
Unai Simón,es ESP,26-117,90,1,0,1,100.0,0.1,4,13,30.8,35,3,28.6,32.1,4,75.0,53.3,6,1,16.7,4,24.3,9,2023-2024
Luís Maximiano,pt POR,24-274,90,9,3,6,66.7,3.7,4,16,25.0,20,4,30.0,28.6,13,76.9,50.7,22,0,0.0,0,12.7,9,2023-2024
