player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Vedat Muriqi,7,xk KVX,FW,29-155,90,34,0,3,17,14,4,34,0,0,,0,,20,76,25,0,0,0,5,1,26,5,7,2023-2024
Abdón Prats,9,es ESP,FW,30-293,61,15,0,2,9,5,1,15,1,1,100.0,0,0.0,7,27,1,0,0,0,1,1,10,2,7,2023-2024
   Sergi Darder,10,es ESP,CM,29-278,29,16,0,6,6,4,0,16,3,2,66.7,0,0.0,12,84,64,2,1,0,0,0,11,1,7,2023-2024
Dani Rodríguez,14,es ESP,CM,35-112,84,45,1,12,21,13,1,45,1,0,0.0,1,100.0,19,135,54,3,1,1,1,4,20,3,7,2023-2024
   Manu Morlanes,8,es ESP,CM,24-257,6,6,0,2,4,0,0,6,1,1,100.0,0,0.0,1,0,0,0,0,0,0,0,2,0,7,2023-2024
Samu Costa,12,pt POR,CM,22-303,90,32,3,13,17,2,0,32,1,0,0.0,1,100.0,10,62,13,0,1,0,1,1,12,0,7,2023-2024
Antonio Sánchez,18,es ESP,CM,26-268,61,32,3,5,20,7,2,32,1,0,0.0,1,100.0,16,158,58,3,1,0,0,0,12,2,7,2023-2024
   Cyle Larin,17,ca CAN,FW,28-162,29,18,0,1,9,8,3,18,1,0,0.0,1,100.0,8,40,28,1,0,1,2,0,11,3,7,2023-2024
Pablo Maffeo,15,es ESP,LB,26-076,34,19,1,8,9,3,0,19,2,2,100.0,0,0.0,10,89,22,0,0,0,0,0,6,0,7,2023-2024
   Jaume Costa,11,es ESP,"LB,RB",35-192,56,24,2,8,14,3,0,24,1,1,100.0,0,0.0,9,38,14,1,0,0,2,0,11,2,7,2023-2024
Copete,6,es ESP,CB,23-351,90,33,11,25,8,1,0,33,0,0,,0,,9,40,25,0,1,0,2,0,7,0,7,2023-2024
Matija Nastasić,2,rs SRB,CB,30-182,90,23,6,13,9,1,1,23,0,0,,0,,7,17,0,0,0,0,0,0,6,0,7,2023-2024
Martin Valjent,24,sk SVK,CB,27-289,90,29,5,20,8,2,0,29,0,0,,0,,7,55,20,0,0,0,0,0,6,1,7,2023-2024
Giovanni González,20,uy URU,RB,29-006,84,27,0,8,13,6,0,27,1,0,0.0,1,100.0,9,33,14,0,0,0,3,1,9,2,7,2023-2024
   Siebe Van Der Heyden,4,be BEL,LB,25-119,6,3,1,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,7,2023-2024
Predrag Rajković,1,rs SRB,GK,27-330,90,35,29,35,0,0,0,35,0,0,,0,,17,97,47,0,0,0,0,0,13,0,7,2023-2024
Ferrán Torres,7,es ESP,FW,23-209,57,16,0,0,6,10,1,16,2,1,50.0,1,50.0,6,17,8,0,0,0,1,0,10,1,7,2023-2024
   Robert Lewandowski,9,pl POL,FW,35-036,33,13,0,0,3,10,4,13,0,0,,0,,7,21,10,0,0,0,4,1,10,2,7,2023-2024
João Félix,14,pt POR,LW,23-320,63,31,1,1,11,20,3,31,1,0,0.0,1,100.0,26,117,46,0,3,0,2,4,26,7,7,2023-2024
   Lamine Yamal,27,es ESP,RM,16-075,27,19,0,0,4,15,2,19,6,4,66.7,2,33.3,16,105,48,0,1,0,1,0,16,3,7,2023-2024
Raphinha,11,br BRA,"RW,FW",26-286,90,69,0,3,29,38,7,69,7,3,42.9,4,57.1,56,258,87,1,0,1,6,2,52,12,7,2023-2024
Gavi,6,es ESP,"LM,CM",19-052,90,83,5,12,57,16,1,83,5,2,40.0,2,40.0,51,259,137,6,1,0,0,0,53,6,7,2023-2024
Oriol Romeu,18,es ESP,CM,32-002,63,40,1,8,28,4,0,40,0,0,,0,,22,75,49,0,1,0,1,2,26,0,7,2023-2024
   Fermin López,32,es ESP,LM,20-138,27,18,0,0,7,11,1,18,0,0,,0,,12,38,5,0,0,0,0,0,15,2,7,2023-2024
İlkay Gündoğan,22,de GER,"RM,CM",32-337,90,50,0,4,29,17,0,50,0,0,,0,,31,206,106,1,4,0,1,0,35,5,7,2023-2024
Alejandro Balde,3,es ESP,LB,19-343,90,52,4,12,26,16,1,52,3,1,33.3,1,33.3,28,156,96,4,3,1,2,3,33,6,7,2023-2024
Iñigo Martínez,5,es ESP,CB,32-132,77,88,5,22,65,1,0,88,0,0,,0,,64,468,380,6,1,0,0,0,63,1,7,2023-2024
   Jules Koundé,23,fr FRA,CB,24-318,13,21,1,3,17,1,0,21,1,0,0.0,1,100.0,12,91,65,1,0,0,0,0,13,0,7,2023-2024
Ronald Araújo,4,uy URU,CB,24-203,90,94,2,19,74,3,1,94,0,0,,0,,65,398,299,4,0,0,1,0,63,0,7,2023-2024
João Cancelo,2,pt POR,RB,29-122,90,111,2,14,71,27,0,111,2,1,50.0,1,50.0,79,406,196,6,2,0,3,3,83,8,7,2023-2024
Marc-André ter Stegen,1,de GER,GK,31-149,90,29,16,27,2,0,0,29,0,0,,0,,15,103,96,0,0,0,0,0,15,0,7,2023-2024
Gorka Guruzeta,12,es ESP,FW,27-015,64,24,0,2,16,6,2,24,0,0,,0,,15,78,17,0,0,0,2,1,15,5,7,2023-2024
   Raúl García,22,es ESP,RW,37-078,26,13,0,4,7,2,0,13,0,0,,0,,2,17,1,0,0,0,1,1,6,1,7,2023-2024
Álex Berenguer,7,es ESP,LW,28-085,84,40,2,9,13,20,2,40,2,2,100.0,0,0.0,19,163,92,4,2,1,1,0,20,7,7,2023-2024
   Iker Muniain,10,es ESP,LW,30-282,6,7,1,2,3,2,0,7,0,0,,0,,4,22,15,0,0,0,0,0,4,0,7,2023-2024
Iñaki Williams,9,gh GHA,"RW,FW",29-104,90,59,5,12,24,24,2,59,4,2,50.0,1,25.0,34,259,134,9,3,2,7,1,39,10,7,2023-2024
Oihan Sancet,8,es ESP,AM,23-155,44,26,0,1,14,12,2,26,4,2,50.0,1,25.0,17,114,67,3,1,1,4,0,21,1,7,2023-2024
Ander Herrera,21,es ESP,DM,34-044,81,67,4,16,41,13,0,67,1,0,0.0,0,0.0,36,163,43,0,1,0,0,0,46,0,7,2023-2024
   Beñat Prados,24,es ESP,DM,22-231,9,3,1,1,2,0,0,3,0,0,,0,,2,3,0,0,0,0,0,1,3,2,7,2023-2024
Mikel Vesga,6,es ESP,DM,30-129,64,37,5,7,25,6,1,37,0,0,,0,,10,73,39,1,1,0,2,0,23,2,7,2023-2024
   Dani García,14,es ESP,DM,33-126,26,12,1,4,5,3,1,12,0,0,,0,,6,16,8,0,0,0,1,0,8,0,7,2023-2024
Yuri Berchiche,17,es ESP,LB,33-229,90,57,6,24,23,11,1,57,1,0,0.0,0,0.0,18,98,45,1,0,0,0,0,27,2,7,2023-2024
Aitor Paredes,4,es ESP,CB,23-151,45,38,3,20,17,1,1,38,0,0,,0,,17,120,84,0,0,0,0,0,23,0,7,2023-2024
   Yeray Álvarez,5,es ESP,CB,28-246,45,21,6,9,12,0,0,21,0,0,,0,,5,29,16,1,0,0,0,0,3,0,7,2023-2024
Daniel Vivian,3,es ESP,CB,24-074,90,49,7,31,18,1,0,49,1,1,100.0,0,0.0,24,150,82,1,1,0,1,0,26,0,7,2023-2024
Óscar de Marcos,18,es ESP,RB,34-166,90,60,5,18,30,12,1,60,2,2,100.0,0,0.0,26,155,107,2,0,0,0,0,35,4,7,2023-2024
Unai Simón,1,es ESP,GK,26-108,90,40,25,40,0,0,0,40,0,0,,0,,17,136,44,0,0,0,0,0,15,0,7,2023-2024
Borja Mayoral,19,es ESP,FW,26-175,90,27,1,2,13,12,1,27,3,2,66.7,1,33.3,19,94,37,2,0,2,2,1,19,8,7,2023-2024
Mason Greenwood,12,eng ENG,"LM,RM",21-361,90,46,0,3,19,25,1,46,3,0,0.0,2,66.7,32,221,93,3,2,0,5,2,31,7,7,2023-2024
Nemanja Maksimović,20,rs SRB,CM,28-244,84,42,3,9,21,13,6,42,0,0,,0,,19,94,63,1,2,0,0,0,22,0,7,2023-2024
   Jaime Mata,7,es ESP,LM,34-338,6,4,0,1,2,1,1,4,0,0,,0,,3,7,5,0,0,0,1,0,4,0,7,2023-2024
Mauro Arambarri,8,uy URU,CM,27-362,76,37,1,5,27,6,2,37,0,0,,0,,19,85,30,1,0,0,2,0,23,1,7,2023-2024
   Djené,2,tg TOG,CM,31-270,14,14,0,2,6,7,0,14,4,3,75.0,0,0.0,11,61,48,0,0,0,0,0,11,0,7,2023-2024
Carles Aleñá,11,es ESP,RM,25-265,64,26,0,3,13,10,1,26,0,0,,0,,14,45,2,0,1,0,2,3,19,4,7,2023-2024
   Juanmi Latasa,14,es ESP,"FW,RM",22-188,26,5,1,1,1,3,2,5,0,0,,0,,2,3,1,0,0,0,0,0,4,1,7,2023-2024
Fabrizio Angileri,3,ar ARG,LB,29-196,64,30,3,8,12,11,0,30,2,1,50.0,0,0.0,16,44,22,0,1,0,1,0,15,3,7,2023-2024
   Óscar Rodríguez Arnaiz,9,es ESP,"CM,LB,LM",25-091,26,26,1,3,13,10,1,26,1,0,0.0,1,100.0,16,65,44,1,0,0,1,0,17,1,7,2023-2024
Diego Rico,16,es ESP,"CB,LB",30-216,90,88,2,15,49,25,2,88,2,0,0.0,2,100.0,49,192,99,1,4,0,0,0,45,4,7,2023-2024
Gastón Álvarez,4,uy URU,CB,23-187,90,49,2,21,26,3,2,49,1,1,100.0,0,0.0,32,124,68,0,1,0,0,0,32,0,7,2023-2024
Domingos Duarte,6,pt POR,CB,28-201,90,50,3,11,37,2,0,50,0,0,,0,,36,236,183,1,0,0,0,0,36,0,7,2023-2024
Iglesias,21,es ESP,RB,25-086,76,56,3,12,19,26,2,56,2,1,50.0,1,50.0,31,122,56,1,3,1,1,1,28,7,7,2023-2024
   Carmona,18,es ESP,RB,21-241,14,14,0,5,4,5,0,14,0,0,,0,,12,83,33,2,0,0,0,0,10,1,7,2023-2024
David Soria,13,es ESP,GK,30-176,90,36,25,36,0,0,0,36,0,0,,0,,21,119,60,0,0,0,0,0,8,0,7,2023-2024
Rodrygo,11,br BRA,FW,22-261,90,42,0,2,7,33,12,42,3,1,33.3,2,66.7,29,192,102,6,3,6,2,3,33,9,7,2023-2024
Joselu,14,es ESP,FW,33-184,56,31,0,0,12,19,9,31,0,0,,0,,20,82,41,1,0,1,0,0,25,9,7,2023-2024
   Vinicius Júnior,7,br BRA,FW,23-077,34,17,0,0,5,12,5,17,6,2,33.3,4,66.7,14,97,25,2,0,1,1,1,11,3,7,2023-2024
Brahim Díaz,21,es ESP,AM,24-055,56,36,0,1,9,26,6,36,4,1,25.0,3,75.0,24,154,60,2,1,2,2,3,28,4,7,2023-2024
   Dani Ceballos,19,es ESP,AM,27-051,34,40,0,5,17,18,0,40,0,0,,0,,28,149,77,2,2,0,0,0,32,1,7,2023-2024
Eduardo Camavinga,12,fr FRA,LM,20-321,76,63,0,10,39,16,1,63,5,4,80.0,1,20.0,37,249,126,2,2,0,2,1,38,1,7,2023-2024
   Toni Kroos,8,de GER,LM,33-266,14,18,1,8,7,3,0,18,0,0,,0,,11,60,37,0,1,0,0,0,14,0,7,2023-2024
Aurélien Tchouaméni,18,fr FRA,CM,23-243,90,73,0,9,46,18,0,73,0,0,,0,,59,287,156,1,3,0,3,1,63,1,7,2023-2024
