player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Yangel Herrera,21,ve VEN,CM,25-294,90,0,0,0,0,0,0,0,,0,2,2,0,2,2,4,0,12,2023-2024
Aleix García,14,es ESP,CM,26-129,90,2,0,1,1,0,0,1,0.0,1,1,0,1,1,3,3,0,12,2023-2024
Yan Couto,20,br BRA,RM,21-154,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
   Viktor Tsyhankov,8,ua UKR,RM,25-354,21,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,2023-2024
Daley Blind,17,nl NED,CB,33-240,90,1,0,1,0,0,0,0,,0,1,0,1,2,3,3,0,12,2023-2024
Eric García,25,es ESP,CB,22-299,90,0,0,0,0,0,0,0,,0,3,2,1,1,1,2,0,12,2023-2024
Arnau Martinez,4,es ESP,CB,20-193,90,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,3,0,12,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-306,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Willian José,12,br BRA,FW,31-346,68,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,12,2023-2024
   Abdessamad Ezzalzouli,7,ma MAR,LW,21-322,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Ayoze Pérez,10,es ESP,"LW,FW",30-098,90,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,12,2023-2024
Assane Diao,38,es ESP,RW,18-058,60,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,2023-2024
   Luiz Henrique,11,br BRA,RW,22-306,30,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,12,2023-2024
Isco,22,es ESP,AM,31-197,86,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,12,2023-2024
   Nabil Fekir,8,fr FRA,AM,30-109,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Marc Roca,21,es ESP,"DM,CB",26-343,90,3,1,1,2,0,1,1,100.0,0,2,1,1,0,3,1,0,12,2023-2024
Guido Rodríguez,5,ar ARG,DM,29-206,90,3,2,2,1,0,3,3,100.0,0,0,0,0,1,4,1,0,12,2023-2024
Juan Miranda,3,es ESP,LB,23-289,90,2,2,0,0,2,1,1,100.0,0,0,0,0,0,2,3,0,12,2023-2024
Chadi Riad,28,ma MAR,CB,20-140,68,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,12,2023-2024
   William Carvalho,14,pt POR,DM,31-211,22,2,2,0,2,0,0,0,,0,0,0,0,1,3,0,0,12,2023-2024
Germán Pezzella,6,ar ARG,CB,32-130,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,7,0,12,2023-2024
Héctor Bellerín,2,es ESP,RB,28-230,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,4,0,12,2023-2024
Claudio Bravo,1,cl CHI,GK,40-205,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Cyle Larin,17,ca CAN,FW,28-201,68,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,12,2023-2024
   Manu Morlanes,8,es ESP,FW,24-296,22,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,12,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-194,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
   Abdón Prats,9,es ESP,FW,30-332,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Samu Costa,12,pt POR,CM,22-342,90,6,5,3,3,0,5,6,83.3,1,1,1,0,2,8,1,0,12,2023-2024
Omar Mascarell,5,es ESP,CM,30-275,44,1,0,0,1,0,0,0,,0,0,0,0,2,3,2,0,12,2023-2024
Antonio Sánchez,18,es ESP,CM,26-307,59,2,0,2,0,0,2,5,40.0,3,0,0,0,0,2,0,0,12,2023-2024
   Dani Rodríguez,14,es ESP,CM,35-151,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Jaume Costa,11,es ESP,LB,35-231,90,2,1,1,0,1,2,5,40.0,3,0,0,0,0,2,0,0,12,2023-2024
Matija Nastasić,2,rs SRB,CB,30-221,90,3,1,1,2,0,2,2,100.0,0,0,0,0,0,3,2,0,12,2023-2024
Antonio Raillo,21,es ESP,CB,32-027,90,1,1,1,0,0,1,1,100.0,0,5,2,3,1,2,4,1,12,2023-2024
Martin Valjent,24,sk SVK,CB,27-328,45,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,1,0,12,2023-2024
   Sergi Darder,10,es ESP,CM,29-317,45,2,2,1,1,0,0,0,,0,1,0,1,0,2,0,0,12,2023-2024
Giovanni González,20,uy URU,RB,29-045,59,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,0,0,12,2023-2024
   Pablo Maffeo,15,es ESP,RB,26-115,31,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,12,2023-2024
Predrag Rajković,1,rs SRB,GK,28-004,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-271,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
   Franco Cervi,11,ar ARG,FW,29-162,9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,12,2023-2024
Iago Aspas,10,es ESP,FW,36-095,68,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,12,2023-2024
   Carlos Dotor,6,es ESP,FW,22-234,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,12,2023-2024
Jonathan Bamba,17,ci CIV,LM,27-223,80,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,1,0,12,2023-2024
   Anastasios Douvikas,12,gr GRE,LM,24-094,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Hugo Sotelo,30,es ESP,CM,19-320,68,2,2,0,1,1,0,2,0.0,2,1,0,1,0,2,1,0,12,2023-2024
   Fran Beltrán,8,es ESP,CM,24-274,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Renato Tapia,5,pe PER,CM,28-099,64,3,1,1,2,0,1,3,33.3,2,3,0,3,0,3,4,0,12,2023-2024
Óscar Mingueza,3,es ESP,RM,24-175,90,2,1,0,1,1,1,2,50.0,1,2,1,1,0,2,2,1,12,2023-2024
Manu Sánchez,23,es ESP,LB,23-072,90,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,3,0,12,2023-2024
Unai Núñez,4,es ESP,CB,26-278,90,3,2,2,1,0,0,0,,0,1,1,0,2,5,8,0,12,2023-2024
Carl Starfelt,2,se SWE,CB,28-156,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,10,0,12,2023-2024
Kevin Vázquez,20,es ESP,RB,30-226,58,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,12,2023-2024
   Carles Pérez,7,es ESP,RB,25-261,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Vicente Guaita,25,es ESP,GK,36-298,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Mariano,12,do DOM,FW,30-095,69,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,12,2023-2024
   Youssef En-Nesyri,15,ma MAR,FW,26-156,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Óliver Torres,21,es ESP,"LW,AM",28-359,69,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,12,2023-2024
   Suso,7,es ESP,RW,29-350,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Lucas Ocampos,5,ar ARG,"RW,LW",29-116,90,2,1,1,1,0,0,1,0.0,1,5,0,5,0,2,0,0,12,2023-2024
Ivan Rakitić,10,hr CRO,"DM,LM",35-239,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,12,2023-2024
Boubakary Soumaré,24,fr FRA,"DM,CM",24-250,90,2,1,0,2,0,1,1,100.0,0,2,0,2,1,3,0,0,12,2023-2024
Djibril Sow,18,ch SUI,RM,26-271,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,12,2023-2024
   Dodi Lukebakio,11,be BEL,"AM,LW",26-041,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Marcos Acuña,19,ar ARG,LB,32-007,45,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,12,2023-2024
   Adrià Pedrosa,3,es ESP,LB,25-175,45,2,1,1,1,0,1,1,100.0,0,0,0,0,2,4,2,0,12,2023-2024
Nemanja Gudelj,6,rs SRB,CB,31-353,90,2,0,1,0,1,1,3,33.3,2,1,0,1,0,2,4,0,12,2023-2024
Loïc Bade,22,fr FRA,CB,23-207,90,2,0,2,0,0,1,3,33.3,2,1,1,0,1,3,2,0,12,2023-2024
Jesús Navas,16,es ESP,RB,37-348,90,1,0,0,1,0,1,1,100.0,0,4,2,2,2,3,4,0,12,2023-2024
Ørjan Nyland,13,no NOR,GK,33-055,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Mikel Oyarzabal,10,es ESP,FW,26-197,83,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,12,2023-2024
   Carlos Fernández,9,es ESP,FW,27-166,7,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,12,2023-2024
Ander Barrenetxea,7,es ESP,LW,21-312,78,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,12,2023-2024
   Mohamed Ali Cho,11,fr FRA,LW,19-289,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,2023-2024
Takefusa Kubo,14,jp JPN,RW,22-153,90,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,12,2023-2024
Martín Zubimendi,4,es ESP,LM,24-275,90,2,0,0,1,1,1,2,50.0,1,0,0,0,2,4,2,0,12,2023-2024
Mikel Merino,8,es ESP,CM,27-135,90,3,2,0,1,2,1,2,50.0,1,1,1,0,0,3,1,0,12,2023-2024
Brais Méndez,23,es ESP,RM,26-301,90,5,2,0,4,1,2,7,28.6,5,1,0,1,1,6,1,0,12,2023-2024
Aihen Muñoz,3,es ESP,LB,26-080,90,2,2,0,1,1,2,3,66.7,1,0,0,0,0,2,3,0,12,2023-2024
Robin Le Normand,24,es ESP,CB,26-358,90,0,0,0,0,0,0,0,,0,4,2,2,1,1,0,0,12,2023-2024
Igor Zubeldia,5,es ESP,CB,26-219,90,2,1,1,1,0,1,2,50.0,1,1,1,0,0,2,2,0,12,2023-2024
Hamari Traoré,18,ml MLI,RB,31-281,62,2,1,2,0,0,1,3,33.3,2,0,0,0,0,2,1,0,12,2023-2024
   Aritz Elustondo,6,es ESP,RB,29-221,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Álex Remiro,1,es ESP,GK,28-225,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
João Félix,14,pt POR,FW,23-359,68,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,12,2023-2024
   Lamine Yamal,27,es ESP,RW,16-114,22,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,12,2023-2024
Robert Lewandowski,9,pl POL,FW,35-075,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,12,2023-2024
   Pedri,8,es ESP,"RM,FW",20-344,34,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,1,0,12,2023-2024
Fermin López,32,es ESP,AM,20-177,56,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,12,2023-2024
   Ferrán Torres,7,es ESP,"FW,AM",23-248,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
İlkay Gündoğan,22,de GER,CM,33-011,90,1,1,0,1,0,0,0,,0,0,0,0,3,4,0,0,12,2023-2024
Gavi,6,es ESP,"CM,LM",19-091,90,4,3,2,2,0,1,5,20.0,4,0,0,0,0,4,4,0,12,2023-2024
Alejandro Balde,3,es ESP,"WB,LB",20-017,90,2,2,2,0,0,1,2,50.0,1,2,0,2,1,3,0,0,12,2023-2024
João Cancelo,2,pt POR,WB,29-161,68,3,3,3,0,0,1,2,50.0,1,4,0,4,0,3,1,0,12,2023-2024
   Raphinha,11,br BRA,LW,26-325,22,2,1,0,2,0,0,0,,0,0,0,0,1,3,1,0,12,2023-2024
Iñigo Martínez,5,es ESP,CB,32-171,90,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,5,0,12,2023-2024
Jules Koundé,23,fr FRA,CB,24-357,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,1,12,2023-2024
Ronald Araújo,4,uy URU,"CB,RB",24-242,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,12,2023-2024
Marc-André ter Stegen,1,de GER,GK,31-188,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Kiké,15,es ESP,FW,33-345,67,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
   Samuel Omorodion,32,es ESP,FW,19-184,23,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,12,2023-2024
Luis Rioja,11,es ESP,"LW,RW",30-020,82,1,1,0,1,0,0,0,,0,2,0,2,1,2,1,0,12,2023-2024
   Alex Sola,7,es ESP,RW,24-149,8,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,12,2023-2024
Ianis Hagi,10,ro ROU,RW,25-014,67,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,12,2023-2024
   Abderrahman Rebbach,21,dz ALG,LW,25-086,23,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,12,2023-2024
Jon Guridi,18,es ESP,AM,28-250,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,12,2023-2024
Ander Guevara,6,es ESP,DM,26-121,90,6,5,3,3,0,5,5,100.0,0,1,0,1,3,9,2,0,12,2023-2024
Antonio Blanco,8,es ESP,DM,23-105,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,12,2023-2024
Javi López,27,es ESP,LB,21-308,90,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,3,0,12,2023-2024
Aleksandar Sedlar,4,rs SRB,CB,31-327,89,1,0,0,1,0,0,0,,0,2,0,2,1,2,4,0,12,2023-2024
   Rafa Marín ,16,es ESP,CB,21-170,1,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,12,2023-2024
Abdel Abqar,5,ma MAR,CB,24-240,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,3,0,12,2023-2024
Andoni Gorosabel,2,es ESP,RB,27-093,82,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,12,2023-2024
   Nahuel Tenaglia,14,ar ARG,RB,27-257,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Antonio Sivera,1,es ESP,GK,27-086,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Léo Baptistão,12,br BRA,FW,31-071,70,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,12,2023-2024
   Marko Milovanović,29,rs SRB,FW,20-093,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,12,2023-2024
Largie Ramazani,7,be BEL,LW,22-251,86,1,0,1,0,0,1,2,50.0,1,0,0,0,3,4,1,0,12,2023-2024
   Marciano Sanca,34,gw GNB,LW,19-247,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Arnau Puigmal,8,es ESP,RW,22-299,45,1,0,0,1,0,0,0,,0,1,0,1,1,2,0,0,12,2023-2024
   Sergio Arribas,19,es ESP,RW,22-036,45,3,1,2,1,0,1,1,100.0,0,0,0,0,0,3,0,0,12,2023-2024
Gonzalo Melero,11,es ESP,AM,29-307,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,12,2023-2024
   Adri Embarba,10,es ESP,AM,31-182,45,4,1,3,1,0,1,1,100.0,0,2,0,2,1,5,1,0,12,2023-2024
Lucas Robertone,5,ar ARG,DM,26-232,70,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,2,0,12,2023-2024
   Iddrisu Baba,4,gh GHA,DM,27-287,20,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0,12,2023-2024
Dion Lopy,6,sn SEN,DM,21-276,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,4,0,12,2023-2024
Sergio Akieme,15,es ESP,LB,25-324,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,12,2023-2024
Édgar González,3,es ESP,CB,26-218,90,1,0,1,0,0,0,0,,0,4,4,0,0,1,6,0,12,2023-2024
Juan Brandáriz,21,es ESP,CB,24-248,90,3,2,3,0,0,1,1,100.0,0,4,2,2,1,4,8,0,12,2023-2024
Houboulang Mendes,24,gw GNB,RB,25-185,90,2,1,1,1,0,0,1,0.0,1,0,0,0,1,3,6,0,12,2023-2024
Luís Maximiano,25,pt POR,GK,24-304,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Hugo Duro,9,es ESP,FW,23-360,72,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,2023-2024
   Hugo Guillamón,6,es ESP,CM,23-278,18,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,3,0,12,2023-2024
Diego López,16,es ESP,FW,21-176,90,1,1,0,0,1,0,1,0.0,1,2,0,2,1,2,0,0,12,2023-2024
Selim Amallah,19,ma MAR,LM,26-355,23,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,12,2023-2024
   Sergi Canós,7,es ESP,LM,26-276,49,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,12,2023-2024
   Dimitri Foulquier,20,fr FRA,RM,30-227,18,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,12,2023-2024
Javier Guerra,8,es ESP,"CM,FW",20-308,90,4,4,0,2,2,1,3,33.3,2,0,0,0,0,4,2,0,12,2023-2024
José Luis García Vayá,18,es ESP,CM,25-086,88,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,2023-2024
   Roman Yaremchuk,17,ua UKR,CM,27-343,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Francisco Perez,23,es ESP,"RM,LM",21-057,90,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,12,2023-2024
José Luis Gayà,14,es ESP,LB,28-164,90,5,4,1,3,1,4,6,66.7,2,1,0,1,0,5,2,0,12,2023-2024
Gabriel Paulista,5,br BRA,CB,32-344,90,1,0,0,1,0,1,1,100.0,0,1,1,0,2,3,5,0,12,2023-2024
Cristhian Mosquera,3,co COL,CB,19-131,89,3,1,2,1,0,1,2,50.0,1,4,2,2,3,6,5,0,12,2023-2024
   Yarek Hernandis,34,es ESP,DF,18-297,1,,0,,,,,,,,,,,0,,,,12,2023-2024
Thierry Correia,12,pt POR,RB,24-241,90,3,2,2,1,0,2,3,66.7,1,0,0,0,2,5,2,0,12,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,23-037,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Lucas Boyé,7,ar ARG,FW,27-250,90,2,1,0,1,1,0,1,0.0,1,2,0,2,1,3,0,0,12,2023-2024
Óscar Melendo,21,es ESP,LW,26-074,72,3,1,2,1,0,1,2,50.0,1,1,0,1,0,3,0,0,12,2023-2024
   Antonio Puertas,10,es ESP,AM,31-257,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Bryan Zaragoza,26,es ESP,RW,22-194,90,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,12,2023-2024
Myrto Uzuni,11,al ALB,AM,28-158,81,3,3,1,2,0,2,2,100.0,0,0,0,0,0,3,0,0,12,2023-2024
   José Callejón,9,es ESP,LW,36-267,9,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,12,2023-2024
Gerard Gumbau,23,es ESP,DM,28-322,72,1,0,0,1,0,0,0,,0,3,2,1,3,4,2,0,12,2023-2024
   Sergio Ruiz,20,es ESP,DM,28-324,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,2023-2024
Gonzalo Villar,24,es ESP,DM,25-227,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,0,12,2023-2024
Carlos Neva,15,es ESP,LB,27-146,72,0,0,0,0,0,0,0,,0,2,0,2,1,1,2,0,12,2023-2024
   Álvaro Fernández,33,es ESP,LB,20-227,18,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,12,2023-2024
Raúl Torrente,28,es ESP,CB,22-055,90,3,3,2,1,0,1,1,100.0,0,1,0,1,2,5,6,0,12,2023-2024
Ignasi Miquel,14,es ESP,CB,31-038,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0,12,2023-2024
Ricard Sánchez ,12,es ESP,RB,23-256,81,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,12,2023-2024
   Wilson Manafá,3,pt POR,RB,29-105,9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,2023-2024
André Ferreira,13,pt POR,GK,27-160,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Alexander Sørloth,11,no NOR,FW,27-335,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,12,2023-2024
Gerard Moreno,7,es ESP,"FW,RM",31-212,90,3,1,0,1,2,1,1,100.0,0,0,0,0,0,3,0,0,12,2023-2024
Alex Baena,16,es ESP,LM,22-108,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,2023-2024
Daniel Parejo,10,es ESP,CM,34-203,63,3,3,0,3,0,2,3,66.7,1,0,0,0,0,3,2,2,12,2023-2024
   Ramón Terrats,20,es ESP,CM,23-018,27,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,2023-2024
Étienne Capoue,6,fr FRA,CM,35-117,90,2,1,1,1,0,2,2,100.0,0,1,0,1,2,4,1,0,12,2023-2024
Ilias Akhomach,27,es ESP,RM,19-203,76,2,2,0,2,0,0,0,,0,1,0,1,0,2,0,0,12,2023-2024
   Pascu,30,es ESP,FW,20-210,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Carlos Romero,37,es ESP,LB,22-007,45,2,1,1,0,1,2,3,66.7,1,1,0,1,0,2,0,0,12,2023-2024
   Alberto Moreno,18,es ESP,LB,31-123,45,2,1,1,1,0,0,0,,0,0,0,0,0,2,2,0,12,2023-2024
Matteo Gabbia,2,it ITA,CB,24-015,45,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,12,2023-2024
   Aïssa Mandi,23,dz ALG,CB,32-014,45,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,3,0,12,2023-2024
Raúl Albiol,3,es ESP,CB,38-062,90,2,0,2,0,0,1,2,50.0,1,3,3,0,1,3,3,0,12,2023-2024
Adrià Altimira,26,es ESP,RB,22-222,64,4,1,3,1,0,3,3,100.0,0,2,0,2,2,6,2,0,12,2023-2024
   Kiko Femenía,17,es ESP,RB,32-276,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,12,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-203,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,2023-2024
Gorka Guruzeta,12,es ESP,FW,27-054,66,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,2,0,12,2023-2024
   Álex Berenguer,7,es ESP,"LW,RW",28-124,24,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,2023-2024
Nico Williams,11,es ESP,"LW,RW",21-116,75,1,0,1,0,0,0,3,0.0,3,1,0,1,0,1,1,0,12,2023-2024
   Unai Gómez,30,es ESP,"RW,LW",20-164,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
Iñaki Williams,9,gh GHA,"RW,FW",29-143,85,4,4,2,0,2,3,4,75.0,1,2,0,2,1,5,2,0,12,2023-2024
   Asier Villalibre,20,es ESP,FW,26-036,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,12,2023-2024
