player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Léo Baptistão,12,br BRA,FW,31-063,85,25,0,1,14,11,1,25,1,0,0.0,1,100.0,12,31,13,0,2,0,1,1,19,3,11,2023-2024
   Marciano Sanca,34,gw GNB,FW,19-239,5,5,0,0,3,2,0,5,0,0,,0,,2,16,7,0,0,0,1,1,2,0,11,2023-2024
Adri Embarba,10,es ESP,"LW,RW",31-174,90,51,0,4,22,27,2,51,4,0,0.0,2,50.0,28,215,45,4,3,1,3,1,35,4,11,2023-2024
Lázaro,14,br BRA,RW,21-230,62,17,0,0,8,9,2,17,2,0,0.0,2,100.0,15,92,30,0,0,0,4,1,17,6,11,2023-2024
   Largie Ramazani,7,be BEL,"RW,LW",22-243,28,13,0,1,5,7,3,13,1,1,100.0,0,0.0,10,95,60,3,1,2,2,3,10,4,11,2023-2024
Lucas Robertone,5,ar ARG,AM,26-224,80,60,1,8,36,16,4,60,1,1,100.0,0,0.0,22,91,42,1,0,1,2,0,27,2,11,2023-2024
   Gonzalo Melero,11,es ESP,DM,29-299,10,4,0,0,4,0,0,4,0,0,,0,,2,7,3,0,0,0,0,0,3,0,11,2023-2024
Iddrisu Baba,4,gh GHA,DM,27-279,45,18,1,5,11,3,1,18,1,1,100.0,0,0.0,7,22,13,0,0,0,1,0,10,0,11,2023-2024
   Houboulang Mendes,24,gw GNB,"DM,RB",25-177,45,37,5,16,18,4,0,37,2,1,50.0,1,50.0,10,77,53,2,1,0,2,0,15,0,11,2023-2024
Dion Lopy,6,sn SEN,DM,21-268,90,39,0,6,30,4,0,39,2,1,50.0,1,50.0,17,116,28,0,0,0,2,0,18,1,11,2023-2024
Álex Centelles,20,es ESP,LB,25-354,45,27,1,9,12,6,0,27,0,0,,0,,6,31,17,0,1,0,2,0,14,0,11,2023-2024
   Sergio Arribas,19,es ESP,"LB,AM",22-028,45,25,0,1,18,6,0,25,0,0,,0,,13,94,33,1,1,0,2,1,16,1,11,2023-2024
Juan Brandáriz,21,es ESP,CB,24-240,90,47,6,33,11,3,0,47,0,0,,0,,25,114,62,0,0,0,0,0,32,0,11,2023-2024
César Montes,22,mx MEX,CB,26-246,90,54,5,25,21,8,2,54,0,0,,0,,21,154,89,0,0,0,1,1,30,1,11,2023-2024
Alejandro Pozo Pozo,17,es ESP,"RB,LB",24-248,90,78,1,23,43,12,0,78,2,0,0.0,2,100.0,30,130,49,0,0,0,2,0,35,3,11,2023-2024
Fernando,13,es ESP,GK,33-140,90,46,33,45,1,0,0,46,0,0,,0,,24,148,109,0,0,0,0,0,21,0,11,2023-2024
Marc Cardona,19,es ESP,FW,28-112,59,19,0,2,10,7,2,19,1,1,100.0,0,0.0,9,40,2,0,0,0,2,1,12,1,11,2023-2024
   Sory Kaba,16,gn GUI,FW,28-092,31,14,0,1,8,5,2,14,0,0,,0,,3,6,0,0,0,0,2,0,7,1,11,2023-2024
Munir El Haddadi,17,ma MAR,LW,28-057,59,38,1,4,13,21,3,38,1,0,0.0,1,100.0,23,78,42,2,2,1,2,1,33,8,11,2023-2024
   Alberto Moleiro,10,es ESP,LW,20-028,31,22,0,3,10,9,2,22,1,0,0.0,1,100.0,15,85,34,0,2,2,1,0,19,7,11,2023-2024
