player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Artem Dovbyk,9,ua UKR,FW,26-164,90,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,50.0,15,2023-2024
Sávio,16,br BRA,"AM,LM",19-236,90,1,0,0,0,1,1,3,0,2,0,0,0,3,0,1,0.0,15,2023-2024
Iván Martín,23,es ESP,"AM,CM",24-291,81,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0.0,15,2023-2024
   Portu,24,es ESP,CM,31-195,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,2023-2024
Aleix García,14,es ESP,"CM,RM",26-157,90,0,0,0,1,1,0,8,0,1,0,0,0,8,1,0,100.0,15,2023-2024
Yangel Herrera,21,ve VEN,CM,25-322,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0,15,2023-2024
   Pablo Torre,18,es ESP,"CM,RM",20-243,68,0,0,0,1,3,0,2,1,0,0,0,0,3,0,1,0.0,15,2023-2024
   Yan Couto,20,br BRA,RB,21-182,10,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,,15,2023-2024
Miguel Gutiérrez,3,es ESP,"WB,LB",22-128,90,0,0,0,0,0,1,10,1,0,0,0,0,7,1,0,100.0,15,2023-2024
Viktor Tsyhankov,8,ua UKR,"WB,CM,RB",26-017,90,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,,15,2023-2024
Daley Blind,17,nl NED,CB,33-268,90,1,0,0,1,0,0,0,1,0,0,0,0,7,2,0,100.0,15,2023-2024
David López,5,es ESP,CB,34-054,74,0,0,0,0,0,1,0,0,1,0,0,0,7,4,3,57.1,15,2023-2024
   Cristhian Stuani,7,uy URU,FW,37-051,16,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,75.0,15,2023-2024
Eric García,25,es ESP,CB,22-327,90,0,0,0,2,0,0,1,1,0,0,0,0,6,0,1,0.0,15,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-334,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,15,2023-2024
Hugo Duro,9,es ESP,FW,24-022,83,1,0,0,1,2,0,0,0,0,0,0,0,5,4,4,50.0,15,2023-2024
   Roman Yaremchuk,17,ua UKR,FW,28-005,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,2023-2024
Diego López,16,es ESP,FW,21-203,83,0,0,0,0,1,0,3,1,1,0,0,0,1,1,3,25.0,15,2023-2024
   Sergi Canós,7,es ESP,"FW,RM",26-303,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,15,2023-2024
Francisco Perez,23,es ESP,LM,21-084,66,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,,15,2023-2024
   Mouctar Diakhaby,4,gn GUI,"LM,CM",26-348,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,15,2023-2024
