player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Artem Dovbyk,9,ua UKR,FW,26-164,90,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,2,0,7,8,87.5,0,12,0,0,0,15,2023-2024
Sávio,16,br BRA,"AM,LM",19-236,90,0,0,0,0,1,0,1,0,52,4,0,1,0.0,0.0,0.1,1,0,34,41,82.9,1,38,3,3,1,15,2023-2024
Iván Martín,23,es ESP,"AM,CM",24-291,81,0,0,0,0,1,0,0,0,80,3,0,1,0.0,0.0,0.0,2,0,60,70,85.7,14,60,4,1,1,15,2023-2024
   Portu,24,es ESP,CM,31-195,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,15,2023-2024
Aleix García,14,es ESP,"CM,RM",26-157,90,0,0,0,0,2,2,0,0,121,1,0,4,0.1,0.1,0.0,1,1,97,115,84.3,13,85,5,1,0,15,2023-2024
Yangel Herrera,21,ve VEN,CM,25-322,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,3,0,0,0,15,2023-2024
   Pablo Torre,18,es ESP,"CM,RM",20-243,68,0,0,0,0,0,0,0,0,40,1,1,0,0.0,0.0,0.1,2,0,25,30,83.3,4,31,1,4,1,15,2023-2024
   Yan Couto,20,br BRA,RB,21-182,10,0,1,0,0,0,0,1,0,16,0,0,1,0.0,0.0,0.8,1,1,9,14,64.3,0,10,0,1,0,15,2023-2024
Miguel Gutiérrez,3,es ESP,"WB,LB",22-128,90,0,0,0,0,1,0,0,0,70,1,1,0,0.0,0.0,0.0,1,0,49,63,77.8,3,47,1,0,0,15,2023-2024
Viktor Tsyhankov,8,ua UKR,"WB,CM,RB",26-017,90,0,0,0,0,0,0,0,0,61,0,0,1,0.0,0.0,0.2,3,0,40,56,71.4,8,46,6,3,1,15,2023-2024
Daley Blind,17,nl NED,CB,33-268,90,0,0,0,0,0,0,1,0,107,0,1,1,0.0,0.0,0.0,0,0,91,101,90.1,15,76,5,0,0,15,2023-2024
David López,5,es ESP,CB,34-054,74,0,0,0,0,0,0,0,0,90,1,0,1,0.0,0.0,0.0,1,0,82,86,95.3,2,52,0,0,0,15,2023-2024
   Cristhian Stuani,7,uy URU,FW,37-051,16,2,0,0,0,3,3,0,0,6,0,1,0,1.4,1.4,0.0,0,0,2,3,66.7,0,1,0,0,0,15,2023-2024
Eric García,25,es ESP,CB,22-327,90,0,0,0,0,0,0,0,0,108,2,1,0,0.0,0.0,0.0,3,2,88,99,88.9,19,73,3,0,0,15,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-334,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,33,37,89.2,0,25,0,0,0,15,2023-2024
Hugo Duro,9,es ESP,FW,24-022,83,1,0,0,0,2,1,1,0,26,0,0,0,0.4,0.4,0.0,2,0,8,19,42.1,2,13,1,0,0,15,2023-2024
   Roman Yaremchuk,17,ua UKR,FW,28-005,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,0,0,15,2023-2024
Diego López,16,es ESP,FW,21-203,83,0,0,0,0,1,1,0,0,16,1,1,0,0.0,0.0,0.3,1,0,5,10,50.0,0,9,2,1,1,15,2023-2024
