player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Sory Kaba,16,gn GUI,FW,28-028,67,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2023-2024
   Javier Muñoz,5,es ESP,LW,28-178,23,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2023-2024
Sandro Ramírez,9,es ESP,"LW,FW",28-047,78,27,27,0,0,0,0,2,0,0,0,0,0,21,0,0,3,2023-2024
   Francisco Jesús Crespo García,24,es ESP,FW,27-027,12,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2023-2024
Munir El Haddadi,17,ma MAR,RW,27-358,90,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0,3,2023-2024
Jonathan Viera,21,es ESP,LM,33-308,78,58,51,7,2,2,0,4,1,3,3,0,0,53,0,0,3,2023-2024
   Benito Ramírez,11,es ESP,LM,28-045,12,9,7,2,0,0,0,4,0,2,0,2,0,4,0,2,3,2023-2024
Kirian Rodríguez,20,es ESP,CM,27-173,78,58,52,5,5,0,0,0,0,0,0,0,0,48,1,0,3,2023-2024
   Omenuke Mfulu,22,cd COD,CM,29-158,12,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2023-2024
Enzo Loiodice,12,fr FRA,RM,22-271,90,31,29,2,2,0,0,0,0,0,0,0,0,24,0,1,3,2023-2024
Sergi Cardona,3,es ESP,LB,24-048,64,36,30,5,0,0,0,1,5,0,0,0,0,30,1,2,3,2023-2024
   Saúl Coco,23,gq EQG,CB,24-197,26,17,15,2,2,0,0,0,0,0,0,0,0,12,0,0,3,2023-2024
Mika Màrmol,15,es ESP,"CB,LB",21-054,90,60,51,9,4,0,0,0,4,0,0,0,0,50,0,1,3,2023-2024
Álex Suárez,4,es ESP,CB,30-160,90,53,43,10,10,0,0,0,0,0,0,0,0,46,0,0,3,2023-2024
Julian Araujo,28,mx MEX,RB,22-012,90,48,36,11,4,0,0,1,7,0,0,0,0,36,1,2,3,2023-2024
