player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Léo Baptistão,12,br BRA,FW,31-063,85,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11,2023-2024
   Marciano Sanca,34,gw GNB,FW,19-239,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
Adri Embarba,10,es ESP,"LW,RW",31-174,90,1,1,0,1,0,0,0,,0,2,0,2,0,1,1,0,11,2023-2024
Lázaro,14,br BRA,RW,21-230,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
   Largie Ramazani,7,be BEL,"RW,LW",22-243,28,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,11,2023-2024
Lucas Robertone,5,ar ARG,AM,26-224,80,3,1,0,1,2,0,1,0.0,1,2,1,1,1,4,2,0,11,2023-2024
   Gonzalo Melero,11,es ESP,DM,29-299,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
Iddrisu Baba,4,gh GHA,DM,27-279,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,11,2023-2024
   Houboulang Mendes,24,gw GNB,"DM,RB",25-177,45,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,1,1,11,2023-2024
Dion Lopy,6,sn SEN,DM,21-268,90,3,2,2,1,0,1,1,100.0,0,2,0,2,1,4,0,0,11,2023-2024
Álex Centelles,20,es ESP,LB,25-354,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,11,2023-2024
   Sergio Arribas,19,es ESP,"LB,AM",22-028,45,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,11,2023-2024
Juan Brandáriz,21,es ESP,CB,24-240,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,11,2023-2024
César Montes,22,mx MEX,CB,26-246,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,5,0,11,2023-2024
Alejandro Pozo Pozo,17,es ESP,"RB,LB",24-248,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,11,2023-2024
Fernando,13,es ESP,GK,33-140,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,11,2023-2024
Marc Cardona,19,es ESP,FW,28-112,59,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
   Sory Kaba,16,gn GUI,FW,28-092,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2023-2024
Munir El Haddadi,17,ma MAR,LW,28-057,59,2,2,1,0,1,2,4,50.0,2,1,0,1,0,2,1,0,11,2023-2024
   Alberto Moleiro,10,es ESP,LW,20-028,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2023-2024
Marvin,2,es ESP,RW,23-117,81,2,2,0,2,0,0,0,,0,1,0,1,1,3,1,0,11,2023-2024
   Julian Araujo,28,mx MEX,RW,22-076,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
Kirian Rodríguez,20,es ESP,CM,27-237,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,11,2023-2024
Máximo Perrone,8,ar ARG,CM,20-294,68,3,2,0,3,0,1,2,50.0,1,3,1,2,0,3,0,0,11,2023-2024
   Enzo Loiodice,12,fr FRA,CM,22-335,22,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,11,2023-2024
Javier Muñoz,5,es ESP,CM,28-242,90,0,0,0,0,0,0,1,0.0,1,4,1,3,1,1,2,0,11,2023-2024
Sergi Cardona,3,es ESP,LB,24-112,90,4,4,2,2,0,3,3,100.0,0,3,1,2,2,6,5,0,11,2023-2024
Mika Màrmol,15,es ESP,CB,21-118,90,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,8,0,11,2023-2024
Saúl Coco,23,gq EQG,CB,24-261,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,8,0,11,2023-2024
Álex Suárez,4,es ESP,RB,30-224,90,3,2,2,1,0,1,2,50.0,1,0,0,0,0,3,4,0,11,2023-2024
Álvaro Vallés,13,es ESP,GK,26-095,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
João Félix,14,pt POR,FW,23-352,76,0,0,0,0,0,0,0,,0,2,1,1,2,2,0,0,11,2023-2024
   Raphinha,11,br BRA,FW,26-318,14,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,11,2023-2024
Ferrán Torres,7,es ESP,FW,23-241,60,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,11,2023-2024
   Robert Lewandowski,9,pl POL,FW,35-068,30,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,11,2023-2024
Fermin López,32,es ESP,AM,20-170,71,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,11,2023-2024
   Oriol Romeu,18,es ESP,AM,32-034,19,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0,11,2023-2024
İlkay Gündoğan,22,de GER,CM,33-004,90,1,0,0,1,0,1,4,25.0,3,1,0,1,0,1,0,0,11,2023-2024
Gavi,6,es ESP,CM,19-084,90,6,3,3,2,1,4,4,100.0,0,1,0,1,0,6,1,0,11,2023-2024
Alejandro Balde,3,es ESP,WB,20-010,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,11,2023-2024
João Cancelo,2,pt POR,WB,29-154,76,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,11,2023-2024
   Lamine Yamal,27,es ESP,WB,16-107,14,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,11,2023-2024
Iñigo Martínez,5,es ESP,CB,32-164,90,2,2,2,0,0,1,1,100.0,0,1,1,0,1,3,6,0,11,2023-2024
Andreas Christensen,15,dk DEN,CB,27-201,90,3,2,2,1,0,3,3,100.0,0,2,2,0,0,3,0,0,11,2023-2024
Ronald Araújo,4,uy URU,CB,24-235,90,3,3,1,2,0,0,0,,0,2,1,1,1,4,1,0,11,2023-2024
Marc-André ter Stegen,1,de GER,GK,31-181,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
Vinicius Júnior,7,br BRA,FW,23-108,89,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,11,2023-2024
   Lucas Vázquez,17,es ESP,FW,32-119,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,11,2023-2024
Rodrygo,11,br BRA,FW,22-292,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,2023-2024
   Joselu,14,es ESP,FW,33-215,28,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,11,2023-2024
Toni Kroos,8,de GER,LM,33-297,62,4,2,2,2,0,3,4,75.0,1,0,0,0,0,4,0,0,11,2023-2024
   Luka Modrić,10,hr CRO,LM,38-049,28,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,11,2023-2024
Jude Bellingham,5,eng ENG,CM,20-121,90,2,2,0,1,1,0,0,,0,4,0,4,2,4,1,0,11,2023-2024
Federico Valverde,15,uy URU,RM,25-098,90,1,1,0,0,1,0,0,,0,0,0,0,2,3,1,0,11,2023-2024
