player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Léo Baptistão,12,br BRA,FW,31-063,85,0,0,0,0,3,2,0,0,25,0,0,1,0.1,0.1,0.0,1,0,12,17,70.6,2,12,0,1,0,11,2023-2024
   Marciano Sanca,34,gw GNB,FW,19-239,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,11,2023-2024
Adri Embarba,10,es ESP,"LW,RW",31-174,90,0,0,0,0,3,1,0,0,51,1,0,2,0.1,0.1,0.0,0,0,16,35,45.7,1,28,4,4,0,11,2023-2024
Lázaro,14,br BRA,RW,21-230,62,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,9,11,81.8,0,15,0,2,0,11,2023-2024
   Largie Ramazani,7,be BEL,"RW,LW",22-243,28,1,0,0,0,1,1,0,0,13,1,0,0,0.0,0.0,0.1,1,0,4,7,57.1,1,10,3,1,1,11,2023-2024
Lucas Robertone,5,ar ARG,AM,26-224,80,0,1,0,0,1,0,1,0,60,3,1,2,0.0,0.0,0.0,4,1,40,50,80.0,9,22,1,1,1,11,2023-2024
   Gonzalo Melero,11,es ESP,DM,29-299,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0,11,2023-2024
Iddrisu Baba,4,gh GHA,DM,27-279,45,0,0,0,0,0,0,1,0,18,0,1,0,0.0,0.0,0.0,0,0,8,12,66.7,0,7,0,1,1,11,2023-2024
   Houboulang Mendes,24,gw GNB,"DM,RB",25-177,45,0,0,0,0,0,0,0,0,37,3,0,0,0.0,0.0,0.0,0,0,21,29,72.4,2,10,2,2,1,11,2023-2024
Dion Lopy,6,sn SEN,DM,21-268,90,0,0,0,0,0,0,0,0,39,3,1,2,0.0,0.0,0.0,0,0,25,30,83.3,2,17,0,2,1,11,2023-2024
Álex Centelles,20,es ESP,LB,25-354,45,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.0,2,0,16,23,69.6,0,6,0,0,0,11,2023-2024
   Sergio Arribas,19,es ESP,"LB,AM",22-028,45,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.1,1,0,13,17,76.5,1,13,1,0,0,11,2023-2024
Juan Brandáriz,21,es ESP,CB,24-240,90,0,0,0,0,0,0,0,0,47,0,1,1,0.0,0.0,0.0,0,0,37,41,90.2,0,25,0,0,0,11,2023-2024
César Montes,22,mx MEX,CB,26-246,90,0,0,0,0,1,0,1,0,54,0,0,1,0.0,0.0,0.0,1,0,27,45,60.0,1,21,0,0,0,11,2023-2024
Alejandro Pozo Pozo,17,es ESP,"RB,LB",24-248,90,0,0,0,0,0,0,0,0,78,0,0,0,0.0,0.0,0.0,2,0,46,70,65.7,7,30,0,2,0,11,2023-2024
Fernando,13,es ESP,GK,33-140,90,0,0,0,0,0,0,0,0,46,0,0,1,0.0,0.0,0.0,1,1,29,44,65.9,0,24,0,0,0,11,2023-2024
Marc Cardona,19,es ESP,FW,28-112,59,0,0,0,0,2,1,0,0,19,0,0,0,0.2,0.2,0.0,1,0,9,14,64.3,2,9,0,1,1,11,2023-2024
   Sory Kaba,16,gn GUI,FW,28-092,31,1,0,0,0,3,1,0,0,14,0,0,0,0.2,0.2,0.0,0,0,6,8,75.0,0,3,0,0,0,11,2023-2024
Munir El Haddadi,17,ma MAR,LW,28-057,59,1,0,0,0,2,1,0,0,38,2,0,1,0.4,0.4,0.0,1,0,22,29,75.9,4,23,2,1,0,11,2023-2024
   Alberto Moleiro,10,es ESP,LW,20-028,31,0,0,0,0,2,0,0,0,22,0,0,0,0.1,0.1,0.0,1,0,16,16,100.0,0,15,0,1,0,11,2023-2024
Marvin,2,es ESP,RW,23-117,81,0,1,0,0,0,0,0,0,39,2,1,1,0.0,0.0,0.3,2,2,18,28,64.3,1,20,1,3,3,11,2023-2024
   Julian Araujo,28,mx MEX,RW,22-076,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,1,0,2,3,66.7,0,3,0,0,0,11,2023-2024
Kirian Rodríguez,20,es ESP,CM,27-237,90,0,0,0,0,0,0,0,0,101,0,0,1,0.0,0.0,0.1,2,0,76,95,80.0,17,58,2,1,0,11,2023-2024
Máximo Perrone,8,ar ARG,CM,20-294,68,0,0,0,0,0,0,0,0,57,3,0,3,0.0,0.0,0.0,1,0,47,51,92.2,1,22,0,1,0,11,2023-2024
   Enzo Loiodice,12,fr FRA,CM,22-335,22,0,0,0,0,0,0,0,0,28,1,1,0,0.0,0.0,0.0,0,0,20,22,90.9,2,12,1,1,0,11,2023-2024
Javier Muñoz,5,es ESP,CM,28-242,90,0,0,0,0,1,0,0,0,63,0,1,4,0.0,0.0,0.3,6,1,43,52,82.7,6,26,2,0,0,11,2023-2024
Sergi Cardona,3,es ESP,LB,24-112,90,0,0,0,0,0,0,1,0,100,4,2,3,0.0,0.0,0.0,2,0,58,83,69.9,6,26,3,0,0,11,2023-2024
Mika Màrmol,15,es ESP,CB,21-118,90,0,0,0,0,0,0,0,0,76,2,1,0,0.0,0.0,0.0,0,0,57,64,89.1,5,35,1,0,0,11,2023-2024
Saúl Coco,23,gq EQG,CB,24-261,90,0,0,0,0,0,0,0,0,55,1,1,0,0.0,0.0,0.0,0,0,37,44,84.1,2,25,0,0,0,11,2023-2024
Álex Suárez,4,es ESP,RB,30-224,90,0,0,0,0,0,0,0,0,61,3,0,0,0.0,0.0,0.0,1,1,43,52,82.7,8,26,6,2,2,11,2023-2024
Álvaro Vallés,13,es ESP,GK,26-095,90,0,0,0,0,0,0,0,0,65,0,0,0,0.0,0.0,0.0,0,0,53,64,82.8,0,44,0,0,0,11,2023-2024
João Félix,14,pt POR,FW,23-352,76,0,0,0,0,1,0,0,0,34,0,2,2,0.0,0.0,0.0,0,0,22,25,88.0,1,25,2,3,2,11,2023-2024
   Raphinha,11,br BRA,FW,26-318,14,0,0,0,0,2,1,0,0,22,0,0,1,0.3,0.3,0.2,5,0,16,18,88.9,0,14,0,0,0,11,2023-2024
Ferrán Torres,7,es ESP,FW,23-241,60,0,0,0,0,0,0,1,0,25,0,1,0,0.0,0.0,0.0,1,0,16,22,72.7,0,21,2,0,0,11,2023-2024
   Robert Lewandowski,9,pl POL,FW,35-068,30,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,3,0,10,14,71.4,2,14,1,0,0,11,2023-2024
Fermin López,32,es ESP,AM,20-170,71,0,0,0,0,2,0,1,0,31,2,0,0,0.2,0.2,0.1,1,0,20,24,83.3,4,21,1,1,1,11,2023-2024
   Oriol Romeu,18,es ESP,AM,32-034,19,0,0,0,0,1,0,0,0,22,2,0,0,0.0,0.0,0.0,2,0,14,17,82.4,3,14,0,1,1,11,2023-2024
İlkay Gündoğan,22,de GER,CM,33-004,90,1,0,0,0,1,1,0,0,90,1,0,1,0.5,0.5,0.0,4,0,78,89,87.6,6,66,3,2,0,11,2023-2024
Gavi,6,es ESP,CM,19-084,90,0,0,0,0,2,0,0,0,54,6,0,1,0.0,0.0,0.1,1,0,38,42,90.5,1,25,2,0,0,11,2023-2024
Alejandro Balde,3,es ESP,WB,20-010,90,0,0,0,0,0,0,0,0,53,0,0,1,0.0,0.0,0.0,0,0,42,46,91.3,1,29,0,3,1,11,2023-2024
João Cancelo,2,pt POR,WB,29-154,76,0,0,0,0,1,0,0,0,43,1,0,0,0.1,0.1,0.0,1,0,20,32,62.5,2,22,0,4,1,11,2023-2024
   Lamine Yamal,27,es ESP,WB,16-107,14,0,0,0,0,1,0,0,0,14,1,0,0,0.0,0.0,0.3,2,0,9,10,90.0,0,9,1,0,0,11,2023-2024
Iñigo Martínez,5,es ESP,CB,32-164,90,0,0,0,0,1,0,0,0,99,2,1,1,0.1,0.1,0.0,4,0,77,86,89.5,2,68,3,0,0,11,2023-2024
Andreas Christensen,15,dk DEN,CB,27-201,90,0,0,0,0,1,0,0,0,74,3,0,2,0.1,0.1,0.0,0,0,64,68,94.1,2,45,0,0,0,11,2023-2024
Ronald Araújo,4,uy URU,CB,24-235,90,0,0,0,0,1,1,0,0,68,3,1,2,0.1,0.1,0.0,0,0,43,62,69.4,5,38,3,0,0,11,2023-2024
Marc-André ter Stegen,1,de GER,GK,31-181,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,34,36,94.4,0,32,0,0,0,11,2023-2024
Vinicius Júnior,7,br BRA,FW,23-108,89,0,0,0,0,2,0,0,0,40,1,0,0,0.1,0.1,0.0,3,0,19,25,76.0,3,30,3,5,0,11,2023-2024
   Lucas Vázquez,17,es ESP,FW,32-119,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,11,2023-2024
Rodrygo,11,br BRA,FW,22-292,62,0,0,0,0,1,0,0,0,24,0,0,0,0.2,0.2,0.0,4,0,16,20,80.0,0,19,1,1,1,11,2023-2024
   Joselu,14,es ESP,FW,33-215,28,0,0,0,0,1,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,6,0,2,1,11,2023-2024
Toni Kroos,8,de GER,LM,33-297,62,0,0,0,0,2,1,0,0,60,4,0,0,0.1,0.1,0.0,3,0,51,54,94.4,4,35,0,0,0,11,2023-2024
   Luka Modrić,10,hr CRO,LM,38-049,28,0,1,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.6,3,1,24,30,80.0,3,21,2,0,0,11,2023-2024
Jude Bellingham,5,eng ENG,CM,20-121,90,2,0,0,0,2,2,0,0,65,2,2,4,0.6,0.6,0.0,1,0,44,48,91.7,4,44,0,4,0,11,2023-2024
Federico Valverde,15,uy URU,RM,25-098,90,0,0,0,0,2,0,0,0,62,1,2,0,0.1,0.1,0.2,3,0,47,51,92.2,8,46,2,2,1,11,2023-2024
Aurélien Tchouaméni,18,fr FRA,DM,23-274,90,0,0,0,0,1,1,0,0,71,1,3,2,0.0,0.0,0.0,0,0,62,65,95.4,4,48,1,1,0,11,2023-2024
Ferland Mendy,23,fr FRA,LB,28-142,51,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.0,0,0,26,28,92.9,2,15,0,0,0,11,2023-2024
   Eduardo Camavinga,12,fr FRA,LB,20-352,39,0,0,0,0,0,0,0,0,37,1,2,1,0.0,0.0,0.0,4,1,27,27,100.0,1,27,0,4,2,11,2023-2024
David Alaba,4,at AUT,CB,31-126,90,0,0,0,0,0,0,0,0,60,1,2,3,0.0,0.0,0.0,1,0,37,48,77.1,1,30,1,0,0,11,2023-2024
Antonio Rüdiger,22,de GER,CB,30-239,90,0,0,0,0,1,0,0,0,57,0,0,2,0.0,0.0,0.0,2,1,42,45,93.3,3,29,0,1,1,11,2023-2024
Dani Carvajal,2,es ESP,RB,31-290,90,0,0,0,0,1,0,1,0,51,2,0,2,0.0,0.0,0.0,2,1,41,48,85.4,2,25,0,0,0,11,2023-2024
Kepa Arrizabalaga,25,es ESP,GK,29-025,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,27,36,75.0,0,21,0,0,0,11,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-187,90,0,0,0,0,3,1,0,0,47,1,0,0,0.1,0.1,0.0,2,0,23,36,63.9,2,27,2,1,1,11,2023-2024
Abdón Prats,9,es ESP,FW,30-325,64,0,0,0,0,1,1,0,0,21,0,0,0,0.0,0.0,0.1,3,0,11,15,73.3,3,11,0,1,1,11,2023-2024
   Cyle Larin,17,ca CAN,FW,28-194,26,0,0,0,0,1,1,0,0,11,0,0,0,0.3,0.3,0.0,1,0,7,8,87.5,1,8,0,0,0,11,2023-2024
Dani Rodríguez,14,es ESP,"LM,RM",35-144,88,0,0,0,0,2,0,0,0,47,1,0,0,0.1,0.1,0.5,7,0,24,37,64.9,2,25,3,4,1,11,2023-2024
   Pablo Maffeo,15,es ESP,RM,26-108,2,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,3,9,33.3,0,5,0,1,0,11,2023-2024
Samu Costa,12,pt POR,CM,22-335,90,0,0,0,0,1,0,0,0,65,1,1,2,0.1,0.1,0.0,2,0,31,49,63.3,4,28,2,0,0,11,2023-2024
Omar Mascarell,5,es ESP,CM,30-268,88,0,0,0,0,0,0,0,0,51,0,2,1,0.0,0.0,0.0,2,0,32,42,76.2,6,28,1,1,1,11,2023-2024
   Manu Morlanes,8,es ESP,CM,24-289,2,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,2,1,0,0,0,11,2023-2024
Antonio Sánchez,18,es ESP,RM,26-300,64,0,0,0,0,3,1,0,0,30,0,1,3,0.1,0.1,0.0,1,0,13,21,61.9,5,15,2,1,0,11,2023-2024
   Amath,23,sn SEN,LM,27-104,26,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,1,0,7,10,70.0,3,11,3,2,0,11,2023-2024
Jaume Costa,11,es ESP,LB,35-224,89,0,0,0,0,2,0,0,0,67,2,1,1,0.1,0.1,0.1,2,0,42,58,72.4,3,28,1,3,1,11,2023-2024
   Toni Lato,3,es ESP,LB,25-341,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,11,2023-2024
Matija Nastasić,2,rs SRB,CB,30-214,90,0,0,0,0,0,0,0,0,57,1,2,2,0.0,0.0,0.0,2,0,34,40,85.0,2,21,0,0,0,11,2023-2024
Martin Valjent,24,sk SVK,CB,27-321,90,0,0,0,0,1,0,0,0,47,0,2,0,0.0,0.0,0.0,1,0,29,40,72.5,3,23,0,0,0,11,2023-2024
Giovanni González,20,uy URU,RB,29-038,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,2,0,27,43,62.8,2,24,0,1,1,11,2023-2024
Predrag Rajković,1,rs SRB,GK,27-362,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,19,34,55.9,0,18,0,0,0,11,2023-2024
Borja Mayoral,19,es ESP,FW,26-206,89,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,4,0,14,21,66.7,5,18,1,0,0,11,2023-2024
   Óscar Rodríguez Arnaiz,9,es ESP,FW,25-122,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,0,0,0,11,2023-2024
Juanmi Latasa,14,es ESP,FW,22-219,59,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,2,0,6,21,28.6,0,9,0,0,0,11,2023-2024
   Jaime Mata,7,es ESP,FW,35-004,31,0,0,0,0,0,0,1,0,12,0,0,1,0.0,0.0,0.0,0,0,4,7,57.1,1,5,1,0,0,11,2023-2024
Mason Greenwood,12,eng ENG,LM,22-027,90,0,0,0,0,3,0,0,0,35,0,0,0,0.1,0.1,0.0,2,0,17,26,65.4,3,23,2,2,1,11,2023-2024
Nemanja Maksimović,20,rs SRB,CM,28-275,90,0,0,0,0,0,0,0,0,27,2,1,1,0.0,0.0,0.0,0,0,13,17,76.5,2,9,0,1,0,11,2023-2024
Djené,2,tg TOG,CM,31-301,90,0,0,0,0,1,0,0,0,46,1,1,2,0.0,0.0,0.0,1,0,24,36,66.7,4,24,0,2,1,11,2023-2024
Carmona,18,es ESP,RM,21-272,70,0,0,0,0,1,0,0,0,18,0,0,1,0.0,0.0,0.0,2,0,6,11,54.5,0,8,0,2,0,11,2023-2024
   Carles Aleñá,11,es ESP,RM,25-296,20,0,0,0,0,0,0,0,0,15,1,1,1,0.0,0.0,0.0,1,0,7,8,87.5,1,5,0,0,0,11,2023-2024
Diego Rico,16,es ESP,LB,30-247,90,0,0,0,0,2,0,0,0,56,2,0,0,0.0,0.0,0.0,1,0,21,47,44.7,5,21,1,1,1,11,2023-2024
Omar Alderete,15,py PAR,CB,26-306,90,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.0,0.0,0,0,11,22,50.0,2,14,0,0,0,11,2023-2024
Stefan Mitrović,23,rs SRB,CB,33-159,90,0,0,0,0,0,0,0,0,33,1,2,0,0.0,0.0,0.0,0,0,17,23,73.9,2,14,0,1,1,11,2023-2024
Iglesias,21,es ESP,RB,25-117,89,0,0,0,0,1,0,0,0,48,5,1,1,0.0,0.0,0.0,1,0,16,37,43.2,1,21,0,0,0,11,2023-2024
   Luis Milla,5,es ESP,RB,29-021,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,11,2023-2024
David Soria,13,es ESP,GK,30-207,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,17,38,44.7,0,15,0,0,0,11,2023-2024
Chris Ramos,16,es ESP,FW,26-283,90,1,0,0,0,2,2,0,0,38,1,0,1,0.6,0.6,0.2,5,0,12,18,66.7,1,21,3,3,2,11,2023-2024
Roger Martí,21,es ESP,FW,32-298,86,0,2,0,0,3,2,0,0,39,0,0,3,0.2,0.2,0.7,5,2,19,26,73.1,1,21,1,0,0,11,2023-2024
