player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sory Kaba,16,gn GUI,FW,28-028,67,7,11,63.6,97,24,5,8,62.5,2,3,66.7,0,0,,0,0.0,0.0,0,2,0,0,2,3,2023-2024
   Javier Muñoz,5,es ESP,LW,28-178,23,6,8,75.0,71,11,6,6,100.0,0,1,0.0,0,0,,0,0.0,0.0,1,1,0,0,0,3,2023-2024
Sandro Ramírez,9,es ESP,"LW,FW",28-047,78,21,27,77.8,258,44,16,18,88.9,5,7,71.4,0,1,0.0,0,0.5,0.5,3,0,1,0,2,3,2023-2024
   Francisco Jesús Crespo García,24,es ESP,FW,27-027,12,2,5,40.0,34,0,0,1,0.0,2,4,50.0,0,0,,0,0.0,0.0,1,0,0,0,0,3,2023-2024
Munir El Haddadi,17,ma MAR,RW,27-358,90,14,17,82.4,197,40,6,6,100.0,7,8,87.5,0,0,,0,0.0,0.0,0,2,1,0,4,3,2023-2024
Jonathan Viera,21,es ESP,LM,33-308,78,53,58,91.4,734,227,27,28,96.4,21,22,95.5,1,3,33.3,0,0.3,0.4,4,5,3,0,10,3,2023-2024
   Benito Ramírez,11,es ESP,LM,28-045,12,4,9,44.4,53,11,3,3,100.0,1,1,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,3,2023-2024
Kirian Rodríguez,20,es ESP,CM,27-173,78,48,58,82.8,718,203,25,30,83.3,22,25,88.0,0,1,0.0,0,0.0,0.0,0,2,0,0,3,3,2023-2024
   Omenuke Mfulu,22,cd COD,CM,29-158,12,6,6,100.0,107,20,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,2023-2024
Enzo Loiodice,12,fr FRA,RM,22-271,90,24,31,77.4,325,129,12,16,75.0,8,9,88.9,2,2,100.0,0,0.0,0.0,0,3,1,0,4,3,2023-2024
Sergi Cardona,3,es ESP,LB,24-048,64,30,36,83.3,387,110,22,24,91.7,7,7,100.0,1,1,100.0,0,0.0,0.0,1,1,0,0,4,3,2023-2024
   Saúl Coco,23,gq EQG,CB,24-197,26,12,17,70.6,309,181,2,2,100.0,7,8,87.5,3,7,42.9,0,0.0,0.0,0,1,0,0,2,3,2023-2024
Mika Màrmol,15,es ESP,"CB,LB",21-054,90,50,60,83.3,825,229,20,21,95.2,28,32,87.5,2,6,33.3,0,0.0,0.0,0,2,0,0,3,3,2023-2024
