player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Artem Dovbyk,9,ua UKR,FW,26-094,60,10,13,76.9,169,15,5,5,100.0,4,5,80.0,1,1,100.0,1,0.2,0.1,1,0,1,0,1,6,2023-2024
   Cristhian Stuani,7,uy URU,FW,36-346,30,5,7,71.4,62,2,2,3,66.7,2,2,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,6,2023-2024
Sávio,16,br BRA,LM,19-166,75,25,31,80.6,399,109,15,16,93.8,9,11,81.8,1,1,100.0,1,0.9,1.3,3,1,4,1,4,6,2023-2024
   Pablo Torre,18,es ESP,CM,20-173,15,3,4,75.0,25,6,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,6,2023-2024
Iván Martín,23,es ESP,CM,24-221,90,47,52,90.4,623,71,28,31,90.3,17,17,100.0,1,2,50.0,0,0.1,0.1,2,1,0,0,1,6,2023-2024
Yangel Herrera,21,ve VEN,CM,25-252,73,31,32,96.9,386,41,19,19,100.0,9,10,90.0,1,1,100.0,0,0.1,0.1,1,2,1,0,2,6,2023-2024
   Valery Fernández,11,es ESP,LM,23-304,17,6,6,100.0,60,23,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,6,2023-2024
Viktor Tsyhankov,8,ua UKR,RM,25-312,60,32,33,97.0,456,108,22,22,100.0,8,8,100.0,2,2,100.0,0,0.1,0.2,2,3,3,1,3,6,2023-2024
   Portu,24,es ESP,RM,31-125,30,2,5,40.0,22,4,1,2,50.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,6,2023-2024
Aleix García,14,es ESP,DM,26-087,90,91,99,91.9,1684,498,39,41,95.1,37,37,100.0,12,18,66.7,0,0.3,0.4,4,13,2,0,16,6,2023-2024
Daley Blind,17,nl NED,LB,33-198,90,59,67,88.1,935,301,28,28,100.0,30,34,88.2,1,2,50.0,1,0.1,0.1,2,7,3,1,7,6,2023-2024
David López,5,es ESP,CB,33-349,90,51,57,89.5,811,346,23,26,88.5,26,27,96.3,0,1,0.0,0,0.0,0.0,0,5,0,0,2,6,2023-2024
Eric García,25,es ESP,CB,22-257,64,55,60,91.7,915,338,18,18,100.0,35,35,100.0,1,5,20.0,0,0.0,0.0,0,8,2,0,8,6,2023-2024
   Juanpe,15,es ESP,CB,32-146,26,11,12,91.7,144,11,6,7,85.7,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,2023-2024
Yan Couto,20,br BRA,RB,21-112,90,43,57,75.4,649,167,22,26,84.6,18,24,75.0,1,4,25.0,0,0.1,0.2,1,4,1,1,2,6,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-264,90,21,33,63.6,775,692,5,5,100.0,6,7,85.7,10,21,47.6,0,0.0,0.0,0,1,1,0,0,6,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-152,77,16,22,72.7,223,9,9,12,75.0,3,3,100.0,1,3,33.3,0,0.1,0.0,2,0,0,0,0,6,2023-2024
   Abdón Prats,9,es ESP,FW,30-290,13,7,7,100.0,71,21,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.4,0,0,1,0,1,6,2023-2024
