player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Mikel Oyarzabal,10,es ESP,FW,26-183,83,16,21,76.2,161,47,12,15,80.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,2,10,2023-2024
   Umar Sadiq,19,ng NGA,FW,26-261,7,3,4,75.0,39,5,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,10,2023-2024
Carlos Fernández,9,es ESP,FW,27-152,59,9,15,60.0,102,4,7,9,77.8,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,10,2023-2024
   Takefusa Kubo,14,jp JPN,"FW,RW",22-139,31,7,10,70.0,135,46,1,2,50.0,4,6,66.7,1,1,100.0,1,0.4,0.4,2,0,2,1,1,10,2023-2024
Arsen Zakharyan,12,ru RUS,LM,20-148,45,9,12,75.0,116,23,7,9,77.8,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,10,2023-2024
   Ander Barrenetxea,7,es ESP,"LM,LW",21-298,45,9,16,56.3,118,14,5,5,100.0,3,6,50.0,0,2,0.0,0,0.3,0.0,1,0,1,0,1,10,2023-2024
Mikel Merino,8,es ESP,"CM,DM",27-121,90,32,46,69.6,423,141,22,26,84.6,8,13,61.5,1,4,25.0,0,0.2,0.3,3,1,1,0,2,10,2023-2024
Martín Zubimendi,4,es ESP,"CM,DM",24-261,90,23,31,74.2,439,124,9,11,81.8,11,14,78.6,3,5,60.0,0,0.0,0.0,0,4,0,0,4,10,2023-2024
Brais Méndez,23,es ESP,"RM,AM",26-287,90,24,35,68.6,394,114,9,13,69.2,13,16,81.3,1,4,25.0,0,0.0,0.0,0,4,0,0,7,10,2023-2024
Aihen Muñoz,3,es ESP,LB,26-066,90,39,46,84.8,673,273,18,18,100.0,16,19,84.2,5,8,62.5,0,0.2,0.3,2,3,3,3,1,10,2023-2024
Jon Pacheco,20,es ESP,CB,22-286,90,54,63,85.7,1069,282,19,21,90.5,28,28,100.0,7,14,50.0,0,0.0,0.0,0,2,0,0,1,10,2023-2024
