player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Amath,23,sn SEN,FW,27-033,45,6,6,0,0,0,0,1,0,0,0,0,0,3,0,1,2,2023-2024
   Sergi Darder,10,es ESP,"CM,FW",29-239,45,29,23,6,1,0,0,4,0,3,1,2,0,22,0,0,2,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-116,90,24,23,0,0,0,0,0,0,0,0,0,0,15,1,2,2,2023-2024
Manu Morlanes,8,es ESP,CM,24-218,45,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2023-2024
   Samu Costa,12,pt POR,CM,22-264,45,30,30,0,0,0,1,1,0,0,0,0,0,24,0,2,2,2023-2024
Omar Mascarell,5,es ESP,CM,30-197,71,25,25,0,0,0,1,1,0,0,0,0,0,23,0,0,2,2023-2024
   Javier Llabrés,34,es ESP,LM,20-341,19,8,8,0,0,0,0,3,0,0,0,0,0,3,0,0,2,2023-2024
Dani Rodríguez,14,es ESP,CM,35-073,62,17,13,4,2,0,0,4,0,2,1,1,0,11,0,0,2,2023-2024
   Cyle Larin,17,ca CAN,FW,28-123,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-2024
Jaume Costa,11,es ESP,LB,35-153,90,45,36,8,0,0,0,2,8,0,0,0,0,38,1,0,2,2023-2024
Copete,6,es ESP,CB,23-312,90,47,44,3,3,0,3,2,0,0,0,0,0,41,0,0,2,2023-2024
Antonio Raillo,21,es ESP,CB,31-314,44,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,2,2023-2024
   Giovanni González,20,uy URU,"CB,RB",28-332,46,33,31,1,0,0,0,2,1,0,0,0,0,27,1,0,2,2023-2024
Martin Valjent,24,sk SVK,CB,27-250,90,27,25,2,2,0,1,0,0,0,0,0,0,24,0,0,2,2023-2024
