player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Jeremías Ledesma,ar ARG,30-200,90,3,1,2,66.7,0.4,5,17,29.4,20,1,55.0,42.5,6,100.0,70.7,8,1,12.5,2,17.1,4,2023-2024
Filip Jørgensen,dk DEN,21-138,90,4,3,1,50.0,2.0,5,9,55.6,27,3,29.6,30.3,2,50.0,52.5,24,1,4.2,0,10.3,4,2023-2024
Luís Maximiano,pt POR,24-239,90,7,3,4,57.1,2.3,2,9,22.2,21,0,38.1,31.5,7,14.3,20.4,14,0,0.0,2,25.5,4,2023-2024
Iván Villar,es ESP,26-054,90,5,2,3,60.0,2.3,3,14,21.4,15,3,40.0,41.5,9,88.9,59.4,19,0,0.0,0,7.7,4,2023-2024
Álex Remiro,es ESP,28-162,90,5,3,3,40.0,1.4,10,20,50.0,48,4,37.5,32.6,3,66.7,49.3,12,0,0.0,6,20.6,4,2023-2024
Raúl Fernández,es ESP,35-173,90,6,5,2,16.7,3.2,6,20,30.0,29,2,41.4,35.5,9,88.9,60.9,9,1,11.1,3,15.9,4,2023-2024
Kepa Arrizabalaga,es ESP,28-334,90,2,1,1,50.0,0.5,1,6,16.7,27,3,22.2,29.0,4,0.0,16.3,9,1,11.1,0,13.8,4,2023-2024
David Soria,es ESP,30-151,90,12,2,10,83.3,2.6,17,32,53.1,21,0,100.0,62.0,12,91.7,59.8,21,0,0.0,3,14.1,4,2023-2024
Antonio Sivera,es ESP,27-022,90,4,0,4,100.0,0.9,11,22,50.0,28,3,53.6,41.4,12,58.3,43.8,10,0,0.0,0,8.7,4,2023-2024
Giorgi Mamardashvili,ge GEO,22-338,90,1,1,0,0.0,1.0,2,11,18.2,25,8,36.0,33.0,9,22.2,32.3,9,1,11.1,0,6.0,4,2023-2024
Rui Silva,pt POR,29-207,90,6,0,6,100.0,0.7,3,10,30.0,25,5,32.0,28.1,5,40.0,31.0,10,2,20.0,2,17.5,4,2023-2024
Stole Dimitrievski,mk MKD,29-251,90,5,1,4,80.0,1.4,3,10,30.0,19,4,42.1,36.4,7,28.6,34.4,9,1,11.1,0,4.0,4,2023-2024
Paulo Gazzaniga,ar ARG,31-244,90,5,0,5,100.0,1.6,10,17,58.8,39,4,43.6,36.1,3,0.0,22.3,12,2,16.7,0,8.2,4,2023-2024
Álvaro Vallés,es ESP,26-040,90,6,1,5,83.3,1.2,5,11,45.5,43,7,25.6,30.2,1,0.0,16.0,11,0,0.0,1,30.0,4,2023-2024
Predrag Rajković,rs SRB,27-307,90,3,0,3,100.0,0.3,6,29,20.7,19,0,94.7,59.1,11,100.0,65.2,24,1,4.2,1,17.5,4,2023-2024
Unai Simón,es ESP,26-084,90,1,0,1,100.0,0.1,5,16,31.3,29,7,34.5,33.9,8,75.0,53.0,9,0,0.0,2,23.7,4,2023-2024
Aitor Fernández,es ESP,32-123,90,4,2,2,75.0,1.6,6,17,35.3,26,3,61.5,49.6,1,100.0,70.0,10,1,10.0,0,8.7,4,2023-2024
Marc-André ter Stegen,de GER,31-126,90,3,1,2,66.7,0.8,1,2,50.0,29,8,6.9,23.2,2,0.0,14.0,25,0,0.0,0,8.7,4,2023-2024
Stole Dimitrievski,mk MKD,29-264,90,1,0,1,100.0,0.1,7,21,33.3,24,3,70.8,51.0,10,40.0,41.2,21,0,0.0,0,11.3,5,2023-2024
Antonio Sivera,es ESP,27-035,90,11,2,9,90.9,3.6,15,25,60.0,24,1,75.0,49.6,9,77.8,53.2,14,0,0.0,0,12.0,5,2023-2024
