player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Francisco Jesús Crespo García,24,es ESP,RW,27-085,61,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,10,2023-2024
   Marvin,2,es ESP,RW,23-111,29,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,10,2023-2024
Enzo Loiodice,12,fr FRA,CM,22-329,61,2,1,1,0,1,0,1,0.0,1,0,0,0,0,2,1,0,10,2023-2024
   Máximo Perrone,8,ar ARG,CM,20-288,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Kirian Rodríguez,20,es ESP,CM,27-231,90,3,3,0,3,0,2,3,66.7,1,0,0,0,0,3,0,0,10,2023-2024
Javier Muñoz,5,es ESP,CM,28-236,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,2023-2024
Sergi Cardona,3,es ESP,LB,24-106,90,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,3,0,10,2023-2024
Mika Màrmol,15,es ESP,CB,21-112,90,2,2,1,1,0,0,0,,0,0,0,0,1,3,3,0,10,2023-2024
Saúl Coco,23,gq EQG,CB,24-255,45,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,10,2023-2024
   Julian Araujo,28,mx MEX,RB,22-070,45,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,3,0,10,2023-2024
Álex Suárez,4,es ESP,"CB,RB",30-218,90,1,1,0,0,1,1,1,100.0,0,0,0,0,3,4,0,0,10,2023-2024
Álvaro Vallés,13,es ESP,GK,26-089,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,2023-2024
Kike Pérez,14,es ESP,FW,26-250,45,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,10,2023-2024
   Jorge de Frutos,19,es ESP,RM,26-244,45,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,10,2023-2024
Raúl de Tomás,22,es ESP,FW,29-005,65,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,10,2023-2024
   Sergio Camello,34,es ESP,FW,22-254,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Álvaro García,18,es ESP,LM,30-360,88,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,10,2023-2024
   Bebé,10,cv CPV,LM,33-102,2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,10,2023-2024
Óscar Valentín,23,es ESP,CM,29-063,89,2,0,0,2,0,1,1,100.0,0,4,0,4,1,3,3,0,10,2023-2024
Pathé Ciss,21,sn SEN,CM,29-220,65,3,2,1,2,0,3,5,60.0,2,1,1,0,3,6,0,0,10,2023-2024
   Unai López,17,es ESP,CM,27-357,25,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,10,2023-2024
Isaac Palazón Camacho,7,es ESP,"RM,FW",28-299,76,0,0,0,0,0,0,0,,0,1,0,1,2,2,4,0,10,2023-2024
   Óscar Trejo,8,ar ARG,FW,35-179,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Alfonso Espino,12,uy URU,LB,31-290,90,2,0,2,0,0,1,6,16.7,5,2,0,2,2,4,3,0,10,2023-2024
Florian Lejeune,24,fr FRA,CB,32-155,90,3,0,1,2,0,0,0,,0,2,0,2,1,4,8,0,10,2023-2024
Aridane Hernández,5,es ESP,CB,34-213,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,9,0,10,2023-2024
Iván Balliu,20,al ALB,RB,31-294,90,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,6,0,10,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-301,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Artem Dovbyk,9,ua UKR,FW,26-123,66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
   Cristhian Stuani,7,uy URU,FW,37-010,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Sávio,16,br BRA,"AM,WB",19-195,79,4,3,0,4,0,0,0,,0,2,0,2,0,4,0,0,10,2023-2024
   Portu,24,es ESP,WB,31-154,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Iván Martín,23,es ESP,AM,24-250,85,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,10,2023-2024
   Pablo Torre,18,es ESP,AM,20-202,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Aleix García,14,es ESP,CM,26-116,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,2023-2024
Yangel Herrera,21,ve VEN,CM,25-281,90,3,1,1,1,1,1,1,100.0,0,1,0,1,0,3,1,0,10,2023-2024
Miguel Gutiérrez,3,es ESP,WB,22-087,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,10,2023-2024
Yan Couto,20,br BRA,WB,21-141,67,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,10,2023-2024
   Valery Fernández,11,es ESP,AM,23-333,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Daley Blind,17,nl NED,CB,33-227,90,2,2,0,2,0,1,1,100.0,0,1,0,1,2,4,5,0,10,2023-2024
David López,5,es ESP,CB,34-013,90,2,2,2,0,0,0,0,,0,0,0,0,0,2,5,0,10,2023-2024
Eric García,25,es ESP,CB,22-286,79,3,3,1,1,1,2,3,66.7,1,1,0,1,1,4,0,0,10,2023-2024
   Arnau Martinez,4,es ESP,CB,20-180,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-293,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Léo Baptistão,12,br BRA,FW,31-057,88,1,0,0,0,1,0,0,,0,1,0,1,0,1,3,0,10,2023-2024
   Marciano Sanca,34,gw GNB,FW,19-233,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Adri Embarba,10,es ESP,"LW,FW,RM",31-168,79,2,2,2,0,0,2,2,100.0,0,0,0,0,2,4,0,0,10,2023-2024
   Lázaro,14,br BRA,RM,21-224,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Sergio Arribas,19,es ESP,"RW,AM",22-022,67,2,1,1,1,0,0,0,,0,1,0,1,0,2,0,0,10,2023-2024
   Largie Ramazani,7,be BEL,LM,22-237,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,2023-2024
Lucas Robertone,5,ar ARG,AM,26-218,45,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,10,2023-2024
   Juan Brandáriz,21,es ESP,CB,24-234,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,10,2023-2024
Dion Lopy,6,sn SEN,"DM,CM",21-262,67,2,2,2,0,0,0,0,,0,1,1,0,0,2,0,0,10,2023-2024
   Gonzalo Melero,11,es ESP,CM,29-293,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Iddrisu Baba,4,gh GHA,"CM,DM",27-273,90,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,10,2023-2024
Álex Centelles,20,es ESP,"LB,WB",25-348,90,1,0,1,0,0,1,3,33.3,2,1,0,1,3,4,2,0,10,2023-2024
Kaiky,2,br BRA,CB,19-283,90,0,0,0,0,0,0,0,,0,4,3,1,0,0,4,0,10,2023-2024
César Montes,22,mx MEX,CB,26-240,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,10,2023-2024
Alejandro Pozo Pozo,17,es ESP,"RB,WB",24-242,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,10,2023-2024
Fernando,13,es ESP,GK,33-134,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
Alexander Sørloth,11,no NOR,"FW,RW",27-321,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,2023-2024
Gerard Moreno,7,es ESP,FW,31-198,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,10,2023-2024
Alfonso Pedraza,24,es ESP,LW,27-196,53,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,2023-2024
   Alberto Moreno,18,es ESP,"LW,LM",31-109,37,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0,10,2023-2024
Kiko Femenía,17,es ESP,"RW,CB",32-262,73,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,10,2023-2024
   Ramón Terrats,20,es ESP,CM,23-004,17,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,10,2023-2024
Santi Comesaña,4,es ESP,CM,27-017,73,4,3,1,2,1,1,1,100.0,0,0,0,0,0,4,1,0,10,2023-2024
   Ilias Akhomach,27,es ESP,"RM,CB",19-189,17,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,10,2023-2024
Étienne Capoue,6,fr FRA,CM,35-103,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,10,2023-2024
Daniel Parejo,10,es ESP,DM,34-189,85,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,1,10,2023-2024
   Ben Brereton,9,cl CHI,LW,24-187,5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,2023-2024
Jorge Cuenca,5,es ESP,CB,23-339,90,2,2,0,1,1,1,1,100.0,0,1,0,1,3,5,4,0,10,2023-2024
Raúl Albiol,3,es ESP,CB,38-048,90,1,1,0,1,0,1,3,33.3,2,2,1,1,0,1,2,0,10,2023-2024
Aïssa Mandi,23,dz ALG,CB,32-000,53,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,4,0,10,2023-2024
   Adrià Altimira,26,es ESP,"RW,CB",22-208,37,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,10,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-189,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,10,2023-2024
