player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Maxi Gómez,25,uy URU,FW,27-054,72,15,0,4,4,7,1,15,0,0,,0,,11,26,2,0,0,0,1,2,13,1,9,2023-2024
   Sergi Guardiola,19,es ESP,"RM,FW",32-131,18,6,0,0,3,3,0,6,0,0,,0,,4,7,4,0,0,0,0,0,3,0,9,2023-2024
Chris Ramos,16,es ESP,"LM,FW,RM",26-262,78,26,1,5,7,14,6,26,3,1,33.3,2,66.7,14,25,7,0,0,0,3,1,15,2,9,2023-2024
   Álvaro Negredo,9,es ESP,FW,38-048,12,6,0,0,0,6,3,6,0,0,,0,,3,9,5,0,0,0,0,0,3,0,9,2023-2024
Darwin Machís,18,ve VEN,LM,30-242,9,3,0,1,1,1,1,3,0,0,,0,,2,22,0,0,0,0,0,0,1,0,9,2023-2024
Rubén Alcaraz,4,es ESP,CM,32-159,90,39,6,14,16,10,2,39,1,0,0.0,1,100.0,19,108,66,2,2,0,3,1,18,2,9,2023-2024
Gonzalo Escalante,17,ar ARG,CM,30-194,65,27,3,12,13,3,0,27,0,0,,0,,6,37,17,0,0,0,1,0,7,0,9,2023-2024
   Lucas,33,br BRA,"LB,LM",22-197,25,13,1,5,5,3,0,13,0,0,,0,,9,75,18,2,0,0,0,0,8,2,9,2023-2024
Iván Alejo,11,es ESP,"RM,RB",28-239,90,35,3,12,12,12,2,35,5,3,60.0,2,40.0,18,147,92,1,2,0,2,2,16,3,9,2023-2024
Javi Hernández ,15,es ESP,"LB,CB",25-158,90,49,6,16,16,18,3,49,2,1,50.0,1,50.0,20,96,43,2,0,0,1,1,19,0,9,2023-2024
Fali,3,es ESP,CB,30-056,90,22,6,10,9,3,1,22,0,0,,0,,7,44,38,1,1,0,0,0,8,0,9,2023-2024
Jorge Meré,22,es ESP,CB,26-173,78,22,10,13,7,2,1,22,0,0,,0,,1,1,1,0,0,0,0,0,2,0,9,2023-2024
