player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Maxi Gómez,25,uy URU,FW,27-054,72,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,9,2023-2024
   Sergi Guardiola,19,es ESP,"RM,FW",32-131,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Chris Ramos,16,es ESP,"LM,FW,RM",26-262,78,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,9,2023-2024
   Álvaro Negredo,9,es ESP,FW,38-048,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Darwin Machís,18,ve VEN,LM,30-242,9,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9,2023-2024
Rubén Alcaraz,4,es ESP,CM,32-159,90,4,2,1,2,1,1,3,33.3,2,3,2,1,0,4,1,0,9,2023-2024
Gonzalo Escalante,17,ar ARG,CM,30-194,65,1,0,1,0,0,1,4,25.0,3,1,1,0,2,3,1,0,9,2023-2024
   Lucas,33,br BRA,"LB,LM",22-197,25,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,9,2023-2024
Iván Alejo,11,es ESP,"RM,RB",28-239,90,2,1,2,0,0,1,2,50.0,1,1,0,1,1,3,3,0,9,2023-2024
Javi Hernández ,15,es ESP,"LB,CB",25-158,90,2,1,0,1,1,1,3,33.3,2,1,0,1,1,3,3,0,9,2023-2024
Fali,3,es ESP,CB,30-056,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,9,2023-2024
Jorge Meré,22,es ESP,CB,26-173,78,0,0,0,0,0,0,1,0.0,1,3,3,0,2,2,6,0,9,2023-2024
   Rubén Sobrino,7,es ESP,LM,31-128,12,2,2,1,0,1,0,0,,0,0,0,0,1,3,0,0,9,2023-2024
Isaac Carcelen,20,es ESP,RB,30-167,65,2,0,2,0,0,0,0,,0,0,0,0,0,2,2,0,9,2023-2024
   Rominigue Kouamé,12,ml MLI,CM,26-294,25,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,9,2023-2024
Jeremías Ledesma,1,ar ARG,GK,30-236,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,2023-2024
Artem Dovbyk,9,ua UKR,FW,26-108,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
   Cristhian Stuani,7,uy URU,FW,36-360,19,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0,9,2023-2024
Sávio,16,br BRA,LW,19-180,71,1,1,0,0,1,0,0,,0,2,0,2,1,2,0,0,9,2023-2024
   Valery Fernández,11,es ESP,"WB,LW",23-318,19,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,9,2023-2024
Iván Martín,23,es ESP,"RW,AM",24-235,87,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,9,2023-2024
   Juanpe,15,es ESP,CB,32-160,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,2023-2024
Miguel Gutiérrez,3,es ESP,LM,22-072,61,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0,9,2023-2024
   Pablo Torre,18,es ESP,"AM,CM,LM",20-187,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Aleix García,14,es ESP,CM,26-101,90,2,2,0,1,1,2,3,66.7,1,0,0,0,0,2,0,0,9,2023-2024
Yangel Herrera,21,ve VEN,CM,25-266,87,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,4,0,9,2023-2024
   Ibrahima Kebe,6,ml MLI,CM,23-066,3,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,9,2023-2024
Yan Couto,20,br BRA,"RM,WB,RW",21-126,90,3,2,1,1,1,1,1,100.0,0,1,0,1,1,4,2,0,9,2023-2024
Daley Blind,17,nl NED,"CB,LB",33-212,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,9,2023-2024
David López,5,es ESP,CB,33-363,90,3,2,1,2,0,0,0,,0,1,1,0,0,3,4,0,9,2023-2024
Eric García,25,es ESP,"CB,RB",22-271,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,9,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-278,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Vinicius Júnior,7,br BRA,FW,23-087,71,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,9,2023-2024
   Rodrygo,11,br BRA,FW,22-271,19,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,9,2023-2024
Joselu,14,es ESP,FW,33-194,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9,2023-2024
Jude Bellingham,5,eng ENG,AM,20-100,71,2,1,0,2,0,0,1,0.0,1,4,0,4,3,5,0,0,9,2023-2024
   Dani Ceballos,19,es ESP,AM,27-061,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Eduardo Camavinga,12,fr FRA,LM,20-331,66,1,1,0,1,0,0,1,0.0,1,2,1,1,1,2,1,0,9,2023-2024
   Toni Kroos,8,de GER,LM,33-276,24,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,9,2023-2024
Luka Modrić,10,hr CRO,CM,38-028,78,2,0,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,9,2023-2024
   Brahim Díaz,21,es ESP,"RM,CM",24-065,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Federico Valverde,15,uy URU,"RM,CM",25-077,90,4,4,3,1,0,2,2,100.0,0,1,0,1,1,5,0,0,9,2023-2024
Ferland Mendy,23,fr FRA,LB,28-121,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,9,2023-2024
Antonio Rüdiger,22,de GER,CB,30-218,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,9,2023-2024
Aurélien Tchouaméni,18,fr FRA,CB,23-253,90,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,2,0,9,2023-2024
Dani Carvajal,2,es ESP,RB,31-269,78,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,1,1,9,2023-2024
   Lucas Vázquez,17,es ESP,RB,32-098,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Kepa Arrizabalaga,25,es ESP,GK,29-004,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Ante Budimir,17,hr CRO,FW,32-077,69,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9,2023-2024
   Ezequiel Ávila,9,ar ARG,FW,29-243,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Rubén Peña,15,es ESP,"LW,RW",32-081,79,3,1,1,1,1,2,3,66.7,1,0,0,0,0,3,1,0,9,2023-2024
   Kike Barja,11,es ESP,RW,26-189,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Rubén García,14,es ESP,RW,30-085,69,2,1,0,2,0,1,3,33.3,2,0,0,0,1,3,0,0,9,2023-2024
   José Arnaiz,20,es ESP,LW,28-175,21,1,0,0,0,1,0,3,0.0,3,0,0,0,1,2,0,0,9,2023-2024
Aimar Oroz,10,es ESP,LM,21-314,79,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,9,2023-2024
   Raúl,23,es ESP,LM,22-338,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Lucas Torró,6,es ESP,CM,29-080,90,2,1,0,1,1,2,2,100.0,0,0,0,0,0,2,1,0,9,2023-2024
Jon Moncayola,7,es ESP,RM,25-147,79,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,9,2023-2024
   Pablo Ibáñez,19,es ESP,RM,25-017,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,9,2023-2024
Juan Cruz Armada,3,es ESP,LB,31-071,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,9,2023-2024
Catena,24,es ESP,CB,28-344,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,7,0,9,2023-2024
David García,5,es ESP,CB,29-235,90,2,2,1,1,0,1,1,100.0,0,3,1,2,1,3,7,1,9,2023-2024
Jesús Areso,12,es ESP,RB,24-097,90,4,1,4,0,0,4,4,100.0,0,1,1,0,1,5,2,0,9,2023-2024
Sergio Herrera,1,es ESP,GK,30-124,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,9,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-166,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,9,2023-2024
Abdón Prats,9,es ESP,FW,30-304,60,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,9,2023-2024
   Cyle Larin,17,ca CAN,FW,28-173,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Dani Rodríguez,14,es ESP,"LM,RM",35-123,90,2,1,0,2,0,1,1,100.0,0,1,0,1,1,3,2,0,9,2023-2024
Sergi Darder,10,es ESP,CM,29-289,73,4,3,3,1,0,2,4,50.0,2,0,0,0,0,4,0,0,9,2023-2024
   Manu Morlanes,8,es ESP,CM,24-268,17,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,9,2023-2024
Samu Costa,12,pt POR,CM,22-314,73,2,1,0,2,0,2,6,33.3,4,0,0,0,2,4,1,0,9,2023-2024
   Omar Mascarell,5,es ESP,CM,30-247,17,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,9,2023-2024
Antonio Sánchez,18,es ESP,RM,26-279,69,4,1,3,1,0,3,3,100.0,0,2,0,2,0,4,1,0,9,2023-2024
   Amath,23,sn SEN,LM,27-083,21,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,9,2023-2024
Toni Lato,3,es ESP,LB,25-320,69,2,2,2,0,0,2,3,66.7,1,0,0,0,2,4,3,0,9,2023-2024
   Jaume Costa,11,es ESP,"LB,CB",35-203,21,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,9,2023-2024
Matija Nastasić,2,rs SRB,"CB,LB",30-193,90,1,1,1,0,0,0,0,,0,2,2,0,0,1,1,0,9,2023-2024
Martin Valjent,24,sk SVK,CB,27-300,90,3,1,2,1,0,1,2,50.0,1,4,2,2,0,3,1,0,9,2023-2024
Giovanni González,20,uy URU,RB,29-017,90,4,3,4,0,0,0,5,0.0,5,2,0,2,1,5,2,0,9,2023-2024
Predrag Rajković,1,rs SRB,GK,27-341,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,2023-2024
Roman Yaremchuk,17,ua UKR,FW,27-314,57,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9,2023-2024
   Francisco Perez,23,es ESP,RM,21-028,33,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,9,2023-2024
Selim Amallah,19,ma MAR,"LM,FW",26-326,90,4,4,1,3,0,1,1,100.0,0,2,0,2,1,5,0,0,9,2023-2024
Hugo Duro,9,es ESP,"FW,LM",23-331,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,9,2023-2024
Javier Guerra,8,es ESP,CM,20-279,90,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,0,0,9,2023-2024
José Luis García Vayá,18,es ESP,CM,25-057,90,3,2,2,1,0,2,3,66.7,1,0,0,0,4,7,2,0,9,2023-2024
Diego López,16,es ESP,"RM,FW",21-147,71,2,0,0,2,0,0,0,,0,0,0,0,1,3,0,0,9,2023-2024
   Hugo Guillamón,6,es ESP,FW,23-249,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Cenk Özkacar,15,tr TUR,LB,23-001,71,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,4,0,9,2023-2024
   Dimitri Foulquier,20,fr FRA,"LB,RB",30-198,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Gabriel Paulista,5,br BRA,CB,32-315,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,9,2023-2024
Cristhian Mosquera,3,co COL,CB,19-102,90,3,3,1,2,0,2,2,100.0,0,0,0,0,4,7,2,1,9,2023-2024
Thierry Correia,12,pt POR,RB,24-212,89,1,0,1,0,0,1,2,50.0,1,1,1,0,2,3,1,0,9,2023-2024
   Yarek Hernandis,34,es ESP,DF,18-268,1,,0,,,,,,,,,,,0,,,,9,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,23-008,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Youssef En-Nesyri,15,ma MAR,FW,26-128,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,9,2023-2024
Dodi Lukebakio,11,be BEL,LW,26-013,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,9,2023-2024
Suso,7,es ESP,"RW,AM",29-322,80,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,9,2023-2024
   Rafa Mir,9,es ESP,AM,26-111,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Óliver Torres,21,es ESP,AM,28-331,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
   Lucas Ocampos,5,ar ARG,RW,29-088,45,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,9,2023-2024
Fernando,20,br BRA,DM,36-074,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,2023-2024
   Ivan Rakitić,10,hr CRO,DM,35-211,54,3,2,1,1,1,1,2,50.0,1,0,0,0,0,3,0,0,9,2023-2024
Djibril Sow,18,ch SUI,DM,26-243,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,9,2023-2024
Marcos Acuña,19,ar ARG,LB,31-344,45,3,2,1,2,0,1,1,100.0,0,0,0,0,1,4,0,0,9,2023-2024
   Adrià Pedrosa,3,es ESP,LB,25-147,45,2,2,1,1,0,0,0,,0,3,0,3,1,3,2,0,9,2023-2024
Nemanja Gudelj,6,rs SRB,CB,31-325,90,2,1,0,2,0,0,0,,0,1,0,1,1,3,4,0,9,2023-2024
Loïc Bade,22,fr FRA,CB,23-179,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,5,0,9,2023-2024
Juanlu Sánchez,26,es ESP,RB,20-053,77,3,1,0,3,0,3,3,100.0,0,2,0,2,0,3,4,0,9,2023-2024
   Jesús Navas,16,es ESP,RB,37-320,13,1,0,0,0,1,0,0,,0,0,0,0,1,2,1,0,9,2023-2024
Ørjan Nyland,13,no NOR,GK,33-027,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Óscar Trejo,8,ar ARG,FW,35-164,54,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,1,0,9,2023-2024
   Unai López,17,es ESP,FW,27-342,36,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,9,2023-2024
Raúl de Tomás,22,es ESP,FW,28-355,68,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,9,2023-2024
   Sergio Camello,34,es ESP,FW,22-239,22,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,9,2023-2024
Álvaro García,18,es ESP,LM,30-345,82,1,1,1,0,0,0,3,0.0,3,2,0,2,1,2,5,0,9,2023-2024
   Jorge de Frutos,19,es ESP,RM,26-229,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,2023-2024
Óscar Valentín,23,es ESP,CM,29-048,82,1,1,0,1,0,1,2,50.0,1,1,1,0,1,2,9,0,9,2023-2024
   Kike Pérez,14,es ESP,CM,26-235,8,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,9,2023-2024
Pathé Ciss,21,sn SEN,CM,29-205,90,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,4,0,9,2023-2024
