player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Amath,23,sn SEN,FW,27-033,45,3,6,50.0,39,0,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2023-2024
   Sergi Darder,10,es ESP,"CM,FW",29-239,45,22,29,75.9,351,117,13,13,100.0,7,10,70.0,2,6,33.3,0,0.0,0.0,0,6,0,0,3,2,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-116,90,15,24,62.5,261,38,6,9,66.7,6,8,75.0,2,2,100.0,0,0.1,0.1,1,2,0,0,3,2,2023-2024
Manu Morlanes,8,es ESP,CM,24-218,45,6,7,85.7,86,12,5,6,83.3,0,0,,1,1,100.0,0,0.0,0.0,0,1,0,0,0,2,2023-2024
   Samu Costa,12,pt POR,CM,22-264,45,24,30,80.0,421,86,14,16,87.5,8,9,88.9,2,3,66.7,0,0.0,0.0,0,5,0,0,2,2,2023-2024
Omar Mascarell,5,es ESP,CM,30-197,71,23,25,92.0,515,117,7,7,100.0,10,11,90.9,6,7,85.7,0,0.0,0.0,0,2,1,0,1,2,2023-2024
   Javier Llabrés,34,es ESP,LM,20-341,19,3,8,37.5,45,0,1,2,50.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,2,2023-2024
Dani Rodríguez,14,es ESP,CM,35-073,62,11,17,64.7,248,74,6,8,75.0,2,3,66.7,3,6,50.0,0,0.0,0.0,1,1,1,0,1,2,2023-2024
   Cyle Larin,17,ca CAN,FW,28-123,28,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2023-2024
Jaume Costa,11,es ESP,LB,35-153,90,38,45,84.4,617,221,21,23,91.3,14,17,82.4,2,3,66.7,0,0.0,0.0,0,1,0,0,3,2,2023-2024
Copete,6,es ESP,CB,23-312,90,41,47,87.2,974,245,8,8,100.0,24,25,96.0,9,14,64.3,0,0.1,0.1,2,5,2,1,3,2,2023-2024
