player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Maxi Gómez,25,uy URU,FW,27-054,72,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,4,12,33.3,1,11,0,0,0,9,2023-2024
   Sergi Guardiola,19,es ESP,"RM,FW",32-131,18,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,4,0,0,0,9,2023-2024
Chris Ramos,16,es ESP,"LM,FW,RM",26-262,78,0,0,0,0,3,2,0,0,26,1,0,0,0.1,0.1,0.0,0,0,6,13,46.2,0,14,0,3,1,9,2023-2024
   Álvaro Negredo,9,es ESP,FW,38-048,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,2,5,40.0,0,3,0,0,0,9,2023-2024
Darwin Machís,18,ve VEN,LM,30-242,9,0,0,0,0,0,0,0,1,3,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,9,2023-2024
Rubén Alcaraz,4,es ESP,CM,32-159,90,0,0,0,0,0,0,1,0,39,4,0,3,0.0,0.0,0.0,2,0,18,24,75.0,2,19,2,1,0,9,2023-2024
Gonzalo Escalante,17,ar ARG,CM,30-194,65,0,0,0,0,0,0,0,0,27,1,2,1,0.0,0.0,0.0,0,0,13,20,65.0,1,6,0,0,0,9,2023-2024
   Lucas,33,br BRA,"LB,LM",22-197,25,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,1,0,10,12,83.3,0,9,2,0,0,9,2023-2024
Iván Alejo,11,es ESP,"RM,RB",28-239,90,0,0,0,0,0,0,0,0,35,2,1,1,0.0,0.0,0.2,2,0,10,23,43.5,1,18,1,5,3,9,2023-2024
Javi Hernández ,15,es ESP,"LB,CB",25-158,90,0,0,0,0,3,0,0,0,49,2,1,1,0.3,0.3,0.0,4,0,17,36,47.2,1,20,2,2,1,9,2023-2024
Fali,3,es ESP,CB,30-056,90,0,0,0,0,1,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,9,16,56.3,0,7,1,0,0,9,2023-2024
Jorge Meré,22,es ESP,CB,26-173,78,0,0,0,0,1,0,0,0,22,0,2,3,0.0,0.0,0.0,0,0,2,9,22.2,0,1,0,0,0,9,2023-2024
   Rubén Sobrino,7,es ESP,LM,31-128,12,0,0,0,0,0,0,0,0,6,2,1,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,9,2023-2024
Isaac Carcelen,20,es ESP,RB,30-167,65,0,0,0,0,0,0,0,0,15,2,0,0,0.0,0.0,0.0,2,0,8,11,72.7,1,3,0,0,0,9,2023-2024
   Rominigue Kouamé,12,ml MLI,CM,26-294,25,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,1,0,12,12,100.0,2,6,0,0,0,9,2023-2024
Jeremías Ledesma,1,ar ARG,GK,30-236,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,1,0,19,40,47.5,0,20,0,0,0,9,2023-2024
Artem Dovbyk,9,ua UKR,FW,26-108,71,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.1,3,0,9,12,75.0,0,10,0,2,2,9,2023-2024
   Cristhian Stuani,7,uy URU,FW,36-360,19,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.1,2,0,3,5,60.0,1,3,0,0,0,9,2023-2024
Sávio,16,br BRA,LW,19-180,71,0,0,0,0,2,1,0,0,46,1,1,2,0.1,0.1,0.0,5,0,29,35,82.9,1,35,4,5,2,9,2023-2024
   Valery Fernández,11,es ESP,"WB,LW",23-318,19,0,0,0,0,1,0,0,0,16,1,0,0,0.0,0.0,0.0,1,0,10,11,90.9,1,10,2,0,0,9,2023-2024
Iván Martín,23,es ESP,"RW,AM",24-235,87,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.1,5,0,44,46,95.7,7,43,2,1,1,9,2023-2024
   Juanpe,15,es ESP,CB,32-160,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,9,2023-2024
Miguel Gutiérrez,3,es ESP,LM,22-072,61,0,0,0,0,3,0,0,0,40,1,0,0,0.1,0.1,0.0,0,0,29,34,85.3,1,24,1,3,2,9,2023-2024
   Pablo Torre,18,es ESP,"AM,CM,LM",20-187,29,0,0,0,0,3,1,0,0,30,0,0,0,0.2,0.2,0.0,3,0,21,27,77.8,5,23,3,0,0,9,2023-2024
Aleix García,14,es ESP,CM,26-101,90,1,0,0,0,6,1,1,0,106,2,0,0,0.3,0.3,0.4,7,0,85,95,89.5,7,63,3,1,0,9,2023-2024
Yangel Herrera,21,ve VEN,CM,25-266,87,0,0,0,0,3,1,1,0,55,1,0,0,0.6,0.6,0.0,1,0,31,41,75.6,4,25,1,2,2,9,2023-2024
   Ibrahima Kebe,6,ml MLI,CM,23-066,3,0,0,0,0,0,0,1,0,6,1,0,1,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,9,2023-2024
Yan Couto,20,br BRA,"RM,WB,RW",21-126,90,0,1,0,0,1,1,0,0,79,3,1,1,0.0,0.0,0.1,4,1,50,68,73.5,6,49,4,2,1,9,2023-2024
Daley Blind,17,nl NED,"CB,LB",33-212,90,0,0,0,0,1,0,0,0,116,0,0,1,0.0,0.0,0.1,4,0,99,110,90.0,26,82,13,0,0,9,2023-2024
