player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Óliver Torres,21,es ESP,AM,28-317,84,0,0,0,0,2,0,3,0,2,0,0,0,9,1,2,33.3,6,2023-2024
   Djibril Sow,18,ch SUI,"DM,AM",26-229,6,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0,6,2023-2024
Ivan Rakitić,10,hr CRO,"DM,AM",35-197,90,1,0,0,1,0,0,6,1,1,0,0,0,10,1,1,50.0,6,2023-2024
Joan Jordán,8,es ESP,DM,29-079,90,0,0,0,0,1,0,1,0,2,0,0,0,6,2,2,50.0,6,2023-2024
Kike Salas,27,es ESP,LB,21-153,76,1,0,0,2,0,1,1,3,1,0,0,0,8,5,3,62.5,6,2023-2024
   Adrià Pedrosa,3,es ESP,LB,25-133,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,6,2023-2024
Nemanja Gudelj,6,rs SRB,CB,31-311,90,0,0,0,0,1,0,0,0,0,0,0,0,7,5,3,62.5,6,2023-2024
Loïc Bade,22,fr FRA,CB,23-165,90,0,0,0,0,0,0,0,1,1,0,0,0,11,7,1,87.5,6,2023-2024
Juanlu Sánchez,26,es ESP,RB,20-039,90,0,0,0,0,2,0,0,0,7,0,0,0,10,0,3,0.0,6,2023-2024
Ørjan Nyland,13,no NOR,GK,33-013,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,6,2023-2024
Robert Lewandowski,9,pl POL,FW,35-033,90,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,0.0,6,2023-2024
João Félix,14,pt POR,"LW,CM,LM",23-317,90,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,,6,2023-2024
Ferrán Torres,7,es ESP,"RW,LM",23-206,71,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,,6,2023-2024
   Raphinha,11,br BRA,CM,26-283,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,6,2023-2024
Frenkie de Jong,21,nl NED,LM,26-134,35,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,,6,2023-2024
   Gavi,6,es ESP,"DM,LM",19-049,55,1,0,0,3,2,0,2,1,0,0,0,0,3,1,1,50.0,6,2023-2024
Oriol Romeu,18,es ESP,CM,31-364,45,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,100.0,6,2023-2024
   Ronald Araújo,4,uy URU,CB,24-200,45,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,6,2023-2024
İlkay Gündoğan,22,de GER,"CM,RM",32-334,90,0,0,0,0,1,0,4,0,1,0,0,0,2,0,1,0.0,6,2023-2024
Marcos Alonso,17,es ESP,LB,32-269,45,0,0,0,1,1,0,2,1,0,0,0,0,3,1,0,100.0,6,2023-2024
   Lamine Yamal,27,es ESP,RM,16-072,45,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0.0,6,2023-2024
Andreas Christensen,15,dk DEN,CB,27-166,59,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,,6,2023-2024
   Alejandro Balde,3,es ESP,LB,19-340,31,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,6,2023-2024
Jules Koundé,23,fr FRA,"CB,LB",24-315,90,0,0,0,0,1,0,1,0,0,0,0,0,8,5,2,71.4,6,2023-2024
João Cancelo,2,pt POR,RB,29-119,90,0,0,0,0,1,0,4,1,3,0,0,0,8,4,1,80.0,6,2023-2024
Marc-André ter Stegen,1,de GER,GK,31-146,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,6,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-229,65,0,0,0,1,1,0,0,1,0,0,0,0,2,1,2,33.3,6,2023-2024
   Anastasios Douvikas,12,gr GRE,FW,24-052,25,0,0,0,2,0,0,0,0,1,0,0,0,2,3,1,75.0,6,2023-2024
Iago Aspas,10,es ESP,FW,36-053,77,0,0,0,0,2,0,4,0,0,0,0,0,4,0,1,0.0,6,2023-2024
   Williot Swedberg,19,se SWE,FW,19-234,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0,6,2023-2024
Luca de la Torre,14,us USA,CM,25-123,90,0,0,0,1,0,0,1,0,1,0,0,0,3,0,4,0.0,6,2023-2024
Fran Beltrán,8,es ESP,CM,24-232,90,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,,6,2023-2024
Jonathan Bamba,17,ci CIV,CM,27-181,89,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,,6,2023-2024
   Carlos Dotor,6,es ESP,CM,22-192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Mihailo Ristić,21,rs SRB,LB,27-327,90,0,0,0,2,0,0,3,1,0,0,0,0,5,3,1,75.0,6,2023-2024
Carlos Dominguez,28,es ESP,CB,22-224,90,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0,6,2023-2024
Carl Starfelt,2,se SWE,CB,28-114,90,0,0,0,0,1,0,0,1,2,0,0,0,6,2,0,100.0,6,2023-2024
Unai Núñez,4,es ESP,CB,26-236,89,1,0,0,1,0,0,0,2,1,0,0,0,4,0,2,0.0,6,2023-2024
   Miguel Rodríguez,29,es ESP,CB,20-147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,6,2023-2024
Óscar Mingueza,3,es ESP,RB,24-133,90,0,0,0,0,1,0,3,0,1,0,0,0,9,0,0,,6,2023-2024
Iván Villar,13,es ESP,GK,26-076,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Luis Javier Suárez,9,co COL,"FW,LW",25-295,74,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,100.0,6,2023-2024
   Lázaro,14,br BRA,LW,21-195,16,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0.0,6,2023-2024
Sergio Arribas,19,es ESP,"LW,AM",21-358,84,0,0,0,0,2,0,2,0,0,0,0,0,4,2,2,50.0,6,2023-2024
   Léo Baptistão,12,br BRA,AM,31-028,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0,6,2023-2024
Adri Embarba,10,es ESP,RW,31-139,45,0,0,0,0,0,0,4,0,0,0,0,0,3,1,1,50.0,6,2023-2024
   Largie Ramazani,7,be BEL,RW,22-208,45,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,6,2023-2024
Gonzalo Melero,11,es ESP,"AM,DM",29-264,90,1,0,0,4,1,0,0,0,1,0,0,0,4,1,1,50.0,6,2023-2024
Lucas Robertone,5,ar ARG,DM,26-189,75,0,0,0,1,1,0,3,3,1,0,0,0,4,3,0,100.0,6,2023-2024
   Iddrisu Baba,4,gh GHA,DM,27-244,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0,6,2023-2024
Dion Lopy,6,sn SEN,DM,21-233,61,0,0,0,2,2,0,0,0,3,0,0,0,5,1,0,100.0,6,2023-2024
   Ibrahima Koné,23,ml MLI,FW,24-099,29,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,100.0,6,2023-2024
Sergio Akieme,15,es ESP,LB,25-281,90,0,0,0,0,1,0,5,1,1,0,0,0,6,0,1,0.0,6,2023-2024
Édgar González,3,es ESP,CB,26-175,90,0,0,0,1,0,0,0,0,1,0,0,0,2,7,1,87.5,6,2023-2024
César Montes,22,mx MEX,CB,26-211,90,1,0,0,1,1,0,1,0,1,0,0,0,4,2,2,50.0,6,2023-2024
Juan Brandáriz,21,es ESP,RB,24-205,90,0,0,0,1,0,0,1,0,0,0,0,0,6,2,2,50.0,6,2023-2024
Luís Maximiano,25,pt POR,GK,24-261,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Hugo Duro,9,es ESP,FW,23-317,89,0,0,0,1,2,0,0,0,2,0,0,0,0,0,7,0.0,6,2023-2024
   Mario Dominguez,36,es ESP,FW,19-225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Diego López,16,es ESP,"LW,RW",21-133,89,0,0,0,0,1,0,0,0,1,0,0,0,3,2,2,50.0,6,2023-2024
   Hugo González,30,es ESP,RW,20-228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Francisco Perez,23,es ESP,RW,21-014,64,1,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0.0,6,2023-2024
   Selim Amallah,19,ma MAR,LW,26-312,26,0,0,0,0,1,0,1,0,2,0,0,0,2,2,0,100.0,6,2023-2024
Domingos André Ribeiro Almeida,10,pt POR,AM,23-116,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0.0,6,2023-2024
   Pablo Gozalbez,27,es ESP,AM,22-146,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0.0,6,2023-2024
Javier Guerra,8,es ESP,DM,20-265,64,0,0,0,2,1,0,0,0,1,0,0,0,4,0,1,0.0,6,2023-2024
   Hugo Guillamón,6,es ESP,DM,23-235,26,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0,6,2023-2024
José Luis García Vayá,18,es ESP,DM,25-043,90,0,0,0,0,0,0,3,3,1,0,0,0,4,3,1,75.0,6,2023-2024
José Luis Gayà,14,es ESP,LB,28-121,90,0,0,0,0,0,0,3,0,4,0,0,0,5,1,1,50.0,6,2023-2024
Mouctar Diakhaby,4,gn GUI,CB,26-278,90,1,0,0,1,0,0,0,0,0,0,0,0,3,2,2,50.0,6,2023-2024
Cristhian Mosquera,3,co COL,CB,19-088,90,0,0,0,2,1,0,0,1,0,0,0,0,6,1,2,33.3,6,2023-2024
Thierry Correia,12,pt POR,RB,24-198,90,0,0,0,1,2,0,3,1,3,0,0,0,7,0,1,0.0,6,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,22-359,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,6,2023-2024
Umar Sadiq,19,ng NGA,FW,26-234,57,0,0,0,2,1,1,1,0,0,0,0,0,1,1,5,16.7,6,2023-2024
   Mikel Oyarzabal,10,es ESP,FW,26-156,33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,6,2023-2024
Brais Méndez,23,es ESP,FW,26-260,90,1,0,0,0,3,0,3,0,1,1,0,0,7,1,4,20.0,6,2023-2024
Ander Barrenetxea,7,es ESP,LM,21-271,68,0,0,0,1,4,0,2,0,0,0,0,0,3,0,1,0.0,6,2023-2024
   Mohamed Ali Cho,11,fr FRA,LM,19-248,22,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,,6,2023-2024
Beñat Turrientes,22,es ESP,CM,21-236,57,0,0,0,3,1,0,1,0,0,0,0,0,2,0,3,0.0,6,2023-2024
   Mikel Merino,8,es ESP,CM,27-094,33,0,0,0,1,5,0,0,1,0,0,0,0,1,3,2,60.0,6,2023-2024
Urko González,26,es ESP,CM,22-188,57,0,0,0,0,2,0,0,0,0,0,0,0,5,2,1,66.7,6,2023-2024
   Martín Zubimendi,4,es ESP,CM,24-234,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,2023-2024
Takefusa Kubo,14,jp JPN,RM,22-112,90,0,0,0,1,1,0,4,1,0,0,0,0,5,1,1,50.0,6,2023-2024
Aihen Muñoz,3,es ESP,LB,26-039,90,1,0,0,1,2,0,0,0,1,0,0,0,4,5,2,71.4,6,2023-2024
Robin Le Normand,24,es ESP,CB,26-317,90,0,0,0,1,3,1,0,1,1,0,1,0,5,2,2,50.0,6,2023-2024
Igor Zubeldia,5,es ESP,CB,26-178,82,0,0,0,0,0,0,0,1,0,0,0,0,6,4,3,57.1,6,2023-2024
   Jon Pacheco,20,es ESP,CB,22-259,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,33.3,6,2023-2024
Hamari Traoré,18,ml MLI,RB,31-240,90,0,0,0,1,1,0,0,0,1,0,0,0,3,2,4,33.3,6,2023-2024
Álex Remiro,1,es ESP,GK,28-184,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,6,2023-2024
Borja Mayoral,19,es ESP,FW,26-172,45,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,100.0,6,2023-2024
   Juanmi Latasa,14,es ESP,FW,22-185,45,0,0,0,3,1,1,0,0,0,0,0,0,1,7,5,58.3,6,2023-2024
Jaime Mata,7,es ESP,LW,34-335,77,0,0,0,2,1,0,3,0,0,0,0,0,2,2,2,50.0,6,2023-2024
   Óscar Rodríguez Arnaiz,9,es ESP,LW,25-088,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,6,2023-2024
Carmona,18,es ESP,RW,21-238,67,0,0,0,2,1,0,1,1,2,0,0,0,5,1,5,16.7,6,2023-2024
   Mauro Arambarri,8,uy URU,DM,27-359,23,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,33.3,6,2023-2024
Carles Aleñá,11,es ESP,AM,25-262,77,0,0,0,1,2,0,2,0,2,0,0,0,8,1,0,100.0,6,2023-2024
   Anthony Lozano,17,hn HON,AM,30-152,13,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,100.0,6,2023-2024
Nemanja Maksimović,20,rs SRB,DM,28-241,90,0,0,0,1,1,0,1,2,2,0,0,0,4,3,2,60.0,6,2023-2024
Djené,2,tg TOG,DM,31-267,67,0,0,0,5,1,0,0,0,0,0,0,0,5,2,1,66.7,6,2023-2024
   Mason Greenwood,12,eng ENG,RW,21-358,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Diego Rico,16,es ESP,LB,30-213,90,1,0,0,1,0,0,6,0,1,0,0,0,1,2,1,66.7,6,2023-2024
Omar Alderete,15,py PAR,CB,26-272,90,0,0,0,0,2,0,2,0,1,0,0,0,4,3,1,75.0,6,2023-2024
Stefan Mitrović,23,rs SRB,CB,33-125,90,0,0,0,3,1,0,0,0,1,0,1,0,2,4,2,66.7,6,2023-2024
Damián Suárez,22,uy URU,RB,35-150,90,1,0,0,1,0,0,2,2,2,0,0,0,5,2,0,100.0,6,2023-2024
David Soria,13,es ESP,GK,30-173,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,6,2023-2024
Raúl de Tomás,22,es ESP,FW,28-342,59,0,0,0,0,3,1,0,0,0,0,0,0,2,1,1,50.0,6,2023-2024
   Sergio Camello,34,es ESP,FW,22-226,31,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0.0,6,2023-2024
Álvaro García,18,es ESP,LW,30-332,87,1,0,0,2,1,2,2,2,1,0,0,0,5,1,0,100.0,6,2023-2024
   Bebé,10,cv CPV,LW,33-074,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,6,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-271,59,0,0,0,0,1,1,0,1,0,0,0,0,3,0,1,0.0,6,2023-2024
   Jorge de Frutos,19,es ESP,RW,26-216,31,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,6,2023-2024
Kike Pérez,14,es ESP,AM,26-222,68,0,0,0,7,3,0,0,0,1,0,0,0,3,0,4,0.0,6,2023-2024
   Óscar Trejo,8,ar ARG,AM,35-151,22,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,0.0,6,2023-2024
Óscar Valentín,23,es ESP,DM,29-035,90,0,0,0,1,1,0,0,2,0,0,0,0,4,0,1,0.0,6,2023-2024
Unai López,17,es ESP,DM,27-329,69,0,0,0,2,0,0,1,0,1,0,0,0,5,0,1,0.0,6,2023-2024
   Pathé Ciss,21,sn SEN,DM,29-192,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,6,2023-2024
Alfonso Espino,12,uy URU,LB,31-262,90,0,0,0,1,3,0,0,2,3,0,0,0,7,1,0,100.0,6,2023-2024
Florian Lejeune,24,fr FRA,CB,32-127,90,0,0,0,1,0,0,1,2,1,0,0,0,2,0,2,0.0,6,2023-2024
Aridane Hernández,5,es ESP,CB,34-185,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,6,2023-2024
Iván Balliu,20,al ALB,RB,31-266,90,0,0,0,2,2,0,1,2,2,0,0,0,7,0,1,0.0,6,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-273,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,6,2023-2024
Alexander Sørloth,11,no NOR,FW,27-293,90,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,100.0,6,2023-2024
Gerard Moreno,7,es ESP,FW,31-170,55,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,6,2023-2024
   Manu Trigueros,14,es ESP,"FW,LM",31-342,35,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,6,2023-2024
Alex Baena,16,es ESP,LM,22-066,75,0,0,0,2,1,0,8,1,0,0,0,0,2,0,0,,6,2023-2024
   José Luis Morales,15,es ESP,"LB,RM,LM",36-063,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,6,2023-2024
Santi Comesaña,4,es ESP,CM,26-354,75,1,0,0,3,2,0,1,2,1,0,0,0,5,1,0,100.0,6,2023-2024
   Étienne Capoue,6,fr FRA,CM,35-075,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,6,2023-2024
Daniel Parejo,10,es ESP,CM,34-161,90,0,0,0,1,4,0,3,2,2,0,0,0,11,0,0,,6,2023-2024
Yeremi Pino,21,es ESP,RM,20-339,88,0,0,0,5,2,1,2,1,2,0,0,0,8,1,1,50.0,6,2023-2024
   Carlos Romero,37,es ESP,LB,21-330,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,6,2023-2024
Alberto Moreno,18,es ESP,LB,31-081,76,2,1,1,2,1,0,2,0,2,0,0,0,4,1,1,50.0,6,2023-2024
Aïssa Mandi,23,dz ALG,CB,31-337,90,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,100.0,6,2023-2024
Raúl Albiol,3,es ESP,CB,38-020,90,0,0,0,2,1,0,0,1,3,0,0,0,4,5,0,100.0,6,2023-2024
Juan Foyth,8,ar ARG,RB,25-255,90,0,0,0,2,3,0,4,0,0,0,0,0,7,1,1,50.0,6,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-161,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,6,2023-2024
Munir El Haddadi,17,ma MAR,FW,28-023,65,0,0,0,0,4,3,0,0,0,0,0,0,1,2,0,100.0,6,2023-2024
   Sory Kaba,16,gn GUI,FW,28-058,25,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4,20.0,6,2023-2024
Jonathan Viera,21,es ESP,LW,33-338,65,0,0,0,1,2,0,3,0,0,0,0,0,1,0,0,,6,2023-2024
   Javier Muñoz,5,es ESP,LW,28-208,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,6,2023-2024
Francisco Jesús Crespo García,24,es ESP,RW,27-057,45,0,0,0,1,0,0,1,1,1,0,0,0,5,0,0,,6,2023-2024
   Marvin,2,es ESP,RW,23-083,45,0,0,0,1,1,0,1,1,0,0,0,0,3,1,2,33.3,6,2023-2024
Enzo Loiodice,12,fr FRA,CM,22-301,89,0,0,0,2,2,0,4,0,3,0,0,0,5,1,2,33.3,6,2023-2024
   Cristian Herrera,7,es ESP,CM,32-195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,6,2023-2024
Máximo Perrone,8,ar ARG,CM,20-260,59,0,0,0,1,0,0,0,1,0,0,0,0,6,1,1,50.0,6,2023-2024
   Saúl Coco,23,gq EQG,CB,24-227,31,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0,6,2023-2024
Kirian Rodríguez,20,es ESP,CM,27-203,90,0,0,0,1,1,0,1,0,1,0,0,0,7,0,2,0.0,6,2023-2024
Sergi Cardona,3,es ESP,LB,24-078,90,1,0,0,3,5,0,5,3,2,0,0,0,8,6,1,85.7,6,2023-2024
Mika Màrmol,15,es ESP,CB,21-084,57,2,1,1,1,0,0,0,0,2,0,0,0,4,0,2,0.0,6,2023-2024
Álex Suárez,4,es ESP,CB,30-190,90,1,0,0,0,4,0,0,0,3,0,0,0,6,3,2,60.0,6,2023-2024
Julian Araujo,28,mx MEX,RB,22-042,90,1,0,0,1,0,0,0,1,0,0,0,0,3,4,2,66.7,6,2023-2024
Álvaro Vallés,13,es ESP,GK,26-061,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2023-2024
Myrto Uzuni,11,al ALB,FW,28-116,90,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,50.0,6,2023-2024
