player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Artem Dovbyk,9,ua UKR,FW,26-164,90,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0,15,2023-2024
Sávio,16,br BRA,"AM,LM",19-236,90,41,37,2,0,0,1,3,2,0,0,0,0,34,2,1,15,2023-2024
Iván Martín,23,es ESP,"AM,CM",24-291,81,70,69,0,0,0,1,0,0,0,0,0,0,60,1,0,15,2023-2024
   Portu,24,es ESP,CM,31-195,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,2023-2024
Aleix García,14,es ESP,"CM,RM",26-157,90,115,107,7,3,0,7,8,1,3,3,0,0,97,1,0,15,2023-2024
Yangel Herrera,21,ve VEN,CM,25-322,12,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,15,2023-2024
   Pablo Torre,18,es ESP,"CM,RM",20-243,68,30,29,1,0,0,0,2,0,0,0,0,0,25,0,2,15,2023-2024
   Yan Couto,20,br BRA,RB,21-182,10,14,11,3,0,0,0,5,3,0,0,0,0,9,0,0,15,2023-2024
Miguel Gutiérrez,3,es ESP,"WB,LB",22-128,90,63,56,6,0,0,1,10,6,0,0,0,0,49,1,2,15,2023-2024
Viktor Tsyhankov,8,ua UKR,"WB,CM,RB",26-017,90,56,51,2,2,0,2,4,0,0,0,0,0,40,3,1,15,2023-2024
Daley Blind,17,nl NED,CB,33-268,90,101,100,1,0,0,3,0,1,0,0,0,0,91,0,1,15,2023-2024
David López,5,es ESP,CB,34-054,74,86,85,1,0,0,0,0,1,0,0,0,0,82,0,0,15,2023-2024
   Cristhian Stuani,7,uy URU,FW,37-051,16,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2023-2024
Eric García,25,es ESP,CB,22-327,90,99,94,5,0,1,2,1,5,0,0,0,0,88,0,1,15,2023-2024
Paulo Gazzaniga,13,ar ARG,GK,31-334,90,37,30,7,3,0,0,0,0,0,0,0,0,33,0,0,15,2023-2024
Hugo Duro,9,es ESP,FW,24-022,83,19,18,0,0,0,0,0,0,0,0,0,0,8,1,0,15,2023-2024
   Roman Yaremchuk,17,ua UKR,FW,28-005,7,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0,15,2023-2024
Diego López,16,es ESP,FW,21-203,83,10,10,0,0,0,0,3,0,0,0,0,0,5,0,1,15,2023-2024
   Sergi Canós,7,es ESP,"FW,RM",26-303,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2023-2024
Francisco Perez,23,es ESP,LM,21-084,66,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,15,2023-2024
   Mouctar Diakhaby,4,gn GUI,"LM,CM",26-348,24,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2023-2024
Javier Guerra,8,es ESP,CM,20-335,90,23,21,2,0,0,0,0,0,0,0,0,0,15,0,3,15,2023-2024
José Luis García Vayá,18,es ESP,CM,25-113,90,26,22,4,2,0,0,2,0,2,0,1,0,20,0,1,15,2023-2024
Dimitri Foulquier,20,fr FRA,RM,30-254,83,16,16,0,0,0,0,0,0,0,0,0,0,8,0,2,15,2023-2024
   Selim Amallah,19,ma MAR,"RM,LM",27-017,7,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2023-2024
Yarek Hernandis,34,es ESP,LB,18-324,88,,,,,,,0,,,,,,,,,15,2023-2024
   Jesus Vazquez,21,es ESP,LB,20-334,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2023-2024
Gabriel Paulista,5,br BRA,CB,33-006,90,22,20,2,2,1,0,0,0,0,0,0,0,19,0,0,15,2023-2024
Cristhian Mosquera,3,co COL,CB,19-158,90,20,20,0,0,0,0,0,0,0,0,0,0,19,0,0,15,2023-2024
Thierry Correia,12,pt POR,RB,24-268,90,33,21,11,1,0,0,0,10,0,0,0,0,26,1,0,15,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,23-064,90,29,12,17,9,0,0,0,0,0,0,0,0,12,0,0,15,2023-2024
Gorka Guruzeta,12,es ESP,FW,27-081,90,32,30,1,0,0,0,2,0,0,0,0,0,19,1,0,15,2023-2024
Nico Williams,11,es ESP,"LW,RW",21-143,90,34,28,5,0,0,0,5,0,5,3,0,0,26,1,2,15,2023-2024
Iñaki Williams,9,gh GHA,RW,29-170,80,26,26,0,0,1,0,2,0,0,0,0,0,17,0,1,15,2023-2024
   Álex Berenguer,7,es ESP,"LW,RW",28-151,10,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,15,2023-2024
Oihan Sancet,8,es ESP,AM,23-221,73,33,33,0,0,0,0,0,0,0,0,0,0,32,0,0,15,2023-2024
   Iker Muniain,10,es ESP,AM,30-348,17,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,15,2023-2024
Iñigo Ruiz de Galarreta,16,es ESP,DM,30-118,80,48,45,3,1,0,0,6,0,2,0,2,0,33,0,2,15,2023-2024
   Beñat Prados,24,es ESP,DM,22-297,10,5,5,0,0,1,0,0,0,0,0,0,0,2,0,1,15,2023-2024
Ander Herrera,21,es ESP,DM,34-110,90,68,64,2,2,0,0,1,0,0,0,0,0,56,2,1,15,2023-2024
Iñigo Lekue,15,es ESP,"LB,RB",30-212,90,65,53,11,0,0,0,0,11,0,0,0,0,54,1,1,15,2023-2024
Aitor Paredes,4,es ESP,CB,23-217,90,67,66,1,1,0,3,0,0,0,0,0,0,58,0,0,15,2023-2024
Daniel Vivian,3,es ESP,CB,24-140,83,30,28,2,2,0,0,0,0,0,0,0,0,26,0,0,15,2023-2024
   Peru Nolaskoain,23,es ESP,CB,25-038,7,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,15,2023-2024
Óscar de Marcos,18,es ESP,RB,34-232,73,53,41,12,3,0,1,4,9,0,0,0,0,43,0,1,15,2023-2024
   Yuri Berchiche,17,es ESP,"LB,RB",33-295,17,16,11,5,2,0,0,0,3,0,0,0,0,12,0,2,15,2023-2024
Unai Simón,1,es ESP,GK,26-174,90,33,20,13,2,0,0,0,0,0,0,0,0,19,0,0,15,2023-2024
Sergio Camello,34,es ESP,FW,22-295,68,12,7,4,0,1,0,0,0,0,0,0,0,8,1,0,15,2023-2024
   Radamel Falcao,9,co COL,FW,37-295,22,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,15,2023-2024
Álvaro García,18,es ESP,LW,31-036,90,29,28,1,0,0,0,1,0,0,0,0,0,20,0,1,15,2023-2024
Isaac Palazón Camacho,7,es ESP,RW,28-340,54,24,23,1,1,0,0,1,0,0,0,0,0,15,0,2,15,2023-2024
   Óscar Trejo,8,ar ARG,RW,35-220,36,31,29,2,2,0,0,3,0,0,0,0,0,25,0,1,15,2023-2024
Unai López,17,es ESP,AM,28-033,54,27,26,1,1,0,0,2,0,0,0,0,0,21,0,0,15,2023-2024
   Jorge de Frutos,19,es ESP,AM,26-285,36,28,26,2,0,0,0,4,1,1,0,1,0,17,0,2,15,2023-2024
Óscar Valentín,23,es ESP,DM,29-104,54,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0,15,2023-2024
   Kike Pérez,14,es ESP,DM,26-291,36,22,20,2,1,1,0,2,0,1,0,1,0,15,0,2,15,2023-2024
Pathé Ciss,21,sn SEN,DM,29-261,90,53,50,3,3,0,0,0,0,0,0,0,0,41,0,0,15,2023-2024
Alfonso Espino,12,uy URU,LB,31-331,90,52,45,7,0,1,0,1,7,0,0,0,0,40,0,2,15,2023-2024
Florian Lejeune,24,fr FRA,CB,32-196,90,76,72,4,4,0,2,0,0,0,0,0,0,67,0,0,15,2023-2024
Abdul Mumin,16,gh GHA,CB,25-179,90,50,49,1,1,0,0,0,0,0,0,0,0,40,0,1,15,2023-2024
Iván Balliu,20,al ALB,RB,31-335,90,48,42,6,1,0,0,0,5,0,0,0,0,43,0,0,15,2023-2024
Stole Dimitrievski,1,mk MKD,GK,29-342,90,37,24,12,5,0,0,0,0,0,0,0,0,23,1,0,15,2023-2024
Rodrygo,11,br BRA,FW,22-327,84,50,48,2,0,0,0,4,1,0,0,0,0,43,0,1,15,2023-2024
   Gonzalo García,33,es ESP,FW,19-253,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2023-2024
Joselu,14,es ESP,FW,33-250,69,18,18,0,0,0,0,0,0,0,0,0,0,14,0,1,15,2023-2024
   Dani Ceballos,19,es ESP,RW,27-117,21,18,17,1,0,0,0,0,0,1,0,0,0,18,0,0,15,2023-2024
Jude Bellingham,5,eng ENG,"LM,AM",20-156,90,81,77,3,2,1,2,1,1,0,0,0,0,76,1,1,15,2023-2024
Toni Kroos,8,de GER,"CM,DM",33-332,90,135,124,11,7,1,5,5,0,4,2,1,0,122,0,4,15,2023-2024
Federico Valverde,15,uy URU,"CM,DM",25-133,90,94,92,1,1,0,4,1,0,0,0,0,0,86,1,0,15,2023-2024
Brahim Díaz,21,es ESP,"RM,LW",24-121,87,60,56,1,0,2,0,0,1,0,0,0,0,47,3,2,15,2023-2024
