player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Amath,23,sn SEN,FW,27-033,45,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,,2,2023-2024
   Sergi Darder,10,es ESP,"CM,FW",29-239,45,0,0,0,1,2,0,4,0,0,0,0,0,4,0,0,,2,2023-2024
Vedat Muriqi,7,xk KVX,FW,29-116,90,0,0,0,0,0,1,0,0,1,0,0,0,3,6,2,75.0,2,2023-2024
Manu Morlanes,8,es ESP,CM,24-218,45,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,2,2023-2024
   Samu Costa,12,pt POR,CM,22-264,45,0,0,0,0,1,0,1,0,2,0,0,0,3,2,1,66.7,2,2023-2024
Omar Mascarell,5,es ESP,CM,30-197,71,1,0,0,1,0,0,1,1,1,0,0,0,2,0,1,0.0,2,2023-2024
   Javier Llabrés,34,es ESP,LM,20-341,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0,2,2023-2024
Dani Rodríguez,14,es ESP,CM,35-073,62,0,0,0,2,0,0,4,0,2,0,0,0,4,0,0,,2,2023-2024
   Cyle Larin,17,ca CAN,FW,28-123,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,2023-2024
Jaume Costa,11,es ESP,LB,35-153,90,0,0,0,2,2,0,2,0,1,0,0,0,6,1,0,100.0,2,2023-2024
Copete,6,es ESP,CB,23-312,90,0,0,0,2,0,0,2,3,2,0,0,0,6,0,3,0.0,2,2023-2024
Antonio Raillo,21,es ESP,CB,31-314,44,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,66.7,2,2023-2024
   Giovanni González,20,uy URU,"CB,RB",28-332,46,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,100.0,2,2023-2024
Martin Valjent,24,sk SVK,CB,27-250,90,1,0,0,2,0,0,0,0,2,0,0,0,4,0,1,0.0,2,2023-2024
Pablo Maffeo,15,es ESP,"RB,RM",26-037,90,0,0,0,1,3,3,8,1,2,0,0,0,3,2,1,66.7,2,2023-2024
Predrag Rajković,1,rs SRB,GK,27-291,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,2,2023-2024
Alexander Sørloth,11,no NOR,FW,27-256,90,0,0,0,0,1,1,0,0,1,0,0,0,2,4,2,66.7,2,2023-2024
Ben Brereton,9,cl CHI,LW,24-122,76,1,0,0,1,1,0,0,0,1,0,0,0,6,0,0,,2,2023-2024
   Ilias Akhomach,27,es ESP,"RW,LW",19-124,14,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,2,2023-2024
Gerard Moreno,7,es ESP,RW,31-133,75,0,0,0,1,4,0,1,0,0,0,0,0,4,1,0,100.0,2,2023-2024
   Denis Suárez,22,es ESP,"LW,RW",29-224,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2,2023-2024
Alex Baena,16,es ESP,LM,22-029,77,1,0,0,1,2,0,5,1,0,0,0,0,5,0,1,0.0,2,2023-2024
   Santi Comesaña,4,es ESP,LM,26-317,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,2,2023-2024
Daniel Parejo,10,es ESP,CM,34-124,90,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,,2,2023-2024
Ramón Terrats,20,es ESP,RM,22-304,66,1,0,0,1,1,0,0,0,1,0,0,0,3,0,2,0.0,2,2023-2024
   Étienne Capoue,6,fr FRA,RM,35-038,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2,2023-2024
Alfonso Pedraza,24,es ESP,LB,27-131,90,0,0,0,1,1,0,6,0,3,0,0,0,8,2,2,50.0,2,2023-2024
Jorge Cuenca,5,es ESP,CB,23-274,90,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,33.3,2,2023-2024
Matteo Gabbia,2,it ITA,CB,23-301,66,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,100.0,2,2023-2024
   Raúl Albiol,3,es ESP,CB,37-348,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,2023-2024
Juan Foyth,8,ar ARG,RB,25-218,90,0,0,0,3,0,0,2,1,1,0,0,0,3,2,3,40.0,2,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-124,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,2,2023-2024
Domingos André Ribeiro Almeida,10,pt POR,FW,23-080,55,0,0,0,1,1,0,1,1,1,0,0,0,4,0,1,0.0,2,2023-2024
   Javier Guerra,8,es ESP,"FW,CM",20-229,35,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,50.0,2,2023-2024
Hugo Duro,9,es ESP,FW,23-281,81,0,0,0,2,0,2,0,0,0,0,0,0,1,1,3,25.0,2,2023-2024
   Hugo González,30,es ESP,"FW,LM",20-192,9,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,2,2023-2024
Diego López,16,es ESP,LM,21-097,69,0,0,0,0,0,0,2,0,1,0,0,0,2,2,1,66.7,2,2023-2024
   Pablo Gozalbez,27,es ESP,"LM,FW",22-110,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,2,2023-2024
José Luis García Vayá,18,es ESP,CM,25-007,90,0,0,0,1,1,0,5,0,4,0,0,0,5,1,0,100.0,2,2023-2024
Mouctar Diakhaby,4,gn GUI,CM,26-242,69,0,0,0,1,0,0,0,2,0,0,0,0,3,1,0,100.0,2,2023-2024
   Jesus Vazquez,21,es ESP,"CM,LM",20-228,21,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,25.0,2,2023-2024
Francisco Perez,23,es ESP,RM,20-343,81,0,0,0,2,0,0,3,0,0,0,0,0,7,0,0,,2,2023-2024
   Dimitri Foulquier,20,fr FRA,"RB,RM",30-148,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,2023-2024
José Luis Gayà,14,es ESP,LB,28-085,90,0,0,0,1,1,0,5,0,0,0,0,0,3,2,0,100.0,2,2023-2024
Cenk Özkacar,15,tr TUR,CB,22-316,90,0,0,0,0,0,0,0,2,1,0,0,0,8,0,0,,2,2023-2024
Gabriel Paulista,5,br BRA,CB,32-265,90,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,100.0,2,2023-2024
Thierry Correia,12,pt POR,"RB,RM",24-162,90,0,0,0,2,0,0,1,2,0,0,0,0,7,0,0,,2,2023-2024
Giorgi Mamardashvili,25,ge GEO,GK,22-323,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,2023-2024
Jonathan Viera,21,es ESP,"FW,LM",33-301,90,0,0,0,0,2,1,1,0,1,0,0,0,3,0,1,0.0,2,2023-2024
Sandro Ramírez,9,es ESP,LW,28-040,90,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,100.0,2,2023-2024
Munir El Haddadi,17,ma MAR,RW,27-351,63,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0.0,2,2023-2024
   Francisco Jesús Crespo García,24,es ESP,RW,27-020,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,2023-2024
