player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Oier Olazábal,es ESP,28-183,90,4,1,3,75.0,1.2,5,24,20.8,24,2,75.0,49.0,8,75.0,48.9,24,3,12.5,1,12.0,29,2017-2018
Marko Dmitrović,rs SRB,26-051,90,3,2,1,33.3,2.0,6,19,31.6,23,5,65.2,43.2,4,100.0,63.3,8,0,0.0,2,14.3,29,2017-2018
Rubén,es ESP,33-268,90,1,1,0,0.0,0.3,4,12,33.3,12,5,50.0,40.8,7,85.7,61.3,13,1,7.7,0,3.0,29,2017-2018
Leandro Chichizola,ar ARG,27-355,90,3,1,2,66.7,0.9,5,21,23.8,24,9,37.5,38.3,14,85.7,59.7,23,1,4.3,0,8.0,29,2017-2018
Neto,br BRA,28-241,90,4,1,3,75.0,1.8,6,15,40.0,15,4,40.0,31.9,9,100.0,64.3,15,0,0.0,0,6.0,29,2017-2018
Fernando Pacheco,es ESP,25-303,90,10,3,8,70.0,2.7,7,16,43.8,11,5,45.5,35.4,11,100.0,59.4,14,0,0.0,0,,29,2017-2018
Miguel Ángel Moyá,es ESP,33-349,90,5,2,3,60.0,1.3,8,12,66.7,33,2,30.3,32.5,6,33.3,29.8,8,0,0.0,3,14.8,29,2017-2018
Vicente Guaita,es ESP,31-066,90,2,1,1,50.0,0.4,5,17,29.4,16,2,75.0,48.0,5,100.0,61.8,17,0,0.0,1,14.3,29,2017-2018
Antonio Adán,es ESP,30-308,90,1,0,1,100.0,0.1,3,12,25.0,35,6,31.4,30.9,1,100.0,58.0,9,0,0.0,1,14.0,29,2017-2018
Pau López,es ESP,23-094,90,4,3,1,25.0,0.9,5,17,29.4,19,3,57.9,43.4,8,75.0,59.1,6,0,0.0,1,10.3,29,2017-2018
Iván Cuéllar,es ESP,33-295,90,4,1,3,75.0,0.9,4,23,17.4,20,2,80.0,51.5,7,100.0,66.1,15,1,6.7,0,3.0,29,2017-2018
Sergio Rico,es ESP,24-198,90,5,2,3,60.0,1.6,0,4,0.0,16,6,18.8,27.1,10,10.0,29.6,18,0,0.0,0,2.5,29,2017-2018
Marc-André ter Stegen,de GER,25-322,90,3,0,3,100.0,0.4,5,10,50.0,44,8,13.6,27.3,6,66.7,44.2,15,0,0.0,0,4.5,29,2017-2018
Kepa Arrizabalaga,es ESP,23-166,90,9,2,7,77.8,2.9,9,17,52.9,31,4,41.9,38.3,4,100.0,74.5,5,0,0.0,2,19.8,29,2017-2018
Sergio Álvarez,es ESP,31-227,90,0,0,0,,0.0,9,23,39.1,29,3,51.7,39.9,10,80.0,53.5,16,2,12.5,1,9.4,29,2017-2018
Roberto,es ESP,32-036,90,3,0,3,100.0,0.4,6,21,28.6,20,2,70.0,46.5,7,100.0,62.1,13,1,7.7,0,6.5,29,2017-2018
Sergio Asenjo,es ESP,28-263,90,2,1,1,100.0,1.3,4,10,40.0,20,6,40.0,35.5,5,40.0,36.4,7,0,0.0,4,19.6,29,2017-2018
Jan Oblak,si SVN,25-070,90,5,2,3,60.0,1.7,4,14,28.6,8,1,62.5,47.9,11,81.8,54.3,20,1,5.0,0,10.0,29,2017-2018
Keylor Navas,cr CRC,31-093,90,6,3,3,50.0,2.1,1,3,33.3,17,6,5.9,21.9,6,33.3,40.2,20,1,5.0,2,14.0,29,2017-2018
Yassine Bounou,ma MAR,26-347,90,14,6,8,57.1,5.2,8,17,47.1,19,3,78.9,52.1,2,100.0,66.0,15,0,0.0,0,3.0,29,2017-2018
