player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Iván Cuéllar,es ESP,33-104,90,2,2,0,0.0,1.0,10,24,41.7,28,1,64.3,46.2,6,100.0,66.2,11,0,0.0,1,16.3,3,2017-2018
Vicente Guaita,es ESP,30-241,90,7,1,5,85.7,2.3,7,27,25.9,22,1,86.4,51.5,8,100.0,62.4,14,0,0.0,0,,3,2017-2018
Kiko Casilla,es ESP,30-342,90,2,1,1,50.0,1.3,1,1,100.0,10,3,10.0,23.8,4,0.0,28.3,5,0,0.0,2,16.7,3,2017-2018
Raúl Fernández,es ESP,29-180,90,10,1,9,90.0,2.9,19,42,45.2,39,6,66.7,47.9,16,100.0,64.3,35,1,2.9,3,13.1,3,2017-2018
Neto,br BRA,28-052,90,4,0,4,100.0,0.6,5,16,31.3,19,8,52.6,39.9,8,75.0,57.0,14,3,21.4,0,4.0,3,2017-2018
Jan Oblak,si SVN,24-245,90,0,0,0,,0.0,7,19,36.8,20,4,55.0,40.6,9,88.9,57.0,21,1,4.8,0,9.5,3,2017-2018
Sergio Rico,es ESP,24-008,90,1,0,1,100.0,0.3,9,21,42.9,33,6,48.5,38.7,6,83.3,57.3,16,1,6.3,0,8.3,3,2017-2018
Marko Dmitrović,rs SRB,25-228,90,6,3,3,50.0,2.2,7,21,33.3,21,2,71.4,47.7,6,100.0,74.0,15,1,6.7,1,11.0,3,2017-2018
Marc-André ter Stegen,de GER,25-132,90,1,0,1,100.0,0.2,4,7,57.1,33,2,21.2,27.9,5,0.0,29.2,17,1,5.9,0,7.7,3,2017-2018
Pau López,es ESP,22-270,90,9,5,4,44.4,6.1,5,17,29.4,16,3,56.3,46.8,8,100.0,70.3,8,0,0.0,1,13.5,3,2017-2018
Przemysław Tytoń,pl POL,30-249,90,4,4,0,0.0,2.6,3,13,23.1,15,0,53.3,38.8,10,50.0,45.7,17,1,5.9,0,3.0,3,2017-2018
Gerónimo Rulli,ar ARG,25-113,90,4,2,2,50.0,1.5,4,16,25.0,47,6,27.7,30.0,4,75.0,45.3,20,2,10.0,3,14.1,3,2017-2018
Iago Herrerín,es ESP,29-228,90,7,0,7,100.0,0.6,10,30,33.3,33,4,75.8,46.2,5,100.0,62.6,14,0,0.0,0,10.0,3,2017-2018
Gorka Iraizoz,es ESP,36-188,90,4,2,2,50.0,1.8,3,14,21.4,17,4,64.7,43.0,3,100.0,67.3,12,0,0.0,2,21.2,3,2017-2018
Sergio Álvarez,es ESP,31-038,90,3,0,3,100.0,0.7,5,10,50.0,39,3,23.1,29.2,3,33.3,35.0,6,0,0.0,3,17.5,3,2017-2018
Fernando Pacheco,es ESP,25-115,90,3,1,2,66.7,1.0,13,24,54.2,21,2,66.7,43.0,15,66.7,46.8,21,1,4.8,0,13.0,3,2017-2018
Mariano Barbosa,ar ARG,33-045,90,3,1,2,66.7,1.4,3,9,33.3,18,4,33.3,30.7,3,100.0,57.7,21,0,0.0,1,20.0,3,2017-2018
Antonio Adán,es ESP,30-120,90,7,3,4,57.1,1.9,4,11,36.4,32,4,28.1,32.4,8,25.0,30.4,15,0,0.0,3,18.8,3,2017-2018
Roberto,es ESP,31-213,90,8,3,5,62.5,4.3,9,15,60.0,15,5,60.0,41.7,6,100.0,54.8,8,0,0.0,0,9.5,3,2017-2018
Leandro Chichizola,ar ARG,27-168,90,6,1,5,83.3,1.3,6,28,21.4,38,4,57.9,44.3,9,66.7,56.1,23,1,4.3,0,6.3,3,2017-2018
