player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Simone Zaza,9,it ITA,FW,26-086,66,31,2,5,8,18,7,31,1,0,0.0,1,100.0,14,60,41,2,3,0,4,1,22,3,5,2017-2018
   Rodrigo,19,es ESP,FW,26-197,24,17,1,1,8,8,4,17,1,1,100.0,0,0.0,10,104,75,2,2,1,1,0,12,4,5,2017-2018
Santi Mina,22,es ESP,FW,21-286,90,51,0,3,24,24,2,51,2,1,50.0,1,50.0,26,82,47,0,3,0,3,0,38,10,5,2017-2018
Gonçalo Guedes,7,pt POR,"LM,RM",20-294,90,44,0,5,20,22,1,44,3,2,66.7,1,33.3,25,228,123,3,5,0,1,2,30,8,5,2017-2018
Daniel Parejo,10,es ESP,CM,28-156,72,61,4,12,35,14,1,61,0,0,,0,,36,157,74,1,0,1,0,0,42,1,5,2017-2018
   Nemanja Maksimović,6,rs SRB,CM,22-236,18,15,2,4,9,2,0,15,1,1,100.0,0,0.0,8,74,53,1,1,0,0,0,11,1,5,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-216,64,46,4,8,32,6,1,46,2,1,50.0,1,50.0,22,161,78,2,0,1,0,0,32,0,5,2017-2018
   Andreas Pereira,11,br BRA,"CM,LM",21-261,26,12,0,1,5,6,1,12,0,0,,0,,11,93,58,2,3,0,0,0,9,2,5,2017-2018
Carlos Soler,18,es ESP,"RM,CM",20-260,90,52,1,7,32,14,3,52,1,1,100.0,0,0.0,27,179,76,3,2,1,0,0,39,6,5,2017-2018
Toni Lato,26,es ESP,LB,19-302,90,68,3,26,29,14,2,68,3,3,100.0,0,0.0,28,103,61,1,1,1,0,0,33,5,5,2017-2018
Jeison Murillo,4,co COL,CB,25-115,90,68,5,32,36,0,0,68,0,0,,0,,47,198,100,0,0,0,0,0,51,0,5,2017-2018
Gabriel Paulista,5,br BRA,CB,26-297,90,71,7,39,32,2,0,71,0,0,,0,,46,221,150,1,1,0,2,0,47,0,5,2017-2018
Martín Montoya,21,es ESP,RB,26-158,90,72,3,21,39,14,0,72,1,0,0.0,1,100.0,33,133,75,2,2,0,0,0,36,2,5,2017-2018
Neto,13,br BRA,GK,28-062,90,25,22,25,0,0,0,25,0,0,,0,,12,83,77,0,0,0,0,0,4,0,5,2017-2018
Diego Rolán,24,uy URU,FW,24-179,90,48,0,4,23,21,6,48,4,3,75.0,1,25.0,36,254,62,3,3,0,4,1,39,13,5,2017-2018
Jony,21,es ESP,LM,26-072,90,59,1,5,16,39,2,59,7,3,42.9,4,57.1,49,205,98,3,1,0,2,5,46,12,5,2017-2018
Recio,14,es ESP,CM,26-251,90,74,1,6,39,29,1,74,0,0,,0,,52,257,136,1,3,0,1,3,53,0,5,2017-2018
Zdravko Kuzmanović,6,rs SRB,CM,29-362,90,81,4,11,57,13,0,81,0,0,,0,,65,249,119,3,1,0,0,2,68,2,5,2017-2018
Álex Mula,28,es ESP,RM,21-058,60,36,0,4,10,23,6,36,3,2,66.7,1,33.3,28,111,35,0,2,0,1,2,25,6,5,2017-2018
   Juanpi,10,ve VEN,RM,23-238,30,18,0,0,10,8,0,18,2,0,0.0,2,100.0,15,74,37,0,1,0,0,1,13,1,5,2017-2018
Esteban Rolón,5,ar ARG,DM,22-178,60,31,0,7,21,3,0,31,1,1,100.0,0,0.0,14,57,33,1,0,0,2,1,15,0,5,2017-2018
   Javier Ontiveros,17,es ESP,DM,20-010,30,13,0,1,5,7,0,13,2,0,0.0,2,100.0,10,82,37,2,1,0,0,2,11,3,5,2017-2018
Federico Ricca,15,uy URU,LB,22-292,90,76,3,29,30,17,0,76,1,1,100.0,0,0.0,41,104,60,1,1,0,0,0,38,3,5,2017-2018
Diego González,3,es ESP,CB,22-234,69,33,2,21,11,1,1,33,0,0,,0,,18,64,18,0,0,0,1,0,15,0,5,2017-2018
   Paul Baysse,22,fr FRA,CB,29-124,21,15,2,10,5,0,0,15,0,0,,0,,11,58,37,0,0,0,0,0,10,0,5,2017-2018
Luis Hernández,4,es ESP,CB,28-158,90,50,6,24,26,0,0,50,0,0,,0,,29,53,29,0,0,0,0,1,30,0,5,2017-2018
Cifu,12,es ESP,RB,26-349,90,88,4,18,41,29,0,88,5,1,20.0,4,80.0,49,194,106,3,2,0,1,1,50,9,5,2017-2018
Roberto,1,es ESP,GK,31-221,90,19,17,19,0,0,0,19,0,0,,0,,10,35,29,0,0,0,0,0,6,0,5,2017-2018
Lionel Messi,10,ar ARG,FW,30-087,90,58,0,3,26,29,10,57,7,4,57.1,3,42.9,42,311,196,10,3,5,2,3,48,8,5,2017-2018
Denis Suárez,6,es ESP,LW,23-256,90,47,1,4,27,17,4,47,2,1,50.0,1,50.0,36,191,74,2,0,1,1,3,40,11,5,2017-2018
Gerard Deulofeu,16,es ESP,RW,23-190,74,49,0,10,14,25,8,49,6,2,33.3,4,66.7,35,158,72,3,1,4,0,0,36,11,5,2017-2018
   Aleix Vidal,22,es ESP,RW,28-029,16,12,0,2,5,5,2,12,0,0,,0,,6,13,7,0,1,0,0,0,10,5,5,2017-2018
Andrés Iniesta,8,es ESP,LM,33-131,62,43,0,3,33,7,0,43,1,1,100.0,0,0.0,30,125,67,2,1,0,0,1,39,0,5,2017-2018
   Sergi Roberto,20,es ESP,LM,25-224,28,16,0,8,8,1,0,16,2,2,100.0,0,0.0,14,78,58,2,1,0,0,0,13,0,5,2017-2018
Sergio Busquets,5,es ESP,CM,29-065,64,40,0,13,23,4,0,40,0,0,,0,,21,59,24,0,0,0,0,1,35,0,5,2017-2018
   Ivan Rakitić,4,hr CRO,CM,29-193,26,20,2,7,13,0,0,20,0,0,,0,,7,56,38,1,0,0,0,0,12,0,5,2017-2018
