player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-326,90,0,0,0,0,1,2,1,1,2,0,0,0,6,4,5,44.4,26,2017-2018
Sergio García,9,es ESP,FW,34-263,90,0,0,0,1,3,1,0,1,1,0,0,0,0,3,6,33.3,26,2017-2018
Pablo Piatti,19,ar ARG,LM,28-333,78,0,0,0,3,2,0,3,0,1,0,0,0,4,2,1,66.7,26,2017-2018
   Léo Baptistão,11,br BRA,LM,25-185,12,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,,26,2017-2018
Víctor Sánchez,4,es ESP,CM,30-172,69,0,0,0,2,0,0,0,2,0,0,0,0,6,0,2,0.0,26,2017-2018
   Esteban Granero,23,es ESP,CM,30-240,21,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,,26,2017-2018
Carlos Sánchez,8,co COL,CM,32-021,90,0,0,0,1,0,0,0,2,0,0,0,0,9,4,1,80.0,26,2017-2018
Sergi Darder,25,es ESP,RM,24-067,90,0,0,0,4,1,0,0,3,2,0,0,0,5,0,0,,26,2017-2018
Aarón Martín,3,es ESP,LB,20-311,90,1,0,0,2,1,0,6,0,1,0,0,0,5,0,0,,26,2017-2018
Óscar Duarte,6,cr CRC,CB,28-269,90,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,33.3,26,2017-2018
David López,15,es ESP,CB,28-141,90,0,0,0,0,1,0,0,1,1,0,0,0,5,1,1,50.0,26,2017-2018
Marc Navarro,2,es ESP,RB,22-240,90,0,0,0,1,0,0,4,2,0,0,0,0,2,1,3,25.0,26,2017-2018
Diego López,13,es ESP,GK,36-116,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,2017-2018
Gareth Bale,11,wls WAL,FW,28-226,80,1,0,0,1,0,1,3,0,0,0,0,0,0,1,3,25.0,26,2017-2018
   Dani Ceballos,24,es ESP,"FW,CM",21-204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,2017-2018
Marco Asensio,20,es ESP,"LW,LM",22-037,90,0,0,0,1,2,1,7,0,1,0,0,0,3,1,0,100.0,26,2017-2018
Lucas Vázquez,17,es ESP,"RW,RM",26-241,90,0,0,0,1,3,0,3,0,2,0,0,0,2,0,1,0.0,26,2017-2018
Isco,22,es ESP,AM,25-312,68,0,0,0,1,4,0,6,0,1,0,0,0,5,0,2,0.0,26,2017-2018
