player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Diego Rolán,24,uy URU,FW,24-252,90,37,0,4,18,15,4,37,1,0,0.0,1,100.0,29,154,73,2,1,0,2,1,27,4,14,2017-2018
Adalberto Peñaranda,16,ve VEN,FW,20-184,58,26,0,0,15,12,3,26,1,0,0.0,1,100.0,23,114,27,1,3,0,1,2,22,5,14,2017-2018
   Borja Bastón,9,es ESP,FW,25-098,32,17,0,1,3,13,3,17,0,0,,0,,12,34,12,0,0,1,2,1,15,7,14,2017-2018
Chory Castro,11,uy URU,LM,33-078,84,57,0,3,35,19,0,57,0,0,,0,,42,153,51,1,1,0,3,2,43,3,14,2017-2018
   Juanpi,10,ve VEN,LM,23-311,6,8,0,2,2,4,0,8,0,0,,0,,7,27,3,0,0,0,0,2,6,1,14,2017-2018
Adrián González,8,es ESP,CM,29-190,90,78,0,8,61,10,0,78,0,0,,0,,50,113,30,0,2,0,0,0,50,2,14,2017-2018
Recio,14,es ESP,CM,26-324,90,77,0,7,50,20,7,77,1,0,0.0,1,100.0,41,146,76,2,0,0,1,2,43,4,14,2017-2018
Keko,20,es ESP,RM,25-339,69,38,0,2,24,13,2,38,2,2,100.0,0,0.0,36,164,75,2,0,1,0,3,32,6,14,2017-2018
   Javier Ontiveros,17,es ESP,RM,20-083,21,20,0,3,9,9,0,20,4,2,50.0,2,50.0,14,165,104,3,2,0,1,1,13,0,14,2017-2018
Diego González,3,es ESP,LB,22-307,90,60,0,11,38,11,3,60,0,0,,0,,37,174,24,0,2,0,1,0,39,1,14,2017-2018
Paul Baysse,22,fr FRA,CB,29-197,90,62,3,36,24,2,2,62,0,0,,0,,40,143,73,0,0,0,2,0,42,0,14,2017-2018
Luis Hernández,4,es ESP,CB,28-231,90,87,4,38,45,5,0,87,0,0,,0,,58,214,136,0,0,0,0,0,56,0,14,2017-2018
Roberto Rosales,18,ve VEN,RB,29-011,90,101,3,28,51,22,0,101,1,0,0.0,1,100.0,59,141,55,0,0,0,2,1,55,4,14,2017-2018
Roberto,1,es ESP,GK,31-294,90,23,20,23,0,0,0,23,0,0,,0,,15,85,72,0,0,0,0,0,7,0,14,2017-2018
Enes Ünal,12,tr TUR,FW,20-205,56,23,2,2,7,14,1,23,1,0,0.0,1,100.0,11,45,14,0,0,0,3,3,20,2,14,2017-2018
   Nano,16,es ESP,FW,22-299,34,10,0,2,4,4,1,10,0,0,,0,,5,39,20,1,1,1,2,0,7,1,14,2017-2018
Jason,23,es ESP,LW,23-148,80,31,1,7,11,13,0,31,2,0,0.0,2,100.0,17,82,30,1,1,0,1,1,21,4,14,2017-2018
   Ivi,14,es ESP,LW,23-155,10,4,0,0,1,3,0,4,2,0,0.0,2,100.0,4,34,0,0,1,0,0,2,3,0,14,2017-2018
Samu García,7,es ESP,RW,27-141,45,24,0,4,10,10,2,24,0,0,,0,,9,35,12,1,0,1,0,1,12,2,14,2017-2018
   Hacen,31,mr MTN,RW,19-335,45,26,2,14,10,2,0,26,0,0,,0,,5,14,2,0,0,0,0,1,7,0,14,2017-2018
José Luis Morales,11,es ESP,AM,30-131,90,26,0,3,14,9,1,26,3,0,0.0,3,100.0,20,157,61,2,2,2,0,3,20,7,14,2017-2018
José Campaña,24,es ESP,DM,24-184,90,47,3,8,25,14,0,47,0,0,,0,,26,209,133,3,0,0,3,2,27,0,14,2017-2018
Enis Bardhi,10,mk MKD,DM,22-152,90,52,2,12,30,10,0,52,1,1,100.0,0,0.0,20,112,74,1,0,0,3,2,29,0,14,2017-2018
Toño,3,es ESP,LB,28-024,90,60,4,20,25,16,0,60,1,0,0.0,1,100.0,19,63,31,0,0,0,3,1,30,6,14,2017-2018
Chema,6,es ESP,CB,25-273,90,34,8,27,8,0,0,34,0,0,,0,,10,50,36,1,0,0,0,0,14,0,14,2017-2018
Sergio Postigo,15,es ESP,CB,29-027,90,46,9,28,18,0,0,46,0,0,,0,,16,89,65,1,0,0,1,1,24,0,14,2017-2018
Shaquell Moore,26,us USA,RB,21-029,90,48,4,21,19,8,0,48,0,0,,0,,13,120,85,2,0,0,1,0,17,0,14,2017-2018
Oier Olazábal,13,es ESP,GK,28-078,90,42,35,42,0,0,0,42,0,0,,0,,16,189,141,0,0,0,0,0,6,0,14,2017-2018
Luis Suárez,9,uy URU,FW,30-312,90,61,1,1,17,43,12,61,3,2,66.7,1,33.3,43,147,69,2,3,0,5,1,50,19,14,2017-2018
Lionel Messi,10,ar ARG,FW,30-161,90,90,0,0,26,64,14,90,7,5,71.4,2,28.6,64,372,138,4,5,3,2,4,77,12,14,2017-2018
Paulinho,15,br BRA,AM,29-130,90,70,0,6,38,26,7,70,6,5,83.3,1,16.7,43,206,76,3,0,2,4,0,56,7,14,2017-2018
Andrés Iniesta,8,es ESP,LM,33-205,52,67,1,7,44,17,1,67,3,3,100.0,0,0.0,57,219,94,3,6,0,0,1,62,2,14,2017-2018
   Denis Suárez,6,es ESP,LM,23-330,38,26,0,2,15,9,2,26,0,0,,0,,22,102,51,1,0,0,1,2,24,4,14,2017-2018
Ivan Rakitić,4,hr CRO,RM,29-267,78,88,0,9,41,39,4,88,1,1,100.0,0,0.0,59,143,60,0,5,0,0,2,72,8,14,2017-2018
