player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Cristhian Stuani,7,uy URU,FW,31-170,90,15,13,2,0,0,0,0,0,0,0,0,0,13,0,0,30,2017-2018
Borja García,24,es ESP,AM,27-149,82,38,36,2,0,0,0,5,0,2,0,1,0,34,0,0,30,2017-2018
   David Timor,16,es ESP,"CM,AM",28-165,8,12,12,0,0,0,1,0,0,0,0,0,0,8,0,1,30,2017-2018
Portu,9,es ESP,AM,25-314,76,18,18,0,0,1,0,0,0,0,0,0,0,12,0,2,30,2017-2018
   Anthony Lozano,19,hn HON,AM,24-340,14,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,30,2017-2018
Álex Granell,6,es ESP,CM,29-241,90,65,57,8,5,0,2,8,0,3,0,0,1,45,0,2,30,2017-2018
Pere Pons,8,es ESP,"CM,AM",25-039,90,46,46,0,0,0,1,0,0,0,0,0,0,35,0,2,30,2017-2018
Aday,11,es ESP,WB,30-105,90,54,45,9,1,0,1,6,8,0,0,0,0,38,0,1,30,2017-2018
Pablo Maffeo,25,es ESP,WB,20-262,90,54,37,17,0,0,0,3,17,0,0,0,0,35,0,2,30,2017-2018
Juanpe,15,es ESP,CB,26-335,90,30,28,2,2,0,1,0,0,0,0,0,0,24,0,1,30,2017-2018
Bernardo Espinosa,2,co COL,CB,28-263,90,37,36,1,1,0,2,0,0,0,0,0,0,31,0,0,30,2017-2018
Jonás Ramalho,4,es ESP,CB,24-294,90,28,26,2,2,0,0,0,0,0,0,0,0,21,0,1,30,2017-2018
Yassine Bounou,13,ma MAR,GK,26-360,90,29,19,10,2,0,0,0,0,0,0,0,0,17,0,0,30,2017-2018
Roger Martí,9,es ESP,FW,27-087,90,18,17,1,0,0,0,0,0,0,0,0,0,16,0,0,30,2017-2018
Emmanuel Boateng,21,gh GHA,FW,21-312,63,14,13,1,0,0,0,0,0,0,0,0,0,10,0,1,30,2017-2018
   Armando Sadiku,7,al ALB,FW,26-308,27,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,30,2017-2018
José Luis Morales,11,es ESP,"LM,RM",30-251,90,38,38,0,0,2,1,3,0,0,0,0,0,27,0,1,30,2017-2018
José Campaña,24,es ESP,CM,24-304,90,61,54,7,1,0,1,6,0,6,4,0,0,45,0,2,30,2017-2018
Jefferson Lerma,8,co COL,CM,23-157,90,50,47,3,3,3,0,0,0,0,0,0,0,39,0,1,30,2017-2018
Jason,23,es ESP,RM,23-268,76,27,26,0,0,1,0,3,0,0,0,0,0,20,1,1,30,2017-2018
   Ivi,14,es ESP,LM,23-275,14,10,9,1,0,0,0,3,0,1,1,0,0,5,0,2,30,2017-2018
Coke,12,es ESP,LB,30-339,90,69,53,16,2,0,0,0,14,0,0,0,0,56,0,2,30,2017-2018
Rober,4,es ESP,CB,23-043,90,40,39,1,1,0,0,1,0,0,0,0,0,34,0,1,30,2017-2018
Erick Cabaco,18,uy URU,CB,22-346,82,27,25,2,2,0,0,0,0,0,0,0,0,21,0,0,30,2017-2018
   Sergio Postigo,15,es ESP,CB,29-147,8,5,4,0,0,0,0,0,0,0,0,0,0,4,1,0,30,2017-2018
Pedro López Muñoz,19,es ESP,RB,34-150,90,53,41,12,2,0,2,5,10,0,0,0,0,35,0,3,30,2017-2018
Oier Olazábal,13,es ESP,GK,28-198,90,32,24,8,1,0,0,0,0,0,0,0,0,20,0,0,30,2017-2018
Iñaki Williams,11,gh GHA,"FW,RW",23-289,90,19,18,1,0,1,0,4,0,0,0,0,0,11,0,0,30,2017-2018
