player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Jorge Molina,19,es ESP,FW,35-242,60,0,0,0,0,0,0,1,0.0,1,3,1,2,1,1,0,0,17,2017-2018
   Gaku Shibasaki,10,jp JPN,"FW,LW",25-206,30,2,1,1,1,0,1,3,33.3,2,0,0,0,1,3,0,0,17,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-238,90,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,17,2017-2018
Amath,23,sn SEN,LM,21-157,77,2,2,2,0,0,1,7,14.3,6,0,0,0,1,3,0,0,17,2017-2018
   Mehdi Lacen,8,dz ALG,"CM,LM",33-280,13,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,17,2017-2018
Fayçal Fajr,21,ma MAR,CM,29-141,90,3,3,1,1,1,1,3,33.3,2,0,0,0,0,3,1,0,17,2017-2018
Sergio Mora,14,es ESP,CM,38-112,90,1,1,0,1,0,1,8,12.5,7,1,1,0,3,4,2,0,17,2017-2018
Francisco Portillo,12,es ESP,"RM,RW",27-190,89,2,2,0,2,0,2,3,66.7,1,0,0,0,0,2,0,0,17,2017-2018
   Jefferson Montero,24,ec ECU,RW,28-110,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2017-2018
Vitorino Antunes,3,pt POR,LB,30-263,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,5,0,17,2017-2018
Cala,16,es ESP,CB,28-024,90,2,2,0,2,0,1,3,33.3,2,1,0,1,1,3,5,0,17,2017-2018
Djené,2,tg TOG,CB,25-354,90,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,4,0,17,2017-2018
Damián Suárez,22,uy URU,RB,29-237,90,2,2,0,2,0,1,4,25.0,3,1,0,1,0,2,2,0,17,2017-2018
Vicente Guaita,13,es ESP,GK,30-344,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,17,2017-2018
Jonathan Calleri,9,ar ARG,FW,24-088,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,17,2017-2018
Loïc Rémy,7,fr FRA,LW,30-352,90,2,2,0,2,0,0,0,,0,0,0,0,0,2,0,0,17,2017-2018
Oussama Tannane,10,ma MAR,RW,23-272,70,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,17,2017-2018
   Hernán Toledo,19,ar ARG,RW,21-337,20,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17,2017-2018
Jonathan Viera,21,es ESP,AM,28-060,90,3,2,0,3,0,0,0,,0,1,0,1,0,3,0,0,17,2017-2018
Javi Castellano,18,es ESP,DM,30-048,86,2,2,2,0,0,0,2,0.0,2,2,1,1,5,7,0,0,17,2017-2018
   Momo,11,es ESP,DM,35-158,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,2017-2018
Alberto Aquilani,25,it ITA,DM,33-166,90,3,2,1,2,0,2,2,100.0,0,2,0,2,0,3,0,0,17,2017-2018
Dani Castellano,23,es ESP,LB,30-048,90,3,3,2,0,1,1,5,20.0,4,3,0,3,1,4,0,1,17,2017-2018
Pedro Bigas,17,es ESP,CB,27-096,90,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,3,1,17,2017-2018
Ximo Navarro,22,es ESP,CB,27-331,90,1,1,1,0,0,0,0,,0,0,0,0,2,3,4,1,17,2017-2018
Michel,12,br BRA,RB,27-308,20,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,17,2017-2018
   David Simón,2,es ESP,RB,29-004,70,2,1,2,0,0,0,1,0.0,1,0,0,0,3,5,1,1,17,2017-2018
