player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Carlos Bacca,9,co COL,FW,31-155,90,29,0,0,7,22,7,29,0,0,,0,,23,101,40,1,0,1,1,2,22,10,23,2017-2018
Roger Martínez,24,co COL,FW,23-232,57,22,1,1,3,18,1,22,1,1,100.0,0,0.0,18,76,10,1,0,1,1,1,19,8,23,2017-2018
   Enes Ünal,15,tr TUR,FW,20-276,33,12,0,0,3,9,6,12,1,1,100.0,0,0.0,11,62,43,2,0,1,0,0,13,3,23,2017-2018
Pablo Fornals,8,es ESP,AM,21-353,65,44,0,6,18,21,1,44,1,0,0.0,1,100.0,34,83,38,1,4,0,2,0,30,6,23,2017-2018
   Denis Cheryshev,7,ru RUS,"LM,AM",27-046,25,26,0,0,9,17,3,26,0,0,,0,,23,77,40,1,0,1,0,1,23,7,23,2017-2018
Manu Trigueros,14,es ESP,"LM,CM",26-116,90,105,1,13,50,42,5,105,3,1,33.3,2,66.7,80,388,191,2,2,1,1,1,80,8,23,2017-2018
Samu Castillejo,10,es ESP,RM,23-023,90,64,0,5,22,38,1,64,2,2,100.0,0,0.0,46,280,139,3,1,0,4,0,42,6,23,2017-2018
Javi Fuego,19,es ESP,"DM,CM",34-037,78,63,1,16,42,6,0,63,0,0,,0,,33,107,54,0,0,0,2,0,32,0,23,2017-2018
   Dani Raba,28,es ESP,CM,22-104,12,19,0,3,4,12,1,19,1,1,100.0,0,0.0,11,34,11,1,0,1,0,0,9,2,23,2017-2018
Jaume Costa,11,es ESP,LB,29-329,90,104,3,17,40,49,2,104,5,3,60.0,2,40.0,73,460,296,11,3,1,1,2,68,13,23,2017-2018
Víctor Ruiz,6,es ESP,CB,29-016,90,79,3,24,48,8,3,79,1,1,100.0,0,0.0,63,410,283,1,0,0,1,0,57,1,23,2017-2018
Álvaro González,3,es ESP,CB,28-033,90,68,2,29,35,5,1,68,0,0,,0,,46,246,141,0,2,0,0,0,42,0,23,2017-2018
Mario Gaspar,2,es ESP,RB,27-078,90,74,1,17,26,32,4,74,2,2,100.0,0,0.0,44,213,146,5,4,0,0,0,42,13,23,2017-2018
Sergio Asenjo,1,es ESP,GK,28-227,90,24,18,24,0,0,0,24,0,0,,0,,16,74,38,0,0,0,0,0,9,0,23,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-162,79,31,0,1,18,13,3,31,0,0,,0,,12,56,33,0,0,0,3,3,17,1,23,2017-2018
   Guillermo Maripán,6,cl CHI,FW,23-280,11,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,23,2017-2018
John Guidetti,10,se SWE,FW,25-301,73,30,0,4,18,8,2,30,0,0,,0,,13,86,54,1,1,1,0,0,25,4,23,2017-2018
   Rubén Sobrino,7,es ESP,FW,25-254,17,13,3,5,0,8,0,13,1,0,0.0,1,100.0,6,25,7,0,1,0,0,2,8,1,23,2017-2018
Alfonso Pedraza,17,es ESP,LM,21-307,90,39,1,6,17,16,3,39,2,1,50.0,1,50.0,18,133,66,3,0,0,5,1,23,4,23,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-119,90,42,2,15,21,7,0,42,3,3,100.0,0,0.0,13,71,31,0,0,0,0,0,18,0,23,2017-2018
Daniel Torres,16,co COL,CM,28-087,90,30,9,12,15,3,0,30,0,0,,0,,11,74,35,0,0,0,1,1,8,0,23,2017-2018
Hernán Pérez,21,py PAR,RM,28-350,68,29,1,11,10,8,2,29,2,0,0.0,2,100.0,13,161,60,2,0,0,2,3,17,5,23,2017-2018
   Ibai Gómez,11,es ESP,RM,28-091,22,9,2,3,4,2,0,9,0,0,,0,,5,20,5,0,1,0,1,0,3,0,23,2017-2018
Rubén Duarte,3,es ESP,LB,22-115,90,47,7,21,15,12,1,47,3,1,33.3,2,66.7,7,65,25,1,2,1,1,1,8,1,23,2017-2018
Rodrigo Ely,12,br BRA,CB,24-099,90,21,5,14,5,2,2,21,0,0,,0,,3,13,0,0,0,0,1,0,6,0,23,2017-2018
Víctor Laguardia,5,es ESP,CB,28-097,90,39,18,33,6,0,0,39,0,0,,0,,5,13,2,0,0,0,0,0,5,0,23,2017-2018
Alexis,4,es ESP,RB,32-190,90,35,4,20,11,6,0,35,1,1,100.0,0,0.0,8,38,32,0,1,0,0,0,9,0,23,2017-2018
Fernando Pacheco,1,es ESP,GK,25-268,90,40,33,40,0,0,0,40,0,0,,0,,5,43,38,0,0,0,0,0,2,0,23,2017-2018
Youssef En-Nesyri,26,ma MAR,FW,20-254,90,37,1,3,16,19,3,37,9,5,55.6,4,44.4,24,182,83,1,1,1,3,0,27,6,23,2017-2018
Brown Ideye,12,ng NGA,FW,29-123,90,29,1,1,9,19,2,29,2,1,50.0,1,50.0,17,83,22,1,2,0,4,4,28,12,23,2017-2018
Chory Castro,11,uy URU,"LM,LB",33-149,90,48,1,3,24,21,1,48,5,2,40.0,3,60.0,22,148,42,1,3,0,3,2,31,4,23,2017-2018
Adrián González,8,es ESP,CM,29-261,90,61,4,10,44,7,0,61,0,0,,0,,14,71,8,0,0,0,0,3,24,0,23,2017-2018
Manuel Iturra,7,cl CHI,CM,33-232,45,23,0,2,19,2,0,23,0,0,,0,,10,64,21,0,1,0,0,0,15,0,23,2017-2018
