player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sergio León,7,es ESP,FW,28-301,90,15,20,75.0,239,28,9,13,69.2,5,6,83.3,1,1,100.0,0,0.0,0.0,1,3,0,0,3,11,2017-2018
Cristian Tello,20,es ESP,"LM,RM",26-084,90,23,35,65.7,330,59,16,20,80.0,6,10,60.0,1,3,33.3,2,0.6,0.3,4,5,0,0,2,11,2017-2018
Andrés Guardado,18,mx MEX,"CM,LB",31-036,90,72,89,80.9,1372,397,31,37,83.8,28,32,87.5,11,16,68.8,0,0.3,0.3,3,7,2,1,10,11,2017-2018
Víctor Camarasa,8,es ESP,CM,23-159,62,39,46,84.8,581,64,22,23,95.7,12,15,80.0,3,5,60.0,0,0.0,0.0,0,3,0,0,1,11,2017-2018
   Antonio Sanabria,9,py PAR,FW,21-244,28,3,5,60.0,67,0,2,4,50.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,11,2017-2018
Joaquín,17,es ESP,"RM,LM",36-105,90,45,56,80.4,652,98,28,30,93.3,14,17,82.4,3,7,42.9,0,0.1,0.3,2,4,0,0,1,11,2017-2018
Javi García,3,es ESP,"DM,CB",30-268,90,99,109,90.8,1938,561,39,40,97.5,45,52,86.5,14,15,93.3,0,0.0,0.0,1,12,0,0,9,11,2017-2018
Alin Toșca,21,ro ROU,LB,25-234,62,29,37,78.4,635,289,12,15,80.0,13,17,76.5,4,5,80.0,0,0.0,0.0,0,3,0,0,5,11,2017-2018
   Ryad Boudebouz,10,dz ALG,CM,27-257,28,23,33,69.7,534,59,6,6,100.0,12,16,75.0,4,8,50.0,0,0.1,0.0,1,1,0,0,2,11,2017-2018
Jordi Amat,5,id IDN,CB,25-227,79,68,72,94.4,1445,532,25,26,96.2,28,29,96.6,15,17,88.2,0,0.0,0.0,0,8,0,0,5,11,2017-2018
   Fabián Ruiz Peña,6,es ESP,DM,21-214,11,17,18,94.4,312,69,4,4,100.0,12,12,100.0,1,2,50.0,0,0.0,0.0,1,2,0,0,2,11,2017-2018
Aïssa Mandi,23,dz ALG,CB,26-012,90,90,96,93.8,1682,631,35,35,100.0,47,50,94.0,7,10,70.0,0,0.0,0.0,0,13,0,0,12,11,2017-2018
Antonio Barragán,19,es ESP,RB,30-144,90,69,80,86.3,1093,326,36,39,92.3,25,30,83.3,6,9,66.7,0,0.1,0.1,1,5,2,0,12,11,2017-2018
Antonio Adán,13,es ESP,GK,30-174,90,39,44,88.6,1022,756,7,7,100.0,21,21,100.0,11,16,68.8,0,0.0,0.0,0,0,0,0,0,11,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-191,71,11,14,78.6,130,32,6,6,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,11,2017-2018
   Fayçal Fajr,21,ma MAR,"LW,AM",29-094,19,3,5,60.0,74,44,2,3,66.7,0,0,,1,2,50.0,0,0.0,0.0,0,0,0,0,0,11,2017-2018
Jorge Molina,19,es ESP,FW,35-195,90,14,22,63.6,164,96,8,11,72.7,4,6,66.7,0,3,0.0,0,0.0,0.0,0,2,0,0,4,11,2017-2018
