player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-326,90,27,33,81.8,396,146,16,18,88.9,8,10,80.0,2,3,66.7,0,0.1,0.0,3,5,0,0,3,26,2017-2018
Sergio García,9,es ESP,FW,34-263,90,20,30,66.7,334,89,9,13,69.2,9,9,100.0,1,4,25.0,1,0.2,0.4,3,2,2,0,5,26,2017-2018
Pablo Piatti,19,ar ARG,LM,28-333,78,21,31,67.7,308,81,13,15,86.7,6,8,75.0,0,3,0.0,0,0.1,0.1,2,3,0,0,1,26,2017-2018
   Léo Baptistão,11,br BRA,LM,25-185,12,2,6,33.3,28,0,1,2,50.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0,26,2017-2018
Víctor Sánchez,4,es ESP,CM,30-172,69,20,30,66.7,314,95,11,13,84.6,7,10,70.0,1,5,20.0,0,0.0,0.0,0,3,0,0,2,26,2017-2018
   Esteban Granero,23,es ESP,CM,30-240,21,11,13,84.6,155,12,4,4,100.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,26,2017-2018
Carlos Sánchez,8,co COL,CM,32-021,90,40,51,78.4,769,182,21,22,95.5,11,14,78.6,8,13,61.5,0,0.3,0.1,2,6,2,0,3,26,2017-2018
Sergi Darder,25,es ESP,RM,24-067,90,31,38,81.6,562,201,13,13,100.0,14,15,93.3,4,6,66.7,0,0.0,0.0,0,6,0,0,3,26,2017-2018
Aarón Martín,3,es ESP,LB,20-311,90,34,42,81.0,549,239,18,20,90.0,11,14,78.6,3,4,75.0,0,0.1,0.1,1,4,3,2,5,26,2017-2018
Óscar Duarte,6,cr CRC,CB,28-269,90,25,26,96.2,573,207,8,8,100.0,9,9,100.0,8,8,100.0,0,0.0,0.0,0,2,0,0,3,26,2017-2018
David López,15,es ESP,CB,28-141,90,38,44,86.4,947,420,9,9,100.0,17,17,100.0,12,18,66.7,0,0.1,0.1,2,1,1,0,3,26,2017-2018
Marc Navarro,2,es ESP,RB,22-240,90,31,40,77.5,448,124,18,20,90.0,12,14,85.7,1,3,33.3,0,0.0,0.0,0,0,1,1,2,26,2017-2018
Diego López,13,es ESP,GK,36-116,90,13,29,44.8,405,306,1,1,100.0,5,5,100.0,7,23,30.4,0,0.0,0.0,0,0,0,0,0,26,2017-2018
Gareth Bale,11,wls WAL,FW,28-226,80,15,21,71.4,173,3,13,14,92.9,2,5,40.0,0,0,,0,0.0,0.1,0,0,0,0,1,26,2017-2018
   Dani Ceballos,24,es ESP,"FW,CM",21-204,10,5,5,100.0,74,14,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,26,2017-2018
Marco Asensio,20,es ESP,"LW,LM",22-037,90,47,59,79.7,735,191,22,27,81.5,20,20,100.0,3,9,33.3,0,0.2,0.1,3,3,3,0,7,26,2017-2018
Lucas Vázquez,17,es ESP,"RW,RM",26-241,90,29,41,70.7,493,134,16,18,88.9,10,12,83.3,3,5,60.0,0,0.0,0.1,0,3,3,0,9,26,2017-2018
Isco,22,es ESP,AM,25-312,68,48,62,77.4,574,127,36,39,92.3,7,8,87.5,2,8,25.0,0,0.1,0.1,2,4,1,0,3,26,2017-2018
   Karim Benzema,9,fr FRA,"AM,FW",30-070,22,5,9,55.6,56,8,5,8,62.5,0,1,0.0,0,0,,0,0.0,0.0,0,0,1,0,1,26,2017-2018
Mateo Kovačić,23,hr CRO,DM,23-297,88,59,64,92.2,1209,279,22,22,100.0,26,28,92.9,10,12,83.3,0,0.0,0.1,1,10,0,0,9,26,2017-2018
   Borja Mayoral,21,es ESP,"FW,DM",20-328,2,2,2,100.0,10,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,26,2017-2018
