player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Adrián López,15,es ESP,"FW,LM",30-088,90,21,28,75.0,326,94,12,14,85.7,5,8,62.5,2,3,66.7,0,0.1,0.1,1,1,0,0,3,31,2017-2018
Lucas Pérez,7,es ESP,FW,29-208,90,12,17,70.6,244,91,2,3,66.7,10,13,76.9,0,1,0.0,0,0.3,0.1,1,1,1,0,4,31,2017-2018
Emre Çolak,8,tr TUR,AM,26-321,86,30,42,71.4,519,161,17,20,85.0,7,10,70.0,5,9,55.6,0,0.0,0.0,1,5,1,0,6,31,2017-2018
   Florin Andone,10,ro ROU,FW,24-360,4,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31,2017-2018
Sulley Muntari,21,gh GHA,LM,33-222,45,4,6,66.7,111,20,0,0,,3,4,75.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,31,2017-2018
   Celso Borges,22,cr CRC,"RM,CM",29-314,45,14,18,77.8,236,55,6,8,75.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,2,0,0,2,31,2017-2018
Pedro Mosquera,5,es ESP,"CM,LM",29-350,79,28,36,77.8,577,139,10,13,76.9,12,12,100.0,5,9,55.6,1,0.3,0.1,1,4,1,0,4,31,2017-2018
   Borja Valle,19,es ESP,"RM,LM",25-271,11,3,3,100.0,39,15,2,2,100.0,1,1,100.0,0,0,,1,0.5,0.1,2,0,1,0,1,31,2017-2018
Guilherme,20,br BRA,"CM,RM",27-001,90,33,45,73.3,676,193,9,10,90.0,20,22,90.9,4,11,36.4,0,0.0,0.0,1,2,0,0,7,31,2017-2018
Fernando Navarro,3,es ESP,LB,35-285,90,39,49,79.6,701,443,16,17,94.1,20,27,74.1,3,5,60.0,0,0.0,0.0,0,5,0,0,5,31,2017-2018
Sidnei,12,br BRA,CB,28-226,90,28,33,84.8,659,178,7,7,100.0,15,18,83.3,6,8,75.0,0,0.0,0.0,0,1,0,0,1,31,2017-2018
Raúl Albentosa,6,es ESP,CB,29-211,90,34,38,89.5,769,402,8,8,100.0,17,18,94.4,9,12,75.0,0,0.1,0.1,1,2,0,0,2,31,2017-2018
Juanfran,2,es ESP,RB,29-207,90,37,54,68.5,718,386,16,19,84.2,13,17,76.5,7,12,58.3,0,0.1,0.0,1,4,0,0,6,31,2017-2018
Rubén,13,es ESP,GK,33-288,90,10,20,50.0,407,341,1,1,100.0,3,3,100.0,6,16,37.5,0,0.0,0.0,0,0,0,0,0,31,2017-2018
Youssef En-Nesyri,26,ma MAR,FW,20-309,90,8,17,47.1,142,18,4,8,50.0,3,7,42.9,1,2,50.0,0,0.0,0.0,0,0,1,0,2,31,2017-2018
Diego Rolán,24,uy URU,FW,25-013,90,28,35,80.0,365,58,19,22,86.4,4,5,80.0,2,3,66.7,0,0.0,0.0,0,3,0,0,3,31,2017-2018
Chory Castro,11,uy URU,LM,33-204,78,31,46,67.4,666,259,14,16,87.5,7,13,53.8,9,14,64.3,0,0.0,0.1,1,4,3,1,7,31,2017-2018
   Borja Bastón,9,es ESP,LM,25-224,12,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,31,2017-2018
