player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Miguel Ángel Guerrero,9,es ESP,FW,27-058,90,20,17,3,0,0,0,0,0,0,0,0,0,14,0,0,3,2017-2018
Alexander,11,ar ARG,"LW,LM",28-330,90,25,23,2,1,0,0,5,0,1,0,1,0,18,0,1,3,2017-2018
Omar Ramos,23,es ESP,RW,29-225,61,22,20,2,1,0,0,7,0,1,0,0,0,13,0,0,3,2017-2018
   Nabil El Zhar,10,ma MAR,"RW,RM",31-012,29,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2017-2018
Javier Eraso,17,es ESP,AM,27-170,52,26,26,0,0,0,0,1,0,0,0,0,0,18,0,2,3,2017-2018
   Erik Morán,4,es ESP,"AM,DM,CM",26-106,38,22,22,0,0,0,0,1,0,0,0,0,0,14,0,0,3,2017-2018
Gabriel,8,br BRA,"DM,AM",23-355,83,42,41,1,0,0,2,0,1,0,0,0,0,28,0,0,3,2017-2018
   Claudio Beauvue,12,gp GLP,"FW,AM",29-145,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2017-2018
Rubén Pérez,21,es ESP,"DM,CM",28-135,90,69,62,7,7,0,0,0,0,0,0,0,0,52,0,0,3,2017-2018
Diego Rico,15,es ESP,LB,24-197,90,64,47,17,5,0,3,3,12,0,0,0,0,42,0,2,3,2017-2018
Martín Mantovani,5,ar ARG,CB,33-063,90,52,51,1,1,0,0,0,0,0,0,0,0,44,0,0,3,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,26-335,90,50,48,2,2,0,0,0,0,0,0,0,0,40,0,0,3,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-076,90,71,52,19,2,0,0,4,17,0,0,0,0,55,0,2,3,2017-2018
Iván Cuéllar,1,es ESP,GK,33-104,90,34,26,8,2,0,0,0,0,0,0,0,0,18,0,0,3,2017-2018
Jorge Molina,19,es ESP,FW,35-139,90,31,30,1,0,0,1,0,0,0,0,0,0,18,0,0,3,2017-2018
Gaku Shibasaki,10,jp JPN,FW,25-103,62,15,14,1,0,0,0,0,0,0,0,0,0,10,0,1,3,2017-2018
   Álvaro Jiménez,7,es ESP,"RM,RW,FW",22-112,28,8,8,0,0,0,0,2,0,0,0,0,0,3,0,0,3,2017-2018
Amath,23,sn SEN,LM,21-054,77,15,15,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2017-2018
   Sergio Mora,14,es ESP,"CM,LM",38-009,13,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,3,2017-2018
Mauro Arambarri,18,uy URU,CM,21-343,88,30,29,0,0,0,0,0,0,0,0,0,0,22,1,1,3,2017-2018
   Bruno González,4,es ESP,"CB,CM",27-107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2017-2018
Markel Bergara,5,es ESP,CM,31-126,90,27,27,0,0,0,0,0,0,0,0,0,0,20,0,0,3,2017-2018
Fayçal Fajr,21,ma MAR,"RM,FW,LW,LM",29-038,90,37,33,4,2,0,0,9,0,2,0,1,0,19,0,1,3,2017-2018
Vitorino Antunes,3,pt POR,LB,30-160,90,37,25,12,1,0,0,2,9,2,0,0,1,28,0,1,3,2017-2018
Cala,16,es ESP,CB,27-286,90,30,24,6,6,0,3,0,0,0,0,0,0,19,0,0,3,2017-2018
Djené,2,tg TOG,CB,25-251,90,14,13,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2017-2018
Damián Suárez,22,uy URU,RB,29-134,90,43,26,17,2,0,0,0,15,0,0,0,0,24,0,2,3,2017-2018
Vicente Guaita,13,es ESP,GK,30-241,90,30,20,10,2,0,0,0,0,0,0,0,0,10,0,0,3,2017-2018
Karim Benzema,9,fr FRA,FW,29-264,27,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,3,2017-2018
   Gareth Bale,11,wls WAL,FW,28-055,63,16,13,2,0,0,0,0,1,0,0,0,0,14,1,0,3,2017-2018
Marcelo,12,br BRA,LW,29-120,88,76,71,5,1,2,0,4,4,0,0,0,0,54,0,2,3,2017-2018
Lucas Vázquez,17,es ESP,RW,26-070,71,28,27,0,0,0,2,5,0,0,0,0,0,22,1,1,3,2017-2018
   Mateo Kovačić,23,hr CRO,"RW,DM",23-126,19,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,3,2017-2018
Marco Asensio,20,es ESP,"AM,RW",21-231,90,43,39,4,1,0,0,3,1,2,1,1,0,35,0,1,3,2017-2018
Toni Kroos,8,de GER,DM,27-248,90,96,83,13,4,0,3,10,0,9,5,2,0,81,0,0,3,2017-2018
Marcos Llorente,18,es ESP,DM,22-222,61,52,52,0,0,0,0,0,0,0,0,0,0,48,0,0,3,2017-2018
   Isco,22,es ESP,"DM,AM",25-141,29,31,29,2,0,0,0,3,0,2,1,0,0,26,0,1,3,2017-2018
Theo Hernández,15,fr FRA,LB,19-338,90,61,56,4,0,0,0,7,4,0,0,0,0,47,1,2,3,2017-2018
Sergio Ramos,4,es ESP,CB,31-163,90,106,101,5,4,2,1,1,1,0,0,0,0,93,0,1,3,2017-2018
Nacho,6,es ESP,CB,27-234,90,56,50,6,6,0,0,0,0,0,0,0,0,51,0,1,3,2017-2018
