player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Charles,19,br BRA,FW,33-305,74,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,22,2017-2018
   Gonzalo Escalante,5,ar ARG,"AM,FW,DM",24-313,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,22,2017-2018
Kiké,17,es ESP,FW,28-070,90,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,22,2017-2018
Takashi Inui,8,jp JPN,"LM,LW",29-246,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,22,2017-2018
Papakouli Diop,3,sn SEN,CM,31-321,80,2,1,1,0,1,0,0,,0,0,0,0,1,3,2,0,22,2017-2018
   Joan Jordán,24,es ESP,"DM,AM",23-212,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Dani García,14,es ESP,"CM,DM",27-255,90,2,1,0,2,0,1,4,25.0,3,0,0,0,3,5,0,0,22,2017-2018
Fabián Orellana,2,cl CHI,"RM,RW",32-007,87,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,2,0,22,2017-2018
   Ander Capa,7,es ESP,"RB,RW",25-360,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
José Ángel,15,es ESP,LB,28-151,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,22,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-264,90,3,2,2,1,0,2,4,50.0,2,2,1,1,1,4,11,0,22,2017-2018
Iván Ramis,4,es ESP,CB,33-101,90,2,2,2,0,0,1,1,100.0,0,2,1,1,4,6,1,0,22,2017-2018
Rubén Peña,11,es ESP,"RB,RW",26-200,90,2,2,2,0,0,2,2,100.0,0,3,1,2,2,4,1,0,22,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-010,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,22,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-175,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Sandro Ramírez,23,es ESP,"LW,AM",22-209,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
   Luis Muriel,20,co COL,AM,26-293,25,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,22,2017-2018
Pablo Sarabia,17,es ESP,RW,25-268,74,1,1,1,0,0,0,2,0.0,2,3,0,3,1,2,1,0,22,2017-2018
   Jesús Navas,16,es ESP,RW,32-074,16,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,22,2017-2018
Nolito,24,es ESP,"AM,LW",31-111,90,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,1,0,22,2017-2018
Roque Mesa,7,es ESP,DM,28-241,52,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
   Éver Banega,10,ar ARG,DM,29-219,38,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,22,2017-2018
Steven Nzonzi,15,fr FRA,DM,29-050,90,6,4,3,2,1,4,4,100.0,0,2,1,1,1,7,1,0,22,2017-2018
Sergio Escudero,18,es ESP,LB,28-154,90,4,3,3,1,0,3,6,50.0,3,1,0,1,2,6,5,0,22,2017-2018
Clément Lenglet,5,fr FRA,CB,22-231,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,22,2017-2018
Nicolás Pareja,21,ar ARG,CB,34-015,90,3,3,3,0,0,0,1,0.0,1,2,0,2,5,8,6,0,22,2017-2018
Miguel Layún,3,mx MEX,RB,29-223,90,1,1,1,0,0,1,3,33.3,2,0,0,0,2,3,6,0,22,2017-2018
Sergio Rico,1,es ESP,GK,24-155,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Loren Morón,16,es ESP,FW,24-035,90,1,0,0,0,1,0,2,0.0,2,2,0,2,0,1,1,0,22,2017-2018
Rubén Castro,24,es ESP,FW,36-221,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,22,2017-2018
   Sergio León,7,es ESP,FW,29-028,27,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,22,2017-2018
Andrés Guardado,18,mx MEX,CM,31-128,90,1,1,1,0,0,0,3,0.0,3,2,1,1,0,1,0,0,22,2017-2018
Jordi Amat,5,id IDN,"CM,CB",25-319,90,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,0,0,22,2017-2018
Fabián Ruiz Peña,6,es ESP,CM,21-306,90,0,0,0,0,0,0,2,0.0,2,3,1,2,2,2,2,0,22,2017-2018
Riza Durmisi,14,dk DEN,"WB,LB",24-026,90,5,1,3,2,0,1,1,100.0,0,2,0,2,1,6,2,0,22,2017-2018
Antonio Barragán,19,es ESP,"WB,RM",30-236,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,22,2017-2018
Zouhair Feddal,4,ma MAR,CB,29-033,54,2,2,0,0,2,2,2,100.0,0,0,0,0,2,4,3,0,22,2017-2018
   Víctor Camarasa,8,es ESP,"CB,LM",23-251,36,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,22,2017-2018
Marc Bartra,15,es ESP,CB,27-019,70,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,2,0,22,2017-2018
   Javi García,3,es ESP,CB,30-360,20,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,22,2017-2018
Aïssa Mandi,23,dz ALG,"CB,RB",26-104,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,2,0,22,2017-2018
Antonio Adán,13,es ESP,GK,30-266,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Carlos Bacca,9,co COL,FW,31-148,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,22,2017-2018
Enes Ünal,15,tr TUR,FW,20-269,35,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,22,2017-2018
   Álvaro González,3,es ESP,CB,28-026,55,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,22,2017-2018
Pablo Fornals,8,es ESP,AM,21-346,90,1,0,0,1,0,0,0,,0,3,0,3,0,1,0,0,22,2017-2018
Manu Trigueros,14,es ESP,LM,26-109,63,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,2,0,22,2017-2018
   Denis Cheryshev,7,ru RUS,LM,27-039,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Samu Castillejo,10,es ESP,RM,23-016,73,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0,22,2017-2018
   Javi Fuego,19,es ESP,RM,34-030,17,2,2,1,0,1,1,1,100.0,0,1,1,0,0,2,1,0,22,2017-2018
Rodri,16,es ESP,"DM,CB",21-226,90,1,0,0,1,0,0,2,0.0,2,3,1,2,2,3,3,0,22,2017-2018
Jaume Costa,11,es ESP,LB,29-322,90,2,2,1,1,0,1,1,100.0,0,1,1,0,1,3,1,0,22,2017-2018
Víctor Ruiz,6,es ESP,CB,29-009,90,2,2,2,0,0,1,1,100.0,0,0,0,0,2,4,3,0,22,2017-2018
Daniele Bonera,23,it ITA,CB,36-248,30,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,3,0,22,2017-2018
Mario Gaspar,2,es ESP,RB,27-071,90,4,2,3,1,0,0,1,0.0,1,0,0,0,0,4,5,0,22,2017-2018
Sergio Asenjo,1,es ESP,GK,28-220,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,22,2017-2018
Rubén Sobrino,7,es ESP,FW,25-247,73,1,1,1,0,0,0,3,0.0,3,0,0,0,2,3,0,0,22,2017-2018
   Bojan Krkić,15,es ESP,FW,27-159,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-155,80,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,22,2017-2018
   Daniel Torres,16,co COL,FW,28-080,10,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,22,2017-2018
Alfonso Pedraza,17,es ESP,LM,21-300,90,3,1,1,1,1,2,5,40.0,3,1,0,1,0,3,0,0,22,2017-2018
Manu García,19,es ESP,CM,31-283,90,2,1,2,0,0,1,3,33.3,2,1,0,1,0,2,2,0,22,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-112,90,1,1,0,1,0,1,4,25.0,3,1,0,1,0,1,1,0,22,2017-2018
Ibai Gómez,11,es ESP,RM,28-084,87,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,22,2017-2018
   Hernán Pérez,21,py PAR,RM,28-343,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Alexis,4,es ESP,LB,32-183,90,1,0,1,0,0,0,1,0.0,1,3,1,2,1,2,5,0,22,2017-2018
Rodrigo Ely,12,br BRA,CB,24-092,90,0,0,0,0,0,0,1,0.0,1,3,3,0,1,1,9,0,22,2017-2018
Víctor Laguardia,5,es ESP,CB,28-090,90,1,0,0,1,0,0,1,0.0,1,0,0,0,2,3,7,0,22,2017-2018
Martin Agirregabiria,32,es ESP,RB,21-269,90,6,6,4,2,0,3,4,75.0,1,1,0,1,5,11,1,0,22,2017-2018
Fernando Pacheco,1,es ESP,GK,25-261,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Maxi Gómez,7,uy URU,FW,21-173,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Iago Aspas,10,es ESP,FW,30-186,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,22,2017-2018
Brais Méndez,26,es ESP,LM,21-027,57,1,1,0,0,1,0,0,,0,2,0,2,0,1,1,0,22,2017-2018
   Pione Sisto,11,dk DEN,"LM,WB,RM",22-364,33,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,22,2017-2018
Nemanja Radoja,6,rs SRB,CM,24-362,73,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,22,2017-2018
   Emre Mor,21,tr TUR,"WB,LM",20-194,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Stanislav Lobotka,14,sk SVK,CM,23-070,90,3,1,1,2,0,1,1,100.0,0,0,0,0,0,3,0,0,22,2017-2018
Daniel Wass,18,dk DEN,"RM,RB,CM",28-248,90,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,0,0,22,2017-2018
Róbert Mazáň,15,sk SVK,LB,23-359,57,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,22,2017-2018
   Jozabed,16,es ESP,"CM,RM,LB",26-332,33,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,22,2017-2018
Sergi Gómez,20,es ESP,CB,25-312,90,1,1,0,1,0,0,3,0.0,3,2,2,0,1,2,4,0,22,2017-2018
Facundo Roncaglia,24,ar ARG,CB,30-358,90,0,0,0,0,0,0,0,,0,2,2,0,2,2,2,0,22,2017-2018
Jonny Castro,19,es ESP,"RB,LB,CB",23-337,90,3,2,1,0,2,2,4,50.0,2,1,0,1,4,7,1,0,22,2017-2018
Rubén Blanco,13,es ESP,GK,22-193,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Emmanuel Boateng,21,gh GHA,FW,21-256,59,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,22,2017-2018
   Jason,23,es ESP,"FW,RM",23-212,31,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,22,2017-2018
Ivi,14,es ESP,LW,23-219,76,2,2,1,0,1,1,3,33.3,2,2,0,2,0,2,0,0,22,2017-2018
   Giampaolo Pazzini,17,it ITA,"FW,LW",33-185,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
José Luis Morales,11,es ESP,"RW,LM",30-195,90,2,2,0,2,0,0,3,0.0,3,2,0,2,3,5,1,0,22,2017-2018
Cheick Doukouré,5,ci CIV,CM,25-145,90,2,2,2,0,0,1,1,100.0,0,3,2,1,0,2,2,0,22,2017-2018
Saša Lukić,20,rs SRB,CM,21-174,90,1,1,0,0,1,0,5,0.0,5,1,1,0,1,2,2,0,22,2017-2018
Jefferson Lerma,8,co COL,CM,23-101,67,2,2,1,0,1,0,0,,0,3,2,1,3,5,1,0,22,2017-2018
   Roger Martí,9,es ESP,"FW,CM",27-031,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,22,2017-2018
Antonio Luna,22,es ESP,LB,26-323,90,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,5,0,22,2017-2018
Sergio Postigo,15,es ESP,CB,29-091,90,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,9,1,22,2017-2018
Rober,4,es ESP,CB,22-352,90,4,2,3,1,0,3,5,60.0,2,2,2,0,1,5,2,0,22,2017-2018
Coke,12,es ESP,RB,30-283,90,2,2,1,1,0,0,0,,0,0,0,0,2,4,7,0,22,2017-2018
Oier Olazábal,13,es ESP,GK,28-142,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,2,22,2017-2018
Karim Benzema,9,fr FRA,FW,30-046,90,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,22,2017-2018
Cristiano Ronaldo,7,pt POR,LW,32-363,81,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,22,2017-2018
   Marco Asensio,20,es ESP,LW,22-013,9,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,22,2017-2018
Gareth Bale,11,wls WAL,RW,28-202,65,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0,22,2017-2018
   Isco,22,es ESP,"RW,LM",25-288,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Toni Kroos,8,de GER,LM,28-030,89,4,2,0,3,1,2,2,100.0,0,1,0,1,0,4,2,0,22,2017-2018
   Lucas Vázquez,17,es ESP,"LM,RW",26-217,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Casemiro,14,br BRA,CM,25-345,90,5,2,2,3,0,1,3,33.3,2,2,0,2,3,8,3,0,22,2017-2018
Luka Modrić,10,hr CRO,RM,32-147,90,2,2,1,0,1,1,2,50.0,1,1,1,0,0,2,0,0,22,2017-2018
Marcelo,12,br BRA,LB,29-267,90,2,2,1,1,0,1,3,33.3,2,2,1,1,0,2,0,0,22,2017-2018
Sergio Ramos,4,es ESP,CB,31-310,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,8,0,22,2017-2018
Raphaël Varane,5,fr FRA,CB,24-284,90,0,0,0,0,0,0,0,,0,2,1,1,4,4,2,0,22,2017-2018
Dani Carvajal,2,es ESP,RB,26-023,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,0,0,22,2017-2018
Keylor Navas,1,cr CRC,GK,31-050,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Jorge Molina,19,es ESP,FW,35-288,83,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,22,2017-2018
   Loïc Rémy,11,fr FRA,FW,31-033,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Ángel Rodríguez,9,es ESP,FW,30-284,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,22,2017-2018
Amath,23,sn SEN,LM,21-203,70,2,0,1,1,0,0,2,0.0,2,0,0,0,1,3,1,0,22,2017-2018
   Daniel Pacheco,20,es ESP,LM,27-030,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Mauro Arambarri,18,uy URU,CM,22-127,90,4,4,1,3,0,2,2,100.0,0,1,0,1,2,6,0,0,22,2017-2018
Fayçal Fajr,21,ma MAR,CM,29-187,87,2,1,1,1,0,0,3,0.0,3,2,0,2,0,2,1,0,22,2017-2018
   Gaku Shibasaki,10,jp JPN,CM,25-252,3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,22,2017-2018
Francisco Portillo,12,es ESP,RM,27-236,90,3,1,2,1,0,0,1,0.0,1,2,0,2,2,5,0,0,22,2017-2018
Vitorino Antunes,3,pt POR,LB,30-309,90,1,0,1,0,0,0,2,0.0,2,0,0,0,2,3,1,0,22,2017-2018
Bruno González,4,es ESP,CB,27-256,90,2,1,1,1,0,1,2,50.0,1,0,0,0,0,2,3,0,22,2017-2018
Djené,2,tg TOG,CB,26-035,90,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,6,0,22,2017-2018
Damián Suárez,22,uy URU,RB,29-283,90,6,6,5,0,1,3,3,100.0,0,1,0,1,0,6,1,0,22,2017-2018
Vicente Guaita,13,es ESP,GK,31-025,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-207,90,2,1,0,0,2,1,2,50.0,1,1,0,1,1,3,1,0,22,2017-2018
Javier Eraso,17,es ESP,FW,27-319,90,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0,22,2017-2018
Naranjo,18,es ESP,LM,23-191,76,2,0,1,1,0,1,2,50.0,1,3,0,3,0,2,0,0,22,2017-2018
   Nordin Amrabat,7,ma MAR,LM,30-310,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Gerard Gumbau,6,es ESP,CM,23-048,90,3,2,0,3,0,2,3,66.7,1,1,0,1,0,3,0,0,22,2017-2018
Darko Brašanac,24,rs SRB,CM,25-357,62,2,1,1,1,0,0,0,,0,0,0,0,1,3,3,0,22,2017-2018
   Rubén Pérez,21,es ESP,CM,28-284,28,3,3,2,1,0,1,2,50.0,1,0,0,0,1,4,2,0,22,2017-2018
Omar Ramos,23,es ESP,RM,30-009,45,3,2,1,2,0,0,0,,0,1,0,1,2,5,1,0,22,2017-2018
   Nabil El Zhar,10,ma MAR,RM,31-161,45,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,22,2017-2018
Diego Rico,15,es ESP,LB,24-346,90,3,3,0,2,1,1,1,100.0,0,1,0,1,2,5,3,0,22,2017-2018
Martín Mantovani,5,ar ARG,CB,33-212,90,1,1,0,1,0,0,0,,0,1,0,1,4,5,5,0,22,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-119,90,3,3,1,2,0,1,1,100.0,0,3,2,1,3,6,6,0,22,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-225,90,2,1,1,1,0,2,3,66.7,1,1,0,1,3,5,5,0,22,2017-2018
Iván Cuéllar,1,es ESP,GK,33-253,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,22,2017-2018
Gerard Moreno,7,es ESP,FW,25-303,90,3,3,0,3,0,0,2,0.0,2,6,0,6,2,5,2,0,22,2017-2018
Léo Baptistão,11,br BRA,FW,25-162,85,3,3,1,1,1,2,4,50.0,2,2,0,2,1,4,0,0,22,2017-2018
   Carlos Sánchez,8,co COL,RM,31-363,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Esteban Granero,23,es ESP,LM,30-217,90,2,1,2,0,0,2,3,66.7,1,4,0,4,0,2,4,0,22,2017-2018
Víctor Sánchez,4,es ESP,CM,30-149,90,3,1,2,1,0,2,4,50.0,2,2,1,1,5,8,2,0,22,2017-2018
Sergi Darder,25,es ESP,CM,24-044,90,3,1,2,0,1,1,3,33.3,2,2,0,2,6,9,1,0,22,2017-2018
José Manuel Jurado,10,es ESP,RM,31-220,60,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,22,2017-2018
   Sergio García,9,es ESP,"RM,FW",34-240,30,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,22,2017-2018
Aarón Martín,3,es ESP,LB,20-288,90,2,2,0,2,0,1,1,100.0,0,2,0,2,3,5,0,0,22,2017-2018
Naldo,5,br BRA,CB,29-163,90,4,2,4,0,0,2,2,100.0,0,0,0,0,2,6,6,0,22,2017-2018
David López,15,es ESP,CB,28-118,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,7,0,22,2017-2018
Marc Navarro,2,es ESP,RB,22-217,75,1,1,1,0,0,1,3,33.3,2,5,2,3,1,2,2,0,22,2017-2018
   Javi López,16,es ESP,RB,32-014,15,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,22,2017-2018
Diego López,13,es ESP,GK,36-093,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,2017-2018
Luis Suárez,9,uy URU,FW,31-011,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,22,2017-2018
