player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Miguel Ángel Guerrero,9,es ESP,FW,27-037,90,26,26,0,0,0,0,0,0,0,0,0,0,20,0,1,1,2017-2018
Alexander,11,ar ARG,LW,28-309,90,27,23,3,2,0,0,3,0,1,0,1,0,19,1,2,1,2017-2018
Omar Ramos,23,es ESP,RW,29-204,64,23,19,4,1,0,2,3,1,2,0,1,0,17,0,0,1,2017-2018
   Erik Morán,4,es ESP,DM,26-085,26,14,14,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2017-2018
Javier Eraso,17,es ESP,"AM,RW",27-149,69,23,20,2,0,0,0,2,0,1,0,1,0,14,1,0,1,2017-2018
   Nabil El Zhar,10,ma MAR,RW,30-356,21,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,1,2017-2018
Gabriel,8,br BRA,"DM,AM",23-334,90,51,49,2,2,0,1,2,0,0,0,0,0,30,0,2,1,2017-2018
Rubén Pérez,21,es ESP,DM,28-114,90,52,52,0,0,0,1,0,0,0,0,0,0,34,0,1,1,2017-2018
Diego Rico,15,es ESP,LB,24-176,90,62,44,17,1,0,1,1,16,0,0,0,0,40,1,3,1,2017-2018
Martín Mantovani,5,ar ARG,CB,33-042,90,35,34,1,1,0,0,0,0,0,0,0,0,27,0,0,1,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,26-314,90,35,34,1,1,0,0,0,0,0,0,0,0,26,0,0,1,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-055,79,33,23,10,1,0,0,1,9,0,0,0,0,25,0,0,1,2017-2018
   Unai Bustinza,3,es ESP,RB,25-197,11,10,6,4,0,0,0,0,4,0,0,0,0,7,0,1,1,2017-2018
Iván Cuéllar,1,es ESP,GK,33-083,90,31,20,11,6,0,0,0,0,0,0,0,0,14,0,0,1,2017-2018
Christian Santos,9,ve VEN,FW,29-147,90,18,18,0,0,0,0,0,0,0,0,0,0,11,0,0,1,2017-2018
Rubén Sobrino,7,es ESP,FW,25-078,61,15,14,1,0,0,0,1,0,0,0,0,0,10,0,0,1,2017-2018
   Óscar Romero,10,py PAR,"RM,FW",25-045,29,6,5,1,1,0,0,0,0,0,0,0,0,4,0,0,1,2017-2018
Ibai Gómez,11,es ESP,LM,27-280,90,29,23,6,2,0,1,3,1,2,1,0,1,20,0,0,1,2017-2018
Manu García,19,es ESP,CM,31-114,90,34,33,1,0,0,0,0,1,0,0,0,0,26,0,1,1,2017-2018
Wakaso,22,gh GHA,CM,27-024,62,37,35,2,0,0,1,1,2,0,0,0,0,26,0,0,1,2017-2018
   Tomás Pina Isla,18,es ESP,CM,29-308,28,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,1,2017-2018
Burgui,14,es ESP,"RM,FW",23-293,90,22,21,1,0,1,0,1,1,0,0,0,0,15,0,3,1,2017-2018
Alfonso Pedraza,17,es ESP,LB,21-131,74,40,31,9,2,0,0,3,7,0,0,0,0,22,0,4,1,2017-2018
   Héctor Hernández,20,es ESP,LB,26-087,16,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2017-2018
Rodrigo Ely,12,br BRA,CB,23-288,90,56,53,3,3,0,1,0,0,0,0,0,0,37,0,0,1,2017-2018
Alexis,4,es ESP,CB,32-014,90,38,34,4,4,0,2,0,0,0,0,0,0,29,0,0,1,2017-2018
Carlos Vigaray,2,es ESP,RB,22-345,90,38,26,12,0,0,0,1,12,0,0,0,0,18,0,2,1,2017-2018
Fernando Pacheco,1,es ESP,GK,25-092,90,37,23,14,7,0,0,0,0,0,0,0,0,21,0,0,1,2017-2018
Simone Zaza,9,it ITA,FW,26-054,90,20,18,1,0,1,0,0,0,0,0,0,0,15,1,2,1,2017-2018
Rodrigo,19,es ESP,FW,26-165,78,41,40,0,0,1,1,2,0,0,0,0,0,33,1,2,1,2017-2018
   Santi Mina,22,es ESP,FW,21-254,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017-2018
Carlos Soler,18,es ESP,"LM,CM",20-228,88,49,48,1,1,1,0,0,0,0,0,0,0,45,0,1,1,2017-2018
   Nemanja Maksimović,6,rs SRB,CM,22-204,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017-2018
Álvaro Medrán,8,es ESP,CM,23-156,72,48,47,1,1,0,1,0,0,0,0,0,0,44,0,0,1,2017-2018
   Nacho Gil,31,es ESP,LM,21-343,18,11,11,0,0,0,0,0,0,0,0,0,0,6,0,2,1,2017-2018
Daniel Parejo,10,es ESP,CM,28-124,90,82,73,9,3,0,1,4,1,5,2,2,0,73,0,0,1,2017-2018
João Cancelo,7,pt POR,RM,23-083,90,47,46,1,0,1,0,5,1,0,0,0,0,28,0,3,1,2017-2018
José Luis Gayà,14,es ESP,LB,22-085,90,44,37,7,2,0,0,3,5,0,0,0,0,38,0,1,1,2017-2018
Rúben Vezo,3,pt POR,CB,23-115,90,36,35,1,1,0,0,0,0,0,0,0,0,29,0,1,1,2017-2018
Ezequiel Garay,24,ar ARG,CB,30-312,90,41,40,1,1,0,1,0,0,0,0,0,0,32,0,0,1,2017-2018
Nacho Vidal,30,es ESP,RB,22-206,90,42,36,6,1,0,0,1,5,0,0,0,0,34,0,2,1,2017-2018
Neto,13,br BRA,GK,28-030,90,16,12,4,2,0,0,0,0,0,0,0,0,8,0,0,1,2017-2018
Jonathan Calleri,9,ar ARG,FW,23-329,90,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0,1,2017-2018
Vitolo,20,es ESP,LM,27-289,90,52,51,1,0,0,0,2,1,0,0,0,0,43,0,4,1,2017-2018
Jonathan Viera,21,es ESP,CM,27-301,90,74,67,7,5,1,0,1,1,1,1,0,0,61,0,1,1,2017-2018
Tana,24,es ESP,CM,26-332,77,38,37,1,0,0,0,1,0,1,0,1,0,33,0,0,1,2017-2018
   Sergio Araujo,10,ar ARG,CM,25-202,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2017-2018
Alen Halilović,8,hr CRO,RM,21-061,32,17,15,1,1,0,0,0,0,0,0,0,0,13,1,0,1,2017-2018
Mauricio Lemos,3,uy URU,DM,21-233,77,58,57,1,1,0,0,0,0,0,0,0,0,52,0,1,1,2017-2018
   Javi Castellano,18,es ESP,DM,29-289,13,15,13,2,2,0,0,0,0,0,0,0,0,14,0,1,1,2017-2018
Dani Castellano,23,es ESP,LB,29-289,90,41,31,10,1,0,0,0,9,0,0,0,0,33,0,2,1,2017-2018
Pedro Bigas,17,es ESP,CB,26-337,90,57,53,4,4,0,0,0,0,0,0,0,0,50,0,2,1,2017-2018
Ximo Navarro,22,es ESP,CB,27-207,90,54,49,5,5,0,0,0,0,0,0,0,0,49,0,1,1,2017-2018
David Simón,2,es ESP,RB,28-245,84,54,49,5,2,0,1,1,3,0,0,0,0,45,0,1,1,2017-2018
   Michel,12,br BRA,RB,27-184,6,7,6,1,0,0,0,3,1,0,0,0,0,3,0,0,1,2017-2018
Leandro Chichizola,13,ar ARG,GK,27-144,90,46,31,15,5,0,0,0,0,0,0,0,0,31,0,0,1,2017-2018
Maxi Gómez,7,uy URU,FW,21-005,66,10,7,3,1,0,0,0,0,0,0,0,0,5,0,1,1,2017-2018
   Pablo Hernández,8,cl CHI,"CM,AM",30-299,24,25,25,0,0,0,0,0,0,0,0,0,0,21,0,0,1,2017-2018
Pione Sisto,11,dk DEN,"LW,LM",22-196,85,30,29,0,0,0,0,5,0,0,0,0,0,23,1,0,1,2017-2018
   Andrew Hjulsager,17,dk DEN,LM,22-216,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2017-2018
Iago Aspas,10,es ESP,"RW,FW",30-018,90,39,33,5,0,0,0,2,1,2,2,0,0,21,1,5,1,2017-2018
Jozabed,16,es ESP,"LM,CM,DM",26-164,75,42,42,0,0,0,1,0,0,0,0,0,0,35,0,1,1,2017-2018
   Stanislav Lobotka,14,sk SVK,CM,22-267,15,13,13,0,0,0,0,1,0,0,0,0,0,12,0,0,1,2017-2018
Nemanja Radoja,6,rs SRB,"CM,DM",24-194,90,35,35,0,0,0,0,0,0,0,0,0,0,34,0,0,1,2017-2018
Daniel Wass,18,dk DEN,"RM,RW",28-080,90,39,32,7,4,1,0,6,0,3,1,2,0,29,0,2,1,2017-2018
Jonny Castro,19,es ESP,LB,23-169,90,47,31,15,0,0,0,0,15,0,0,0,0,41,1,2,1,2017-2018
Andreu Fontàs,3,es ESP,CB,27-278,90,73,72,1,1,0,1,0,0,0,0,0,0,60,0,0,1,2017-2018
Gustavo Cabral,22,ar ARG,CB,31-309,90,50,49,1,1,0,0,0,0,0,0,0,0,42,0,0,1,2017-2018
Hugo Mallo,2,es ESP,RB,26-058,90,54,45,9,1,0,0,0,8,0,0,0,0,45,0,0,1,2017-2018
Sergio Álvarez,1,es ESP,GK,31-016,90,38,29,9,3,0,0,0,0,0,0,0,0,29,0,0,1,2017-2018
Willian José,12,br BRA,FW,25-269,90,34,31,3,0,1,2,0,0,0,0,0,0,26,0,2,1,2017-2018
Mikel Oyarzabal,18,es ESP,LW,20-120,66,14,13,1,0,0,0,0,1,0,0,0,0,10,0,0,1,2017-2018
   Juanmi,7,es ESP,LW,24-091,24,5,5,0,0,0,0,1,0,0,0,0,0,4,0,1,1,2017-2018
Sergio Canales,16,es ESP,RW,26-184,56,28,26,2,1,0,2,4,0,1,0,1,0,23,0,1,1,2017-2018
   Carlos Vela,11,mx MEX,RW,28-171,34,14,11,3,0,0,0,4,0,3,2,1,0,9,0,1,1,2017-2018
David Zurutuza,17,es ESP,LM,31-031,90,35,35,0,0,0,0,0,0,0,0,0,0,31,0,0,1,2017-2018
Asier Illarramendi,4,es ESP,CM,27-164,90,58,56,2,2,0,1,0,0,0,0,0,0,47,0,0,1,2017-2018
Xabi Prieto,10,es ESP,RM,33-355,81,27,27,0,0,0,0,1,0,0,0,0,0,23,0,0,1,2017-2018
   Imanol Agirretxe,9,es ESP,RM,30-176,9,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017-2018
Kévin Rodrigues,20,pt POR,LB,23-167,90,45,36,9,0,0,0,4,9,0,0,0,0,35,0,2,1,2017-2018
Raúl Navas,22,es ESP,CB,29-100,90,45,41,3,3,0,1,0,0,0,0,0,0,36,1,0,1,2017-2018
Aritz Elustondo,15,es ESP,CB,23-144,90,41,38,3,2,0,0,0,1,0,0,0,0,37,0,0,1,2017-2018
Álvaro Odriozola,19,es ESP,RB,21-248,90,41,36,5,0,0,0,2,5,0,0,0,0,36,0,1,1,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-091,90,47,37,10,4,0,0,0,0,0,0,0,0,28,0,0,1,2017-2018
Cristhian Stuani,7,uy URU,FW,30-311,90,20,17,3,0,0,0,0,0,0,0,0,0,12,0,0,1,2017-2018
Borja García,24,es ESP,AM,26-290,90,62,60,2,1,0,3,3,0,1,1,0,0,54,0,3,1,2017-2018
Portu,9,es ESP,AM,25-090,83,14,14,0,0,0,0,2,0,0,0,0,0,8,0,0,1,2017-2018
   Olarenwaju Kayode,18,ng NGA,AM,24-103,7,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2017-2018
Álex Granell,6,es ESP,CM,29-017,90,68,58,10,5,0,0,8,0,5,0,2,2,61,0,0,1,2017-2018
Pere Pons,8,es ESP,CM,24-180,90,41,41,0,0,0,0,0,0,0,0,0,0,39,0,0,1,2017-2018
