player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Munir El Haddadi,24,ma MAR,FW,22-057,72,0,0,0,0,3,1,8,0,1,0,0,0,4,0,0,,10,2017-2018
   Bojan Krkić,15,es ESP,FW,27-061,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10,2017-2018
Christian Santos,9,ve VEN,FW,29-218,90,1,0,0,2,0,0,0,1,0,0,0,0,7,7,7,50.0,10,2017-2018
Wakaso,22,gh GHA,CM,27-095,90,0,0,0,4,6,0,0,5,0,0,0,0,5,2,0,100.0,10,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-014,80,0,0,0,3,0,0,1,2,3,0,0,0,6,0,1,0.0,10,2017-2018
   Rubén Sobrino,7,es ESP,CM,25-149,10,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,100.0,10,2017-2018
Manu García,19,es ESP,CM,31-185,90,1,0,0,3,4,0,3,0,2,0,0,0,6,1,4,20.0,10,2017-2018
Alfonso Pedraza,17,es ESP,WB,21-202,90,0,0,0,0,0,0,2,3,1,0,0,0,6,0,0,,10,2017-2018
Carlos Vigaray,2,es ESP,WB,23-051,90,1,0,0,4,1,0,0,4,1,0,0,0,5,0,2,0.0,10,2017-2018
Adrián Diéguez,26,es ESP,CB,21-266,90,1,0,0,2,0,0,0,3,2,0,0,0,4,0,1,0.0,10,2017-2018
Alexis,4,es ESP,CB,32-085,90,0,0,0,0,0,0,0,4,0,0,0,0,8,2,0,100.0,10,2017-2018
Rodrigo Ely,12,br BRA,CB,23-359,90,1,0,0,1,1,0,0,3,0,0,1,0,5,1,3,25.0,10,2017-2018
Fernando Pacheco,1,es ESP,GK,25-163,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,10,2017-2018
Simone Zaza,9,it ITA,FW,26-125,78,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,100.0,10,2017-2018
   Santi Mina,22,es ESP,FW,21-325,12,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,66.7,10,2017-2018
Rodrigo,19,es ESP,FW,26-236,90,0,0,0,0,1,0,2,0,0,0,0,0,6,2,2,50.0,10,2017-2018
Gonçalo Guedes,7,pt POR,LM,20-333,76,0,0,0,3,5,0,0,1,1,0,0,0,4,2,0,100.0,10,2017-2018
   Toni Lato,26,es ESP,LM,19-341,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,10,2017-2018
Geoffrey Kondogbia,16,cf CTA,CM,24-255,90,0,0,0,4,0,0,0,1,4,0,0,0,10,2,3,40.0,10,2017-2018
Carlos Soler,18,es ESP,CM,20-299,86,0,0,0,1,0,0,0,0,1,0,0,0,8,1,2,33.3,10,2017-2018
   Nemanja Maksimović,6,rs SRB,CM,22-275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,2017-2018
Andreas Pereira,11,br BRA,RM,21-300,90,0,0,0,1,2,0,10,3,3,0,0,0,7,0,0,,10,2017-2018
José Luis Gayà,14,es ESP,LB,22-156,90,0,0,0,0,3,0,2,1,0,0,0,0,8,0,1,0.0,10,2017-2018
Gabriel Paulista,5,br BRA,CB,26-336,90,1,0,0,2,1,0,0,2,1,0,0,0,2,2,2,50.0,10,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-018,90,0,0,0,1,1,0,0,1,0,0,0,0,5,3,1,75.0,10,2017-2018
Martín Montoya,21,es ESP,RB,26-197,90,0,0,0,3,1,0,1,3,3,0,0,0,3,1,1,50.0,10,2017-2018
Neto,13,br BRA,GK,28-101,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,10,2017-2018
Antoine Griezmann,7,fr FRA,FW,26-221,90,0,0,0,2,3,0,9,0,0,0,0,0,3,2,6,25.0,10,2017-2018
Kévin Gameiro,21,fr FRA,FW,30-172,74,0,0,0,0,0,2,0,0,2,0,0,0,3,0,2,0.0,10,2017-2018
   Luciano Vietto,17,ar ARG,FW,23-327,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,2017-2018
Saúl Ñíguez,8,es ESP,LM,22-341,90,0,0,0,1,4,0,0,2,2,0,0,0,5,2,2,50.0,10,2017-2018
Thomas Partey,5,gh GHA,CM,24-137,90,0,0,0,1,1,0,2,3,1,0,0,0,8,2,1,66.7,10,2017-2018
Gabi,14,es ESP,CM,34-110,90,0,0,0,2,3,0,4,3,2,0,0,0,13,1,0,100.0,10,2017-2018
Ángel Correa,11,ar ARG,RM,22-233,90,0,0,0,3,3,0,4,0,1,0,0,0,7,1,1,50.0,10,2017-2018
Filipe Luís,3,br BRA,LB,32-080,90,0,0,0,1,1,0,5,2,2,0,0,0,5,2,1,66.7,10,2017-2018
Diego Godín,2,uy URU,CB,31-254,90,0,0,0,0,4,0,0,3,0,0,0,0,5,3,1,75.0,10,2017-2018
Stefan Savić,15,me MNE,CB,26-293,90,0,0,0,1,0,0,0,0,1,0,0,0,2,4,0,100.0,10,2017-2018
