player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Marko Dmitrović,rs SRB,26-010,90,3,1,2,100.0,1.5,7,31,22.6,25,0,92.0,64.9,8,100.0,76.3,13,0,0.0,2,16.5,22,2017-2018
Sergio Rico,es ESP,24-155,90,7,5,2,28.6,2.4,6,20,30.0,24,6,41.7,32.8,11,90.9,58.9,17,1,5.9,0,13.7,22,2017-2018
Antonio Adán,es ESP,30-266,90,3,1,2,100.0,1.4,6,18,33.3,24,6,54.2,38.2,8,62.5,43.4,11,0,0.0,0,14.5,22,2017-2018
Sergio Asenjo,es ESP,28-220,90,4,2,2,50.0,0.5,2,15,13.3,21,3,38.1,37.7,11,63.6,52.8,14,1,7.1,0,12.0,22,2017-2018
Fernando Pacheco,es ESP,25-261,90,4,1,3,75.0,0.8,8,20,40.0,11,0,100.0,55.7,9,100.0,59.8,20,0,0.0,0,,22,2017-2018
Rubén Blanco,es ESP,22-193,90,3,2,1,33.3,0.7,3,7,42.9,22,4,22.7,33.8,3,66.7,46.7,5,0,0.0,1,17.0,22,2017-2018
Oier Olazábal,es ESP,28-142,90,9,2,7,77.8,1.3,3,19,15.8,17,4,64.7,48.9,8,100.0,63.5,14,0,0.0,0,3.0,22,2017-2018
Keylor Navas,cr CRC,31-050,90,4,2,2,50.0,1.0,0,1,0.0,14,5,0.0,21.6,5,20.0,32.0,10,1,10.0,2,16.3,22,2017-2018
Vicente Guaita,es ESP,31-025,90,1,0,1,100.0,0.0,6,20,30.0,26,4,46.2,39.7,8,100.0,57.4,11,1,9.1,1,16.0,22,2017-2018
Iván Cuéllar,es ESP,33-253,90,1,0,1,100.0,0.8,12,30,40.0,27,2,66.7,45.7,12,100.0,58.6,10,1,10.0,6,27.0,22,2017-2018
Diego López,es ESP,36-093,90,2,1,1,50.0,0.3,9,19,47.4,10,1,60.0,48.8,13,100.0,54.9,18,0,0.0,0,,22,2017-2018
Marc-André ter Stegen,de GER,25-280,90,2,1,1,50.0,0.3,4,12,33.3,23,4,30.4,34.0,6,83.3,57.0,10,1,10.0,0,7.0,22,2017-2018
Yassine Bounou,ma MAR,26-305,90,0,0,0,,0.0,7,26,26.9,25,4,56.0,42.2,13,92.3,63.9,8,1,12.5,3,17.4,22,2017-2018
Iago Herrerín,es ESP,30-010,90,3,2,1,66.7,1.8,3,11,27.3,26,5,30.8,31.1,5,60.0,47.2,11,1,9.1,0,13.0,22,2017-2018
Jan Oblak,si SVN,25-028,90,0,0,0,,0.0,0,9,0.0,10,1,40.0,39.7,5,100.0,66.2,10,0,0.0,0,12.0,22,2017-2018
Neto,br BRA,28-200,90,4,1,3,75.0,1.1,5,11,45.5,23,7,34.8,32.3,5,60.0,52.0,20,2,10.0,0,6.5,22,2017-2018
Leandro Chichizola,ar ARG,27-315,90,3,0,3,100.0,0.7,6,11,54.5,29,8,17.2,28.1,8,75.0,58.9,11,1,9.1,1,14.7,22,2017-2018
Roberto,es ESP,31-360,90,4,1,3,75.0,0.9,11,30,36.7,17,0,100.0,60.1,13,100.0,63.4,13,0,0.0,0,,22,2017-2018
Kepa Arrizabalaga,es ESP,23-129,90,2,0,2,100.0,0.1,16,24,66.7,34,4,52.9,39.5,7,85.7,60.6,6,0,0.0,0,5.0,23,2017-2018
Leandro Chichizola,ar ARG,27-319,90,5,0,5,100.0,0.6,7,21,33.3,34,7,44.1,39.1,6,100.0,61.7,22,2,9.1,3,16.2,23,2017-2018
