player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Maxi Gómez,7,uy URU,FW,21-102,69,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,13,2017-2018
   John Guidetti,9,se SWE,FW,25-223,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Iago Aspas,10,es ESP,FW,30-115,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2017-2018
Pione Sisto,11,dk DEN,LM,22-293,76,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,13,2017-2018
   Emre Mor,21,tr TUR,LM,20-123,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Jozabed,16,es ESP,CM,26-261,82,1,1,0,1,0,0,0,,0,0,0,0,2,3,3,0,13,2017-2018
   Nemanja Radoja,6,rs SRB,CM,24-291,8,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,13,2017-2018
Stanislav Lobotka,14,sk SVK,CM,22-364,90,2,2,1,1,0,1,2,50.0,1,0,0,0,3,5,3,0,13,2017-2018
Daniel Wass,18,dk DEN,RM,28-177,90,2,1,0,2,0,0,0,,0,0,0,0,1,3,0,0,13,2017-2018
Jonny Castro,19,es ESP,LB,23-266,90,1,1,1,0,0,1,3,33.3,2,1,1,0,5,6,3,0,13,2017-2018
Andreu Fontàs,3,es ESP,CB,28-010,90,2,2,1,1,0,0,1,0.0,1,1,0,1,2,4,6,0,13,2017-2018
Gustavo Cabral,22,ar ARG,CB,32-041,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,8,0,13,2017-2018
Hugo Mallo,2,es ESP,RB,26-155,90,2,2,1,1,0,2,2,100.0,0,2,1,1,1,3,3,0,13,2017-2018
Rubén Blanco,13,es ESP,GK,22-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Nordin Amrabat,25,ma MAR,"FW,RM",30-238,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,13,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-135,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,13,2017-2018
Alexander,11,ar ARG,LM,29-042,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2017-2018
Gerard Gumbau,6,es ESP,CM,22-341,90,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,2,0,13,2017-2018
Erik Morán,4,es ESP,CM,26-183,90,2,2,1,0,1,0,2,0.0,2,0,0,0,2,4,0,0,13,2017-2018
Darko Brašanac,24,rs SRB,RM,25-285,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2017-2018
   Nabil El Zhar,10,ma MAR,"FW,RM",31-089,68,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,13,2017-2018
Raúl García,14,es ESP,"LB,CB",28-208,90,2,2,2,0,0,0,0,,0,2,0,2,1,3,4,0,13,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-069,57,2,2,2,0,0,0,0,,0,0,0,0,2,4,2,0,13,2017-2018
   Tito,2,es ESP,LB,32-136,33,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,13,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-047,45,1,1,0,1,0,0,2,0.0,2,0,0,0,3,4,5,0,13,2017-2018
   Mauro dos Santos,16,ar ARG,CB,28-140,45,3,3,3,0,0,1,2,50.0,1,0,0,0,1,4,2,0,13,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-153,90,2,1,1,1,0,1,3,33.3,2,0,0,0,5,7,1,0,13,2017-2018
Iván Cuéllar,1,es ESP,GK,33-181,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,13,2017-2018
Christian Santos,9,ve VEN,FW,29-246,44,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,2017-2018
Rubén Sobrino,7,es ESP,FW,25-177,58,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,13,2017-2018
   Burgui,14,es ESP,FW,24-027,32,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,13,2017-2018
Wakaso,22,gh GHA,LM,27-123,90,4,3,2,2,0,3,3,100.0,0,3,0,3,0,4,0,0,13,2017-2018
Manu García,19,es ESP,CM,31-213,90,3,2,2,1,0,2,3,66.7,1,1,1,0,0,3,3,0,13,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-042,65,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,1,0,13,2017-2018
   Munir El Haddadi,24,ma MAR,CM,22-085,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Ibai Gómez,11,es ESP,RM,28-014,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,13,2017-2018
Rubén Duarte,3,es ESP,LB,22-038,90,3,2,2,1,0,2,2,100.0,0,0,0,0,4,7,6,0,13,2017-2018
Guillermo Maripán,6,cl CHI,CB,23-203,90,1,1,1,0,0,0,2,0.0,2,1,1,0,2,3,5,0,13,2017-2018
Rodrigo Ely,12,br BRA,CB,24-022,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,9,0,13,2017-2018
Alexis,4,es ESP,RB,32-113,7,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,13,2017-2018
   Carlos Vigaray,2,es ESP,RB,23-079,83,4,2,2,1,1,0,0,,0,0,0,0,1,5,0,0,13,2017-2018
Fernando Pacheco,1,es ESP,GK,25-191,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2017-2018
Sergi Enrich,9,es ESP,FW,27-272,89,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,13,2017-2018
   Kiké,17,es ESP,FW,28-000,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Charles,19,br BRA,FW,33-235,82,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,13,2017-2018
Takashi Inui,8,jp JPN,LM,29-176,85,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0,13,2017-2018
   Imanol Sarriegi,26,es ESP,LM,22-212,5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,13,2017-2018
Dani García,14,es ESP,CM,27-185,90,0,0,0,0,0,0,3,0.0,3,1,1,0,3,3,1,0,13,2017-2018
Joan Jordán,24,es ESP,CM,23-142,90,2,2,1,1,0,1,5,20.0,4,0,0,0,1,3,0,0,13,2017-2018
Iván Alejo,20,es ESP,RM,22-288,76,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,13,2017-2018
   Rubén Peña,11,es ESP,RM,26-130,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
David Juncà,23,es ESP,LB,24-009,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,0,13,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-194,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,9,0,13,2017-2018
Paulo Oliveira,12,pt POR,CB,25-321,90,1,1,1,0,0,0,0,,0,0,0,0,3,4,12,0,13,2017-2018
Ander Capa,7,es ESP,RB,25-290,90,2,1,1,1,0,1,3,33.3,2,1,0,1,1,3,0,0,13,2017-2018
Marko Dmitrović,25,rs SRB,GK,25-305,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,2017-2018
Cristiano Ronaldo,7,pt POR,FW,32-293,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,13,2017-2018
Karim Benzema,9,fr FRA,FW,29-341,88,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,13,2017-2018
   Borja Mayoral,21,es ESP,FW,20-234,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Isco,22,es ESP,AM,25-218,61,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2017-2018
   Luka Modrić,10,hr CRO,AM,32-077,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Toni Kroos,8,de GER,LM,27-325,80,6,2,3,3,0,1,1,100.0,0,1,0,1,0,6,1,1,13,2017-2018
   Theo Hernández,15,fr FRA,LM,20-050,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Lucas Vázquez,17,es ESP,RM,26-147,90,3,0,1,0,2,1,2,50.0,1,1,0,1,0,3,1,0,13,2017-2018
Casemiro,14,br BRA,DM,25-275,90,6,5,4,2,0,1,1,100.0,0,0,0,0,2,8,1,0,13,2017-2018
Marcelo,12,br BRA,LB,29-197,90,1,0,0,1,0,0,1,0.0,1,2,0,2,2,3,0,0,13,2017-2018
Raphaël Varane,5,fr FRA,CB,24-214,90,2,1,2,0,0,1,1,100.0,0,1,1,0,1,3,6,0,13,2017-2018
Jesús Vallejo,3,es ESP,CB,20-324,90,1,1,1,0,0,0,0,,0,1,1,0,3,4,5,0,13,2017-2018
Dani Carvajal,2,es ESP,RB,25-318,90,3,2,1,2,0,2,2,100.0,0,1,0,1,2,5,1,0,13,2017-2018
Kiko Casilla,13,es ESP,GK,31-054,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,13,2017-2018
Diego Rolán,24,uy URU,"FW,RW",24-246,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,13,2017-2018
Adalberto Peñaranda,16,ve VEN,FW,20-178,60,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,13,2017-2018
   Borja Bastón,9,es ESP,FW,25-092,30,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,13,2017-2018
Chory Castro,11,uy URU,"LM,LW",33-072,90,2,1,1,1,0,0,0,,0,1,0,1,1,3,0,0,13,2017-2018
Adrián González,8,es ESP,"CM,DM",29-184,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Recio,14,es ESP,"CM,DM",26-318,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,2,0,13,2017-2018
Keko,20,es ESP,RM,25-333,65,1,0,0,0,1,1,1,100.0,0,1,0,1,2,3,0,0,13,2017-2018
   Juanpi,10,ve VEN,"AM,RM",23-305,25,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,13,2017-2018
Juankar,7,es ESP,LB,27-240,35,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,13,2017-2018
   Paul Baysse,22,fr FRA,CB,29-191,55,1,1,1,0,0,0,0,,0,0,0,0,1,2,5,0,13,2017-2018
Diego González,3,es ESP,"LB,CB",22-301,90,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,2,0,13,2017-2018
Luis Hernández,4,es ESP,CB,28-225,90,2,2,1,0,1,1,2,50.0,1,0,0,0,2,4,4,0,13,2017-2018
Roberto Rosales,18,ve VEN,RB,29-005,90,5,2,3,2,0,4,5,80.0,1,0,0,0,0,5,0,0,13,2017-2018
Roberto,1,es ESP,GK,31-288,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,13,2017-2018
Sergio León,7,es ESP,"FW,LW",28-323,90,1,1,0,0,1,0,0,,0,2,0,2,0,1,0,0,13,2017-2018
Joaquín,17,es ESP,"LW,LM,AM",36-127,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,3,0,13,2017-2018
Ryad Boudebouz,10,dz ALG,RW,27-279,60,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,13,2017-2018
   Cristian Tello,20,es ESP,RW,26-106,30,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,13,2017-2018
Andrés Guardado,18,mx MEX,"LM,RM,DM",31-058,90,3,2,2,1,0,1,2,50.0,1,0,0,0,1,4,0,0,13,2017-2018
Javi García,3,es ESP,"CM,CB",30-290,90,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,5,0,13,2017-2018
Víctor Camarasa,8,es ESP,RM,23-181,60,4,3,1,3,0,2,3,66.7,1,0,0,0,1,5,0,0,13,2017-2018
   Antonio Sanabria,9,py PAR,FW,21-266,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Riza Durmisi,14,dk DEN,"LB,CB",23-321,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,2,1,13,2017-2018
Alin Toșca,21,ro ROU,CB,25-256,90,4,4,2,2,0,1,2,50.0,1,1,0,1,3,7,6,1,13,2017-2018
Jordi Amat,5,id IDN,"CB,RB",25-249,90,1,1,0,1,0,0,0,,0,0,0,0,3,4,8,0,13,2017-2018
Rafa Navarro,2,es ESP,RB,23-275,81,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,5,0,13,2017-2018
   Fabián Ruiz Peña,6,es ESP,"CM,DM,RB,CB",21-236,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Antonio Adán,13,es ESP,GK,30-196,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Cristhian Stuani,7,uy URU,FW,31-044,90,2,1,0,2,0,0,0,,0,0,0,0,1,3,0,0,13,2017-2018
Borja García,24,es ESP,AM,27-023,89,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,13,2017-2018
   Aleix García,23,es ESP,AM,20-150,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Portu,9,es ESP,AM,25-188,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Álex Granell,6,es ESP,CM,29-115,90,2,2,1,1,0,2,2,100.0,0,0,0,0,4,6,0,0,13,2017-2018
David Timor,16,es ESP,CM,28-039,54,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,13,2017-2018
   Douglas Luiz,12,br BRA,CM,19-200,36,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,13,2017-2018
Aday,11,es ESP,WB,29-344,65,2,2,1,0,1,0,0,,0,0,0,0,1,3,2,0,13,2017-2018
   Johan Mojica,3,co COL,WB,25-096,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2017-2018
Pablo Maffeo,25,es ESP,WB,20-136,90,3,2,1,0,2,0,2,0.0,2,0,0,0,0,3,3,0,13,2017-2018
Marc Muniesa,20,es ESP,CB,25-243,90,0,0,0,0,0,0,2,0.0,2,0,0,0,4,4,2,0,13,2017-2018
Juanpe,15,es ESP,CB,26-209,90,1,0,1,0,0,0,0,,0,1,0,1,4,5,3,0,13,2017-2018
Jonás Ramalho,4,es ESP,CB,24-168,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,13,2017-2018
Yassine Bounou,13,ma MAR,GK,26-234,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,2017-2018
Enes Ünal,12,tr TUR,FW,20-199,90,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0,13,2017-2018
José Luis Morales,11,es ESP,"LW,RM",30-125,76,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,0,0,13,2017-2018
   Samu García,7,es ESP,RM,27-135,14,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,13,2017-2018
Jason,23,es ESP,RW,23-142,51,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,13,2017-2018
   Ivi,14,es ESP,"RW,LM",23-149,39,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,13,2017-2018
Enis Bardhi,10,mk MKD,"AM,CM",22-146,90,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,1,0,13,2017-2018
José Campaña,24,es ESP,DM,24-178,68,4,4,2,1,1,0,1,0.0,1,0,0,0,4,8,2,0,13,2017-2018
   Nano,16,es ESP,"FW,DM",22-293,22,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,13,2017-2018
