player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Miguel Ángel Guerrero,9,es ESP,FW,27-282,75,0,0,0,2,1,0,0,0,0,0,0,0,2,2,2,50.0,34,2017-2018
   Claudio Beauvue,12,gp GLP,FW,30-004,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,34,2017-2018
Nordin Amrabat,7,ma MAR,LW,31-020,88,0,0,0,3,1,0,3,0,0,0,0,0,2,1,0,100.0,34,2017-2018
   Raúl García,14,es ESP,LW,28-355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,2017-2018
Nabil El Zhar,10,ma MAR,RW,31-236,90,0,0,0,1,0,1,5,1,0,0,0,0,3,0,1,0.0,34,2017-2018
Javier Eraso,17,es ESP,AM,28-029,69,0,0,0,1,1,1,2,0,0,0,0,0,5,0,2,0.0,34,2017-2018
   Darko Brašanac,24,rs SRB,AM,26-067,21,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,,34,2017-2018
Rubén Pérez,21,es ESP,DM,28-359,90,0,0,0,0,1,0,0,1,3,0,0,0,10,2,1,66.7,34,2017-2018
Gabriel,8,br BRA,DM,24-214,90,0,0,0,1,2,0,3,4,1,0,0,0,7,3,5,37.5,34,2017-2018
Diego Rico,15,es ESP,LB,25-056,90,0,0,0,0,1,0,14,4,0,0,0,0,6,1,0,100.0,34,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-216,90,0,0,0,0,1,0,0,1,1,0,0,0,12,1,0,100.0,34,2017-2018
Unai Bustinza,3,es ESP,CB,26-077,90,0,0,0,1,0,0,0,3,0,0,0,0,7,6,3,66.7,34,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-300,90,0,0,0,2,3,0,4,5,0,0,0,0,6,2,3,40.0,34,2017-2018
Iván Cuéllar,1,es ESP,GK,33-328,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,34,2017-2018
Adrián López,15,es ESP,FW,30-102,90,1,0,0,1,1,1,1,0,0,0,0,0,1,5,7,41.7,34,2017-2018
Lucas Pérez,7,es ESP,FW,29-222,90,0,0,0,1,1,2,3,0,0,0,0,0,2,0,0,,34,2017-2018
Emre Çolak,8,tr TUR,AM,26-335,69,1,0,0,2,0,0,2,0,0,0,0,0,6,0,1,0.0,34,2017-2018
   Borja Valle,19,es ESP,AM,25-285,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,34,2017-2018
Celso Borges,22,cr CRC,"LM,RM",29-328,78,0,0,0,0,1,0,1,0,2,0,0,0,10,1,2,33.3,34,2017-2018
   Florin Andone,10,ro ROU,RM,25-009,12,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,34,2017-2018
Guilherme,20,br BRA,"RM,DM",27-015,90,0,0,0,0,2,0,0,4,4,0,0,0,9,3,1,75.0,34,2017-2018
Pedro Mosquera,5,es ESP,DM,29-364,55,0,0,0,2,0,0,0,0,3,0,0,0,8,1,2,33.3,34,2017-2018
   Federico Valverde,17,uy URU,LM,19-272,35,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,100.0,34,2017-2018
