player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Willian José,12,br BRA,FW,26-170,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,37,2017-2018
Juanmi,7,es ESP,FW,24-357,82,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,37,2017-2018
   Xabi Prieto,10,es ESP,FW,34-256,8,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,37,2017-2018
Mikel Oyarzabal,18,es ESP,LM,21-021,90,2,2,1,1,0,1,3,33.3,2,1,0,1,1,3,1,0,37,2017-2018
Rubén Pardo,14,es ESP,CM,25-202,65,0,0,0,0,0,0,0,,0,3,0,3,1,1,0,0,37,2017-2018
   David Zurutuza,17,es ESP,CM,31-297,25,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,37,2017-2018
Asier Illarramendi,4,es ESP,CM,28-065,90,4,2,3,1,0,2,2,100.0,0,5,0,5,3,7,1,0,37,2017-2018
Sergio Canales,16,es ESP,RM,27-085,90,3,3,0,1,2,1,3,33.3,2,2,0,2,0,3,0,0,37,2017-2018
Kévin Rodrigues,20,pt POR,LB,24-068,90,1,1,0,0,1,0,2,0.0,2,3,1,2,2,3,1,0,37,2017-2018
Héctor Moreno,6,mx MEX,CB,30-115,90,3,2,3,0,0,3,4,75.0,1,1,1,0,3,6,3,0,37,2017-2018
Raúl Navas,22,es ESP,CB,30-001,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,37,2017-2018
Álvaro Odriozola,19,es ESP,RB,22-149,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,2017-2018
   Carlos Martínez,2,es ESP,RB,32-033,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-357,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,37,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-304,90,1,1,0,1,0,0,0,,0,2,0,2,0,1,2,0,37,2017-2018
Omar Ramos,23,es ESP,"LW,RM,RW",30-106,81,1,0,0,1,0,1,1,100.0,0,3,0,3,0,1,0,0,37,2017-2018
   Claudio Beauvue,12,gp GLP,FW,30-026,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,2017-2018
Nabil El Zhar,10,ma MAR,RW,31-258,45,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,0,0,37,2017-2018
   Darko Brašanac,24,rs SRB,"AM,RM,LW",26-089,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,37,2017-2018
Javier Eraso,17,es ESP,"AM,FW,RM",28-051,90,2,2,0,1,1,0,1,0.0,1,0,0,0,0,2,1,0,37,2017-2018
Gerard Gumbau,6,es ESP,"DM,LM",23-145,71,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,37,2017-2018
   Raúl García,14,es ESP,LM,29-012,19,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,37,2017-2018
Rubén Pérez,21,es ESP,DM,29-016,90,2,1,0,2,0,1,4,25.0,3,1,0,1,4,6,1,0,37,2017-2018
Diego Rico,15,es ESP,LB,25-078,90,2,1,0,0,2,0,0,,0,3,0,3,6,8,1,0,37,2017-2018
Mauro dos Santos,16,ar ARG,CB,28-309,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,37,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-216,90,3,2,2,1,0,0,0,,0,1,0,1,0,3,2,0,37,2017-2018
Unai Bustinza,3,es ESP,RB,26-099,90,2,1,0,2,0,1,2,50.0,1,0,0,0,1,3,1,0,37,2017-2018
Nereo Champagne,13,ar ARG,GK,33-112,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,37,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-253,84,2,1,0,2,0,0,1,0.0,1,0,0,0,1,3,0,0,37,2017-2018
   Rodrigo Ely,12,br BRA,LB,24-190,6,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,37,2017-2018
