player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Miguel Ángel Guerrero,9,es ESP,FW,27-037,90,20,26,76.9,199,29,16,19,84.2,3,5,60.0,0,0,,0,0.0,0.0,0,4,0,0,1,1,2017-2018
Alexander,11,ar ARG,LW,28-309,90,19,27,70.4,280,102,14,16,87.5,3,4,75.0,2,3,66.7,0,0.2,0.5,3,2,2,1,2,1,2017-2018
Omar Ramos,23,es ESP,RW,29-204,64,17,23,73.9,388,188,9,12,75.0,5,6,83.3,3,5,60.0,0,0.0,0.1,2,4,3,0,5,1,2017-2018
   Erik Morán,4,es ESP,DM,26-085,26,10,14,71.4,148,36,7,8,87.5,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,1,2017-2018
Javier Eraso,17,es ESP,"AM,RW",27-149,69,14,23,60.9,188,42,10,12,83.3,4,6,66.7,0,3,0.0,0,0.0,0.0,0,2,0,0,2,1,2017-2018
   Nabil El Zhar,10,ma MAR,RW,30-356,21,9,10,90.0,117,43,8,9,88.9,1,1,100.0,0,0,,0,0.1,0.0,1,2,1,0,2,1,2017-2018
Gabriel,8,br BRA,"DM,AM",23-334,90,30,51,58.8,441,177,15,21,71.4,10,16,62.5,2,5,40.0,0,0.1,0.1,1,6,2,0,5,1,2017-2018
Rubén Pérez,21,es ESP,DM,28-114,90,34,52,65.4,679,268,12,18,66.7,17,21,81.0,4,11,36.4,0,0.0,0.0,0,8,0,0,6,1,2017-2018
Diego Rico,15,es ESP,LB,24-176,90,40,62,64.5,703,320,22,28,78.6,15,24,62.5,3,6,50.0,0,0.0,0.0,0,2,1,0,3,1,2017-2018
Martín Mantovani,5,ar ARG,CB,33-042,90,27,35,77.1,524,222,10,10,100.0,16,18,88.9,1,7,14.3,0,0.0,0.0,0,2,0,0,4,1,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,26-314,90,26,35,74.3,542,158,4,6,66.7,12,16,75.0,7,10,70.0,0,0.0,0.0,0,0,0,0,2,1,2017-2018
Joseba Zaldúa,20,es ESP,RB,25-055,79,25,33,75.8,422,210,13,16,81.3,7,8,87.5,3,7,42.9,0,0.0,0.0,0,4,1,1,2,1,2017-2018
   Unai Bustinza,3,es ESP,RB,25-197,11,7,10,70.0,137,132,2,2,100.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,1,2017-2018
Iván Cuéllar,1,es ESP,GK,33-083,90,14,31,45.2,620,562,0,0,,5,5,100.0,9,26,34.6,0,0.0,0.0,0,1,0,0,0,1,2017-2018
Christian Santos,9,ve VEN,FW,29-147,90,11,18,61.1,121,10,8,12,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,2017-2018
Rubén Sobrino,7,es ESP,FW,25-078,61,10,15,66.7,110,16,9,10,90.0,1,5,20.0,0,0,,0,0.0,0.0,0,0,0,0,1,1,2017-2018
   Óscar Romero,10,py PAR,"RM,FW",25-045,29,4,6,66.7,109,45,0,1,0.0,1,2,50.0,2,2,100.0,0,0.1,0.0,2,1,0,0,0,1,2017-2018
Ibai Gómez,11,es ESP,LM,27-280,90,20,29,69.0,289,95,13,13,100.0,6,8,75.0,1,6,16.7,0,0.0,0.0,0,5,0,0,4,1,2017-2018
Manu García,19,es ESP,CM,31-114,90,26,34,76.5,434,107,14,16,87.5,10,12,83.3,2,4,50.0,0,0.0,0.0,0,3,0,0,1,1,2017-2018
Wakaso,22,gh GHA,CM,27-024,62,26,37,70.3,460,148,13,17,76.5,10,12,83.3,3,8,37.5,0,0.0,0.0,1,2,0,0,2,1,2017-2018
   Tomás Pina Isla,18,es ESP,CM,29-308,28,11,13,84.6,184,81,7,8,87.5,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,2,1,2017-2018
Burgui,14,es ESP,"RM,FW",23-293,90,15,22,68.2,219,105,10,13,76.9,4,5,80.0,1,1,100.0,0,0.2,0.3,3,1,1,0,1,1,2017-2018
Alfonso Pedraza,17,es ESP,LB,21-131,74,22,40,55.0,316,153,12,14,85.7,8,18,44.4,1,3,33.3,0,0.0,0.0,1,1,1,0,4,1,2017-2018
   Héctor Hernández,20,es ESP,LB,26-087,16,2,2,100.0,47,26,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,1,2017-2018
Rodrigo Ely,12,br BRA,CB,23-288,90,37,56,66.1,849,335,5,8,62.5,24,30,80.0,8,18,44.4,0,0.0,0.0,0,2,0,0,0,1,2017-2018
Alexis,4,es ESP,CB,32-014,90,29,38,76.3,649,251,7,8,87.5,16,18,88.9,6,12,50.0,0,0.0,0.0,0,1,0,0,0,1,2017-2018
Carlos Vigaray,2,es ESP,RB,22-345,90,18,38,47.4,282,96,10,14,71.4,7,17,41.2,1,3,33.3,0,0.0,0.0,0,3,0,0,3,1,2017-2018
Fernando Pacheco,1,es ESP,GK,25-092,90,21,37,56.8,518,432,10,10,100.0,5,5,100.0,6,22,27.3,0,0.0,0.0,0,0,0,0,0,1,2017-2018
Simone Zaza,9,it ITA,FW,26-054,90,15,20,75.0,199,47,10,11,90.9,5,5,100.0,0,0,,0,0.1,0.1,1,0,0,0,2,1,2017-2018
Rodrigo,19,es ESP,FW,26-165,78,33,41,80.5,470,72,21,22,95.5,11,14,78.6,1,2,50.0,0,0.1,0.1,1,3,1,1,4,1,2017-2018
   Santi Mina,22,es ESP,FW,21-254,12,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2017-2018
Carlos Soler,18,es ESP,"LM,CM",20-228,88,45,49,91.8,593,206,34,35,97.1,9,10,90.0,2,3,66.7,1,0.3,0.3,6,4,3,0,6,1,2017-2018
   Nemanja Maksimović,6,rs SRB,CM,22-204,2,1,2,50.0,19,15,0,0,,1,1,100.0,0,1,0.0,0,0.1,0.0,1,0,1,0,1,1,2017-2018
Álvaro Medrán,8,es ESP,CM,23-156,72,44,48,91.7,972,330,16,17,94.1,18,19,94.7,10,10,100.0,0,0.0,0.0,0,6,0,0,4,1,2017-2018
   Nacho Gil,31,es ESP,LM,21-343,18,6,11,54.5,46,4,6,7,85.7,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,1,2017-2018
Daniel Parejo,10,es ESP,CM,28-124,90,73,82,89.0,1303,546,32,34,94.1,29,32,90.6,8,10,80.0,0,0.1,0.2,3,8,1,0,11,1,2017-2018
João Cancelo,7,pt POR,RM,23-083,90,28,47,59.6,397,146,20,28,71.4,4,9,44.4,3,5,60.0,0,0.4,0.5,5,3,3,0,6,1,2017-2018
José Luis Gayà,14,es ESP,LB,22-085,90,38,44,86.4,549,248,23,23,100.0,10,12,83.3,3,6,50.0,0,0.0,0.0,0,4,0,0,2,1,2017-2018
Rúben Vezo,3,pt POR,CB,23-115,90,29,36,80.6,562,298,10,12,83.3,13,16,81.3,4,5,80.0,0,0.0,0.0,0,0,0,0,1,1,2017-2018
Ezequiel Garay,24,ar ARG,CB,30-312,90,32,41,78.0,611,187,9,10,90.0,17,20,85.0,4,8,50.0,0,0.0,0.0,0,6,0,0,4,1,2017-2018
Nacho Vidal,30,es ESP,RB,22-206,90,34,42,81.0,540,196,15,17,88.2,15,17,88.2,2,4,50.0,0,0.0,0.0,0,4,0,0,3,1,2017-2018
Neto,13,br BRA,GK,28-030,90,8,16,50.0,267,210,1,1,100.0,2,2,100.0,5,13,38.5,0,0.0,0.0,0,0,0,0,0,1,2017-2018
Jonathan Calleri,9,ar ARG,FW,23-329,90,9,14,64.3,102,7,5,8,62.5,1,1,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,1,2017-2018
