player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Carlos Bacca,9,co COL,FW,31-155,90,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,23,2017-2018
Roger Martínez,24,co COL,FW,23-232,57,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,,23,2017-2018
   Enes Ünal,15,tr TUR,FW,20-276,33,0,0,0,3,2,0,0,0,0,0,0,0,1,1,3,25.0,23,2017-2018
Pablo Fornals,8,es ESP,AM,21-353,65,0,0,0,0,0,1,0,1,1,0,0,0,7,1,5,16.7,23,2017-2018
   Denis Cheryshev,7,ru RUS,"LM,AM",27-046,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,23,2017-2018
Manu Trigueros,14,es ESP,"LM,CM",26-116,90,0,0,0,0,2,0,4,0,2,0,0,0,7,2,1,66.7,23,2017-2018
Samu Castillejo,10,es ESP,RM,23-023,90,1,0,0,2,2,1,9,0,2,0,0,0,6,0,3,0.0,23,2017-2018
Javi Fuego,19,es ESP,"DM,CM",34-037,78,0,0,0,3,2,0,0,0,5,0,0,0,4,1,2,33.3,23,2017-2018
   Dani Raba,28,es ESP,CM,22-104,12,1,0,0,1,0,0,2,0,1,0,0,0,3,1,0,100.0,23,2017-2018
Jaume Costa,11,es ESP,LB,29-329,90,1,0,0,2,1,0,9,0,3,0,0,0,6,0,1,0.0,23,2017-2018
Víctor Ruiz,6,es ESP,CB,29-016,90,0,0,0,2,0,0,1,2,0,0,0,0,9,3,1,75.0,23,2017-2018
Álvaro González,3,es ESP,CB,28-033,90,0,0,0,0,1,0,0,4,1,0,0,0,4,3,1,75.0,23,2017-2018
Mario Gaspar,2,es ESP,RB,27-078,90,0,0,0,1,2,0,3,3,1,0,0,0,2,4,5,44.4,23,2017-2018
Sergio Asenjo,1,es ESP,GK,28-227,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,23,2017-2018
Munir El Haddadi,24,ma MAR,FW,22-162,79,0,0,0,1,0,0,2,0,0,0,0,0,5,2,5,28.6,23,2017-2018
   Guillermo Maripán,6,cl CHI,FW,23-280,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,2017-2018
John Guidetti,10,se SWE,FW,25-301,73,1,0,0,2,1,0,0,0,0,0,0,0,1,3,0,100.0,23,2017-2018
   Rubén Sobrino,7,es ESP,FW,25-254,17,0,0,0,1,1,1,0,1,1,0,0,0,0,1,2,33.3,23,2017-2018
Alfonso Pedraza,17,es ESP,LM,21-307,90,0,0,0,2,1,0,2,0,0,0,0,0,5,2,2,50.0,23,2017-2018
Tomás Pina Isla,18,es ESP,CM,30-119,90,0,0,0,4,2,0,0,2,3,0,0,0,9,6,3,66.7,23,2017-2018
Daniel Torres,16,co COL,CM,28-087,90,0,0,0,0,1,0,0,2,1,0,0,0,7,3,1,75.0,23,2017-2018
Hernán Pérez,21,py PAR,RM,28-350,68,0,0,0,1,1,1,2,2,0,0,0,0,3,2,0,100.0,23,2017-2018
   Ibai Gómez,11,es ESP,RM,28-091,22,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,,23,2017-2018
Rubén Duarte,3,es ESP,LB,22-115,90,1,0,0,1,0,0,2,0,1,0,0,0,5,0,0,,23,2017-2018
Rodrigo Ely,12,br BRA,CB,24-099,90,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,100.0,23,2017-2018
Víctor Laguardia,5,es ESP,CB,28-097,90,1,0,0,1,0,0,0,2,2,0,0,0,3,1,1,50.0,23,2017-2018
Alexis,4,es ESP,RB,32-190,90,0,0,0,0,1,0,0,2,2,0,0,0,8,2,1,66.7,23,2017-2018
Fernando Pacheco,1,es ESP,GK,25-268,90,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,23,2017-2018
Youssef En-Nesyri,26,ma MAR,FW,20-254,90,1,0,0,0,3,0,2,0,1,0,0,0,7,1,10,9.1,23,2017-2018
Brown Ideye,12,ng NGA,FW,29-123,90,0,0,0,2,2,1,0,0,0,0,0,0,2,4,6,40.0,23,2017-2018
Chory Castro,11,uy URU,"LM,LB",33-149,90,0,0,0,0,4,0,6,1,0,0,0,0,5,0,3,0.0,23,2017-2018
Adrián González,8,es ESP,CM,29-261,90,0,0,0,2,1,0,1,5,1,0,0,0,3,6,5,54.5,23,2017-2018
Manuel Iturra,7,cl CHI,CM,33-232,45,1,0,0,3,1,0,0,2,0,0,0,0,3,0,0,,23,2017-2018
   Mehdi Lacen,25,dz ALG,CM,33-332,42,1,0,0,3,1,0,0,1,1,0,0,0,4,2,1,66.7,23,2017-2018
Keko,20,es ESP,RM,26-045,56,0,0,0,3,4,0,0,0,2,0,0,0,3,2,1,66.7,23,2017-2018
   Diego Rolán,24,uy URU,"RM,LM",24-323,34,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.0,23,2017-2018
Federico Ricca,15,uy URU,LB,23-071,82,0,0,0,1,0,0,6,0,1,0,0,0,4,1,2,33.3,23,2017-2018
   Samu García,21,es ESP,"RM,LB",27-212,8,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,,23,2017-2018
Ignasi Miquel,2,es ESP,CB,25-135,90,0,0,0,2,0,0,0,1,1,0,0,0,3,7,1,87.5,23,2017-2018
Luis Hernández,4,es ESP,CB,28-302,90,0,0,0,1,1,0,0,2,2,0,0,0,10,1,1,50.0,23,2017-2018
Roberto Rosales,18,ve VEN,RB,29-082,90,0,0,0,2,1,0,10,1,1,0,0,0,12,1,1,50.0,23,2017-2018
Roberto,1,es ESP,GK,32-000,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,23,2017-2018
Antoine Griezmann,7,fr FRA,"FW,LW",26-326,90,0,0,0,1,1,0,4,1,4,0,0,0,8,3,3,50.0,23,2017-2018
Diego Costa,18,es ESP,FW,29-126,76,0,0,0,3,4,2,0,0,1,0,0,0,0,2,4,33.3,23,2017-2018
   Fernando Torres,9,es ESP,FW,33-327,14,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,40.0,23,2017-2018
Koke,6,es ESP,"LM,CM",26-033,90,0,0,0,1,7,0,5,0,1,0,0,0,8,1,2,33.3,23,2017-2018
Saúl Ñíguez,8,es ESP,CM,23-081,90,1,0,0,1,1,0,0,1,0,0,0,0,11,1,1,50.0,23,2017-2018
Gabi,14,es ESP,CM,34-215,69,0,0,0,4,0,0,0,0,1,0,0,0,8,1,3,25.0,23,2017-2018
   Thomas Partey,5,gh GHA,CM,24-242,21,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0,23,2017-2018
Vitolo,23,es ESP,RM,28-100,52,0,0,0,6,2,0,0,0,0,0,0,0,5,2,2,50.0,23,2017-2018
   Ángel Correa,11,ar ARG,"RM,RW",22-338,38,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,23,2017-2018
Filipe Luís,3,br BRA,LB,32-185,90,0,0,0,1,3,0,0,3,3,0,0,0,5,2,1,66.7,23,2017-2018
Lucas Hernández,19,fr FRA,CB,21-361,90,0,0,0,0,0,0,0,2,2,0,0,0,1,8,1,88.9,23,2017-2018
José María Giménez,24,uy URU,CB,23-021,90,0,0,0,0,1,0,0,3,3,0,0,0,4,5,5,50.0,23,2017-2018
Šime Vrsaljko,16,hr CRO,RB,26-031,90,1,0,0,2,1,0,4,3,1,0,0,0,5,2,0,100.0,23,2017-2018
Jan Oblak,13,si SVN,GK,25-034,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,23,2017-2018
Miguel Ángel Guerrero,9,es ESP,FW,27-213,90,0,0,0,1,1,3,0,0,0,0,0,0,3,3,4,42.9,23,2017-2018
Naranjo,18,es ESP,LW,23-197,45,0,0,0,0,0,0,1,0,1,0,0,0,5,0,2,0.0,23,2017-2018
   Nordin Amrabat,7,ma MAR,"LW,FW",30-316,45,0,0,0,0,0,3,4,0,1,0,0,0,2,1,1,50.0,23,2017-2018
Omar Ramos,23,es ESP,"RW,LM",30-015,58,0,0,0,1,1,0,4,0,0,0,0,0,4,1,1,50.0,23,2017-2018
   Nabil El Zhar,10,ma MAR,"RW,LM",31-167,32,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,40.0,23,2017-2018
Gabriel,8,br BRA,"AM,DM,CM",24-145,90,1,0,0,2,0,0,0,0,1,0,0,0,6,5,4,55.6,23,2017-2018
Darko Brašanac,24,rs SRB,"DM,RM",25-363,72,0,0,0,1,2,0,0,2,0,0,0,0,5,3,1,75.0,23,2017-2018
   Javier Eraso,17,es ESP,DM,27-325,18,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,23,2017-2018
Gerard Gumbau,6,es ESP,"DM,CB,CM",23-054,90,0,0,0,0,1,0,0,3,2,0,0,0,9,1,2,33.3,23,2017-2018
Raúl García,14,es ESP,LB,28-286,90,0,0,0,0,1,0,1,2,0,0,0,0,8,0,2,0.0,23,2017-2018
Dimitris Siovas,22,gr GRE,CB,29-147,83,2,1,1,5,0,0,1,6,0,0,0,0,10,3,4,42.9,23,2017-2018
Ezequiel Muñoz,19,ar ARG,CB,27-125,90,1,0,0,2,0,0,0,4,1,0,0,0,4,4,8,33.3,23,2017-2018
Tito,2,es ESP,RB,32-214,90,0,0,0,1,0,0,4,3,0,0,0,0,10,3,1,75.0,23,2017-2018
Iván Cuéllar,1,es ESP,GK,33-259,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,23,2017-2018
Charles,19,br BRA,FW,33-312,90,1,0,0,2,2,0,1,0,1,0,0,0,7,8,6,57.1,23,2017-2018
Kiké,17,es ESP,FW,28-077,90,0,0,0,0,6,0,1,1,0,0,0,0,4,8,6,57.1,23,2017-2018
Takashi Inui,8,jp JPN,LM,29-253,84,0,0,0,1,2,0,3,1,0,0,0,0,4,1,1,50.0,23,2017-2018
   Iván Alejo,20,es ESP,LM,23-000,6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,23,2017-2018
Dani García,14,es ESP,CM,27-262,90,0,0,0,0,1,0,1,0,2,0,0,0,9,1,1,50.0,23,2017-2018
Papakouli Diop,3,sn SEN,CM,31-328,79,0,0,0,1,0,0,0,1,2,0,0,0,7,3,3,50.0,23,2017-2018
   Joan Jordán,24,es ESP,CM,23-219,11,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0.0,23,2017-2018
Fabián Orellana,2,cl CHI,RM,32-014,90,0,0,0,1,0,1,8,1,1,0,0,0,3,3,2,60.0,23,2017-2018
José Ángel,15,es ESP,LB,28-158,90,0,0,0,1,1,0,11,0,1,0,0,0,10,3,2,60.0,23,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-271,90,0,0,0,0,0,0,1,1,2,0,0,0,4,1,3,25.0,23,2017-2018
Iván Ramis,4,es ESP,CB,33-108,90,1,0,0,0,1,0,0,1,1,0,0,0,6,5,1,83.3,23,2017-2018
Rubén Peña,11,es ESP,RB,26-207,89,0,0,0,0,0,0,5,1,0,0,0,0,6,1,0,100.0,23,2017-2018
   Ander Capa,7,es ESP,RB,26-002,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,23,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-017,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,23,2017-2018
Cristiano Ronaldo,7,pt POR,FW,33-005,90,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,100.0,23,2017-2018
Karim Benzema,9,fr FRA,FW,30-053,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.0,23,2017-2018
Marco Asensio,20,es ESP,"LM,RM",22-020,72,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,23,2017-2018
   Gareth Bale,11,wls WAL,RM,28-209,18,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,23,2017-2018
Toni Kroos,8,de GER,CM,28-037,90,0,0,0,0,0,0,3,0,3,0,0,0,5,0,1,0.0,23,2017-2018
Luka Modrić,10,hr CRO,CM,32-154,62,0,0,0,0,1,0,2,1,0,0,0,0,3,0,1,0.0,23,2017-2018
   Mateo Kovačić,23,hr CRO,CM,23-280,28,1,0,0,2,1,0,0,0,4,0,0,0,3,0,0,,23,2017-2018
Lucas Vázquez,17,es ESP,RM,26-224,62,0,0,0,1,3,0,4,0,0,0,0,0,4,0,0,,23,2017-2018
   Isco,22,es ESP,LM,25-295,28,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,23,2017-2018
Marcelo,12,br BRA,LB,29-274,90,0,0,0,3,1,0,2,1,2,0,0,0,9,0,2,0.0,23,2017-2018
Sergio Ramos,4,es ESP,CB,31-317,90,0,0,0,0,0,1,0,0,2,0,0,0,6,4,2,66.7,23,2017-2018
Raphaël Varane,5,fr FRA,CB,24-291,90,0,0,0,0,1,0,0,1,1,0,0,0,7,1,2,33.3,23,2017-2018
Dani Carvajal,2,es ESP,RB,26-030,90,1,0,0,4,1,1,2,2,1,0,0,0,8,0,1,0.0,23,2017-2018
Keylor Navas,1,cr CRC,GK,31-057,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,23,2017-2018
Juanmi,7,es ESP,"FW,LM",24-266,82,0,0,0,3,2,1,0,0,0,0,0,0,0,2,0,100.0,23,2017-2018
   Jon Guridi,23,es ESP,LM,22-347,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,23,2017-2018
Xabi Prieto,10,es ESP,FW,34-165,90,0,0,0,0,1,0,0,1,0,0,0,0,8,3,2,60.0,23,2017-2018
Mikel Oyarzabal,18,es ESP,"LM,RM",20-295,90,0,0,0,2,1,0,3,1,1,0,0,0,5,0,1,0.0,23,2017-2018
David Zurutuza,17,es ESP,CM,31-206,59,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,100.0,23,2017-2018
   Igor Zubeldia,5,es ESP,CM,20-317,31,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,100.0,23,2017-2018
Asier Illarramendi,4,es ESP,CM,27-339,90,0,0,0,0,0,0,1,2,1,0,0,0,9,0,0,,23,2017-2018
Sergio Canales,16,es ESP,RM,26-359,59,0,0,0,1,2,0,1,1,0,0,0,0,1,0,1,0.0,23,2017-2018
   Jon Bautista,21,es ESP,"FW,RM",22-222,31,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0,23,2017-2018
Alberto de la Bella,24,es ESP,LB,32-070,90,1,0,0,1,1,0,3,1,0,0,0,0,4,2,0,100.0,23,2017-2018
Raúl Navas,22,es ESP,CB,29-275,90,0,0,0,1,0,0,0,1,0,0,0,0,7,1,0,100.0,23,2017-2018
Aritz Elustondo,15,es ESP,CB,23-319,90,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,50.0,23,2017-2018
Álvaro Odriozola,19,es ESP,RB,22-058,90,0,0,0,1,2,0,6,0,1,0,0,0,5,0,0,,23,2017-2018
Gerónimo Rulli,1,ar ARG,GK,25-266,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,2017-2018
Luis Muriel,20,co COL,FW,26-301,63,1,0,0,1,0,3,1,0,1,0,1,0,0,0,2,0.0,23,2017-2018
   Wissam Ben Yedder,9,fr FRA,FW,27-183,27,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,23,2017-2018
Joaquín Correa,11,ar ARG,LW,23-182,90,0,0,0,2,1,1,0,0,0,0,0,0,7,0,3,0.0,23,2017-2018
Pablo Sarabia,17,es ESP,RW,25-276,77,0,0,0,0,1,2,9,2,0,0,0,0,10,0,2,0.0,23,2017-2018
   Miguel Layún,3,mx MEX,RW,29-231,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,2017-2018
Franco Vázquez,22,ar ARG,AM,28-354,84,0,0,0,3,3,0,1,1,1,0,0,0,4,1,0,100.0,23,2017-2018
   Johannes Geis,12,de GER,AM,24-178,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,2017-2018
Guido Pizarro,14,ar ARG,DM,27-350,90,1,0,0,3,3,0,0,1,2,0,0,0,7,2,2,50.0,23,2017-2018
Steven Nzonzi,15,fr FRA,DM,29-058,90,0,0,0,1,1,0,0,0,0,0,0,0,11,9,1,90.0,23,2017-2018
Sergio Escudero,18,es ESP,LB,28-162,90,0,0,0,1,4,0,1,2,0,0,0,0,6,1,0,100.0,23,2017-2018
