player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Gerard Moreno,7,es ESP,FW,25-288,90,31,29,2,0,0,1,4,0,0,0,0,0,18,0,2,20,2017-2018
Léo Baptistão,11,br BRA,"FW,RM",25-147,90,22,21,1,0,0,0,1,0,0,0,0,0,16,0,4,20,2017-2018
Sergi Darder,25,es ESP,LM,24-029,90,48,40,8,4,0,1,6,0,4,2,1,0,35,0,1,20,2017-2018
David López,15,es ESP,CM,28-103,90,68,65,3,2,0,3,1,1,0,0,0,0,54,0,2,20,2017-2018
Javi Fuego,18,es ESP,CM,34-016,45,27,26,1,1,0,0,0,0,0,0,0,0,24,0,0,20,2017-2018
   Víctor Sánchez,4,es ESP,CM,30-134,45,22,22,0,0,0,0,0,0,0,0,0,0,16,0,1,20,2017-2018
Óscar Melendo,14,es ESP,RM,20-150,45,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,20,2017-2018
   Sergio García,9,es ESP,FW,34-225,45,16,15,1,0,0,1,1,0,0,0,0,0,11,0,2,20,2017-2018
Dídac Vilà,12,es ESP,LB,28-225,90,50,37,13,2,0,0,4,9,2,0,2,0,36,0,3,20,2017-2018
Mario Hermoso,22,es ESP,CB,22-216,90,69,66,3,1,0,3,2,0,2,2,0,0,47,0,1,20,2017-2018
Óscar Duarte,6,cr CRC,CB,28-231,90,65,62,3,3,0,0,0,0,0,0,0,0,54,0,0,20,2017-2018
Javi López,16,es ESP,RB,31-364,62,37,29,8,0,0,0,2,8,0,0,0,0,27,0,3,20,2017-2018
   Marc Navarro,2,es ESP,RB,22-202,28,15,12,3,0,1,0,3,3,0,0,0,0,7,0,0,20,2017-2018
Diego López,13,es ESP,GK,36-078,90,29,18,11,4,0,0,0,0,0,0,0,0,21,0,0,20,2017-2018
Luis Muriel,20,co COL,FW,26-279,90,23,22,1,0,1,1,0,0,0,0,0,0,14,0,0,20,2017-2018
Joaquín Correa,11,ar ARG,"LW,LM",23-160,78,16,15,0,0,0,0,0,0,0,0,0,0,12,1,0,20,2017-2018
   Johannes Geis,12,de GER,"DM,LM",24-156,12,6,4,2,2,0,1,0,0,0,0,0,0,4,0,0,20,2017-2018
Pablo Sarabia,17,es ESP,"RW,FW,LW,AM",25-254,90,25,24,1,0,0,0,0,0,1,0,0,0,19,0,1,20,2017-2018
Franco Vázquez,22,ar ARG,AM,28-332,65,27,26,0,0,0,0,1,0,0,0,0,0,17,1,3,20,2017-2018
   Jesús Navas,16,es ESP,"RW,RM,AM",32-060,25,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0,20,2017-2018
Steven Nzonzi,15,fr FRA,"DM,CM",29-036,90,55,55,0,0,0,0,0,0,0,0,0,0,46,0,1,20,2017-2018
Éver Banega,10,ar ARG,"DM,CM,AM",29-205,85,66,59,7,6,0,0,1,0,1,1,0,0,51,0,1,20,2017-2018
   Nolito,24,es ESP,"LW,AM",31-097,5,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,20,2017-2018
Sergio Escudero,18,es ESP,LB,28-140,90,41,26,14,1,0,0,2,13,0,0,0,0,22,1,1,20,2017-2018
Clément Lenglet,5,fr FRA,CB,22-217,90,47,46,1,1,0,0,0,0,0,0,0,0,36,0,0,20,2017-2018
Gabriel Mercado,25,ar ARG,CB,30-308,90,37,35,2,2,0,0,0,0,0,0,0,0,32,0,0,20,2017-2018
Sébastien Corchia,2,fr FRA,RB,27-080,90,42,31,11,0,0,0,2,11,0,0,0,0,29,0,1,20,2017-2018
Sergio Rico,1,es ESP,GK,24-141,90,38,25,13,4,0,0,0,0,0,0,0,0,22,0,0,20,2017-2018
Diego Costa,18,es ESP,FW,29-105,60,26,26,0,0,0,0,0,0,0,0,0,0,21,0,0,20,2017-2018
   Kévin Gameiro,21,fr FRA,FW,30-256,30,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,20,2017-2018
Antoine Griezmann,7,fr FRA,AM,26-305,70,44,42,2,0,0,1,3,0,2,2,0,0,39,0,0,20,2017-2018
   Koke,6,es ESP,"CM,AM",26-012,20,24,21,2,2,0,0,0,0,0,0,0,0,22,1,0,20,2017-2018
Ángel Correa,11,ar ARG,AM,22-317,90,41,39,1,0,0,0,1,0,0,0,0,0,32,1,0,20,2017-2018
