player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Charles,19,br BRA,FW,33-305,74,10,11,90.9,143,47,4,5,80.0,4,4,100.0,0,0,,0,0.0,0.0,0,2,0,0,2,22,2017-2018
   Gonzalo Escalante,5,ar ARG,"AM,FW,DM",24-313,16,6,7,85.7,91,7,3,3,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,22,2017-2018
Kiké,17,es ESP,FW,28-070,90,13,17,76.5,202,2,7,9,77.8,6,7,85.7,0,0,,0,0.0,0.0,0,1,0,0,1,22,2017-2018
Takashi Inui,8,jp JPN,"LM,LW",29-246,90,19,24,79.2,373,87,7,11,63.6,9,9,100.0,2,2,100.0,0,0.0,0.0,0,3,0,0,4,22,2017-2018
Papakouli Diop,3,sn SEN,CM,31-321,80,20,31,64.5,358,122,6,9,66.7,14,19,73.7,0,1,0.0,0,0.0,0.0,0,3,0,0,6,22,2017-2018
   Joan Jordán,24,es ESP,"DM,AM",23-212,10,3,4,75.0,25,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,22,2017-2018
Dani García,14,es ESP,"CM,DM",27-255,90,25,35,71.4,451,104,12,17,70.6,10,12,83.3,3,4,75.0,0,0.0,0.0,0,5,1,0,1,22,2017-2018
Fabián Orellana,2,cl CHI,"RM,RW",32-007,87,22,35,62.9,429,108,9,12,75.0,7,13,53.8,5,8,62.5,0,0.5,0.4,4,0,1,0,1,22,2017-2018
   Ander Capa,7,es ESP,"RB,RW",25-360,3,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,22,2017-2018
José Ángel,15,es ESP,LB,28-151,90,31,61,50.8,802,427,7,11,63.6,14,19,73.7,10,27,37.0,2,0.6,0.4,4,4,1,1,5,22,2017-2018
Anaitz Arbilla,18,es ESP,CB,30-264,90,22,28,78.6,634,376,5,6,83.3,9,11,81.8,8,11,72.7,1,0.0,0.0,1,2,0,0,6,22,2017-2018
Iván Ramis,4,es ESP,CB,33-101,90,29,33,87.9,728,400,7,7,100.0,9,11,81.8,12,14,85.7,0,0.0,0.0,0,8,0,0,7,22,2017-2018
Rubén Peña,11,es ESP,"RB,RW",26-200,90,32,51,62.7,699,385,12,16,75.0,14,18,77.8,6,13,46.2,0,0.0,0.0,0,3,1,1,6,22,2017-2018
Marko Dmitrović,25,rs SRB,GK,26-010,90,8,33,24.2,467,439,0,0,,1,1,100.0,7,32,21.9,0,0.0,0.0,0,2,0,0,0,22,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-175,90,17,22,77.3,306,79,7,9,77.8,8,9,88.9,2,3,66.7,0,0.0,0.1,0,3,1,0,4,22,2017-2018
Sandro Ramírez,23,es ESP,"LW,AM",22-209,65,19,25,76.0,300,41,10,15,66.7,8,8,100.0,1,2,50.0,0,0.3,0.1,1,1,0,0,3,22,2017-2018
   Luis Muriel,20,co COL,AM,26-293,25,4,11,36.4,57,18,2,7,28.6,2,3,66.7,0,0,,0,0.0,0.0,0,1,0,0,1,22,2017-2018
Pablo Sarabia,17,es ESP,RW,25-268,74,10,19,52.6,239,112,4,7,57.1,1,4,25.0,4,5,80.0,0,0.0,0.0,1,2,1,1,3,22,2017-2018
   Jesús Navas,16,es ESP,RW,32-074,16,1,6,16.7,8,5,1,1,100.0,0,2,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,22,2017-2018
Nolito,24,es ESP,"AM,LW",31-111,90,18,29,62.1,309,148,9,13,69.2,5,7,71.4,3,5,60.0,0,0.2,0.1,3,3,1,0,3,22,2017-2018
Roque Mesa,7,es ESP,DM,28-241,52,19,22,86.4,332,70,10,10,100.0,6,7,85.7,3,3,100.0,0,0.0,0.0,0,1,0,0,1,22,2017-2018
   Éver Banega,10,ar ARG,DM,29-219,38,19,26,73.1,473,112,3,3,100.0,11,13,84.6,5,10,50.0,0,0.0,0.0,0,3,0,0,4,22,2017-2018
Steven Nzonzi,15,fr FRA,DM,29-050,90,36,53,67.9,568,235,21,28,75.0,14,22,63.6,1,3,33.3,0,0.0,0.1,1,1,0,0,7,22,2017-2018
