player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,Matchweek,Season
Fernando Pacheco,es ESP,25-204,90,1,0,1,100.0,0.0,3,13,23.1,8,2,62.5,44.0,8,100.0,58.3,10,0,0.0,0,,15,2017-2018
Raúl Lizoain,es ESP,26-315,90,9,2,7,77.8,2.9,5,12,41.7,27,7,25.9,27.6,11,45.5,35.0,18,0,0.0,1,35.0,15,2017-2018
Vicente Guaita,es ESP,30-333,90,1,0,1,100.0,0.3,12,30,40.0,23,1,78.3,49.6,12,100.0,66.8,16,1,6.3,3,18.3,15,2017-2018
Marko Dmitrović,rs SRB,25-319,90,3,0,3,100.0,0.7,10,19,52.6,21,3,71.4,51.7,4,100.0,80.0,13,1,7.7,0,10.5,15,2017-2018
Keylor Navas,cr CRC,30-359,90,3,0,3,100.0,0.3,2,7,28.6,28,6,14.3,27.5,8,37.5,42.1,5,0,0.0,2,22.7,15,2017-2018
Sergio Rico,es ESP,24-099,90,8,5,3,50.0,3.6,10,13,76.9,12,1,41.7,34.5,10,80.0,52.1,20,0,0.0,1,13.7,15,2017-2018
Rubén,es ESP,33-170,90,0,0,0,,0.0,5,17,29.4,25,2,56.0,38.0,5,60.0,47.2,7,0,0.0,1,12.7,15,2017-2018
Iván Cuéllar,es ESP,33-196,90,4,1,3,75.0,0.4,5,24,20.8,22,4,50.0,42.1,14,92.9,63.5,16,0,0.0,2,20.7,15,2017-2018
Neto,br BRA,28-143,90,5,1,4,80.0,1.2,4,14,28.6,19,4,57.9,42.3,6,50.0,40.8,9,0,0.0,0,13.0,15,2017-2018
Rubén Blanco,es ESP,22-137,90,7,2,5,85.7,1.6,9,17,52.9,34,5,35.3,34.7,6,83.3,54.7,23,0,0.0,0,,15,2017-2018
Gerónimo Rulli,ar ARG,25-204,90,5,2,2,80.0,2.0,6,10,60.0,34,7,29.4,34.0,5,0.0,23.8,6,0,0.0,3,25.8,15,2017-2018
Roberto,es ESP,31-303,90,2,0,2,100.0,0.1,11,34,32.4,23,1,73.9,53.2,18,94.4,57.2,32,4,12.5,0,9.8,15,2017-2018
Antonio Adán,es ESP,30-211,90,2,1,1,50.0,0.8,3,9,33.3,35,3,20.0,26.1,6,33.3,37.2,4,0,0.0,2,19.0,15,2017-2018
Jan Oblak,si SVN,24-337,90,4,0,4,100.0,0.2,3,20,15.0,18,0,94.4,59.2,3,100.0,58.0,17,2,11.8,0,5.0,15,2017-2018
Oier Olazábal,es ESP,28-087,90,3,2,2,66.7,2.0,11,18,61.1,15,4,60.0,39.3,11,81.8,49.4,13,0,0.0,0,13.3,15,2017-2018
Kepa Arrizabalaga,es ESP,23-068,90,3,1,3,66.7,0.3,12,20,60.0,17,1,82.4,50.5,7,85.7,62.7,21,0,0.0,0,3.0,15,2017-2018
Sergio Asenjo,es ESP,28-165,90,6,2,4,66.7,3.0,3,12,25.0,23,9,34.8,34.6,9,44.4,47.1,6,0,0.0,1,16.0,15,2017-2018
Marc-André ter Stegen,de GER,25-224,90,5,0,5,100.0,0.7,3,6,50.0,24,4,25.0,27.3,4,0.0,23.0,5,0,0.0,0,4.0,15,2017-2018
Pau López,es ESP,22-363,90,5,1,4,80.0,1.2,6,16,37.5,22,5,54.5,40.4,6,66.7,51.2,16,0,0.0,2,24.5,15,2017-2018
Yassine Bounou,ma MAR,26-250,90,3,0,3,100.0,0.5,12,38,31.6,35,1,91.4,54.1,6,100.0,60.7,26,2,7.7,1,11.3,15,2017-2018
