player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Willian José,12,br BRA,FW,26-156,90,0,0,0,0,2,0,1,0,43,0,0,0,0.1,0.1,0.4,5,0,22,35,62.9,1,32,0,1,0,35,2017-2018
Mikel Oyarzabal,18,es ESP,LW,21-007,90,1,0,0,0,2,1,0,0,43,0,1,0,0.4,0.4,0.0,2,0,23,33,69.7,3,30,5,3,1,35,2017-2018
Adnan Januzaj,8,be BEL,RW,23-082,89,0,1,0,0,3,1,0,0,41,0,0,2,0.1,0.1,0.5,8,1,23,28,82.1,4,34,8,3,1,35,2017-2018
   Igor Zubeldia,5,es ESP,RW,21-029,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,35,2017-2018
Sergio Canales,16,es ESP,AM,27-071,78,0,0,0,0,3,0,0,0,49,0,0,1,0.1,0.1,0.3,9,0,33,44,75.0,4,33,5,1,0,35,2017-2018
   Rubén Pardo,14,es ESP,AM,25-188,6,0,0,0,0,0,0,0,1,3,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,2,1,35,2017-2018
David Zurutuza,17,es ESP,DM,31-283,90,0,0,0,0,1,0,0,0,54,4,2,3,0.1,0.1,0.0,1,0,37,42,88.1,0,28,2,1,1,35,2017-2018
Asier Illarramendi,4,es ESP,DM,28-051,90,0,0,0,0,0,0,1,0,58,1,3,1,0.0,0.0,0.1,2,1,44,46,95.7,3,37,0,1,0,35,2017-2018
Alberto de la Bella,24,es ESP,LB,32-147,90,0,0,0,0,0,0,0,0,69,1,1,2,0.0,0.0,0.0,0,0,44,60,73.3,3,37,1,2,0,35,2017-2018
Raúl Navas,22,es ESP,CB,29-352,90,0,0,0,0,1,0,0,0,66,2,0,1,0.3,0.3,0.0,1,0,47,59,79.7,2,43,0,1,1,35,2017-2018
Diego Llorente,3,es ESP,CB,24-255,90,0,0,0,0,3,1,1,0,53,2,2,3,0.2,0.2,0.0,0,0,33,36,91.7,1,30,0,1,1,35,2017-2018
Aritz Elustondo,15,es ESP,RB,24-031,82,0,0,0,0,2,1,0,0,54,2,3,0,0.1,0.1,0.0,2,0,29,42,69.0,2,21,0,1,0,35,2017-2018
   Álvaro Odriozola,19,es ESP,RB,22-135,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,2,0,0,0,35,2017-2018
Miguel Ángel Moyá,25,es ESP,GK,34-026,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,30,40,75.0,0,25,0,0,0,35,2017-2018
Iñaki Williams,11,gh GHA,FW,23-317,90,0,0,0,0,2,0,1,0,30,0,0,0,0.1,0.1,0.0,0,0,15,20,75.0,0,19,4,5,3,35,2017-2018
Iñigo Córdoba,28,es ESP,LW,21-046,67,0,0,0,0,0,0,0,0,25,4,0,2,0.0,0.0,0.0,2,0,10,14,71.4,2,18,1,4,2,35,2017-2018
   Iker Muniain,10,es ESP,LW,25-130,23,0,0,0,0,0,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,1,11,1,0,0,35,2017-2018
Iñigo Lekue,15,es ESP,RW,24-359,49,0,0,0,0,0,0,0,0,29,4,2,2,0.0,0.0,0.0,2,0,17,22,77.3,3,8,0,2,1,35,2017-2018
   Markel Susaeta,14,es ESP,RW,30-135,41,0,0,0,0,0,0,1,0,30,1,0,0,0.0,0.0,0.1,2,0,20,27,74.1,1,24,0,1,0,35,2017-2018
Raúl García,22,es ESP,AM,31-291,90,1,0,1,1,3,2,1,0,34,5,3,0,0.9,0.2,0.0,0,0,8,21,38.1,1,9,0,0,0,35,2017-2018
