player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Lucas Pérez,7,es ESP,FW,31-060,90,24,17,7,3,0,0,4,0,4,1,0,0,17,0,1,13,2019-2020
Joselu,9,es ESP,FW,29-227,76,26,25,0,0,0,0,0,0,0,0,0,0,14,1,0,13,2019-2020
   Pere Pons,20,es ESP,FW,26-262,14,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,13,2019-2020
Luis Rioja,11,es ESP,LM,26-024,60,9,9,0,0,0,0,2,0,0,0,0,0,6,0,1,13,2019-2020
   Oliver Burke,24,sct SCO,LM,22-216,30,8,8,0,0,0,0,1,0,0,0,0,0,3,0,0,13,2019-2020
Tomás Pina Isla,8,es ESP,CM,32-026,85,31,30,1,0,0,1,0,1,0,0,0,0,24,0,0,13,2019-2020
   Burgui,14,es ESP,CM,26-011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2019-2020
Manu García,19,es ESP,CM,33-197,90,40,40,0,0,0,0,0,0,0,0,0,0,33,0,0,13,2019-2020
Aleix Vidal,18,es ESP,RM,30-080,90,36,30,6,4,0,0,4,0,1,0,1,0,30,0,2,13,2019-2020
Rubén Duarte,3,es ESP,LB,24-022,90,52,39,12,1,0,0,2,10,1,0,1,0,32,1,1,13,2019-2020
Víctor Laguardia,5,es ESP,CB,30-004,90,35,33,2,2,0,0,0,0,0,0,0,0,22,0,1,13,2019-2020
Ximo Navarro,23,es ESP,CB,29-290,90,29,27,2,2,0,0,0,0,0,0,0,0,17,0,1,13,2019-2020
Martin Agirregabiria,21,es ESP,RB,23-183,90,59,43,16,2,0,1,0,14,0,0,0,0,39,0,2,13,2019-2020
Fernando Pacheco,1,es ESP,GK,27-175,90,29,21,7,2,0,0,0,0,0,0,0,0,19,1,0,13,2019-2020
Enes Ünal,9,tr TUR,FW,22-183,90,22,20,2,0,0,0,0,0,0,0,0,0,12,0,1,13,2019-2020
Sergi Guardiola,7,es ESP,FW,28-164,45,13,13,0,0,0,0,2,0,0,0,0,0,5,0,2,13,2019-2020
   Sandro Ramírez,20,es ESP,FW,24-123,45,16,13,3,0,0,0,1,0,1,1,0,0,10,0,0,13,2019-2020
Toni Villa,19,es ESP,LM,24-306,45,8,7,0,0,0,0,1,0,0,0,0,0,6,1,0,13,2019-2020
   Anuar,8,ma MAR,"LM,CM",24-298,45,29,27,2,2,0,0,0,0,0,0,0,0,20,0,1,13,2019-2020
Míchel,21,es ESP,"CM,LM",31-103,90,59,48,11,5,0,0,8,0,6,4,1,0,44,0,2,13,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-192,90,61,52,9,9,0,3,0,0,0,0,0,0,51,0,0,13,2019-2020
Óscar Plano,10,es ESP,RM,28-271,90,28,27,1,1,1,0,2,0,0,0,0,0,24,0,0,13,2019-2020
Federico Barba,3,it ITA,LB,26-069,90,48,41,7,0,0,1,0,7,0,0,0,0,27,0,0,13,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-206,90,47,47,0,0,0,0,0,0,0,0,0,0,37,0,0,13,2019-2020
