player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Luuk de Jong,19,nl NED,FW,29-289,70,9,17,52.9,108,26,5,8,62.5,1,4,25.0,1,2,50.0,0,0.0,0.0,1,2,0,0,2,28,2019-2020
   Youssef En-Nesyri,15,ma MAR,FW,23-010,20,1,4,25.0,8,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Lucas Ocampos,5,ar ARG,RW,25-336,70,12,17,70.6,180,44,6,7,85.7,4,5,80.0,1,2,50.0,1,0.3,0.6,2,1,0,0,2,28,2019-2020
   Éver Banega,10,ar ARG,AM,31-348,20,6,7,85.7,77,27,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,28,2019-2020
Munir El Haddadi,11,ma MAR,"LW,RW",24-284,73,21,36,58.3,232,51,11,16,68.8,5,9,55.6,0,1,0.0,0,0.1,0.2,1,0,2,1,1,28,2019-2020
   Suso,14,es ESP,RW,26-205,17,3,6,50.0,37,16,2,3,66.7,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,1,28,2019-2020
Óliver Torres,21,es ESP,"RM,LW",25-214,79,31,40,77.5,526,136,15,16,93.8,11,15,73.3,3,5,60.0,0,0.0,0.0,0,3,3,0,8,28,2019-2020
   Sergio Escudero,18,es ESP,LB,30-283,11,8,11,72.7,186,134,3,5,60.0,2,3,66.7,3,3,100.0,0,0.0,0.0,1,0,1,1,1,28,2019-2020
Fernando,25,br BRA,"CM,DM",32-322,90,30,30,100.0,647,115,10,10,100.0,12,12,100.0,7,7,100.0,0,0.0,0.1,0,2,0,0,1,28,2019-2020
Joan Jordán,24,es ESP,"LM,DM",25-341,90,47,62,75.8,839,231,25,29,86.2,14,20,70.0,6,8,75.0,0,0.3,0.4,3,5,2,2,6,28,2019-2020
Sergio Reguilón,23,es ESP,LB,23-178,79,37,48,77.1,594,275,14,16,87.5,21,26,80.8,1,3,33.3,0,0.1,0.1,2,3,4,1,5,28,2019-2020
   Franco Vázquez,22,ar ARG,LW,31-110,11,3,4,75.0,73,24,1,1,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Jules Koundé,12,fr FRA,CB,21-212,90,38,43,88.4,849,261,8,9,88.9,22,24,91.7,8,10,80.0,0,0.0,0.0,0,3,0,0,3,28,2019-2020
Diego Carlos,20,br BRA,CB,27-088,90,30,40,75.0,792,457,7,7,100.0,14,16,87.5,8,14,57.1,0,0.0,0.0,0,5,0,0,4,28,2019-2020
Jesús Navas,16,es ESP,RB,34-203,90,40,47,85.1,817,278,14,18,77.8,20,22,90.9,6,7,85.7,0,0.1,0.1,2,7,0,0,8,28,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-074,90,25,35,71.4,940,770,4,4,100.0,8,8,100.0,13,23,56.5,0,0.0,0.0,0,2,0,0,0,28,2019-2020
Borja Iglesias,9,es ESP,FW,27-146,68,10,13,76.9,124,3,2,4,50.0,5,6,83.3,0,0,,0,0.0,0.0,0,0,0,0,0,28,2019-2020
   Loren Morón,16,es ESP,FW,26-164,22,1,1,100.0,3,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Cristian Tello,11,es ESP,LW,28-305,60,15,21,71.4,179,25,8,10,80.0,2,3,66.7,1,3,33.3,0,0.0,0.0,0,0,0,0,1,28,2019-2020
   Diego Lainez,20,mx MEX,LW,20-002,30,6,10,60.0,42,13,4,6,66.7,0,0,,0,1,0.0,0,0.2,0.1,2,0,1,0,1,28,2019-2020
Nabil Fekir,8,fr FRA,RW,26-329,90,28,34,82.4,341,101,17,18,94.4,4,6,66.7,2,4,50.0,0,0.1,0.1,2,2,1,0,5,28,2019-2020
Carles Aleñá,24,es ESP,LM,22-158,68,28,31,90.3,493,118,9,10,90.0,17,18,94.4,1,2,50.0,0,0.0,0.0,0,5,1,0,4,28,2019-2020
   Joaquín,17,es ESP,LM,38-326,22,11,14,78.6,190,38,6,7,85.7,5,5,100.0,0,2,0.0,0,0.0,0.0,1,1,1,0,4,28,2019-2020
Guido Rodríguez,21,ar ARG,CM,26-060,90,48,54,88.9,788,180,17,20,85.0,24,25,96.0,3,5,60.0,0,0.0,0.0,2,1,1,0,1,28,2019-2020
Sergio Canales,10,es ESP,RM,29-116,90,61,68,89.7,1086,298,23,24,95.8,33,35,94.3,5,8,62.5,0,0.1,0.1,2,5,0,0,8,28,2019-2020
Álex Moreno,15,es ESP,LB,27-003,77,30,40,75.0,438,85,17,22,77.3,13,13,100.0,0,2,0.0,0,0.1,0.2,1,0,1,1,1,28,2019-2020
   Alfonso Pedraza,6,es ESP,LB,24-063,13,6,9,66.7,123,16,2,3,66.7,3,4,75.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,28,2019-2020
Sidnei,12,br BRA,CB,30-293,45,30,32,93.8,538,131,9,9,100.0,13,13,100.0,5,5,100.0,0,0.0,0.0,0,1,0,0,1,28,2019-2020
   Zouhair Feddal,4,ma MAR,CB,31-162,45,36,42,85.7,759,268,12,12,100.0,16,18,88.9,7,10,70.0,0,0.0,0.0,0,2,0,0,2,28,2019-2020
Marc Bartra,5,es ESP,CB,29-148,90,64,74,86.5,1305,340,22,24,91.7,30,31,96.8,10,17,58.8,0,0.0,0.0,0,1,0,0,3,28,2019-2020
Emerson,22,br BRA,RB,21-149,90,37,42,88.1,572,101,13,15,86.7,17,18,94.4,2,3,66.7,0,0.0,0.0,0,1,0,0,3,28,2019-2020
Joel Robles,1,es ESP,GK,29-360,90,30,41,73.2,754,478,5,5,100.0,18,18,100.0,7,17,41.2,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Roberto Soldado,9,es ESP,FW,35-016,69,8,14,57.1,133,27,3,6,50.0,4,5,80.0,0,0,,0,0.0,0.0,0,2,0,0,2,28,2019-2020
   Antonio Cortés,18,es ESP,FW,20-057,21,1,2,50.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Darwin Machís,23,ve VEN,LW,27-126,84,11,19,57.9,184,97,5,7,71.4,5,8,62.5,1,3,33.3,0,0.7,0.3,2,2,0,0,2,28,2019-2020
   Jesús Vallejo,20,es ESP,LW,23-159,6,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Dimitri Foulquier,2,fr FRA,RW,27-081,45,8,12,66.7,124,49,4,4,100.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0,2,0,0,1,28,2019-2020
   Fede Vico,14,es ESP,"RW,DM",25-344,45,8,13,61.5,83,15,6,6,100.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,28,2019-2020
Carlos Fernández,24,es ESP,AM,24-021,90,11,21,52.4,205,51,7,10,70.0,1,8,12.5,3,3,100.0,0,0.5,0.0,1,1,0,0,1,28,2019-2020
Maxime Gonalons,4,fr FRA,DM,31-094,58,17,22,77.3,365,64,5,5,100.0,9,10,90.0,3,5,60.0,0,0.0,0.0,1,2,0,0,3,28,2019-2020
   Yan Brice Eteki,8,cm CMR,DM,22-291,32,2,5,40.0,30,9,1,2,50.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,28,2019-2020
Yangel Herrera,21,ve VEN,DM,22-150,69,18,25,72.0,275,109,10,10,100.0,5,7,71.4,2,5,40.0,0,0.7,0.0,1,2,0,0,4,28,2019-2020
