player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Iñaki Williams,9,gh GHA,FW,25-062,87,8,13,61.5,123,13,3,4,75.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,1,2019-2020
   Aritz Aduriz,20,es ESP,FW,38-186,3,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2019-2020
Iker Muniain,10,es ESP,LW,26-240,90,13,17,76.5,143,22,10,12,83.3,2,3,66.7,0,1,0.0,0,0.0,0.0,1,1,0,0,1,1,2019-2020
Óscar de Marcos,18,es ESP,RW,30-124,65,6,15,40.0,61,10,6,9,66.7,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,1,2019-2020
   Oihan Sancet,34,es ESP,"AM,RW",19-113,25,2,3,66.7,16,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2019-2020
Raúl García,22,es ESP,"AM,RW",33-036,90,17,32,53.1,250,131,13,16,81.3,3,10,30.0,1,3,33.3,0,0.0,0.0,1,3,0,0,5,1,2019-2020
Dani García,14,es ESP,DM,29-084,90,20,22,90.9,299,70,12,12,100.0,5,5,100.0,2,4,50.0,0,0.0,0.0,0,2,0,0,1,1,2019-2020
Unai López,8,es ESP,DM,23-290,80,28,39,71.8,523,134,11,13,84.6,8,10,80.0,6,13,46.2,0,0.0,0.1,1,3,1,1,2,1,2019-2020
   Beñat Etxebarria,7,es ESP,DM,32-178,10,2,3,66.7,48,23,1,1,100.0,0,0,,1,2,50.0,0,0.1,0.0,1,0,1,1,0,1,2019-2020
Yuri Berchiche,17,es ESP,LB,29-187,90,25,33,75.8,410,230,11,13,84.6,10,12,83.3,2,3,66.7,0,0.1,0.1,2,4,1,0,4,1,2019-2020
Yeray Álvarez,5,es ESP,CB,24-204,90,15,22,68.2,240,113,5,6,83.3,9,10,90.0,0,4,0.0,0,0.0,0.0,0,0,0,0,1,1,2019-2020
Unai Núñez,3,es ESP,CB,22-198,90,21,25,84.0,505,279,2,3,66.7,14,14,100.0,4,7,57.1,0,0.0,0.0,0,0,0,0,2,1,2019-2020
Ander Capa,21,es ESP,RB,27-189,90,28,42,66.7,408,178,17,19,89.5,8,11,72.7,2,8,25.0,1,0.1,0.2,2,1,2,1,2,1,2019-2020
Unai Simón,1,es ESP,GK,22-066,90,15,24,62.5,627,598,4,4,100.0,2,3,66.7,9,17,52.9,0,0.0,0.0,0,1,0,0,0,1,2019-2020
Luis Suárez,9,uy URU,FW,32-204,36,7,14,50.0,77,5,4,4,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,1,2019-2020
   Rafinha,12,br BRA,"RW,LM",26-185,54,47,51,92.2,691,108,26,28,92.9,15,15,100.0,3,4,75.0,0,0.2,0.2,3,0,1,1,2,1,2019-2020
Antoine Griezmann,17,fr FRA,"FW,LW",28-148,90,14,21,66.7,244,42,8,11,72.7,5,6,83.3,1,1,100.0,0,0.1,0.0,1,1,0,0,1,1,2019-2020
Ousmane Dembélé,11,fr FRA,"LW,RW",22-093,90,44,62,71.0,631,146,26,28,92.9,13,19,68.4,2,8,25.0,0,0.1,0.2,2,3,2,0,7,1,2019-2020
Carles Aleñá,19,es ESP,LM,21-223,45,28,33,84.8,596,117,10,12,83.3,8,9,88.9,9,11,81.8,0,0.0,0.0,0,2,0,0,5,1,2019-2020
   Ivan Rakitić,4,hr CRO,RM,31-159,45,48,55,87.3,882,161,17,20,85.0,25,27,92.6,4,6,66.7,0,0.0,0.0,0,6,1,0,6,1,2019-2020
Frenkie de Jong,21,nl NED,CM,22-096,90,62,66,93.9,886,224,33,35,94.3,16,16,100.0,6,6,100.0,0,0.0,0.0,0,4,0,0,2,1,2019-2020
Sergi Roberto,20,es ESP,"RM,LM",27-190,75,37,45,82.2,400,59,29,31,93.5,3,5,60.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,1,2019-2020
   Carles Pérez,27,es ESP,RW,21-181,15,6,7,85.7,50,12,6,6,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,2019-2020
Jordi Alba,18,es ESP,LB,30-148,90,79,94,84.0,1052,422,53,57,93.0,18,22,81.8,5,8,62.5,0,0.1,0.1,2,8,3,1,9,1,2019-2020
Clément Lenglet,15,fr FRA,CB,24-060,90,67,79,84.8,1256,429,22,23,95.7,38,42,90.5,6,12,50.0,0,0.0,0.0,0,4,0,0,4,1,2019-2020
Gerard Piqué,3,es ESP,CB,32-195,90,62,72,86.1,1179,398,13,16,81.3,45,47,95.7,3,8,37.5,0,0.0,0.0,0,8,0,0,7,1,2019-2020
Nélson Semedo,2,pt POR,RB,25-273,90,70,80,87.5,851,199,51,53,96.2,13,16,81.3,4,5,80.0,0,0.0,0.0,1,10,0,0,4,1,2019-2020
Marc-André ter Stegen,1,de GER,GK,27-108,90,33,38,86.8,853,494,7,7,100.0,12,12,100.0,13,18,72.2,0,0.0,0.0,0,0,0,0,0,1,2019-2020
Iago Aspas,10,es ESP,FW,32-016,90,18,23,78.3,293,14,10,12,83.3,6,7,85.7,2,2,100.0,0,0.0,0.0,0,0,1,0,1,1,2019-2020
Gabriel Fernández,19,uy URU,FW,25-096,87,6,6,100.0,84,2,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,2019-2020
   Losada,36,es ESP,FW,18-016,3,2,3,66.7,26,7,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,2019-2020
Denis Suárez,6,es ESP,"AM,DM",25-223,90,57,67,85.1,858,246,28,29,96.6,24,25,96.0,3,6,50.0,0,0.7,0.4,3,7,5,1,11,1,2019-2020
Brais Méndez,23,es ESP,AM,22-222,90,37,51,72.5,542,129,20,27,74.1,13,16,81.3,2,5,40.0,0,0.1,0.3,1,4,0,0,2,1,2019-2020
Fran Beltrán,8,es ESP,DM,20-195,82,70,74,94.6,1169,340,33,34,97.1,33,35,94.3,3,4,75.0,0,0.0,0.0,0,5,0,0,2,1,2019-2020
   Pape Cheikh Diop,24,sn SEN,DM,22-009,8,8,8,100.0,102,45,6,6,100.0,2,2,100.0,0,0,,1,0.3,0.0,1,1,0,0,1,1,2019-2020
Stanislav Lobotka,14,sk SVK,DM,24-265,74,52,55,94.5,802,223,30,31,96.8,17,17,100.0,4,4,100.0,0,0.0,0.0,0,7,1,0,7,1,2019-2020
   Pione Sisto,11,dk DEN,AM,24-194,16,10,13,76.9,140,28,6,7,85.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,1,2019-2020
Lucas Olaza,15,uy URU,LB,25-027,90,55,69,79.7,914,295,23,27,85.2,30,35,85.7,2,4,50.0,0,0.0,0.1,0,3,1,1,4,1,2019-2020
Néstor Araujo,4,mx MEX,CB,27-353,90,52,58,89.7,1024,445,12,13,92.3,37,39,94.9,3,6,50.0,0,0.0,0.0,0,1,0,0,1,1,2019-2020
David Costas,3,es ESP,CB,24-144,90,51,59,86.4,947,372,20,21,95.2,26,27,96.3,4,7,57.1,0,0.0,0.0,0,2,0,0,5,1,2019-2020
