player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Sergi Guardiola,7,es ESP,FW,28-118,67,13,21,61.9,206,30,8,12,66.7,4,6,66.7,1,2,50.0,0,0.0,0.0,0,0,1,0,1,6,2019-2020
   Enes Ünal,9,tr TUR,FW,22-137,23,2,4,50.0,30,12,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Sandro Ramírez,20,es ESP,FW,24-077,90,11,19,57.9,152,12,4,6,66.7,5,9,55.6,0,1,0.0,0,0.0,0.0,0,1,0,0,2,6,2019-2020
Toni Villa,19,es ESP,LM,24-260,72,18,26,69.2,337,91,10,16,62.5,4,4,100.0,4,5,80.0,1,1.0,0.5,2,2,1,0,5,6,2019-2020
   Pablo Hervías,11,es ESP,"RM,LM",26-200,18,6,8,75.0,102,40,2,3,66.7,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,6,2019-2020
Fede San Emeterio,16,es ESP,CM,22-192,90,39,42,92.9,746,182,16,16,100.0,17,18,94.4,6,7,85.7,0,0.0,0.0,0,2,0,0,2,6,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-146,90,38,49,77.6,925,253,10,12,83.3,20,21,95.2,8,16,50.0,0,0.1,0.3,1,5,0,0,4,6,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-225,90,21,33,63.6,385,200,12,16,75.0,6,10,60.0,3,5,60.0,0,0.1,0.0,2,5,0,0,5,6,2019-2020
Nacho,22,es ESP,LB,30-201,90,24,42,57.1,428,218,12,15,80.0,9,17,52.9,3,9,33.3,0,0.1,0.0,1,2,1,1,4,6,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-160,90,27,39,69.2,586,254,5,8,62.5,18,20,90.0,4,11,36.4,0,0.0,0.0,0,5,0,0,5,6,2019-2020
Kiko Olivas,4,es ESP,CB,31-034,90,41,43,95.3,840,295,16,16,100.0,18,19,94.7,7,7,100.0,0,0.0,0.0,1,2,0,0,3,6,2019-2020
Javi Moyano,17,es ESP,RB,33-213,90,38,61,62.3,586,275,17,22,77.3,21,27,77.8,0,9,0.0,0,0.0,0.0,0,0,0,0,1,6,2019-2020
Jordi Masip,1,es ESP,GK,30-264,90,12,24,50.0,348,278,1,1,100.0,8,8,100.0,3,15,20.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Adrián Ramos,20,co COL,FW,33-245,56,13,17,76.5,146,15,7,9,77.8,2,3,66.7,1,1,100.0,0,0.0,0.0,0,2,0,0,1,6,2019-2020
   Darwin Machís,23,ve VEN,LW,26-229,34,3,4,75.0,38,13,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Carlos Fernández,24,es ESP,FW,23-125,90,16,21,76.2,203,52,10,13,76.9,2,3,66.7,1,1,100.0,0,0.0,0.0,0,2,0,0,1,6,2019-2020
Álvaro Vadillo,7,es ESP,"LM,RW",25-012,90,23,35,65.7,279,87,14,20,70.0,3,5,60.0,2,4,50.0,0,0.0,0.1,1,1,2,1,2,6,2019-2020
Ángel Montoro,19,es ESP,"CM,DM",31-091,90,43,57,75.4,926,321,15,17,88.2,17,21,81.0,10,15,66.7,0,0.0,0.0,0,9,2,0,7,6,2019-2020
Maxime Gonalons,4,fr FRA,"CM,DM",30-198,61,21,28,75.0,378,98,8,8,100.0,12,15,80.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,6,2019-2020
   Yangel Herrera,21,ve VEN,DM,21-253,29,10,13,76.9,218,70,3,4,75.0,5,6,83.3,2,2,100.0,0,0.0,0.0,1,2,0,0,3,6,2019-2020
Antonio Puertas,10,es ESP,"RM,AM",27-215,90,13,24,54.2,174,29,8,11,72.7,3,6,50.0,1,4,25.0,0,0.0,0.0,0,1,0,0,1,6,2019-2020
Carlos Neva,15,es ESP,LB,23-104,90,34,50,68.0,512,175,14,16,87.5,13,17,76.5,3,7,42.9,0,0.0,0.0,0,4,0,0,5,6,2019-2020
José Martínez,5,es ESP,CB,26-224,78,32,37,86.5,532,164,10,11,90.9,21,22,95.5,0,2,0.0,0,0.0,0.0,0,1,0,0,1,6,2019-2020
   Germán Sánchez,6,es ESP,CB,32-286,12,6,8,75.0,122,14,1,2,50.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Domingos Duarte,22,pt POR,CB,24-198,90,48,54,88.9,853,311,18,20,90.0,25,26,96.2,4,6,66.7,0,0.0,0.0,0,3,0,0,4,6,2019-2020
Víctor Díaz,16,es ESP,RB,31-104,90,41,59,69.5,614,228,18,20,90.0,18,27,66.7,2,6,33.3,1,0.4,0.2,1,2,1,0,3,6,2019-2020
Rui Silva,1,pt POR,GK,25-229,90,30,42,71.4,954,754,6,6,100.0,12,12,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Loren Morón,16,es ESP,FW,25-268,71,4,5,80.0,75,41,1,2,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,2,6,2019-2020
   Diego Lainez,20,mx MEX,"RM,LM",19-107,19,6,6,100.0,60,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,6,2019-2020
Borja Iglesias,9,es ESP,FW,26-250,87,15,16,93.8,187,39,11,11,100.0,4,4,100.0,0,0,,0,0.4,0.1,2,0,1,0,2,6,2019-2020
   Raúl,35,es ESP,FW,18-325,3,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Andrés Guardado,18,mx MEX,"CM,LM",32-361,90,40,50,80.0,752,203,22,24,91.7,11,14,78.6,7,10,70.0,0,0.1,0.0,1,4,0,0,8,6,2019-2020
Sergio Canales,10,es ESP,"CM,LM,FW",28-220,90,53,61,86.9,859,228,26,28,92.9,21,25,84.0,4,5,80.0,0,0.2,0.2,4,7,2,0,11,6,2019-2020
Joaquín,17,es ESP,RM,38-065,77,38,47,80.9,593,196,22,24,91.7,13,16,81.3,2,4,50.0,2,1.7,1.5,7,1,3,1,8,6,2019-2020
   Cristian Tello,11,es ESP,LM,28-044,13,7,7,100.0,128,63,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
William Carvalho,14,pt POR,"CM,DM",27-170,90,63,71,88.7,1012,234,28,32,87.5,31,32,96.9,2,4,50.0,0,0.0,0.1,0,8,1,0,6,6,2019-2020
Álex Moreno,15,es ESP,LB,26-108,90,36,53,67.9,610,134,17,21,81.0,14,18,77.8,4,11,36.4,0,0.0,0.0,0,1,0,0,2,6,2019-2020
Marc Bartra,5,es ESP,CB,28-252,90,53,55,96.4,1146,418,11,11,100.0,36,37,97.3,6,7,85.7,0,0.0,0.0,0,4,0,0,6,6,2019-2020
Aïssa Mandi,23,dz ALG,CB,27-337,90,65,67,97.0,1350,570,20,21,95.2,34,34,100.0,11,12,91.7,0,0.0,0.0,0,4,0,0,1,6,2019-2020
Antonio Barragán,19,es ESP,RB,32-104,90,56,69,81.2,891,410,25,28,89.3,25,31,80.6,3,6,50.0,0,0.1,0.1,1,7,2,0,12,6,2019-2020
Joel Robles,1,es ESP,GK,29-099,90,29,34,85.3,681,482,8,8,100.0,13,13,100.0,8,13,61.5,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Sergio León,7,es ESP,FW,30-261,63,5,9,55.6,64,9,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,6,2019-2020
   Borja Mayoral,21,es ESP,FW,22-172,27,8,8,100.0,97,36,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,6,2019-2020
Hernâni Fortes,8,pt POR,"LM,RW",28-035,71,9,11,81.8,174,62,3,4,75.0,3,4,75.0,2,2,100.0,0,0.3,0.1,2,0,2,1,1,6,2019-2020
   Roger Martí,9,es ESP,FW,28-264,19,4,7,57.1,75,20,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,6,2019-2020
José Campaña,24,es ESP,"LM,CM",26-116,90,37,49,75.5,724,262,21,22,95.5,8,12,66.7,8,12,66.7,0,0.2,0.2,4,5,1,0,6,6,2019-2020
Nemanja Radoja,5,rs SRB,CM,26-230,90,40,44,90.9,691,173,19,20,95.0,15,15,100.0,4,6,66.7,0,0.0,0.0,0,2,0,0,3,6,2019-2020
José Luis Morales,11,es ESP,"RM,LW",32-063,90,24,29,82.8,415,76,7,10,70.0,10,10,100.0,4,4,100.0,0,0.0,0.0,1,3,3,1,3,6,2019-2020
Nikola Vukčević,17,me MNE,DM,27-285,45,9,12,75.0,208,97,3,4,75.0,3,4,75.0,3,4,75.0,1,0.1,0.1,2,2,1,0,2,6,2019-2020
   Gonzalo Melero,22,es ESP,"RM,CM",25-265,45,28,31,90.3,431,167,14,15,93.3,9,10,90.0,2,2,100.0,0,0.0,0.0,0,6,1,0,7,6,2019-2020
Toño,3,es ESP,LB,29-321,90,29,38,76.3,522,207,12,13,92.3,12,12,100.0,3,7,42.9,0,0.0,0.0,0,3,2,1,4,6,2019-2020
Óscar Duarte,6,cr CRC,CB,30-113,90,36,40,90.0,852,359,7,7,100.0,22,23,95.7,6,8,75.0,0,0.0,0.0,0,1,0,0,1,6,2019-2020
Sergio Postigo,15,es ESP,CB,30-324,90,34,42,81.0,709,269,8,10,80.0,21,21,100.0,5,11,45.5,0,0.0,0.0,1,1,0,0,1,6,2019-2020
Coke,23,es ESP,RB,32-151,90,50,61,82.0,899,358,27,28,96.4,15,19,78.9,7,10,70.0,0,0.1,0.2,1,2,1,0,3,6,2019-2020
Aitor Fernández,13,es ESP,GK,28-144,90,22,30,73.3,726,493,2,2,100.0,10,10,100.0,10,17,58.8,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Luis Suárez,9,uy URU,FW,32-243,77,24,29,82.8,404,64,13,15,86.7,5,7,71.4,4,5,80.0,0,0.1,0.1,1,3,0,0,4,6,2019-2020
   Ansu Fati,31,es ESP,LW,16-328,13,5,6,83.3,50,13,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Antoine Griezmann,17,fr FRA,"LW,FW",28-187,90,41,55,74.5,471,122,30,33,90.9,7,10,70.0,1,3,33.3,0,0.1,0.3,1,2,5,0,8,6,2019-2020
Lionel Messi,10,ar ARG,RW,32-092,45,12,16,75.0,224,71,6,7,85.7,3,3,100.0,3,6,50.0,1,0.1,0.1,1,1,1,0,3,6,2019-2020
   Ousmane Dembélé,11,fr FRA,RW,22-132,45,20,32,62.5,277,61,15,17,88.2,4,8,50.0,1,3,33.3,0,0.1,0.2,1,0,0,0,1,6,2019-2020
Arthur Melo,8,br BRA,LM,23-043,90,66,77,85.7,978,231,31,33,93.9,24,27,88.9,5,7,71.4,0,0.0,0.1,0,6,0,0,8,6,2019-2020
Sergio Busquets,5,es ESP,CM,31-070,90,68,72,94.4,1144,269,28,28,100.0,29,32,90.6,7,7,100.0,1,0.1,0.1,2,6,1,0,8,6,2019-2020
Sergi Roberto,20,es ESP,RM,27-229,62,39,43,90.7,454,101,28,30,93.3,9,11,81.8,0,0,,0,0.0,0.1,0,3,1,0,2,6,2019-2020
   Frenkie de Jong,21,nl NED,RM,22-135,28,28,32,87.5,381,111,21,23,91.3,5,5,100.0,2,2,100.0,0,0.0,0.1,0,5,1,0,2,6,2019-2020
Junior Firpo,24,es ESP,LB,23-033,90,57,66,86.4,740,156,36,39,92.3,17,21,81.0,1,1,100.0,0,0.0,0.2,0,1,2,0,4,6,2019-2020
Clément Lenglet,15,fr FRA,CB,24-099,90,72,80,90.0,1488,492,20,23,87.0,43,44,97.7,9,12,75.0,0,0.0,0.0,0,5,0,0,5,6,2019-2020
Gerard Piqué,3,es ESP,CB,32-234,90,63,68,92.6,1345,430,13,15,86.7,35,38,92.1,12,12,100.0,0,0.0,0.0,0,5,0,0,2,6,2019-2020
Nélson Semedo,2,pt POR,RB,25-312,90,65,69,94.2,835,228,35,37,94.6,20,20,100.0,2,2,100.0,0,0.0,0.0,0,4,0,0,4,6,2019-2020
Marc-André ter Stegen,1,de GER,GK,27-147,90,34,37,91.9,917,562,8,8,100.0,12,12,100.0,14,17,82.4,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Gerard Moreno,7,es ESP,FW,27-170,67,17,21,81.0,218,32,9,11,81.8,7,8,87.5,0,1,0.0,0,0.1,0.2,2,0,0,0,1,6,2019-2020
   Moi Gómez,23,es ESP,FW,25-093,23,3,4,75.0,55,12,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Javier Ontiveros,24,es ESP,LW,22-015,56,25,31,80.6,268,16,21,23,91.3,4,4,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,1,6,2019-2020
   Karl Toko Ekambi,17,cm CMR,LW,27-010,34,1,3,33.3,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Samuel Chukwueze,11,ng NGA,RW,20-125,90,17,31,54.8,192,22,10,14,71.4,4,8,50.0,0,3,0.0,0,0.1,0.1,1,0,1,0,3,6,2019-2020
Santi Cazorla,8,es ESP,AM,34-285,76,30,34,88.2,590,113,10,10,100.0,14,15,93.3,5,8,62.5,0,0.3,0.1,5,1,2,0,4,6,2019-2020
   Carlos Bacca,9,co COL,AM,33-016,14,1,3,33.3,11,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Vicente Iborra,10,es ESP,DM,31-251,90,57,62,91.9,1218,323,17,18,94.4,22,22,100.0,14,17,82.4,1,0.0,0.0,1,11,0,0,5,6,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,DM,23-312,90,48,55,87.3,711,123,23,25,92.0,22,24,91.7,2,3,66.7,0,0.0,0.0,0,4,0,0,6,6,2019-2020
Xavi Quintillà,16,es ESP,LB,23-032,90,59,67,88.1,775,194,35,37,94.6,21,22,95.5,0,2,0.0,0,0.0,0.0,0,2,0,0,2,6,2019-2020
Pau Torres,4,es ESP,CB,22-251,90,56,64,87.5,1296,527,16,18,88.9,25,25,100.0,14,19,73.7,0,0.0,0.0,0,4,0,0,3,6,2019-2020
Raúl Albiol,3,es ESP,CB,34-020,90,39,46,84.8,892,305,7,9,77.8,20,21,95.2,10,14,71.4,0,0.0,0.0,0,4,0,0,4,6,2019-2020
Rubén Peña,20,es ESP,RB,28-068,90,41,58,70.7,638,157,19,23,82.6,18,21,85.7,2,9,22.2,0,0.0,0.0,1,1,0,0,1,6,2019-2020
Sergio Asenjo,1,es ESP,GK,30-088,90,26,31,83.9,582,367,7,7,100.0,15,15,100.0,4,8,50.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Ante Budimir,22,hr CRO,FW,28-065,66,7,13,53.8,91,50,3,7,42.9,3,5,60.0,0,0,,0,0.0,0.0,0,2,0,0,4,6,2019-2020
   Álex Alegría,10,es ESP,FW,26-350,24,3,5,60.0,19,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
Lago Junior,11,ci CIV,LM,28-268,61,8,13,61.5,61,7,7,10,70.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
   Aleksandar Trajkovski,17,mk MKD,LM,27-020,29,13,22,59.1,201,36,8,9,88.9,1,3,33.3,3,7,42.9,0,0.0,0.1,0,0,1,0,1,6,2019-2020
Salva Sevilla,8,es ESP,CM,35-191,90,77,91,84.6,1123,452,47,51,92.2,17,19,89.5,6,11,54.5,0,0.1,0.1,2,16,0,0,15,6,2019-2020
Takefusa Kubo,26,jp JPN,"CM,RM",18-113,90,23,31,74.2,304,93,13,15,86.7,7,7,100.0,0,2,0.0,0,0.1,0.1,1,0,1,1,4,6,2019-2020
Dani Rodríguez,14,es ESP,"RM,CM",31-111,90,31,37,83.8,514,117,15,16,93.8,11,12,91.7,3,4,75.0,0,0.1,0.1,1,5,0,0,9,6,2019-2020
Iddrisu Baba,12,gh GHA,DM,23-246,66,22,25,88.0,347,84,11,14,78.6,8,8,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,6,2019-2020
   Abdón Prats,9,es ESP,FW,26-292,24,4,5,80.0,60,8,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,6,2019-2020
