player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Álvaro Morata,9,es ESP,FW,27-254,61,14,14,0,0,0,1,0,0,0,0,0,0,10,0,0,34,2019-2020
   Diego Costa,19,es ESP,FW,31-270,29,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,34,2019-2020
João Félix,7,pt POR,FW,20-236,53,14,13,1,0,0,0,0,0,0,0,0,0,11,0,0,34,2019-2020
   Ángel Correa,10,ar ARG,"RM,FW",25-116,37,14,14,0,0,0,0,2,0,0,0,0,0,13,0,0,34,2019-2020
Yannick Carrasco,21,be BEL,LM,26-303,54,23,20,2,0,0,0,2,0,2,1,1,0,17,1,0,34,2019-2020
   Vitolo,20,es ESP,"FW,LM",30-244,36,23,22,0,0,0,0,1,0,0,0,0,0,19,1,0,34,2019-2020
Saúl Ñíguez,8,es ESP,CM,25-225,79,46,46,0,0,0,0,0,0,0,0,0,0,41,0,0,34,2019-2020
   Thomas Partey,5,gh GHA,CM,27-020,11,8,8,0,0,1,0,0,0,0,0,0,0,7,0,0,34,2019-2020
Koke,6,es ESP,"CM,LM",28-177,90,61,61,0,0,0,2,0,0,0,0,0,0,54,0,0,34,2019-2020
Marcos Llorente,14,es ESP,"RM,CM",25-155,90,34,34,0,0,0,0,0,0,0,0,0,0,31,0,1,34,2019-2020
Manu Sánchez,35,es ESP,LB,19-314,61,35,29,6,2,0,0,2,4,0,0,0,0,27,0,0,34,2019-2020
   Renan Lodi,12,br BRA,LB,22-086,29,13,11,2,0,0,0,0,2,0,0,0,0,9,0,0,34,2019-2020
José María Giménez,2,uy URU,CB,25-165,90,60,58,2,2,0,0,0,0,0,0,0,0,51,0,0,34,2019-2020
Stefan Savić,15,me MNE,CB,29-177,90,60,58,2,2,0,0,0,0,0,0,0,0,53,0,0,34,2019-2020
Kieran Trippier,23,eng ENG,RB,29-288,90,71,57,14,3,0,0,3,9,2,0,0,0,59,0,0,34,2019-2020
Jan Oblak,13,si SVN,GK,27-178,90,26,15,11,2,0,0,0,0,0,0,0,0,18,0,0,34,2019-2020
