player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Paco Alcácer,17,es ESP,FW,26-297,87,27,2,5,18,7,1,27,3,3,100.0,0,0.0,13,86,33,1,1,0,0,1,16,3,31,2019-2020
   Bruno Soriano,21,es ESP,"DM,FW",36-010,3,7,1,2,4,1,0,7,0,0,,0,,2,11,10,0,0,0,0,0,4,0,31,2019-2020
Gerard Moreno,7,es ESP,FW,28-076,71,41,0,4,14,23,5,41,3,2,66.7,1,33.3,22,102,50,1,0,0,3,1,32,5,31,2019-2020
   Manu Trigueros,14,es ESP,"AM,FW",28-249,19,10,2,2,4,4,0,10,0,0,,0,,3,10,3,0,0,0,0,0,4,0,31,2019-2020
Santi Cazorla,8,es ESP,LM,35-192,56,40,2,7,24,9,0,40,3,2,66.7,1,33.3,20,61,12,0,0,0,3,0,26,0,31,2019-2020
   Moi Gómez,23,es ESP,"LW,LM",25-365,34,24,1,8,11,6,1,24,2,0,0.0,2,100.0,17,76,37,1,1,0,0,0,20,3,31,2019-2020
Andre-Frank Zambo Anguissa,19,cm CMR,"CM,DM",24-219,90,44,3,11,31,4,1,44,4,3,75.0,1,25.0,21,135,45,1,0,0,2,3,30,1,31,2019-2020
Vicente Iborra,10,es ESP,"CM,DM",32-158,87,48,6,15,30,4,0,48,1,0,0.0,1,100.0,17,66,16,0,1,0,1,0,31,0,31,2019-2020
   Carlos Bacca,9,co COL,"FW,DM",33-288,3,3,1,1,0,2,0,3,0,0,,0,,0,0,0,0,0,0,0,0,2,0,31,2019-2020
Samuel Chukwueze,11,ng NGA,RM,21-031,71,46,0,10,16,21,2,46,4,2,50.0,2,50.0,28,144,83,4,2,1,5,1,34,7,31,2019-2020
   Javier Ontiveros,24,es ESP,"RW,RM",22-287,19,14,1,5,6,3,1,14,1,1,100.0,0,0.0,6,52,47,1,0,1,1,1,11,4,31,2019-2020
Alberto Moreno,18,es ESP,LB,27-353,90,63,3,25,26,12,0,63,0,0,,0,,25,75,36,0,2,0,0,1,35,2,31,2019-2020
Pau Torres,4,es ESP,CB,23-158,90,65,8,39,24,2,2,65,0,0,,0,,39,125,88,1,0,0,1,0,45,0,31,2019-2020
Raúl Albiol,3,es ESP,CB,34-292,90,49,7,26,23,0,0,49,0,0,,0,,24,79,54,0,0,0,1,0,26,0,31,2019-2020
Mario Gaspar,2,es ESP,RB,29-211,90,62,2,20,28,14,1,62,1,0,0.0,1,100.0,18,98,61,2,2,0,0,0,29,2,31,2019-2020
Sergio Asenjo,1,es ESP,GK,30-360,90,24,23,24,0,0,0,24,0,0,,0,,9,42,19,0,0,0,0,0,5,0,31,2019-2020
Youssef En-Nesyri,15,ma MAR,FW,23-021,80,18,1,1,9,8,1,18,0,0,,0,,5,38,8,1,0,1,0,2,6,3,31,2019-2020
   Luuk de Jong,19,nl NED,FW,29-300,10,3,0,0,0,3,1,3,0,0,,0,,2,3,0,0,0,0,0,0,3,2,31,2019-2020
Rony Lopes,7,pt POR,LW,24-177,45,19,0,2,13,4,0,19,2,1,50.0,1,50.0,14,59,24,1,0,0,1,0,14,2,31,2019-2020
   Munir El Haddadi,11,ma MAR,LW,24-295,45,29,0,2,17,10,1,29,1,1,100.0,0,0.0,21,130,79,4,2,0,0,1,20,3,31,2019-2020
Suso,14,es ESP,RW,26-216,45,21,0,1,10,10,0,21,0,0,,0,,17,105,23,0,0,0,1,3,20,3,31,2019-2020
   Lucas Ocampos,5,ar ARG,RW,25-347,45,29,1,1,8,20,3,29,1,1,100.0,0,0.0,22,132,91,4,1,1,1,0,22,7,31,2019-2020
