player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Luuk de Jong,19,nl NED,FW,29-289,70,25,0,0,10,15,8,25,2,2,100.0,0,0.0,9,59,40,1,0,0,1,1,20,4,28,2019-2020
   Youssef En-Nesyri,15,ma MAR,FW,23-010,20,9,0,2,5,3,0,9,1,0,0.0,1,100.0,4,36,27,1,1,0,1,0,5,2,28,2019-2020
Lucas Ocampos,5,ar ARG,RW,25-336,70,34,0,6,8,20,4,33,6,2,33.3,4,66.7,20,183,92,5,1,1,2,1,22,8,28,2019-2020
   Éver Banega,10,ar ARG,AM,31-348,20,8,0,1,4,3,0,8,0,0,,0,,3,16,10,0,1,0,0,1,7,0,28,2019-2020
Munir El Haddadi,11,ma MAR,"LW,RW",24-284,73,43,0,4,10,31,9,43,6,4,66.7,2,33.3,22,174,78,4,0,1,0,5,28,8,28,2019-2020
   Suso,14,es ESP,RW,26-205,17,7,0,1,2,4,1,7,0,0,,0,,4,26,18,1,0,1,0,0,6,1,28,2019-2020
Óliver Torres,21,es ESP,"RM,LW",25-214,79,47,1,7,23,18,1,47,0,0,,0,,29,146,71,1,1,0,1,3,37,2,28,2019-2020
   Sergio Escudero,18,es ESP,LB,30-283,11,14,1,8,5,1,0,14,0,0,,0,,1,5,3,0,0,0,0,0,3,0,28,2019-2020
Fernando,25,br BRA,"CM,DM",32-322,90,40,4,13,22,5,2,40,1,0,0.0,1,100.0,20,128,68,1,0,0,0,0,24,1,28,2019-2020
Joan Jordán,24,es ESP,"LM,DM",25-341,90,71,0,13,41,18,1,71,1,1,100.0,0,0.0,28,86,21,0,0,0,1,0,44,2,28,2019-2020
Sergio Reguilón,23,es ESP,LB,23-178,79,51,0,8,13,30,4,51,1,0,0.0,1,100.0,26,166,88,3,2,2,1,0,35,10,28,2019-2020
   Franco Vázquez,22,ar ARG,LW,31-110,11,6,0,2,4,0,0,6,0,0,,0,,4,14,4,0,1,0,1,0,4,1,28,2019-2020
Jules Koundé,12,fr FRA,CB,21-212,90,51,7,23,24,4,2,51,0,0,,0,,23,105,59,1,0,0,0,0,34,1,28,2019-2020
Diego Carlos,20,br BRA,CB,27-088,90,48,10,30,16,2,1,48,0,0,,0,,20,62,16,0,0,0,0,0,25,0,28,2019-2020
Jesús Navas,16,es ESP,RB,34-203,90,56,5,13,29,15,1,56,1,0,0.0,1,100.0,24,158,106,5,4,1,1,0,27,3,28,2019-2020
Tomáš Vaclík,1,cz CZE,GK,31-074,90,35,28,35,0,0,0,35,0,0,,0,,20,85,37,0,0,0,0,0,16,0,28,2019-2020
Borja Iglesias,9,es ESP,FW,27-146,68,18,2,4,11,4,2,18,2,2,100.0,0,0.0,7,30,7,0,1,0,2,1,12,2,28,2019-2020
   Loren Morón,16,es ESP,FW,26-164,22,4,0,0,2,2,0,4,1,0,0.0,1,100.0,2,7,0,0,0,0,0,1,3,0,28,2019-2020
Cristian Tello,11,es ESP,LW,28-305,60,32,0,7,12,14,0,32,3,1,33.3,2,66.7,18,146,83,2,3,0,1,0,18,1,28,2019-2020
   Diego Lainez,20,mx MEX,LW,20-002,30,14,0,0,3,11,4,14,5,4,80.0,1,20.0,10,95,55,3,1,2,2,0,10,5,28,2019-2020
Nabil Fekir,8,fr FRA,RW,26-329,90,47,0,5,15,27,3,47,3,1,33.3,2,66.7,35,239,75,2,4,1,4,2,36,9,28,2019-2020
Carles Aleñá,24,es ESP,LM,22-158,68,38,2,8,27,5,0,38,1,0,0.0,1,100.0,27,160,116,2,1,0,1,0,29,1,28,2019-2020
   Joaquín,17,es ESP,LM,38-326,22,20,0,0,9,11,0,20,1,1,100.0,0,0.0,15,71,36,0,0,0,1,0,13,4,28,2019-2020
Guido Rodríguez,21,ar ARG,CM,26-060,90,64,3,23,35,6,0,64,2,2,100.0,0,0.0,34,101,36,0,0,0,0,3,40,0,28,2019-2020
Sergio Canales,10,es ESP,RM,29-116,90,76,1,21,46,9,1,76,1,0,0.0,1,100.0,57,266,172,3,1,0,1,2,66,2,28,2019-2020
Álex Moreno,15,es ESP,LB,27-003,77,54,1,20,19,16,4,54,3,3,100.0,0,0.0,31,207,125,3,5,2,2,3,26,3,28,2019-2020
   Alfonso Pedraza,6,es ESP,LB,24-063,13,12,1,3,2,7,1,12,3,3,100.0,0,0.0,9,45,23,0,2,0,0,2,9,4,28,2019-2020
Sidnei,12,br BRA,CB,30-293,45,41,7,22,19,0,0,41,0,0,,0,,25,83,36,0,0,0,1,0,28,0,28,2019-2020
   Zouhair Feddal,4,ma MAR,CB,31-162,45,51,8,28,22,2,0,51,0,0,,0,,28,129,77,0,0,0,1,0,33,0,28,2019-2020
Marc Bartra,5,es ESP,CB,29-148,90,82,12,56,24,2,0,82,0,0,,0,,48,188,123,1,0,0,0,0,59,0,28,2019-2020
Emerson,22,br BRA,RB,21-149,90,56,3,18,22,16,3,56,2,1,50.0,1,50.0,26,105,63,2,1,1,0,1,27,3,28,2019-2020
Joel Robles,1,es ESP,GK,29-360,90,43,34,43,0,0,0,43,0,0,,0,,26,96,63,0,0,0,0,0,27,0,28,2019-2020
Roberto Soldado,9,es ESP,FW,35-016,69,17,0,0,9,9,0,17,0,0,,0,,7,33,12,1,1,0,2,0,12,3,28,2019-2020
   Antonio Cortés,18,es ESP,FW,20-057,21,7,0,2,2,4,0,7,3,1,33.3,2,66.7,5,54,0,0,0,0,0,1,3,1,28,2019-2020
Darwin Machís,23,ve VEN,LW,27-126,84,25,0,1,10,14,0,25,1,0,0.0,1,100.0,12,54,29,1,1,0,2,1,14,2,28,2019-2020
   Jesús Vallejo,20,es ESP,LW,23-159,6,4,2,4,0,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,28,2019-2020
Dimitri Foulquier,2,fr FRA,RW,27-081,45,19,2,8,6,5,0,19,0,0,,0,,8,51,24,0,0,0,1,0,8,1,28,2019-2020
   Fede Vico,14,es ESP,"RW,DM",25-344,45,21,0,7,6,8,0,21,1,1,100.0,0,0.0,8,22,7,0,1,0,2,0,9,1,28,2019-2020
Carlos Fernández,24,es ESP,AM,24-021,90,41,1,4,16,22,5,41,2,1,50.0,1,50.0,23,93,19,0,0,0,5,2,29,4,28,2019-2020
Maxime Gonalons,4,fr FRA,DM,31-094,58,29,1,5,19,5,0,29,3,1,33.3,2,66.7,16,69,7,0,0,0,2,0,13,0,28,2019-2020
   Yan Brice Eteki,8,cm CMR,DM,22-291,32,7,0,1,6,0,0,7,0,0,,0,,1,13,8,0,0,0,0,0,2,0,28,2019-2020
Yangel Herrera,21,ve VEN,DM,22-150,69,35,1,7,22,8,0,35,4,2,50.0,2,50.0,22,101,42,0,0,0,0,1,19,2,28,2019-2020
   Gil Bastião Dias,17,pt POR,"RW,DM",23-258,21,11,0,7,1,3,1,11,0,0,,0,,2,11,0,0,0,0,0,1,1,0,28,2019-2020
Carlos Neva,15,es ESP,LB,24-000,90,42,0,9,19,14,0,42,1,0,0.0,1,100.0,23,136,15,0,0,0,1,0,22,5,28,2019-2020
Domingos Duarte,22,pt POR,CB,25-094,90,53,6,35,18,1,1,53,0,0,,0,,33,181,111,2,1,0,0,0,26,0,28,2019-2020
Germán Sánchez,6,es ESP,CB,33-183,90,50,9,32,18,0,0,50,0,0,,0,,23,91,25,0,0,0,0,0,24,0,28,2019-2020
Víctor Díaz,16,es ESP,RB,32-000,90,66,5,27,22,17,2,66,0,0,,0,,24,78,31,0,0,0,0,2,24,2,28,2019-2020
Rui Silva,1,pt POR,GK,26-126,90,49,35,48,1,0,0,49,0,0,,0,,25,125,76,0,0,0,0,0,17,0,28,2019-2020
Jorge Molina,19,es ESP,FW,38-051,90,50,2,6,26,18,6,50,3,1,33.3,2,66.7,30,92,36,2,1,1,5,0,37,4,28,2019-2020
Deyverson,14,br BRA,FW,29-035,59,22,1,2,7,13,3,22,1,1,100.0,0,0.0,15,35,3,0,0,0,3,3,22,1,28,2019-2020
   Ángel Rodríguez,9,es ESP,FW,33-047,31,13,0,0,7,6,1,13,0,0,,0,,8,38,0,0,0,0,4,1,10,2,28,2019-2020
Marc Cucurella,15,es ESP,LM,21-326,77,38,0,6,18,14,3,38,2,1,50.0,1,50.0,22,81,47,2,0,1,2,1,15,3,28,2019-2020
   Kenedy,25,br BRA,LM,24-125,13,6,0,0,2,4,0,6,1,1,100.0,0,0.0,5,17,13,0,0,0,0,0,4,2,28,2019-2020
David Timor,24,es ESP,CM,30-239,84,40,0,9,22,9,1,40,0,0,,0,,13,19,11,0,0,0,2,0,13,1,28,2019-2020
   Hugo Duro,26,es ESP,CM,20-215,6,3,0,1,0,2,1,3,0,0,,0,,2,14,9,1,0,0,0,0,2,1,28,2019-2020
Oghenekaro Etebo,5,ng NGA,CM,24-216,90,42,1,15,25,5,0,42,2,2,100.0,0,0.0,18,80,23,0,0,0,2,2,13,0,28,2019-2020
Allan Nyom,12,cm CMR,RM,32-033,83,22,0,3,7,12,0,22,0,0,,0,,14,85,21,2,2,0,2,1,15,3,28,2019-2020
   Amath,11,sn SEN,RM,23-332,7,5,0,0,2,3,0,5,0,0,,0,,3,13,11,0,0,0,1,0,3,2,28,2019-2020
