player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Borja Mayoral,21,es ESP,FW,22-211,90,28,28,0,0,0,0,1,0,0,0,0,0,20,0,1,12,2019-2020
José Luis Morales,11,es ESP,FW,32-102,81,21,21,0,0,0,1,3,0,0,0,0,0,14,0,3,12,2019-2020
   Nikola Vukčević,17,me MNE,FW,27-324,9,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,12,2019-2020
Enis Bardhi,10,mk MKD,LM,24-123,61,24,22,2,0,0,0,3,0,0,0,0,0,14,0,2,12,2019-2020
   Rubén Rochina,16,es ESP,LM,28-224,29,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,12,2019-2020
Gonzalo Melero,22,es ESP,CM,25-304,90,48,45,2,2,0,0,0,0,0,0,0,0,39,1,3,12,2019-2020
Nemanja Radoja,5,rs SRB,CM,26-269,90,35,35,0,0,0,0,0,0,0,0,0,0,30,0,0,12,2019-2020
José Campaña,24,es ESP,RM,26-155,86,50,46,3,1,1,2,4,0,2,1,0,1,38,1,0,12,2019-2020
   Erick Cabaco,18,uy URU,RM,24-197,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2019-2020
Carlos Clerc,19,es ESP,LB,27-254,90,40,27,12,0,0,0,1,12,0,0,0,0,30,1,0,12,2019-2020
Rúben Vezo,14,pt POR,CB,25-191,90,22,19,3,3,0,0,0,0,0,0,0,0,19,0,0,12,2019-2020
Sergio Postigo,15,es ESP,CB,30-363,90,23,19,3,3,0,0,0,0,0,0,0,0,17,1,0,12,2019-2020
Jorge Miramón,20,es ESP,RB,30-153,90,53,38,15,1,0,0,2,14,0,0,0,0,42,0,0,12,2019-2020
