player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Roberto Soldado,9,es ESP,FW,34-088,90,13,19,68.4,203,49,6,8,75.0,4,4,100.0,2,4,50.0,0,0.2,0.1,3,2,1,0,2,2,2019-2020
Álvaro Vadillo,7,es ESP,LW,24-345,58,14,26,53.8,144,50,11,16,68.8,2,5,40.0,0,3,0.0,0,0.0,0.0,0,0,1,0,1,2,2019-2020
   Darwin Machís,23,ve VEN,LM,26-197,32,8,16,50.0,79,31,6,9,66.7,1,3,33.3,0,2,0.0,0,0.0,0.0,0,1,0,0,0,2,2019-2020
Antonio Puertas,10,es ESP,"RW,RM",27-183,90,20,23,87.0,288,41,10,10,100.0,6,7,85.7,2,3,66.7,0,0.0,0.1,0,0,1,0,2,2,2019-2020
Fede Vico,14,es ESP,AM,25-050,59,21,24,87.5,315,82,12,12,100.0,6,7,85.7,2,3,66.7,0,0.1,0.1,1,3,1,1,3,2,2019-2020
   Carlos Fernández,24,es ESP,FW,23-093,31,6,10,60.0,56,8,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,1,1,0,0,2,2,2019-2020
Ángel Montoro,19,es ESP,"DM,CM",31-059,90,40,53,75.5,681,276,19,20,95.0,17,19,89.5,2,11,18.2,0,0.0,0.1,1,5,2,0,11,2,2019-2020
Yan Brice Eteki,8,cm CMR,"DM,CM",21-362,84,26,30,86.7,420,128,9,10,90.0,15,15,100.0,0,1,0.0,0,0.0,0.0,0,3,0,0,2,2,2019-2020
   Adrián Ramos,20,co COL,CM,33-213,6,5,5,100.0,89,38,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.1,0,2,1,0,3,2,2019-2020
Quini,17,es ESP,LB,29-333,90,33,44,75.0,501,124,19,21,90.5,8,13,61.5,4,7,57.1,0,0.0,0.0,0,1,0,0,1,2,2019-2020
Germán Sánchez,6,es ESP,CB,32-254,90,40,49,81.6,703,209,14,16,87.5,23,26,88.5,2,6,33.3,0,0.0,0.0,0,1,0,0,1,2,2019-2020
Domingos Duarte,22,pt POR,CB,24-166,90,46,56,82.1,1016,342,10,13,76.9,29,29,100.0,7,13,53.8,0,0.0,0.0,0,2,0,0,1,2,2019-2020
Víctor Díaz,16,es ESP,RB,31-072,90,32,37,86.5,580,307,14,14,100.0,14,17,82.4,3,4,75.0,0,0.0,0.0,0,3,1,1,3,2,2019-2020
Rui Silva,1,pt POR,GK,25-197,90,14,39,35.9,369,282,5,5,100.0,5,6,83.3,4,28,14.3,0,0.0,0.0,0,0,0,0,0,2,2019-2020
Luuk de Jong,19,nl NED,FW,28-361,90,12,22,54.5,144,3,8,15,53.3,3,5,60.0,0,0,,0,0.0,0.0,1,0,0,0,0,2,2019-2020
Nolito,8,es ESP,LW,32-312,90,21,27,77.8,353,102,10,10,100.0,8,9,88.9,2,5,40.0,0,0.0,0.0,1,3,0,0,4,2,2019-2020
Lucas Ocampos,5,ar ARG,RW,25-043,90,25,37,67.6,346,51,16,24,66.7,8,9,88.9,1,2,50.0,0,0.0,0.0,0,0,1,0,1,2,2019-2020
Éver Banega,10,ar ARG,AM,31-055,63,33,44,75.0,691,202,15,17,88.2,11,14,78.6,7,11,63.6,0,0.0,0.1,2,6,1,0,8,2,2019-2020
   Nemanja Gudelj,17,rs SRB,DM,27-280,27,15,17,88.2,226,66,8,9,88.9,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,5,2,2019-2020
Fernando,25,br BRA,DM,32-029,90,38,43,88.4,756,236,14,15,93.3,15,16,93.8,7,9,77.8,0,0.0,0.0,0,4,0,0,1,2,2019-2020
Joan Jordán,24,es ESP,"DM,AM",25-048,85,61,73,83.6,1231,293,29,34,85.3,18,21,85.7,13,17,76.5,0,0.1,0.1,2,6,0,0,6,2,2019-2020
   Franco Vázquez,22,ar ARG,AM,30-182,5,5,6,83.3,61,18,4,4,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,2,0,0,1,2,2019-2020
Sergio Reguilón,23,es ESP,LB,22-250,19,8,9,88.9,173,45,4,4,100.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,2,2019-2020
   Sergio Escudero,18,es ESP,LB,29-355,71,39,51,76.5,595,272,26,27,96.3,10,12,83.3,3,7,42.9,0,0.0,0.0,0,3,0,0,2,2,2019-2020
Daniel Carriço,6,pt POR,CB,31-019,90,39,45,86.7,814,356,12,13,92.3,22,24,91.7,5,8,62.5,0,0.0,0.0,0,3,0,0,1,2,2019-2020
Diego Carlos,20,br BRA,CB,26-161,90,42,49,85.7,1112,523,9,11,81.8,24,26,92.3,9,12,75.0,0,0.0,0.0,0,3,0,0,3,2,2019-2020
Jesús Navas,16,es ESP,RB,33-275,90,43,56,76.8,700,372,23,25,92.0,16,20,80.0,3,8,37.5,0,0.0,0.1,0,4,3,1,6,2,2019-2020
Tomáš Vaclík,1,cz CZE,GK,30-147,90,26,35,74.3,978,765,3,3,100.0,9,9,100.0,14,23,60.9,0,0.0,0.0,0,0,0,0,0,2,2019-2020
Sergio León,7,es ESP,FW,30-229,62,7,11,63.6,86,0,5,5,100.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0,2,2019-2020
   Roger Martí,9,es ESP,FW,28-232,28,4,6,66.7,55,3,3,5,60.0,1,1,100.0,0,0,,0,0.0,0.0,1,0,0,0,0,2,2019-2020
