player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Adrián López,22,es ESP,FW,32-016,68,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,21,2019-2020
   Marc Cardona,7,es ESP,FW,24-200,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Ezequiel Ávila,9,ar ARG,FW,25-352,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
   Robert Ibáñez,17,es ESP,FW,26-308,33,2,1,1,0,1,1,1,100.0,0,0,0,0,1,3,1,0,21,2019-2020
Rubén García,14,es ESP,LM,26-194,90,2,2,0,2,0,0,0,,0,1,0,1,0,2,0,0,21,2019-2020
Jon Moncayola,27,es ESP,CM,21-256,90,1,0,1,0,0,1,3,33.3,2,6,0,6,1,2,0,0,21,2019-2020
Darko Brašanac,20,rs SRB,CM,27-346,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,21,2019-2020
Roberto Torres,10,es ESP,RM,30-323,68,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,21,2019-2020
   Iñigo Pérez,21,es ESP,RM,32-006,22,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,21,2019-2020
Pervis Estupiñán,30,ec ECU,LB,22-003,90,4,3,2,2,0,0,0,,0,2,0,2,3,7,1,0,21,2019-2020
David García,5,es ESP,CB,25-344,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,21,2019-2020
Aridane Hernández,23,es ESP,CB,30-307,90,4,4,1,3,0,0,1,0.0,1,0,0,0,2,6,7,0,21,2019-2020
Nacho Vidal,2,es ESP,RB,25-000,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0,21,2019-2020
Sergio Herrera,1,es ESP,GK,26-233,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,21,2019-2020
Borja Mayoral,21,es ESP,FW,22-294,71,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,21,2019-2020
   José Luis Morales,11,es ESP,FW,32-185,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Roger Martí,9,es ESP,FW,29-021,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,21,2019-2020
José Campaña,24,es ESP,CM,26-238,90,2,2,2,0,0,1,3,33.3,2,1,0,1,2,4,1,0,21,2019-2020
Gonzalo Melero,22,es ESP,CM,26-022,77,4,4,0,3,1,1,1,100.0,0,1,0,1,1,5,1,0,21,2019-2020
   Nikola Vukčević,17,me MNE,CM,28-042,13,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,21,2019-2020
Rubén Rochina,16,es ESP,"CM,RM",28-307,90,6,3,4,2,0,3,4,75.0,1,1,0,1,2,8,3,0,21,2019-2020
Toño,3,es ESP,LB,30-078,90,3,2,1,2,0,2,2,100.0,0,0,0,0,0,3,1,0,21,2019-2020
Sergio Postigo,15,es ESP,CB,31-081,90,1,1,1,0,0,0,1,0.0,1,1,0,1,2,3,2,0,21,2019-2020
Rúben Vezo,14,pt POR,CB,25-274,90,1,1,1,0,0,1,1,100.0,0,6,5,1,0,1,3,0,21,2019-2020
Erick Cabaco,18,uy URU,CB,24-280,83,4,3,4,0,0,2,3,66.7,1,0,0,0,2,6,4,0,21,2019-2020
   Hernâni Fortes,8,pt POR,LM,28-157,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Jorge Miramón,20,es ESP,RB,30-236,90,6,2,2,4,0,4,5,80.0,1,2,1,1,3,9,3,0,21,2019-2020
Aitor Fernández,13,es ESP,GK,28-266,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Raúl de Tomás,11,es ESP,FW,25-100,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,21,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-124,82,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,21,2019-2020
   Wu Lei,7,cn CHN,FW,28-067,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Sergi Darder,10,es ESP,LM,26-034,90,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0,21,2019-2020
David López,15,es ESP,CM,30-108,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,3,0,21,2019-2020
Marc Roca,21,es ESP,CM,23-060,90,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,21,2019-2020
Óscar Melendo,14,es ESP,RM,22-155,56,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,21,2019-2020
   Adri Embarba,25,es ESP,RM,27-263,34,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,21,2019-2020
Dídac Vilà,17,es ESP,LB,30-230,90,2,0,1,1,0,0,3,0.0,3,2,0,2,3,5,1,0,21,2019-2020
Leandro Cabrera,18,uy URU,CB,28-222,90,3,1,1,2,0,2,2,100.0,0,2,0,2,3,6,4,0,21,2019-2020
Bernardo Espinosa,20,co COL,CB,30-198,90,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,8,0,21,2019-2020
Víctor Sánchez,4,es ESP,RB,32-139,60,2,1,2,0,0,2,4,50.0,2,2,1,1,2,4,0,0,21,2019-2020
   Lluis López,6,es ESP,RB,22-326,30,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,21,2019-2020
Diego López,13,es ESP,GK,38-083,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Asier Villalibre,25,es ESP,FW,22-117,83,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,21,2019-2020
   Kenan Kodro,23,ba BIH,FW,26-159,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Iñaki Williams,9,gh GHA,FW,25-224,68,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
   Raúl García,22,es ESP,FW,33-198,22,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,21,2019-2020
Mikel Vesga,16,es ESP,CM,26-249,90,1,0,1,0,0,1,3,33.3,2,1,0,1,3,4,1,0,21,2019-2020
Dani García,14,es ESP,CM,29-246,90,3,2,0,3,0,2,5,40.0,3,2,0,2,4,7,0,0,21,2019-2020
Iker Muniain,10,es ESP,CM,27-037,81,2,1,1,1,0,0,0,,0,1,0,1,0,2,0,0,21,2019-2020
   Beñat Etxebarria,7,es ESP,CM,32-340,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Yuri Berchiche,17,es ESP,LB,29-349,90,1,0,1,0,0,0,0,,0,1,0,1,0,1,3,0,21,2019-2020
Iñigo Martínez,4,es ESP,CB,28-253,90,3,3,3,0,0,1,3,33.3,2,0,0,0,3,6,6,0,21,2019-2020
Unai Núñez,3,es ESP,CB,22-360,90,1,1,1,0,0,0,2,0.0,2,1,1,0,3,4,2,0,21,2019-2020
Yeray Álvarez,5,es ESP,CB,25-001,90,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,3,0,21,2019-2020
Ander Capa,21,es ESP,RB,27-351,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,21,2019-2020
Iago Herrerín,13,es ESP,GK,32-000,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Maxi Gómez,22,uy URU,FW,23-164,79,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,21,2019-2020
   Jaume Costa,3,es ESP,LM,31-313,11,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,21,2019-2020
Kévin Gameiro,9,fr FRA,FW,32-261,58,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,21,2019-2020
   Rodrigo,19,es ESP,FW,28-325,32,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,21,2019-2020
Carlos Soler,8,es ESP,"LM,RM",23-023,89,2,2,1,0,1,0,0,,0,0,0,0,0,2,0,0,21,2019-2020
   Rubén Sobrino,23,es ESP,RM,27-238,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,2019-2020
Geoffrey Kondogbia,6,cf CTA,CM,26-344,90,1,0,1,0,0,0,5,0.0,5,1,1,0,5,6,0,0,21,2019-2020
Francis Coquelin,17,fr FRA,CM,28-257,90,1,1,0,1,0,0,3,0.0,3,0,0,0,3,4,1,0,21,2019-2020
Ferrán Torres,20,es ESP,"RM,FW",19-330,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,21,2019-2020
