player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
José Luis Morales,11,es ESP,FW,32-328,71,8,16,50.0,107,23,5,7,71.4,3,7,42.9,0,0,,0,0.1,0.0,1,0,1,0,1,29,2019-2020
   Sergio León,7,es ESP,FW,31-161,19,2,4,50.0,11,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,29,2019-2020
Borja Mayoral,21,es ESP,FW,23-071,90,22,30,73.3,286,21,14,15,93.3,6,9,66.7,1,5,20.0,0,0.3,0.0,2,1,1,0,2,29,2019-2020
José Campaña,24,es ESP,LM,27-015,90,45,59,76.3,746,253,23,25,92.0,14,19,73.7,5,8,62.5,0,0.0,0.1,1,1,0,0,4,29,2019-2020
Nikola Vukčević,17,me MNE,CM,28-185,60,23,27,85.2,421,111,7,8,87.5,11,11,100.0,2,4,50.0,0,0.0,0.0,0,2,0,0,2,29,2019-2020
   Enis Bardhi,10,mk MKD,CM,24-349,30,13,15,86.7,259,163,5,6,83.3,3,4,75.0,4,4,100.0,0,0.5,0.2,3,2,0,0,2,29,2019-2020
Gonzalo Melero,22,es ESP,CM,26-165,90,37,43,86.0,544,150,17,18,94.4,16,19,84.2,2,3,66.7,0,0.0,0.0,0,5,0,0,3,29,2019-2020
Rubén Rochina,16,es ESP,RM,29-084,71,24,33,72.7,377,89,11,13,84.6,9,11,81.8,2,7,28.6,0,0.0,0.0,0,2,1,0,6,29,2019-2020
   Hernâni Fortes,8,pt POR,RM,28-300,19,3,8,37.5,69,0,1,2,50.0,1,3,33.3,1,3,33.3,0,0.0,0.0,0,0,0,0,0,29,2019-2020
Toño,3,es ESP,LB,30-221,86,37,44,84.1,470,158,28,29,96.6,6,8,75.0,2,6,33.3,0,0.0,0.0,0,1,0,0,0,29,2019-2020
   Carlos Clerc,19,es ESP,LB,28-115,4,3,4,75.0,35,25,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,29,2019-2020
