player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Youssef En-Nesyri,26,ma MAR,FW,22-175,90,14,14,0,0,0,0,0,0,0,0,0,0,8,0,0,14,2019-2020
Martin Braithwaite,7,dk DEN,LM,28-171,90,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,14,2019-2020
Rubén Pérez,21,es ESP,CM,30-211,90,43,40,3,1,0,1,0,1,0,0,0,0,27,0,1,14,2019-2020
Roque Mesa,6,es ESP,CM,30-169,82,19,19,0,0,0,0,0,0,0,0,0,0,16,0,0,14,2019-2020
   Guido Carrillo,18,ar ARG,CM,28-182,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,RM,21-148,60,21,18,3,1,0,1,0,0,0,0,0,0,17,0,0,14,2019-2020
   Javier Eraso,17,es ESP,RM,29-246,30,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,14,2019-2020
Jonathan Silva,5,ar ARG,LB,25-147,90,23,16,7,1,0,0,3,6,0,0,0,0,13,0,1,14,2019-2020
Dimitris Siovas,22,gr GRE,CB,31-068,90,25,20,5,0,0,0,1,5,0,0,0,0,13,0,0,14,2019-2020
Kenneth Omeruo,4,ng NGA,CB,26-037,82,4,3,1,1,0,0,0,0,0,0,0,0,2,0,0,14,2019-2020
   Rodrigo Tarín,15,es ESP,CB,23-141,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2019-2020
Unai Bustinza,3,es ESP,CB,27-294,90,25,22,2,2,0,0,0,0,0,0,0,0,17,1,1,14,2019-2020
Roberto Rosales,16,ve VEN,RB,31-003,90,26,19,7,0,0,0,2,7,0,0,0,0,17,0,1,14,2019-2020
Iván Cuéllar,1,es ESP,GK,35-180,90,34,18,16,5,0,0,0,0,0,0,0,0,11,0,0,14,2019-2020
Luis Suárez,9,uy URU,FW,32-303,90,26,24,2,0,0,1,0,0,0,0,0,0,20,0,0,14,2019-2020
Antoine Griezmann,17,fr FRA,LW,28-247,56,29,29,0,0,0,2,0,0,0,0,0,0,23,0,0,14,2019-2020
   Arturo Vidal,22,cl CHI,"DM,LW",32-185,34,36,36,0,0,0,0,1,0,0,0,0,0,31,0,0,14,2019-2020
Ousmane Dembélé,11,fr FRA,RW,22-192,90,75,69,6,0,0,0,7,3,3,2,1,0,54,0,3,14,2019-2020
Lionel Messi,10,ar ARG,AM,32-152,90,57,53,4,1,3,0,3,0,3,2,0,1,50,0,1,14,2019-2020
Sergio Busquets,5,es ESP,DM,31-130,56,81,80,1,1,0,0,0,0,0,0,0,0,69,0,1,14,2019-2020
   Ivan Rakitić,4,hr CRO,DM,31-258,34,53,51,2,2,0,1,0,0,0,0,0,0,45,0,0,14,2019-2020
Frenkie de Jong,21,nl NED,DM,22-195,69,73,72,1,0,0,4,0,1,0,0,0,0,69,0,2,14,2019-2020
   Ansu Fati,31,es ESP,LW,17-023,21,10,10,0,0,0,0,1,0,0,0,0,0,7,0,0,14,2019-2020
Junior Firpo,24,es ESP,LB,23-093,90,85,70,15,3,0,2,3,12,0,0,0,0,76,0,1,14,2019-2020
Samuel Umtiti,23,fr FRA,CB,26-009,90,66,65,1,1,0,1,0,0,0,0,0,0,56,0,1,14,2019-2020
Gerard Piqué,3,es ESP,CB,32-294,90,86,81,5,3,0,0,0,2,0,0,0,0,74,0,0,14,2019-2020
Moussa Wagué,16,sn SEN,RB,21-050,90,84,64,19,1,0,0,6,18,0,0,0,0,67,1,3,14,2019-2020
Marc-André ter Stegen,1,de GER,GK,27-207,90,29,20,9,0,0,0,0,0,0,0,0,0,29,0,0,14,2019-2020
Loren Morón,16,es ESP,FW,25-328,80,9,7,2,0,0,0,0,0,0,0,0,0,7,0,0,14,2019-2020
   Alfonso Pedraza,6,es ESP,LB,23-228,10,7,7,0,0,0,1,0,0,0,0,0,0,7,0,0,14,2019-2020
Joaquín,17,es ESP,"LM,RM",38-125,90,63,55,8,2,0,0,7,1,5,2,0,0,53,0,0,14,2019-2020
Andrés Guardado,18,mx MEX,CM,33-056,90,54,53,0,0,0,1,1,0,0,0,0,0,46,1,0,14,2019-2020
Sergio Canales,10,es ESP,CM,28-280,90,63,60,3,3,0,0,3,0,0,0,0,0,58,0,2,14,2019-2020
Nabil Fekir,8,fr FRA,"RM,FW",26-128,90,39,39,0,0,1,0,0,0,0,0,0,0,32,0,0,14,2019-2020
Édgar González,32,es ESP,DM,22-236,68,42,42,0,0,0,0,0,0,0,0,0,0,37,0,1,14,2019-2020
   Borja Iglesias,9,es ESP,FW,26-310,22,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,14,2019-2020
Álex Moreno,15,es ESP,"LB,LM",26-168,90,66,58,8,0,0,1,6,8,0,0,0,0,52,0,1,14,2019-2020
Sidnei,12,br BRA,CB,30-092,76,56,54,2,2,0,3,0,0,0,0,0,0,50,0,0,14,2019-2020
   Antonio Barragán,19,es ESP,CB,32-164,14,9,9,0,0,0,0,0,0,0,0,0,0,7,0,1,14,2019-2020
Aïssa Mandi,23,dz ALG,CB,28-032,90,61,53,8,7,1,2,0,1,0,0,0,0,55,0,0,14,2019-2020
Emerson,22,br BRA,RB,20-313,90,50,44,6,1,0,0,3,5,0,0,0,0,39,0,2,14,2019-2020
Joel Robles,1,es ESP,GK,29-159,90,28,19,8,0,0,0,0,0,0,0,0,0,23,1,0,14,2019-2020
Maxi Gómez,22,uy URU,FW,23-101,90,15,14,1,0,0,0,0,0,0,0,0,0,6,0,0,14,2019-2020
Rodrigo,19,es ESP,FW,28-262,74,23,21,2,0,0,1,2,0,0,0,0,0,21,0,0,14,2019-2020
   Carlos Soler,8,es ESP,"LM,RM",22-325,16,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,14,2019-2020
Manu Vallejo,15,es ESP,LM,22-282,64,17,15,1,0,0,0,1,1,0,0,0,0,12,1,0,14,2019-2020
   Kévin Gameiro,9,fr FRA,"FW,LM",32-198,26,6,6,0,0,0,0,3,0,0,0,0,0,2,0,0,14,2019-2020
Daniel Wass,18,dk DEN,CM,30-176,90,25,23,1,1,0,0,1,0,0,0,0,0,18,1,0,14,2019-2020
Daniel Parejo,10,es ESP,CM,30-221,90,47,39,8,4,1,1,3,0,4,0,3,0,40,0,0,14,2019-2020
Ferrán Torres,20,es ESP,RM,19-267,85,34,34,0,0,0,0,4,0,0,0,0,0,23,0,0,14,2019-2020
   Lee Kang-in,16,kr KOR,LM,18-277,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2019-2020
José Luis Gayà,14,es ESP,LB,24-182,90,41,28,13,1,0,1,2,12,0,0,0,0,31,0,1,14,2019-2020
Eliaquim Mangala,4,fr FRA,CB,28-283,90,32,31,1,1,0,0,0,0,0,0,0,0,28,0,0,14,2019-2020
Gabriel Paulista,5,br BRA,CB,28-362,90,32,31,1,1,0,0,0,0,0,0,0,0,25,0,0,14,2019-2020
Jaume Costa,3,es ESP,RB,31-250,90,49,36,13,1,0,0,1,12,0,0,0,0,38,0,2,14,2019-2020
Jasper Cillessen,13,nl NED,GK,30-215,90,41,26,14,2,0,0,0,0,0,0,0,0,26,1,0,14,2019-2020
Roberto Soldado,9,es ESP,FW,34-180,90,12,10,2,0,0,0,1,0,0,0,0,0,9,0,0,14,2019-2020
