player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Ante Budimir,22,hr CRO,FW,28-053,74,0,0,0,3,2,2,0,0,0,0,0,0,0,4,6,40.0,4,2019-2020
   Abdón Prats,9,es ESP,FW,26-280,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,4,2019-2020
Aleix Febas,23,es ESP,FW,23-223,83,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0.0,4,2019-2020
   Álex Alegría,10,es ESP,FW,26-338,7,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,100.0,4,2019-2020
Lago Junior,11,ci CIV,LM,28-256,90,0,0,0,2,2,0,3,0,0,0,0,0,7,0,2,0.0,4,2019-2020
Salva Sevilla,8,es ESP,CM,35-179,90,1,0,0,2,0,0,6,0,0,0,0,0,7,0,0,,4,2019-2020
Iddrisu Baba,12,gh GHA,CM,23-234,90,0,0,0,2,5,1,1,0,0,0,1,0,12,1,8,11.1,4,2019-2020
Dani Rodríguez,14,es ESP,RM,31-099,62,1,0,0,2,1,0,1,0,1,0,0,0,2,1,1,50.0,4,2019-2020
   Takefusa Kubo,26,jp JPN,RM,18-101,28,0,0,0,1,3,0,1,1,0,1,0,0,1,0,0,,4,2019-2020
Baba Rahman,18,gh GHA,LB,25-073,90,1,0,0,1,0,0,5,1,1,0,0,0,5,1,2,33.3,4,2019-2020
Antonio Raillo,21,es ESP,CB,27-340,90,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,57.1,4,2019-2020
Martin Valjent,24,sk SVK,CB,23-276,90,0,0,0,0,1,0,0,0,2,0,0,0,3,2,2,50.0,4,2019-2020
Joan Sastre Vanrell,2,es ESP,RB,22-136,90,0,0,0,0,1,0,6,0,0,0,0,0,4,1,0,100.0,4,2019-2020
Manolo Reina,1,es ESP,GK,34-165,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2019-2020
Iñaki Williams,9,gh GHA,"FW,LW",25-090,84,0,0,0,0,0,0,2,0,0,0,0,0,5,2,1,66.7,4,2019-2020
   Larra,12,es ESP,LW,21-270,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4,2019-2020
Iñigo Córdoba,11,es ESP,LW,22-184,57,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,,4,2019-2020
   Aritz Aduriz,20,es ESP,FW,38-214,33,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,60.0,4,2019-2020
