player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Joselu,9,es ESP,FW,29-317,82,21,19,0,0,0,0,0,0,0,0,0,0,8,2,0,23,2019-2020
   Martin Agirregabiria,21,es ESP,CB,23-273,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2019-2020
Oliver Burke,24,sct SCO,"LM,RM",22-306,70,14,14,0,0,0,0,3,0,0,0,0,0,7,0,1,23,2019-2020
   Édgar Méndez,16,es ESP,"RM,LM",30-036,20,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1,23,2019-2020
Manu García,19,es ESP,CM,33-287,90,33,32,1,1,0,0,0,0,0,0,0,0,20,0,0,23,2019-2020
Víctor Camarasa,10,es ESP,CM,25-255,90,24,23,1,0,0,0,1,0,0,0,0,0,15,0,0,23,2019-2020
Aleix Vidal,18,es ESP,"RM,LM",30-170,90,22,20,2,0,0,0,2,0,2,0,1,0,16,0,0,23,2019-2020
Ljubomir Fejsa,15,rs SRB,DM,31-177,45,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0,23,2019-2020
   Lucas Pérez,7,es ESP,FW,31-150,45,7,6,1,0,0,0,0,0,0,0,0,0,6,0,0,23,2019-2020
Rubén Duarte,3,es ESP,LB,24-112,90,51,34,17,1,0,1,2,15,1,0,1,0,37,0,0,23,2019-2020
Lisandro Magallán,6,ar ARG,CB,26-133,90,43,39,4,4,0,0,0,0,0,0,0,0,29,0,0,23,2019-2020
Víctor Laguardia,5,es ESP,CB,30-094,90,28,23,5,5,0,0,0,0,0,0,0,0,19,0,0,23,2019-2020
Ximo Navarro,23,es ESP,RB,30-015,90,35,27,8,0,0,0,1,8,0,0,0,0,23,0,0,23,2019-2020
Fernando Pacheco,1,es ESP,GK,27-265,90,26,16,10,3,0,0,0,0,0,0,0,0,12,0,0,23,2019-2020
Sergi Enrich,9,es ESP,FW,29-346,90,29,27,2,0,0,0,0,0,0,0,0,0,23,0,0,23,2019-2020
Fabián Orellana,14,cl CHI,LW,34-011,90,52,48,4,0,0,0,4,1,3,1,1,0,42,0,1,23,2019-2020
Pedro León,21,es ESP,RW,33-075,56,25,19,5,3,0,1,6,0,2,1,1,0,14,1,1,23,2019-2020
   Charles,19,br BRA,RW,35-309,34,10,9,0,0,0,0,0,0,0,0,0,0,4,1,0,23,2019-2020
Edu Expósito,10,es ESP,AM,23-190,90,43,43,0,0,0,1,1,0,0,0,0,0,32,0,1,23,2019-2020
Sebastián Cristóforo,18,uy URU,DM,26-168,82,34,33,1,0,0,0,2,0,0,0,0,0,22,0,2,23,2019-2020
   Takashi Inui,22,jp JPN,DM,31-250,8,7,5,2,1,0,0,0,1,0,0,0,0,7,0,0,23,2019-2020
Papakouli Diop,8,sn SEN,DM,33-325,90,38,37,1,1,1,0,0,0,0,0,0,0,33,0,1,23,2019-2020
José Ángel,15,es ESP,LB,30-155,90,70,50,19,3,0,1,7,16,0,0,0,0,54,1,0,23,2019-2020
Pedro Bigas,3,es ESP,CB,29-145,70,43,41,1,1,0,0,0,0,0,0,0,0,32,1,0,23,2019-2020
   Pablo de Blasis,16,ar ARG,CB,32-003,20,19,10,9,1,0,1,2,8,0,0,0,0,15,0,0,23,2019-2020
Esteban Burgos,2,ar ARG,CB,28-029,90,55,55,0,0,0,2,0,0,0,0,0,0,40,0,0,23,2019-2020
Anaitz Arbilla,23,es ESP,RB,32-268,90,66,53,13,4,0,6,3,9,0,0,0,0,43,0,3,23,2019-2020
Marko Dmitrović,1,rs SRB,GK,28-014,90,26,19,7,4,0,0,0,0,0,0,0,0,14,0,0,23,2019-2020
Roger Martí,9,es ESP,FW,29-036,78,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,23,2019-2020
   José Luis Morales,11,es ESP,FW,32-200,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,23,2019-2020
Borja Mayoral,21,es ESP,FW,22-309,89,11,11,0,0,0,0,1,0,0,0,0,0,6,0,1,23,2019-2020
   Pablo Martínez,36,es ESP,CM,21-351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2019-2020
Enis Bardhi,10,mk MKD,"LM,FW,CM",24-221,90,30,28,1,0,0,0,0,1,0,0,0,0,20,1,0,23,2019-2020
José Campaña,24,es ESP,CM,26-253,90,68,62,6,5,0,1,2,0,1,1,0,0,57,0,0,23,2019-2020
Nikola Vukčević,17,me MNE,CM,28-057,90,34,34,0,0,0,0,0,0,0,0,0,0,29,0,1,23,2019-2020
Rubén Rochina,16,es ESP,RM,28-322,86,35,30,4,1,0,1,3,1,1,1,0,0,23,1,1,23,2019-2020
   Óscar Duarte,6,cr CRC,CB,30-250,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,23,2019-2020
Toño,3,es ESP,LB,30-093,90,48,41,7,3,0,0,3,4,0,0,0,0,39,0,1,23,2019-2020
Rúben Vezo,14,pt POR,CB,25-289,90,46,42,3,3,0,0,0,0,0,0,0,0,36,1,0,23,2019-2020
Sergio Postigo,15,es ESP,CB,31-096,90,33,30,3,3,0,0,0,0,0,0,0,0,29,0,0,23,2019-2020
Jorge Miramón,20,es ESP,RB,30-251,90,51,40,11,0,0,1,0,11,0,0,0,0,42,0,1,23,2019-2020
Aitor Fernández,13,es ESP,GK,28-281,90,41,24,17,2,0,1,0,0,0,0,0,0,21,0,0,23,2019-2020
Miguel Ángel Guerrero,9,es ESP,FW,29-211,58,14,12,2,0,0,0,0,0,0,0,0,0,12,0,0,23,2019-2020
   Roger Assalé,20,ci CIV,FW,26-087,32,6,6,0,0,0,0,2,0,0,0,0,0,5,0,0,23,2019-2020
Martin Braithwaite,7,dk DEN,AM,28-248,90,21,21,0,0,0,0,0,0,0,0,0,0,12,0,0,23,2019-2020
Óscar Rodríguez Arnaiz,27,es ESP,AM,21-225,90,36,32,4,3,0,0,7,0,1,0,1,0,19,0,1,23,2019-2020
Recio,8,es ESP,CM,29-028,90,65,63,2,2,0,0,0,0,0,0,0,0,57,0,2,23,2019-2020
Roque Mesa,6,es ESP,CM,30-246,90,35,33,2,0,0,2,1,1,0,0,0,0,28,0,0,23,2019-2020
Kévin Rodrigues,24,pt POR,WB,25-340,90,34,29,5,2,0,0,7,2,1,0,1,0,25,0,0,23,2019-2020
Roberto Rosales,16,ve VEN,WB,31-080,45,17,12,4,0,0,0,1,4,0,0,0,0,14,1,1,23,2019-2020
   Aitor Ruibal,19,es ESP,WB,23-323,45,25,24,1,1,0,0,3,0,0,0,0,0,21,0,1,23,2019-2020
Jonathan Silva,5,ar ARG,CB,25-224,90,53,45,8,2,0,2,2,6,0,0,0,0,39,0,1,23,2019-2020
