player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Ezequiel Ávila,9,ar ARG,FW,25-226,90,31,0,1,17,13,4,31,3,2,66.7,1,33.3,13,73,41,2,0,1,2,3,18,2,5,2019-2020
Adrián López,22,es ESP,FW,31-255,70,21,0,0,10,11,5,21,3,1,33.3,2,66.7,12,90,42,1,1,1,2,0,18,4,5,2019-2020
   Robert Ibáñez,17,es ESP,RM,26-182,20,16,1,3,7,6,0,16,0,0,,0,,10,56,31,1,0,0,2,0,12,5,5,2019-2020
Rubén García,14,es ESP,"LM,FW",26-068,77,42,2,7,19,17,0,42,2,0,0.0,2,100.0,10,40,20,0,0,0,6,1,17,3,5,2019-2020
   Brandon,11,es ESP,FW,24-228,13,7,0,0,3,4,1,7,0,0,,0,,7,36,26,1,1,1,0,1,8,2,5,2019-2020
Fran Mérida,8,es ESP,CM,29-200,89,64,1,10,38,16,2,64,0,0,,0,,32,176,99,2,0,1,1,1,49,1,5,2019-2020
   Jon Moncayola,27,es ESP,CM,21-130,1,2,0,1,1,0,0,2,0,0,,0,,1,2,0,0,0,0,1,0,2,0,5,2019-2020
Oier Sanjurjo,6,es ESP,CM,33-118,90,48,0,12,27,9,1,48,0,0,,0,,16,43,14,0,0,0,0,0,25,2,5,2019-2020
Roberto Torres,10,es ESP,"RM,LM",30-197,90,48,2,5,18,25,4,48,1,0,0.0,1,100.0,26,83,40,1,1,0,0,1,24,9,5,2019-2020
Pervis Estupiñán,30,ec ECU,LB,21-242,90,71,2,17,34,20,1,71,1,0,0.0,1,100.0,39,233,182,4,2,0,5,0,44,6,5,2019-2020
David García,5,es ESP,CB,25-218,90,48,5,26,19,3,2,48,0,0,,0,,24,126,69,1,0,0,0,0,32,0,5,2019-2020
Aridane Hernández,23,es ESP,CB,30-181,90,50,5,25,25,0,0,50,0,0,,0,,28,143,65,2,0,0,1,1,28,0,5,2019-2020
Nacho Vidal,2,es ESP,RB,24-239,90,54,0,17,24,14,0,54,1,1,100.0,0,0.0,19,97,57,0,0,0,0,0,26,5,5,2019-2020
Rubén,13,es ESP,GK,35-090,90,33,29,32,1,0,0,33,0,0,,0,,15,69,45,0,0,0,0,0,12,0,5,2019-2020
Borja Iglesias,9,es ESP,FW,26-246,90,25,1,3,15,7,1,25,3,1,33.3,2,66.7,15,45,5,1,0,0,3,2,16,4,5,2019-2020
Juanmi,7,es ESP,"LW,LM",26-123,67,14,0,0,8,6,4,14,0,0,,0,,11,35,18,1,1,0,4,0,12,1,5,2019-2020
   Joaquín,17,es ESP,FW,38-061,23,18,1,2,9,7,0,18,1,0,0.0,1,100.0,7,31,1,0,0,0,1,1,10,0,5,2019-2020
Sergio Canales,10,es ESP,"CM,RW",28-216,90,65,2,15,40,13,0,65,3,3,100.0,0,0.0,37,243,142,1,3,0,1,2,44,1,5,2019-2020
Nabil Fekir,8,fr FRA,"AM,FW,LM",26-064,72,29,0,3,12,14,3,29,4,3,75.0,1,25.0,17,121,65,2,2,0,2,2,20,5,5,2019-2020
   Álex Moreno,15,es ESP,LM,26-104,18,18,3,8,4,6,0,18,0,0,,0,,5,51,30,1,1,0,1,0,5,2,5,2019-2020
Andrés Guardado,18,mx MEX,"DM,RM",32-357,78,31,1,7,21,3,1,31,0,0,,0,,16,73,20,0,1,0,0,1,21,1,5,2019-2020
   Ismael,37,es ESP,RM,19-044,12,11,0,2,7,2,0,11,1,0,0.0,1,100.0,5,13,6,0,0,0,1,1,6,0,5,2019-2020
Javi García,3,es ESP,"CM,DM",32-224,90,54,7,18,33,3,0,54,0,0,,0,,26,136,70,0,0,0,0,1,31,0,5,2019-2020
Alfonso Pedraza,6,es ESP,LB,23-164,90,57,6,20,26,11,2,57,2,1,50.0,1,50.0,23,140,69,3,4,2,1,1,33,4,5,2019-2020
